game_id,date,start_time,home_team,away_team,home_score,away_score,home_score_1h_x,away_score_1h_x,home_score_2h_x,away_score_2h_x,neutral_site,venue,status,completed,home_score_m,away_score_m,home_score_1h_m,away_score_1h_m,home_score_2h_m,away_score_2h_m,pred_total,pred_margin,market_total,spread_home,actual_total,actual_margin,ats_result,ou_result_full,home_score_1h_y,away_score_1h_y,home_score_2h_y,away_score_2h_y,home_score_bs,away_score_bs,home_score_1h,away_score_1h,home_score_2h,away_score_2h,actual_total_1h,actual_total_2h
401808943,2026-02-14,2026-02-14 21:30:00+00:00,Northwestern State Demons,SE Louisiana Lions,69,66,32.0,35.0,37.0,31.0,False,Prather Coliseum,STATUS_FINAL,True,0,0,,,,,137.83168029785156,-5.574347019195557,131.5,-1.25,135,3,Home Cover,Over,,,,,69.0,66.0,32.0,35.0,37.0,31.0,67.0,68.0
401808913,2026-02-14,2026-02-14 21:30:00+00:00,Houston Christian Huskies,New Orleans Privateers,61,60,29.0,26.0,32.0,34.0,False,Sharp Gymnasium,STATUS_FINAL,True,0,0,,,,,136.68434143066406,-1.7030177116394043,149.5,1.5,121,1,Home Cover,Under,,,,,61.0,60.0,29.0,26.0,32.0,34.0,55.0,66.0
401806489,2026-02-14,2026-02-14 21:30:00+00:00,SIU Edwardsville Cougars,UT Martin Skyhawks,76,81,32.0,44.0,44.0,37.0,False,First Community Arena,STATUS_FINAL,True,0,0,,,,,141.6525421142578,-0.9185786247253418,138.5,-1.0,157,-5,Away Cover,Over,,,,,76.0,81.0,32.0,44.0,44.0,37.0,76.0,81.0
401806487,2026-02-14,2026-02-14 21:30:00+00:00,Lindenwood Lions,Southeast Missouri State Redhawks,61,73,29.0,26.0,32.0,47.0,False,Hyland Arena,STATUS_FINAL,True,0,0,,,,,138.86329650878906,-7.418368816375732,146.5,-1.0,134,-12,Away Cover,Under,,,,,61.0,73.0,29.0,26.0,32.0,47.0,55.0,79.0
401806486,2026-02-14,2026-02-14 21:30:00+00:00,Eastern Illinois Panthers,Little Rock Trojans,78,72,34.0,30.0,44.0,42.0,False,Groniger Arena,STATUS_FINAL,True,0,0,,,,,140.2698974609375,0.3291640281677246,134.5,2.5,150,6,Home Cover,Over,,,,,78.0,72.0,34.0,30.0,44.0,42.0,64.0,86.0
401823052,2026-02-14,2026-02-14 21:45:00+00:00,Howard Bison,Maryland Eastern Shore Hawks,79,53,41.0,30.0,38.0,23.0,False,Burr Gymnasium,STATUS_FINAL,True,0,0,,,,,138.30636596679688,17.523263931274414,132.5,-11.5,132,26,Home Cover,Under,,,,,79.0,53.0,41.0,30.0,38.0,23.0,71.0,61.0
401829418,2026-02-14,2026-02-14 22:00:00+00:00,Lafayette Leopards,Lehigh Mountain Hawks,69,78,37.0,33.0,32.0,45.0,False,Kirby Sports Center,STATUS_FINAL,True,0,0,,,,,139.44088745117188,-0.8439140319824219,141.5,-2.5,147,-9,Away Cover,Over,,,,,69.0,78.0,37.0,33.0,32.0,45.0,70.0,77.0
401829246,2026-02-14,2026-02-14 22:00:00+00:00,Pepperdine Waves,Loyola Marymount Lions,90,89,54.0,56.0,36.0,33.0,False,Firestone Fieldhouse,STATUS_FINAL,True,0,0,,,,,142.28189086914062,-0.5152368545532227,146.5,6.0,179,1,Home Cover,Over,,,,,90.0,89.0,54.0,56.0,36.0,33.0,110.0,69.0
401827206,2026-02-14,2026-02-14 22:00:00+00:00,Alabama A&M Bulldogs,Mississippi Valley State Delta Devils,72,65,29.0,31.0,43.0,34.0,False,Event Center,STATUS_FINAL,True,0,0,,,,,131.71372985839844,21.45992660522461,139.5,-15.5,137,7,Away Cover,Under,,,,,72.0,65.0,29.0,31.0,43.0,34.0,60.0,77.0
401823802,2026-02-14,2026-02-14 22:00:00+00:00,San José State Spartans,Grand Canyon Lopes,79,94,36.0,39.0,43.0,55.0,False,Provident Credit Union Event Center,STATUS_FINAL,True,0,0,,,,,140.67843627929688,-17.475072860717773,139.0,11.5,173,-15,Away Cover,Over,,,,,79.0,94.0,36.0,39.0,43.0,55.0,75.0,98.0
401822775,2026-02-14,2026-02-14 22:00:00+00:00,North Carolina Central Eagles,Coppin State Eagles,56,58,33.0,27.0,23.0,31.0,False,McDougald-McLendon Arena,STATUS_FINAL,True,0,0,,,,,141.0453643798828,25.049728393554688,145.5,-11.5,114,-2,Away Cover,Under,,,,,56.0,58.0,33.0,27.0,23.0,31.0,60.0,54.0
401820570,2026-02-14,2026-02-14 22:00:00+00:00,Fresno State Bulldogs,Air Force Falcons,93,63,45.0,33.0,48.0,30.0,False,Save Mart Center,STATUS_FINAL,True,0,0,,,,,141.27627563476562,12.90591049194336,141.5,-16.0,156,30,Home Cover,Over,,,,,93.0,63.0,45.0,33.0,48.0,30.0,78.0,78.0
401814566,2026-02-14,2026-02-14 22:00:00+00:00,Bowling Green Falcons,Toledo Rockets,80,70,37.0,35.0,43.0,35.0,False,Stroh Center,STATUS_FINAL,True,0,0,,,,,144.61618103027345,-4.091326160430908,150.5,-4.0,150,10,Home Cover,Under,,,,,80.0,70.0,37.0,35.0,43.0,35.0,72.0,78.0
401814564,2026-02-14,2026-02-14 22:00:00+00:00,Central Michigan Chippewas,Northern Illinois Huskies,88,46,51.0,22.0,37.0,24.0,False,McGuirk Arena,STATUS_FINAL,True,0,0,,,,,141.22659301757812,2.5258595943450928,146.5,-4.5,134,42,Home Cover,Under,,,,,88.0,46.0,51.0,22.0,37.0,24.0,73.0,61.0
401809371,2026-02-14,2026-02-14 22:00:00+00:00,UNC Greensboro Spartans,Wofford Terriers,99,89,47.0,30.0,52.0,59.0,False,Bodford Arena,STATUS_FINAL,True,0,0,,,,,144.830810546875,0.3300545215606689,155.0,2.5,188,10,Home Cover,Over,,,,,99.0,89.0,47.0,30.0,52.0,59.0,77.0,111.0
401809368,2026-02-14,2026-02-14 22:00:00+00:00,Chattanooga Mocs,Western Carolina Catamounts,76,81,29.0,39.0,47.0,42.0,False,McKenzie Arena,STATUS_FINAL,True,0,0,,,,,141.67938232421875,21.53386306762696,151.5,-1.5,157,-5,Away Cover,Over,,,,,76.0,81.0,29.0,39.0,47.0,42.0,68.0,89.0
401809134,2026-02-14,2026-02-14 22:00:00+00:00,UC Davis Aggies,Long Beach State Beach,71,54,41.0,27.0,30.0,27.0,False,University Credit Union Center,STATUS_FINAL,True,0,0,,,,,141.8595422363281,5.560939966837566,149.5,-4.5,125,17,Home Cover,Under,,,,,71.0,54.0,41.0,27.0,30.0,27.0,68.0,57.0
401808929,2026-02-14,2026-02-14 22:00:00+00:00,Incarnate Word Cardinals,Nicholls Colonels,83,91,30.0,46.0,53.0,45.0,False,McDermott Center,STATUS_FINAL,True,0,0,,,,,139.46311950683594,1.0894317626953125,149.5,-2.5,174,-8,Away Cover,Over,,,,,83.0,91.0,30.0,46.0,53.0,45.0,76.0,98.0
401808482,2026-02-14,2026-02-14 22:00:00+00:00,Idaho Vandals,Idaho State Bengals,99,69,60.0,30.0,39.0,39.0,False,ICCU Arena,STATUS_FINAL,True,0,0,,,,,144.66563415527344,7.303871631622314,146.5,-6.5,168,30,Home Cover,Over,,,,,99.0,69.0,60.0,30.0,39.0,39.0,90.0,78.0
401808465,2026-02-14,2026-02-14 22:00:00+00:00,Eastern Washington Eagles,Weber State Wildcats,84,66,51.0,24.0,33.0,42.0,False,Reese Court,STATUS_FINAL,True,0,0,,,,,142.4117889404297,0.9071693420410156,155.0,-3.0,150,18,Home Cover,Under,,,,,84.0,66.0,51.0,24.0,33.0,42.0,75.0,75.0
401806490,2026-02-14,2026-02-14 22:00:00+00:00,Southern Indiana Screaming Eagles,Tennessee Tech Golden Eagles,74,82,32.0,35.0,42.0,47.0,False,Liberty Arena (IN),STATUS_FINAL,True,0,0,,,,,142.39703369140625,16.782958984375,139.5,-1.0,156,-8,Away Cover,Over,,,,,74.0,82.0,32.0,35.0,42.0,47.0,67.0,89.0
401804929,2026-02-14,2026-02-14 22:00:00+00:00,Kennesaw State Owls,Sam Houston Bearkats,79,83,42.0,45.0,37.0,38.0,False,KSU Convocation Center,STATUS_FINAL,True,0,0,,,,,140.38711547851562,-14.69333839416504,165.0,-1.0,162,-4,Away Cover,Under,,,,,79.0,83.0,42.0,45.0,37.0,38.0,87.0,75.0
401804928,2026-02-14,2026-02-14 22:00:00+00:00,Jacksonville State Gamecocks,New Mexico State Aggies,70,79,29.0,32.0,41.0,47.0,False,Pete Mathews Coliseum,STATUS_FINAL,True,0,0,,,,,146.34225463867188,-6.284576892852783,139.0,-1.5,149,-9,Away Cover,Over,,,,,70.0,79.0,29.0,32.0,41.0,47.0,61.0,88.0
401827104,2026-02-14,2026-02-14 22:30:00+00:00,Texas Southern Tigers,Grambling Tigers,82,79,36.0,39.0,46.0,40.0,False,H&PE Arena,STATUS_FINAL,True,0,0,,,,,139.9111785888672,19.2869930267334,142.5,0.0,161,3,Home Cover,Over,,,,,82.0,79.0,36.0,39.0,46.0,40.0,75.0,86.0
401827032,2026-02-14,2026-02-14 22:30:00+00:00,Prairie View A&M Panthers,Southern Jaguars,82,87,40.0,38.0,42.0,49.0,False,William Nicks Building,STATUS_FINAL,True,0,0,,,,,138.54522705078125,6.072715759277344,160.5,3.5,169,-5,Away Cover,Over,,,,,82.0,87.0,40.0,38.0,42.0,49.0,78.0,91.0
401808972,2026-02-14,2026-02-14 22:30:00+00:00,UT Rio Grande Valley Vaqueros,Stephen F. Austin Lumberjacks,57,66,19.0,25.0,38.0,41.0,False,UTRGV Fieldhouse,STATUS_FINAL,True,0,0,,,,,142.24349975585938,3.7863144874572754,144.5,-1.0,123,-9,Away Cover,Under,,,,,57.0,66.0,19.0,25.0,38.0,41.0,44.0,79.0
401807739,2026-02-14,2026-02-14 22:30:00+00:00,Austin Peay Governors,Bellarmine Knights,90,70,53.0,33.0,37.0,37.0,False,F&M Bank Arena,STATUS_FINAL,True,0,0,,,,,138.70086669921875,-15.2330322265625,153.5,-9.5,160,20,Home Cover,Over,,,,,90.0,70.0,53.0,33.0,37.0,37.0,86.0,74.0
401828428,2026-02-14,2026-02-14 23:00:00+00:00,Richmond Spiders,VCU Rams,67,78,27.0,47.0,40.0,31.0,False,Robins Center,STATUS_FINAL,True,0,0,,,,,144.94772338867188,-9.97696304321289,155.5,7.5,145,-11,Away Cover,Under,,,,,67.0,78.0,27.0,47.0,40.0,31.0,74.0,71.0
401827684,2026-02-14,2026-02-14 23:00:00+00:00,UCF Knights,West Virginia Mountaineers,67,74,29.0,28.0,38.0,46.0,False,Addition Financial Arena,STATUS_FINAL,True,0,0,,,,,150.50672912597656,-19.18869972229004,138.5,-3.5,141,-7,Away Cover,Over,,,,,67.0,74.0,29.0,28.0,38.0,46.0,57.0,84.0
401818562,2026-02-14,2026-02-14 23:00:00+00:00,Dartmouth Big Green,Brown Bears,76,79,38.0,30.0,38.0,49.0,False,Leede Arena,STATUS_FINAL,True,0,0,,,,,140.475830078125,1.7773449420928955,137.5,-3.5,155,-3,Away Cover,Over,,,,,76.0,79.0,38.0,30.0,38.0,49.0,68.0,87.0
401818544,2026-02-14,2026-02-14 23:00:00+00:00,Princeton Tigers,Columbia Lions,65,75,31.0,30.0,34.0,45.0,False,Jadwin Gymnasium,STATUS_FINAL,True,0,0,,,,,144.69813537597656,16.88140296936035,137.0,1.0,140,-10,Away Cover,Over,,,,,65.0,75.0,31.0,30.0,34.0,45.0,61.0,79.0
401812594,2026-02-14,2026-02-14 23:00:00+00:00,Pennsylvania Quakers,Cornell Big Red,82,76,36.0,31.0,46.0,45.0,False,The Palestra,STATUS_FINAL,True,0,0,,,,,142.662958984375,5.877837715148925,171.5,2.5,158,6,Home Cover,Under,,,,,82.0,76.0,36.0,31.0,46.0,45.0,67.0,91.0
401808718,2026-02-14,2026-02-14 23:00:00+00:00,East Texas A&M Lions,McNeese Cowboys,54,97,29.0,45.0,25.0,52.0,False,The Field House,STATUS_FINAL,True,0,0,,,,,140.09364318847656,4.486321449279785,142.5,12.5,151,-43,Away Cover,Over,,,,,54.0,97.0,29.0,45.0,25.0,52.0,74.0,77.0
401808237,2026-02-14,2026-02-14 23:00:00+00:00,Tennessee Volunteers,LSU Tigers,73,63,35.0,29.0,38.0,34.0,False,Food City Center,STATUS_FINAL,True,0,0,,,,,156.27801513671875,11.949934005737305,144.5,-14.5,136,10,Away Cover,Under,,,,,73.0,63.0,35.0,29.0,38.0,34.0,64.0,72.0
401812621,2026-02-14,2026-02-14 23:30:00+00:00,Harvard Crimson,Yale Bulldogs,75,76,34.0,30.0,32.0,36.0,False,Lavietes Pavilion,STATUS_FINAL,True,0,0,,,,,145.3276037597656,-2.879596107800801,140.0,5.0,151,-1,Home Cover,Over,,,,,75.0,76.0,34.0,30.0,41.0,46.0,64.0,87.0
401808235,2026-02-14,2026-02-14 23:30:00+00:00,Ole Miss Rebels,Mississippi State Bulldogs,78,90,28.0,47.0,50.0,43.0,False,The Sandy and John Black Pavilion at Ole Miss,STATUS_FINAL,True,0,0,,,,,150.1976318359375,-5.6794304847717285,145.5,-4.5,168,-12,Away Cover,Over,,,,,78.0,90.0,28.0,47.0,50.0,43.0,75.0,93.0
401828227,2026-02-14,2026-02-15 00:00:00+00:00,Wichita State Shockers,Tulsa Golden Hurricane,81,77,35.0,41.0,46.0,36.0,False,Charles Koch Arena,STATUS_FINAL,True,0,0,,,,,144.10387268066407,13.459908294677737,152.0,-1.5,158,4,Home Cover,Over,,,,,81.0,77.0,35.0,41.0,46.0,36.0,76.0,82.0
401809162,2026-02-14,2026-02-15 00:00:00+00:00,Cal Poly Mustangs,UC Santa Barbara Gauchos,89,79,37.0,46.0,52.0,33.0,False,Mott Athletics Center,STATUS_FINAL,True,0,0,,,,,139.89649963378906,-10.320554733276367,159.5,3.5,168,10,Home Cover,Over,,,,,89.0,79.0,37.0,46.0,52.0,33.0,83.0,85.0
401826802,2026-02-14,2026-02-15 01:00:00+00:00,Utah State Aggies,Memphis Tigers,99,75,48.0,34.0,51.0,41.0,False,Dee Glen Smith Spectrum,STATUS_FINAL,True,0,0,,,,,150.32583618164062,-7.723660945892334,154.5,-13.5,174,24,Home Cover,Over,,,,,99.0,75.0,48.0,34.0,51.0,41.0,82.0,92.0
401818422,2026-02-14,2026-02-15 01:00:00+00:00,Kansas City Roos,St. Thomas-Minnesota Tommies,64,104,29.0,43.0,35.0,61.0,False,Swinney Center,STATUS_FINAL,True,0,0,,,,,139.06874084472656,-14.619392395019531,,,168,-40,Away Cover,Under,,,,,64.0,104.0,29.0,43.0,35.0,61.0,72.0,96.0
401818421,2026-02-14,2026-02-15 01:00:00+00:00,Oral Roberts Golden Eagles,South Dakota State Jackrabbits,69,87,29.0,36.0,40.0,51.0,False,Mabee Center,STATUS_FINAL,True,0,0,,,,,145.7771759033203,6.049960136413574,146.5,6.0,156,-18,Away Cover,Over,,,,,69.0,87.0,29.0,36.0,40.0,51.0,65.0,91.0
401809147,2026-02-14,2026-02-15 01:00:00+00:00,Cal State Northridge Matadors,Hawai'i Rainbow Warriors,84,60,40.0,28.0,44.0,32.0,False,Premier America Credit Union Arena,STATUS_FINAL,True,0,0,,,,,140.49151611328125,-1.6344337463378906,149.0,12.5,144,24,Home Cover,Under,,,,,84.0,60.0,40.0,28.0,44.0,32.0,68.0,76.0
401808529,2026-02-14,2026-02-15 01:00:00+00:00,Northern Arizona Lumberjacks,Sacramento State Hornets,79,74,38.0,25.0,41.0,49.0,False,J. Lawrence Walkup Skydome,STATUS_FINAL,True,0,0,,,,,138.41476440429688,-1.123453140258789,155.0,-1.0,153,5,Home Cover,Under,,,,,79.0,74.0,38.0,25.0,41.0,49.0,63.0,90.0
401804931,2026-02-14,2026-02-15 01:00:00+00:00,Western Kentucky Hilltoppers,Middle Tennessee Blue Raiders,82,80,42.0,37.0,40.0,43.0,False,E.A. Diddle Arena,STATUS_FINAL,True,0,0,,,,,143.97385620117188,1.7605909156799315,143.5,-3.5,162,2,Away Cover,Over,,,,,82.0,80.0,42.0,37.0,40.0,43.0,79.0,83.0
401808671,2026-02-14,2026-02-15 01:30:00+00:00,Georgia Southern Eagles,Marshall Thundering Herd,101,87,59.0,42.0,42.0,45.0,False,Jack and Ruth Ann Hill Convocation Center,STATUS_FINAL,True,0,0,,,,,144.12283203125,-9.352753372192382,162.0,2.5,188,14,Home Cover,Over,,,,,101.0,87.0,59.0,42.0,42.0,45.0,101.0,87.0
401808240,2026-02-14,2026-02-15 01:30:00+00:00,Alabama Crimson Tide,South Carolina Gamecocks,89,75,45.0,32.0,44.0,43.0,False,Coleman Coliseum,STATUS_FINAL,True,0,0,,,,,147.77568359375,12.525311851501463,167.5,-17.5,164,14,Away Cover,Under,,,,,89.0,75.0,45.0,32.0,44.0,43.0,77.0,87.0
401808673,2026-02-14,2026-02-15 01:45:00+00:00,Southern Miss Golden Eagles,Troy Trojans,69,65,26.0,26.0,43.0,39.0,False,Reed Green Coliseum,STATUS_FINAL,True,0,0,,,,,141.2746124267578,-4.026608943939209,144.5,4.5,134,4,Home Cover,Under,,,,,69.0,65.0,26.0,26.0,43.0,39.0,52.0,82.0
401808236,2026-02-14,2026-02-15 01:50:00+00:00,Missouri Tigers,Texas Longhorns,68,85,31.0,33.0,37.0,52.0,False,Mizzou Arena,STATUS_FINAL,True,0,0,,,,,151.78709411621094,-13.169328689575195,150.5,-1.5,153,-17,Away Cover,Over,,,,,68.0,85.0,31.0,33.0,37.0,52.0,64.0,89.0
401825517,2026-02-14,2026-02-15 02:00:00+00:00,Washington Huskies,Minnesota Golden Gophers,69,57,39.0,26.0,30.0,31.0,False,Alaska Airlines Arena,STATUS_FINAL,True,0,0,,,,,146.87232971191406,-4.519288539886475,138.5,-5.5,126,12,Home Cover,Under,,,,,69.0,57.0,39.0,26.0,30.0,31.0,65.0,61.0
401808508,2026-02-14,2026-02-15 02:00:00+00:00,Montana Grizzlies,Montana State Bobcats,71,82,37.0,38.0,34.0,44.0,False,Dahlberg Arena,STATUS_FINAL,True,0,0,,,,,145.6798291015625,6.0599952316284185,144.0,-1.5,153,-11,Away Cover,Over,,,,,71.0,82.0,37.0,38.0,34.0,44.0,75.0,78.0
401805198,2026-02-14,2026-02-15 02:00:00+00:00,Utah Tech Trailblazers,California Baptist Lancers,70,65,27.0,28.0,43.0,37.0,False,Burns Arena,STATUS_FINAL,True,0,0,,,,,141.14505004882812,6.139727592468262,141.5,2.5,135,5,Home Cover,Under,,,,,70.0,65.0,27.0,28.0,43.0,37.0,55.0,80.0
401823781,2026-02-14,2026-02-15 03:00:00+00:00,San Diego State Aztecs,Nevada Wolf Pack,71,57,36.0,25.0,35.0,32.0,False,Viejas Arena,STATUS_FINAL,True,0,0,,,,,154.09369506835938,7.4172571182250975,140.5,-8.0,128,14,Home Cover,Under,,,,,71.0,57.0,36.0,25.0,35.0,32.0,61.0,67.0
401809117,2026-02-14,2026-02-15 03:00:00+00:00,UC Irvine Anteaters,Cal State Fullerton Titans,86,65,41.0,32.0,45.0,33.0,False,Bren Events Center,STATUS_FINAL,True,0,0,,,,,143.77610229492188,9.47885627746582,154.5,-8.0,151,21,Home Cover,Under,,,,,86.0,65.0,41.0,32.0,45.0,33.0,73.0,78.0
401809099,2026-02-14,2026-02-15 03:00:00+00:00,UC San Diego Tritons,UC Riverside Highlanders,72,66,32.0,28.0,40.0,38.0,False,LionTree Arena,STATUS_FINAL,True,0,0,,,,,142.466064453125,8.37285327911377,143.5,-10.0,138,6,Away Cover,Under,,,,,72.0,66.0,32.0,28.0,40.0,38.0,60.0,78.0
401829248,2026-02-14,2026-02-15 03:35:00+00:00,Pacific Tigers,Saint Mary's Gaels,61,72,30.0,28.0,31.0,44.0,False,Alex G. Spanos Center,STATUS_FINAL,True,0,0,,,,,144.5447998046875,-33.602352142333984,135.5,8.5,133,-11,Away Cover,Under,,,,,61.0,72.0,30.0,28.0,31.0,44.0,58.0,75.0
401828693,2026-02-14,2026-02-14 21:30:00+00:00,South Carolina State Bulldogs,Morgan State Bears,0,0,,,,,False,Smith-Hammond-Middleton Memorial Center,STATUS_POSTPONED,False,0,0,,,,,136.04452514648438,9.649052619934082,155.5,0.0,0,0,Push,Under,,,,,,,,,,,,
