game_id,season,date,start_time,home_team,away_team,home_score,away_score,home_score_1h,away_score_1h,home_score_2h,away_score_2h,neutral_site,venue,source,_date,_home_key,_away_key,_fuse_key,_score_nonnull,_has_start,_quality
401577539,2023,2023-12-30,2023-12-30 19:00:00+00:00,Dayton Flyers,Longwood Lancers,78,69,34.0,37.0,44.0,32.0,False,UD Arena,espn,2023-12-30,daytonflyers,longwoodlancers,2023-12-30|daytonflyers|longwoodlancers,6,True,16
401587173,2023,2023-12-30,2023-12-30 19:00:00+00:00,Delaware Blue Hens,Princeton Tigers,82,84,27.0,43.0,55.0,41.0,False,Bob Carpenter Center,espn,2023-12-30,delawarebluehens,princetontigers,2023-12-30|delawarebluehens|princetontigers,6,True,16
401594350,2023,2023-12-30,2023-12-30 17:00:00+00:00,Delaware State Hornets,Mount St. Mary's Mountaineers,77,73,33.0,41.0,44.0,32.0,False,Memorial Hall (DE),espn,2023-12-30,delawarestatehornets,mountstmarysmountaineers,2023-12-30|delawarestatehornets|mountstmarysmountaineers,6,True,16
401597893,2023,2023-12-30,2023-12-30 21:00:00+00:00,DePaul Blue Demons,Chicago State Cougars,70,58,32.0,30.0,38.0,28.0,False,Wintrust Arena,espn,2023-12-30,depaulbluedemons,chicagostatecougars,2023-12-30|depaulbluedemons|chicagostatecougars,6,True,16
401574497,2023,2023-12-30,2023-12-30 19:00:00+00:00,Duke Blue Devils,Queens University Royals,106,69,46.0,33.0,60.0,36.0,False,Cameron Indoor Stadium,espn,2023-12-30,dukebluedevils,queensuniversityroyals,2023-12-30|dukebluedevils|queensuniversityroyals,6,True,16
401597839,2023,2023-12-30,2023-12-30 19:00:00+00:00,Duquesne Dukes,Cleary University Cougars,95,47,53.0,19.0,42.0,28.0,False,UPMC Cooper Fieldhouse,espn,2023-12-30,duquesnedukes,clearyuniversitycougars,2023-12-30|duquesnedukes|clearyuniversitycougars,6,True,16
401581356,2023,2023-12-30,2023-12-30 18:00:00+00:00,Eastern Michigan Eagles,Northwood (MI) Timberwolves,67,64,31.0,30.0,36.0,34.0,False,Gervin GameAbove Center,espn,2023-12-30,easternmichiganeagles,northwoodmitimberwolves,2023-12-30|easternmichiganeagles|northwoodmitimberwolves,6,True,16
401573389,2023,2023-12-30,2023-12-30 22:00:00+00:00,Eastern Washington Eagles,Sacramento State Hornets,87,61,44.0,27.0,43.0,34.0,False,Reese Court,espn,2023-12-30,easternwashingtoneagles,sacramentostatehornets,2023-12-30|easternwashingtoneagles|sacramentostatehornets,6,True,16
401576165,2023,2023-12-30,2023-12-30 19:00:00+00:00,Fairfield Stags,Le Moyne Dolphins,78,72,34.0,30.0,44.0,42.0,False,Leo D. Mahoney Arena,espn,2023-12-30,fairfieldstags,lemoynedolphins,2023-12-30|fairfieldstags|lemoynedolphins,6,True,16
401575757,2023,2023-12-30,2023-12-30 18:00:00+00:00,Florida Gators,Quinnipiac Bobcats,97,72,52.0,29.0,45.0,43.0,False,Stephen C. O'Connell Center,espn,2023-12-30,floridagators,quinnipiacbobcats,2023-12-30|floridagators|quinnipiacbobcats,6,True,16
401601144,2023,2023-12-30,2023-12-31 00:00:00+00:00,Florida Gulf Coast Eagles,Florida Atlantic Owls,72,68,39.0,30.0,33.0,38.0,False,Alico Arena,espn,2023-12-30,floridagulfcoasteagles,floridaatlanticowls,2023-12-30|floridagulfcoasteagles|floridaatlanticowls,6,True,16
401586909,2023,2023-12-30,2023-12-30 17:00:00+00:00,Florida State Seminoles,Lipscomb Bisons,75,78,31.0,46.0,44.0,32.0,False,Tucker Center,espn,2023-12-30,floridastateseminoles,lipscombbisons,2023-12-30|floridastateseminoles|lipscombbisons,6,True,16
401586897,2023,2023-12-30,2023-12-30 18:00:00+00:00,Fordham Rams,Columbia Lions,87,78,31.0,38.0,56.0,40.0,False,Rose Hill Gym,espn,2023-12-30,fordhamrams,columbialions,2023-12-30|fordhamrams|columbialions,6,True,16
401599590,2023,2023-12-30,2023-12-30 19:00:00+00:00,Furman Paladins,Anderson (SC) Trojans,74,79,34.0,39.0,40.0,40.0,False,Timmons Arena,espn,2023-12-30,furmanpaladins,andersonsctrojans,2023-12-30|furmanpaladins|andersonsctrojans,6,True,16
401581735,2023,2023-12-30,2023-12-30 19:00:00+00:00,George Mason Patriots,North Carolina A&T Aggies,94,69,51.0,33.0,43.0,36.0,False,EagleBank Arena,espn,2023-12-30,georgemasonpatriots,northcarolinaataggies,2023-12-30|georgemasonpatriots|northcarolinaataggies,6,True,16
401581081,2023,2023-12-30,2023-12-30 21:00:00+00:00,George Washington Revolutionaries,Maryland Eastern Shore Hawks,69,63,32.0,34.0,37.0,29.0,False,Charles E. Smith Center,espn,2023-12-30,georgewashingtonrevolutionaries,marylandeasternshorehawks,2023-12-30|georgewashingtonrevolutionaries|marylandeasternshorehawks,6,True,16
401594535,2023,2023-12-30,2023-12-30 19:30:00+00:00,Georgia Bulldogs,Alabama A&M Bulldogs,93,73,46.0,24.0,47.0,49.0,False,Stegeman Coliseum,espn,2023-12-30,georgiabulldogs,alabamaambulldogs,2023-12-30|georgiabulldogs|alabamaambulldogs,6,True,16
401581643,2023,2023-12-30,2023-12-30 20:00:00+00:00,Georgia Southern Eagles,Southern Miss Golden Eagles,88,67,46.0,38.0,42.0,29.0,False,Hanner Fieldhouse,espn,2023-12-30,georgiasoutherneagles,southernmissgoldeneagles,2023-12-30|georgiasoutherneagles|southernmissgoldeneagles,6,True,16
401581611,2023,2023-12-30,2023-12-30 19:00:00+00:00,Georgia State Panthers,Arkansas State Red Wolves,91,90,50.0,39.0,41.0,51.0,False,GSU Convocation Center,espn,2023-12-30,georgiastatepanthers,arkansasstateredwolves,2023-12-30|georgiastatepanthers|arkansasstateredwolves,6,True,16
401584448,2023,2023-12-30,2023-12-31 01:00:00+00:00,Grand Canyon Lopes,Louisiana Tech Bulldogs,73,70,38.0,38.0,35.0,32.0,False,Global Credit Union Arena,espn,2023-12-30,grandcanyonlopes,louisianatechbulldogs,2023-12-30|grandcanyonlopes|louisianatechbulldogs,6,True,16
401581745,2023,2023-12-30,2023-12-30 19:00:00+00:00,Harvard Crimson,Iona Gaels,60,69,30.0,31.0,30.0,38.0,False,Lavietes Pavilion,espn,2023-12-30,harvardcrimson,ionagaels,2023-12-30|harvardcrimson|ionagaels,6,True,16
401573478,2023,2023-12-30,2023-12-31 04:59:00+00:00,Hawai'i Rainbow Warriors,Cal State Fullerton Titans,61,63,21.0,27.0,35.0,29.0,False,Stan Sheriff Center,espn,2023-12-30,hawaiirainbowwarriors,calstatefullertontitans,2023-12-30|hawaiirainbowwarriors|calstatefullertontitans,6,True,16
401597902,2023,2023-12-30,2023-12-31 00:00:00+00:00,High Point Panthers,Bellarmine Knights,90,85,50.0,47.0,40.0,38.0,False,Qubein Center,espn,2023-12-30,highpointpanthers,bellarmineknights,2023-12-30|highpointpanthers|bellarmineknights,6,True,16
2023-12-30-0,2023,2023-12-30,,HOME,AWAY,,,,,,,,,ncaa,2023-12-30,home,away,2023-12-30|home|away,0,False,0
401575442,2023,2023-12-30,2023-12-31 00:00:00+00:00,Houston Cougars,Pennsylvania Quakers,81,42,39.0,17.0,42.0,25.0,False,Fertitta Center,espn,2023-12-30,houstoncougars,pennsylvaniaquakers,2023-12-30|houstoncougars|pennsylvaniaquakers,6,True,16
401573391,2023,2023-12-30,2023-12-30 23:00:00+00:00,Idaho State Bengals,Montana Grizzlies,68,76,35.0,35.0,33.0,41.0,False,ICCU Dome,espn,2023-12-30,idahostatebengals,montanagrizzlies,2023-12-30|idahostatebengals|montanagrizzlies,6,True,16
401573390,2023,2023-12-30,2023-12-30 22:00:00+00:00,Idaho Vandals,Portland State Vikings,72,77,41.0,33.0,31.0,44.0,False,ICCU Arena,espn,2023-12-30,idahovandals,portlandstatevikings,2023-12-30|idahovandals|portlandstatevikings,6,True,16
401599990,2023,2023-12-30,2023-12-30 20:00:00+00:00,Jacksonville Dolphins,Erskine Flying Fleet,79,52,42.0,23.0,37.0,29.0,False,Swisher Gymnasium,espn,2023-12-30,jacksonvilledolphins,erskineflyingfleet,2023-12-30|jacksonvilledolphins|erskineflyingfleet,6,True,16
401581667,2023,2023-12-30,2023-12-30 19:00:00+00:00,James Madison Dukes,Texas State Bobcats,82,65,36.0,28.0,46.0,37.0,False,Atlantic Union Bank Center,espn,2023-12-30,jamesmadisondukes,texasstatebobcats,2023-12-30|jamesmadisondukes|texasstatebobcats,6,True,16
401575459,2023,2023-12-30,2023-12-30 21:00:00+00:00,Kansas Jayhawks,Wichita State Shockers,86,67,43.0,27.0,43.0,40.0,True,T-Mobile Center,espn,2023-12-30,kansasjayhawks,wichitastateshockers,2023-12-30|kansasjayhawks|wichitastateshockers,6,True,16
401581793,2023,2023-12-30,2023-12-30 23:00:00+00:00,Lamar Cardinals,Paul Quinn Tigers,91,64,51.0,31.0,40.0,33.0,False,Montagne Center,espn,2023-12-30,lamarcardinals,paulquinntigers,2023-12-30|lamarcardinals|paulquinntigers,6,True,16
401593776,2023,2023-12-30,2023-12-30 19:00:00+00:00,La Salle Explorers,Howard Bison,66,71,36.0,36.0,30.0,35.0,False,Tom Gola Arena,espn,2023-12-30,lasalleexplorers,howardbison,2023-12-30|lasalleexplorers|howardbison,6,True,16
401573480,2023,2023-12-30,2023-12-30 21:00:00+00:00,Long Beach State Beach,Cal State Northridge Matadors,68,84,37.0,43.0,31.0,41.0,False,Walter Pyramid,espn,2023-12-30,longbeachstatebeach,calstatenorthridgematadors,2023-12-30|longbeachstatebeach|calstatenorthridgematadors,6,True,16
401597845,2023,2023-12-30,2023-12-30 19:00:00+00:00,Loyola Chicago Ramblers,Central Michigan Chippewas,73,35,37.0,14.0,36.0,21.0,False,Gentile Arena,espn,2023-12-30,loyolachicagoramblers,centralmichiganchippewas,2023-12-30|loyolachicagoramblers|centralmichiganchippewas,6,True,16
401589469,2023,2023-12-30,2023-12-31 00:00:00+00:00,Manhattan Jaspers,Wagner Seahawks,56,68,27.0,25.0,29.0,43.0,False,Draddy Gymnasium,espn,2023-12-30,manhattanjaspers,wagnerseahawks,2023-12-30|manhattanjaspers|wagnerseahawks,6,True,16
401584388,2023,2023-12-30,2023-12-30 19:00:00+00:00,Marist Red Foxes,Lehigh Mountain Hawks,58,65,33.0,29.0,25.0,36.0,False,McCann Arena,espn,2023-12-30,maristredfoxes,lehighmountainhawks,2023-12-30|maristredfoxes|lehighmountainhawks,6,True,16
401599448,2023,2023-12-30,2023-12-30 19:00:00+00:00,Marquette Golden Eagles,Creighton Bluejays,72,67,28.0,30.0,44.0,37.0,False,Fiserv Forum,espn,2023-12-30,marquettegoldeneagles,creightonbluejays,2023-12-30|marquettegoldeneagles|creightonbluejays,6,True,16
401581676,2023,2023-12-30,2023-12-30 21:00:00+00:00,Marshall Thundering Herd,Louisiana Ragin' Cajuns,75,61,39.0,25.0,36.0,36.0,False,Cam Henderson Center,espn,2023-12-30,marshallthunderingherd,louisianaragincajuns,2023-12-30|marshallthunderingherd|louisianaragincajuns,6,True,16
401581087,2023,2023-12-30,2023-12-30 18:00:00+00:00,Massachusetts Minutemen,Siena Saints,79,66,40.0,31.0,39.0,35.0,False,Mullins Center,espn,2023-12-30,massachusettsminutemen,sienasaints,2023-12-30|massachusettsminutemen|sienasaints,6,True,16
401583606,2023,2023-12-30,2023-12-31 00:00:00+00:00,Memphis Tigers,Austin Peay Governors,81,70,37.0,34.0,44.0,36.0,False,FedExForum,espn,2023-12-30,memphistigers,austinpeaygovernors,2023-12-30|memphistigers|austinpeaygovernors,6,True,16
401594427,2023,2023-12-30,2023-12-30 19:00:00+00:00,Michigan State Spartans,Indiana State Sycamores,87,75,44.0,34.0,43.0,41.0,False,Breslin Center,espn,2023-12-30,michiganstatespartans,indianastatesycamores,2023-12-30|michiganstatespartans|indianastatesycamores,6,True,16
401574421,2023,2023-12-30,2023-12-30 20:00:00+00:00,Missouri Tigers,Central Arkansas Bears,92,59,46.0,31.0,46.0,28.0,False,Mizzou Arena,espn,2023-12-30,missouritigers,centralarkansasbears,2023-12-30|missouritigers|centralarkansasbears,6,True,16
401587155,2023,2023-12-30,2023-12-30 21:00:00+00:00,Murray State Racers,Middle Tennessee Blue Raiders,75,54,35.0,31.0,40.0,23.0,False,CFSB Center,espn,2023-12-30,murraystateracers,middletennesseeblueraiders,2023-12-30|murraystateracers|middletennesseeblueraiders,6,True,16
401594154,2023,2023-12-30,2023-12-30 17:00:00+00:00,Navy Midshipmen,William & Mary Tribe,77,65,29.0,28.0,48.0,37.0,False,Alumni Hall (Navy),espn,2023-12-30,navymidshipmen,williammarytribe,2023-12-30|navymidshipmen|williammarytribe,6,True,16
401590841,2023,2023-12-30,2023-12-31 03:00:00+00:00,Nevada Wolf Pack,Fresno Pacific Sunbirds,92,59,45.0,20.0,47.0,39.0,False,Lawlor Events Center,espn,2023-12-30,nevadawolfpack,fresnopacificsunbirds,2023-12-30|nevadawolfpack|fresnopacificsunbirds,6,True,16
401594652,2023,2023-12-30,2023-12-31 02:00:00+00:00,New Mexico State Aggies,California Baptist Lancers,66,61,32.0,26.0,34.0,35.0,False,Pan American Center,espn,2023-12-30,newmexicostateaggies,californiabaptistlancers,2023-12-30|newmexicostateaggies|californiabaptistlancers,6,True,16
401584442,2023,2023-12-30,2023-12-30 19:00:00+00:00,Nicholls Colonels,Mobile Rams,74,65,32.0,37.0,42.0,28.0,False,David R. Stopher Gymnasium,espn,2023-12-30,nichollscolonels,mobilerams,2023-12-30|nichollscolonels|mobilerams,6,True,16
401573393,2023,2023-12-30,2023-12-30 21:00:00+00:00,Northern Colorado Bears,Northern Arizona Lumberjacks,92,77,46.0,41.0,46.0,36.0,False,Bank of Colorado Arena,espn,2023-12-30,northerncoloradobears,northernarizonalumberjacks,2023-12-30|northerncoloradobears|northernarizonalumberjacks,6,True,16
401610339,2023,2023-12-30,2023-12-30 19:00:00+00:00,North Texas Mean Green,LSU Shreveport Pilots,80,57,34.0,31.0,46.0,26.0,False,The Super Pit,espn,2023-12-30,northtexasmeangreen,lsushreveportpilots,2023-12-30|northtexasmeangreen|lsushreveportpilots,6,True,16
401604096,2023,2023-12-30,2023-12-30 17:00:00+00:00,Notre Dame Fighting Irish,Virginia Cavaliers,76,54,41.0,24.0,35.0,30.0,False,Purcell Pavilion,espn,2023-12-30,notredamefightingirish,virginiacavaliers,2023-12-30|notredamefightingirish|virginiacavaliers,6,True,16
401587203,2023,2023-12-30,2023-12-30 18:30:00+00:00,Ohio Bobcats,Davidson Wildcats,69,72,40.0,33.0,29.0,39.0,True,Rocket Arena,espn,2023-12-30,ohiobobcats,davidsonwildcats,2023-12-30|ohiobobcats|davidsonwildcats,6,True,16
401575478,2023,2023-12-30,2023-12-31 00:00:00+00:00,Ohio State Buckeyes,West Virginia Mountaineers,78,75,28.0,26.0,37.0,39.0,True,Rocket Arena,espn,2023-12-30,ohiostatebuckeyes,westvirginiamountaineers,2023-12-30|ohiostatebuckeyes|westvirginiamountaineers,6,True,16
401581704,2023,2023-12-30,2023-12-31 00:00:00+00:00,Old Dominion Monarchs,South Alabama Jaguars,59,61,36.0,22.0,23.0,39.0,False,Chartway Arena,espn,2023-12-30,olddominionmonarchs,southalabamajaguars,2023-12-30|olddominionmonarchs|southalabamajaguars,6,True,16
401607357,2023,2023-12-30,2023-12-30 21:15:00+00:00,Oregon Ducks,UCLA Bruins,64,59,33.0,31.0,31.0,28.0,False,Matthew Knight Arena,espn,2023-12-30,oregonducks,uclabruins,2023-12-30|oregonducks|uclabruins,6,True,16
401607358,2023,2023-12-30,2023-12-31 03:00:00+00:00,Oregon State Beavers,USC Trojans,86,70,39.0,30.0,47.0,40.0,False,Gill Coliseum,espn,2023-12-30,oregonstatebeavers,usctrojans,2023-12-30|oregonstatebeavers|usctrojans,6,True,16
401575415,2023,2023-12-30,2023-12-30 22:00:00+00:00,Pacific Tigers,Cal Maritime Keelhaulers,80,66,41.0,25.0,39.0,41.0,False,Alex G. Spanos Center,espn,2023-12-30,pacifictigers,calmaritimekeelhaulers,2023-12-30|pacifictigers|calmaritimekeelhaulers,6,True,16
401594077,2023,2023-12-30,2023-12-30 19:00:00+00:00,Presbyterian Blue Hose,Johnson & Wales (NC) JOHNSON & WALES-CHARLOTTE,91,67,46.0,21.0,45.0,46.0,False,Templeton Center,espn,2023-12-30,presbyterianbluehose,johnsonwalesncjohnsonwalescharlotte,2023-12-30|presbyterianbluehose|johnsonwalesncjohnsonwalescharlotte,6,True,16
401586903,2023,2023-12-30,2023-12-30 18:00:00+00:00,Rhode Island Rams,Northeastern Huskies,82,71,40.0,36.0,42.0,35.0,False,Thomas M. Ryan Center,espn,2023-12-30,rhodeislandrams,northeasternhuskies,2023-12-30|rhodeislandrams|northeasternhuskies,6,True,16
401593796,2023,2023-12-30,2023-12-30 21:00:00+00:00,Richmond Spiders,Lafayette Leopards,59,38,44.0,17.0,15.0,21.0,False,Robins Center,espn,2023-12-30,richmondspiders,lafayetteleopards,2023-12-30|richmondspiders|lafayetteleopards,6,True,16
401589301,2023,2023-12-30,2023-12-30 17:00:00+00:00,Rutgers Scarlet Knights,Stonehill Skyhawks,59,58,35.0,29.0,24.0,29.0,False,Jersey Mike’s Arena,espn,2023-12-30,rutgersscarletknights,stonehillskyhawks,2023-12-30|rutgersscarletknights|stonehillskyhawks,6,True,16
401577725,2023,2023-12-30,2023-12-30 19:00:00+00:00,Sacred Heart Pioneers,Mercy Mavericks,92,63,46.0,29.0,46.0,34.0,False,William H. Pitt Center,espn,2023-12-30,sacredheartpioneers,mercymavericks,2023-12-30|sacredheartpioneers|mercymavericks,6,True,16
401589385,2023,2023-12-30,2023-12-30 21:00:00+00:00,Saint Francis Red Flash,Campbell Fighting Camels,78,76,40.0,37.0,38.0,39.0,False,DeGol Arena,espn,2023-12-30,saintfrancisredflash,campbellfightingcamels,2023-12-30|saintfrancisredflash|campbellfightingcamels,6,True,16
401598048,2023,2023-12-30,2023-12-30 23:00:00+00:00,San Francisco Dons,Mississippi Valley State Delta Devils,92,42,51.0,21.0,41.0,21.0,False,The Sobrato Center,espn,2023-12-30,sanfranciscodons,mississippivalleystatedeltadevils,2023-12-30|sanfranciscodons|mississippivalleystatedeltadevils,6,True,16
401579121,2023,2023-12-30,2023-12-31 00:00:00+00:00,Santa Clara Broncos,Yale Bulldogs,58,66,25.0,33.0,33.0,33.0,False,Leavey Center,espn,2023-12-30,santaclarabroncos,yalebulldogs,2023-12-30|santaclarabroncos|yalebulldogs,6,True,16
401597381,2023,2023-12-30,2023-12-30 20:00:00+00:00,SE Louisiana Lions,Loyola New Orleans Wolfpack,87,64,42.0,27.0,45.0,37.0,False,University Center,espn,2023-12-30,selouisianalions,loyolaneworleanswolfpack,2023-12-30|selouisianalions|loyolaneworleanswolfpack,6,True,16
401592853,2023,2023-12-30,2023-12-30 19:00:00+00:00,South Carolina Gamecocks,Florida A&M Rattlers,94,62,49.0,21.0,45.0,41.0,False,Colonial Life Arena,espn,2023-12-30,southcarolinagamecocks,floridaamrattlers,2023-12-30|southcarolinagamecocks|floridaamrattlers,6,True,16
401600053,2023,2023-12-30,2023-12-30 21:00:00+00:00,South Carolina Upstate Spartans,Coker Cobras,96,76,44.0,38.0,52.0,38.0,False,G.B. Hodge Center,espn,2023-12-30,southcarolinaupstatespartans,cokercobras,2023-12-30|southcarolinaupstatespartans|cokercobras,6,True,16
401601820,2023,2023-12-30,2023-12-31 00:00:00+00:00,Southern Illinois Salukis,UIC Flames,62,50,32.0,30.0,30.0,20.0,False,Banterra Center,espn,2023-12-30,southernillinoissalukis,uicflames,2023-12-30|southernillinoissalukis|uicflames,6,True,16
401600143,2023,2023-12-30,2023-12-31 01:30:00+00:00,Southern Utah Thunderbirds,Antelope Valley,95,78,44.0,37.0,51.0,41.0,False,America First Events Center,espn,2023-12-30,southernutahthunderbirds,antelopevalley,2023-12-30|southernutahthunderbirds|antelopevalley,6,True,16
401587134,2023,2023-12-30,2023-12-30 17:00:00+00:00,St. John's Red Storm,Hofstra Pride,84,79,36.0,32.0,48.0,47.0,True,UBS Arena,espn,2023-12-30,stjohnsredstorm,hofstrapride,2023-12-30|stjohnsredstorm|hofstrapride,6,True,16
401604097,2023,2023-12-30,2023-12-30 17:00:00+00:00,Syracuse Orange,Pittsburgh Panthers,81,73,30.0,38.0,51.0,35.0,False,JMA Wireless Dome,espn,2023-12-30,syracuseorange,pittsburghpanthers,2023-12-30|syracuseorange|pittsburghpanthers,6,True,16
401587254,2023,2023-12-30,2023-12-30 22:00:00+00:00,Tennessee State Tigers,Little Rock Trojans,90,82,41.0,44.0,49.0,38.0,False,Gentry Center,espn,2023-12-30,tennesseestatetigers,littlerocktrojans,2023-12-30|tennesseestatetigers|littlerocktrojans,6,True,16
401587256,2023,2023-12-30,2023-12-30 21:00:00+00:00,Tennessee Tech Golden Eagles,UT Martin Skyhawks,73,81,31.0,36.0,42.0,45.0,False,Hooper Eblen Center,espn,2023-12-30,tennesseetechgoldeneagles,utmartinskyhawks,2023-12-30|tennesseetechgoldeneagles|utmartinskyhawks,6,True,16
401575516,2023,2023-12-30,2023-12-31 00:00:00+00:00,Texas A&M Aggies,Prairie View A&M Panthers,79,54,34.0,21.0,45.0,33.0,False,Reed Arena,espn,2023-12-30,texasamaggies,prairieviewampanthers,2023-12-30|texasamaggies|prairieviewampanthers,6,True,16
401604786,2023,2023-12-30,2023-12-30 21:30:00+00:00,Texas A&M-Corpus Christi Islanders,Schreiner Mountaineers,84,61,45.0,26.0,39.0,35.0,False,Dugan Wellness Center,espn,2023-12-30,texasamcorpuschristiislanders,schreinermountaineers,2023-12-30|texasamcorpuschristiislanders|schreinermountaineers,6,True,16
401607047,2023,2023-12-30,2023-12-30 18:00:00+00:00,The Citadel Bulldogs,Toccoa Falls Eagles,106,76,56.0,31.0,50.0,45.0,False,McAlister Field House,espn,2023-12-30,thecitadelbulldogs,toccoafallseagles,2023-12-30|thecitadelbulldogs|toccoafallseagles,6,True,16
401587147,2023,2023-12-30,2023-12-30 19:00:00+00:00,Towson Tigers,Arcadia ARCADIA,97,46,47.0,23.0,50.0,23.0,False,SECU Arena,espn,2023-12-30,towsontigers,arcadiaarcadia,2023-12-30|towsontigers|arcadiaarcadia,6,True,16
401573477,2023,2023-12-30,2023-12-30 22:00:00+00:00,UC Davis Aggies,Cal Poly Mustangs,71,46,33.0,27.0,38.0,19.0,False,University Credit Union Center,espn,2023-12-30,ucdavisaggies,calpolymustangs,2023-12-30|ucdavisaggies|calpolymustangs,6,True,16
401573476,2023,2023-12-30,2023-12-31 01:00:00+00:00,UC Riverside Highlanders,UC Santa Barbara Gauchos,79,77,34.0,37.0,45.0,40.0,False,SRC Arena,espn,2023-12-30,ucriversidehighlanders,ucsantabarbaragauchos,2023-12-30|ucriversidehighlanders|ucsantabarbaragauchos,6,True,16
401591579,2023,2023-12-30,2023-12-30 22:00:00+00:00,Utah Tech Trailblazers,Florida International Panthers,96,92,36.0,39.0,47.0,44.0,False,Burns Arena,espn,2023-12-30,utahtechtrailblazers,floridainternationalpanthers,2023-12-30|utahtechtrailblazers|floridainternationalpanthers,6,True,16
401598980,2023,2023-12-30,2023-12-31 02:00:00+00:00,UTEP Miners,Seattle U Redhawks,61,73,24.0,34.0,37.0,39.0,False,Don Haskins Center,espn,2023-12-30,utepminers,seattleuredhawks,2023-12-30|utepminers|seattleuredhawks,6,True,16
401604807,2023,2023-12-30,2023-12-31 00:30:00+00:00,UT Rio Grande Valley Vaqueros,Incarnate Word Cardinals,77,74,37.0,41.0,40.0,33.0,False,UTRGV Fieldhouse,espn,2023-12-30,utriograndevalleyvaqueros,incarnatewordcardinals,2023-12-30|utriograndevalleyvaqueros|incarnatewordcardinals,6,True,16
401594555,2023,2023-12-30,2023-12-30 22:00:00+00:00,Vanderbilt Commodores,Dartmouth Big Green,69,53,31.0,23.0,38.0,30.0,False,Memorial Gymnasium (TN),espn,2023-12-30,vanderbiltcommodores,dartmouthbiggreen,2023-12-30|vanderbiltcommodores|dartmouthbiggreen,6,True,16
401576146,2023,2023-12-30,2023-12-30 19:00:00+00:00,VCU Rams,Gardner-Webb Runnin' Bulldogs,87,73,42.0,36.0,45.0,37.0,False,Siegel Center,espn,2023-12-30,vcurams,gardnerwebbrunninbulldogs,2023-12-30|vcurams|gardnerwebbrunninbulldogs,6,True,16
401604098,2023,2023-12-30,2023-12-30 19:00:00+00:00,Wake Forest Demon Deacons,Virginia Tech Hokies,86,63,44.0,24.0,42.0,39.0,False,LJVM Coliseum,espn,2023-12-30,wakeforestdemondeacons,virginiatechhokies,2023-12-30|wakeforestdemondeacons|virginiatechhokies,6,True,16
401573392,2023,2023-12-30,2023-12-30 21:00:00+00:00,Weber State Wildcats,Montana State Bobcats,86,64,43.0,34.0,43.0,30.0,False,Dee Events Center,espn,2023-12-30,weberstatewildcats,montanastatebobcats,2023-12-30|weberstatewildcats|montanastatebobcats,6,True,16
401583812,2023,2023-12-30,2023-12-30 21:00:00+00:00,Western Carolina Catamounts,King (TN) Tornado,90,62,43.0,31.0,47.0,31.0,False,Ramsey Center,espn,2023-12-30,westerncarolinacatamounts,kingtntornado,2023-12-30|westerncarolinacatamounts|kingtntornado,6,True,16
401598957,2023,2023-12-30,2023-12-30 20:00:00+00:00,Western Kentucky Hilltoppers,Abilene Christian Wildcats,86,84,44.0,47.0,42.0,37.0,False,E.A. Diddle Arena,espn,2023-12-30,westernkentuckyhilltoppers,abilenechristianwildcats,2023-12-30|westernkentuckyhilltoppers|abilenechristianwildcats,6,True,16
401607362,2023,2023-12-31,2024-01-01 01:00:00+00:00,California Golden Bears,Arizona State Sun Devils,69,71,35.0,25.0,34.0,46.0,False,Haas Pavilion,espn,2023-12-31,californiagoldenbears,arizonastatesundevils,2023-12-31|californiagoldenbears|arizonastatesundevils,6,True,16
401607359,2023,2023-12-31,2023-12-31 19:00:00+00:00,Colorado Buffaloes,Washington State Cougars,74,67,39.0,29.0,35.0,38.0,False,CU Events Center,espn,2023-12-31,coloradobuffaloes,washingtonstatecougars,2023-12-31|coloradobuffaloes|washingtonstatecougars,6,True,16
401580027,2023,2023-12-31,2023-12-31 22:00:00+00:00,Denver Pioneers,Oral Roberts Golden Eagles,86,89,32.0,39.0,40.0,33.0,False,Hamilton Gymnasium,espn,2023-12-31,denverpioneers,oralrobertsgoldeneagles,2023-12-31|denverpioneers|oralrobertsgoldeneagles,6,True,16
401587674,2023,2023-12-31,2023-12-31 18:00:00+00:00,Green Bay Phoenix,Robert Morris Colonials,78,61,32.0,34.0,46.0,27.0,False,Resch Center,espn,2023-12-31,greenbayphoenix,robertmorriscolonials,2023-12-31|greenbayphoenix|robertmorriscolonials,6,True,16
2023-12-31-0,2023,2023-12-31,,HOME,AWAY,,,,,,,,,ncaa,2023-12-31,home,away,2023-12-31|home|away,0,False,0
401574615,2023,2023-12-31,2023-12-31 18:00:00+00:00,Iowa State Cyclones,New Hampshire Wildcats,85,70,43.0,35.0,42.0,35.0,False,Hilton Coliseum,espn,2023-12-31,iowastatecyclones,newhampshirewildcats,2023-12-31|iowastatecyclones|newhampshirewildcats,6,True,16
401587670,2023,2023-12-31,2023-12-31 19:00:00+00:00,IU Indianapolis Jaguars,Cleveland State Vikings,77,86,41.0,44.0,36.0,42.0,False,Corteva Coliseum,espn,2023-12-31,iuindianapolisjaguars,clevelandstatevikings,2023-12-31|iuindianapolisjaguars|clevelandstatevikings,6,True,16
401597437,2023,2023-12-31,2023-12-31 22:00:00+00:00,Jacksonville State Gamecocks,Trevecca Nazarene Trojans,107,67,55.0,37.0,52.0,30.0,False,Pete Mathews Coliseum,espn,2023-12-31,jacksonvillestategamecocks,treveccanazarenetrojans,2023-12-31|jacksonvillestategamecocks|treveccanazarenetrojans,6,True,16
