game_id,season,date,start_time,home_team,away_team,home_score,away_score,home_score_1h,away_score_1h,home_score_2h,away_score_2h,neutral_site,venue
401813253,2025,2025-11-06,2025-11-07 00:00:00+00:00,Ohio Bobcats,Illinois State Redbirds,72,68,31,31,41,37,False,Convocation Center (OH)
401812643,2025,2025-11-06,2025-11-07 00:00:00+00:00,Quinnipiac Bobcats,Central Connecticut Blue Devils,71,49,37,27,34,22,False,M&T Bank Arena
401812333,2025,2025-11-06,2025-11-07 00:00:00+00:00,Xavier Musketeers,Le Moyne Dolphins,74,69,43,36,31,33,False,Cintas Center
401809414,2025,2025-11-06,2025-11-07 00:00:00+00:00,Miami Hurricanes,Bethune-Cookman Wildcats,101,61,50,31,51,30,False,Watsco Center
401823399,2025,2025-11-06,2025-11-07 00:30:00+00:00,Drake Bulldogs,Robert Morris Colonials,79,81,35,40,33,28,False,Knapp Center
401829685,2025,2025-11-06,2025-11-07 01:00:00+00:00,South Alabama Jaguars,Alcorn State Braves,76,70,34,40,42,30,False,Mitchell Center
401829472,2025,2025-11-06,2025-11-07 01:00:00+00:00,South Dakota State Jackrabbits,Dakota State Trojans,68,62,38,33,30,29,False,First Bank & Trust Arena
401828543,2025,2025-11-06,2025-11-07 01:00:00+00:00,Eastern Kentucky Colonels,Midway University Eagles,122,60,60,18,62,42,False,Baptist Health Arena
401828275,2025,2025-11-06,2025-11-07 01:00:00+00:00,North Texas Mean Green,Northwestern State Demons,80,53,28,20,52,33,False,The Super Pit
401827256,2025,2025-11-06,2025-11-07 01:00:00+00:00,Southern Miss Golden Eagles,Tougaloo Bulldogs,93,57,52,35,41,22,False,Reed Green Coliseum
401827003,2025,2025-11-06,2025-11-07 01:00:00+00:00,Texas A&M Aggies,Texas Southern Tigers,104,70,41,36,63,34,False,Reed Arena
401826042,2025,2025-11-06,2025-11-07 01:00:00+00:00,North Dakota Fighting Hawks,UC Riverside Highlanders,70,74,34,37,36,37,False,Betty Engelstad Sioux Center
401823522,2025,2025-11-06,2025-11-07 01:00:00+00:00,Abilene Christian Wildcats,Omaha Mavericks,73,71,37,37,36,34,False,Moody Coliseum (Abilene)
401823340,2025,2025-11-06,2025-11-07 01:00:00+00:00,Jacksonville Dolphins,Trinity (FL) Tigers,132,45,74,25,58,20,False,Swisher Gymnasium
401820541,2025,2025-11-06,2025-11-07 01:00:00+00:00,Northern Iowa Panthers,Cal State Northridge Matadors,86,57,46,32,40,25,False,McLeod Center
401817453,2025,2025-11-06,2025-11-07 01:00:00+00:00,SMU Mustangs,Texas A&M-Corpus Christi Islanders,69,58,32,28,37,30,False,Moody Coliseum (Dallas)
401817183,2025,2025-11-06,2025-11-07 01:00:00+00:00,Saint Louis Billikens,Chicago State Cougars,108,86,51,40,57,46,False,Chaifetz Arena
401812250,2025,2025-11-06,2025-11-07 01:00:00+00:00,TCU Horned Frogs,Saint Francis Red Flash,104,63,53,29,51,34,False,Schollmaier Arena
401817154,2025,2025-11-06,2025-11-07 02:00:00+00:00,Loyola Chicago Ramblers,Mercyhurst Lakers,65,73,27,34,38,39,False,Gentile Arena
401826738,2025,2025-11-06,2025-11-07 03:00:00+00:00,Washington Huskies,Denver Pioneers,84,70,37,28,47,42,False,Alaska Airlines Arena
401817219,2025,2025-11-06,2025-11-07 03:00:00+00:00,California Golden Bears,Wright State Raiders,77,67,34,28,43,39,False,Haas Pavilion
401824088,2025,2025-11-06,2025-11-07 03:30:00+00:00,Portland Pilots,Arkansas-Pine Bluff Golden Lions,83,74,45,29,38,45,False,Chiles Center
