book,fetched_at,moneyline_home,moneyline_away,spread,total,commence_time,home_team_name,away_team_name,pair_key,date,game_id,pred_total,pred_margin,pred_total_mu,pred_total_sigma,edge_total,edge_margin,edge_total_pct,edge_margin_pct,kelly_fraction_total,home_ml_prob_market,away_ml_prob_market,home_ml_prob_fair,away_ml_prob_fair,kelly_fraction_ml_home,kelly_fraction_ml_away,home_ml_ev,away_ml_ev,home_ml_b,away_ml_b
BetMGM,2025-11-09 15:36:56.948377+00:00,-325.0,260.0,-7.5,147.5,2025-11-09 20:00:00+00:00,Montana St Bobcats,Denver Pioneers,denverpioneers::montanastbobcats,,nan,,,,,,,,,,0.7647058823529411,0.2777777777777778,,,,,,,0.3076923076923077,2.6
Caesars,2025-11-09 15:36:56.948377+00:00,-345.0,270.0,-7.5,147.5,2025-11-09 20:00:00+00:00,Montana St Bobcats,Denver Pioneers,denverpioneers::montanastbobcats,,nan,,,,,,,,,,0.7752808988764045,0.2702702702702703,,,,,,,0.2898550724637681,2.7
Bovada,2025-11-09 15:36:56.948377+00:00,-330.0,265.0,-7.5,147.0,2025-11-09 20:00:00+00:00,Montana St Bobcats,Denver Pioneers,denverpioneers::montanastbobcats,,nan,,,,,,,,,,0.7674418604651163,0.273972602739726,,,,,,,0.30303030303030304,2.65
BetRivers,2025-11-09 15:36:56.948377+00:00,-375.0,265.0,-7.5,147.5,2025-11-09 20:00:00+00:00,Montana St Bobcats,Denver Pioneers,denverpioneers::montanastbobcats,,nan,,,,,,,,,,0.7894736842105263,0.273972602739726,,,,,,,0.26666666666666666,2.65
BetUS,2025-11-09 15:36:56.948377+00:00,-325.0,265.0,-7.5,147.5,2025-11-09 20:00:00+00:00,Montana St Bobcats,Denver Pioneers,denverpioneers::montanastbobcats,,nan,,,,,,,,,,0.7647058823529411,0.273972602739726,,,,,,,0.3076923076923077,2.65
Fanatics,2025-11-09 15:36:56.948377+00:00,-325.0,250.0,-7.5,147.0,2025-11-09 20:00:00+00:00,Montana St Bobcats,Denver Pioneers,denverpioneers::montanastbobcats,,nan,,,,,,,,,,0.7647058823529411,0.2857142857142857,,,,,,,0.3076923076923077,2.5
FanDuel,2025-11-09 15:36:56.948377+00:00,-3500.0,1280.0,-18.5,140.5,2025-11-09 20:00:00+00:00,West Virginia Mountaineers,Lehigh Mountain Hawks,lehighmountainhawks::westvirginiamountaineers,2025-11-09,401819916,141.85124,2.9149399,141.90643,13.246382,1.35123999999999,,0.009617366548042634,,0.045041333333333,0.9722222222222222,0.07246376811594203,0.6026262673171017,0.39737373268289833,-1.0,0.35029355554874975,-0.3801558393309811,4.483757511023997,0.02857142857142857,12.8
DraftKings,2025-11-09 15:36:56.948377+00:00,-2100.0,1100.0,-17.5,140.5,2025-11-09 20:00:00+00:00,West Virginia Mountaineers,Lehigh Mountain Hawks,lehighmountainhawks::westvirginiamountaineers,2025-11-09,401819916,141.85124,2.9149399,141.90643,13.246382,1.35123999999999,,0.009617366548042634,,0.045041333333333,0.9545454545454546,0.08333333333333333,0.6026262673171017,0.39737373268289833,-1.0,0.34258952656316183,-0.36867724376303634,3.76848479219478,0.047619047619047616,11.0
Bovada,2025-11-09 15:36:56.948377+00:00,,,-18.0,140.0,2025-11-09 20:00:00+00:00,West Virginia Mountaineers,Lehigh Mountain Hawks,lehighmountainhawks::westvirginiamountaineers,2025-11-09,401819916,141.85124,2.9149399,141.90643,13.246382,1.85123999999999,,0.013223142857142786,,0.061707999999999666,,,0.6026262673171017,0.39737373268289833,,,,,,
BetOnline.ag,2025-11-09 15:36:56.948377+00:00,,,-17.5,140.5,2025-11-09 20:00:00+00:00,West Virginia Mountaineers,Lehigh Mountain Hawks,lehighmountainhawks::westvirginiamountaineers,2025-11-09,401819916,141.85124,2.9149399,141.90643,13.246382,1.35123999999999,,0.009617366548042634,,0.045041333333333,,,0.6026262673171017,0.39737373268289833,,,,,,
LowVig.ag,2025-11-09 15:36:56.948377+00:00,,,-17.5,140.5,2025-11-09 20:00:00+00:00,West Virginia Mountaineers,Lehigh Mountain Hawks,lehighmountainhawks::westvirginiamountaineers,2025-11-09,401819916,141.85124,2.9149399,141.90643,13.246382,1.35123999999999,,0.009617366548042634,,0.045041333333333,,,0.6026262673171017,0.39737373268289833,,,,,,
BetMGM,2025-11-09 15:36:56.948377+00:00,-2500.0,1050.0,-17.5,140.5,2025-11-09 20:00:00+00:00,West Virginia Mountaineers,Lehigh Mountain Hawks,lehighmountainhawks::westvirginiamountaineers,2025-11-09,401819916,141.85124,2.9149399,141.90643,13.246382,1.35123999999999,,0.009617366548042634,,0.045041333333333,0.9615384615384616,0.08695652173913043,0.6026262673171017,0.39737373268289833,-1.0,0.3399807548431743,-0.37326868199021424,3.5697979258533303,0.04,10.5
BetRivers,2025-11-09 15:36:56.948377+00:00,-3335.0,1150.0,-18.5,140.5,2025-11-09 20:00:00+00:00,West Virginia Mountaineers,Lehigh Mountain Hawks,lehighmountainhawks::westvirginiamountaineers,2025-11-09,401819916,141.85124,2.9149399,141.90643,13.246382,1.35123999999999,,0.009617366548042634,,0.045041333333333,0.9708879184861717,0.08,0.6026262673171017,0.39737373268289833,-1.0,0.3449714485683678,-0.37930397953995676,3.9671716585362296,0.029985007496251874,11.5
Fanatics,2025-11-09 15:36:56.948377+00:00,-2500.0,1300.0,-18.0,140.0,2025-11-09 20:00:00+00:00,West Virginia Mountaineers,Lehigh Mountain Hawks,lehighmountainhawks::westvirginiamountaineers,2025-11-09,401819916,141.85124,2.9149399,141.90643,13.246382,1.85123999999999,,0.013223142857142786,,0.061707999999999666,0.9615384615384616,0.07142857142857142,0.6026262673171017,0.39737373268289833,-1.0,0.3510178659661982,-0.37326868199021424,4.563232257560577,0.04,13.0
FanDuel,2025-11-09 15:36:56.948377+00:00,-10000.0,2400.0,-23.5,160.5,2025-11-09 20:30:44+00:00,Missouri Tigers,VMI Keydets,vmikeydets::missouritigers,2025-11-09,401823515,141.85124,2.9149399,141.90643,13.246382,-18.64876000000001,,-0.11619165109034274,,-0.6216253333333337,0.9900990099009901,0.04,0.6026262673171017,0.39737373268289833,-1.0,0.37226430487801904,-0.3913474700097273,8.934343317072457,0.01,24.0
BetOnline.ag,2025-11-09 15:36:56.948377+00:00,,,-24.0,161.0,2025-11-09 20:30:44+00:00,Missouri Tigers,VMI Keydets,vmikeydets::missouritigers,2025-11-09,401823515,141.85124,2.9149399,141.90643,13.246382,-19.14876000000001,,-0.11893639751552801,,-0.6382920000000003,,,0.6026262673171017,0.39737373268289833,,,,,,
LowVig.ag,2025-11-09 15:36:56.948377+00:00,,,-24.0,161.0,2025-11-09 20:30:44+00:00,Missouri Tigers,VMI Keydets,vmikeydets::missouritigers,2025-11-09,401823515,141.85124,2.9149399,141.90643,13.246382,-19.14876000000001,,-0.11893639751552801,,-0.6382920000000003,,,0.6026262673171017,0.39737373268289833,,,,,,
DraftKings,2025-11-09 15:36:56.948377+00:00,-5000.0,1800.0,-23.5,160.5,2025-11-09 20:30:44+00:00,Missouri Tigers,VMI Keydets,vmikeydets::missouritigers,2025-11-09,401823515,141.85124,2.9149399,141.90643,13.246382,-18.64876000000001,,-0.11619165109034274,,-0.6216253333333337,0.9803921568627451,0.05263157894736842,0.6026262673171017,0.39737373268289833,-1.0,0.36389449560972603,-0.3853212073365563,6.550100920975068,0.02,18.0
BetMGM,2025-11-09 15:36:56.948377+00:00,-10000.0,1900.0,-24.5,160.5,2025-11-09 20:30:44+00:00,Missouri Tigers,VMI Keydets,vmikeydets::missouritigers,2025-11-09,401823515,141.85124,2.9149399,141.90643,13.246382,-18.64876000000001,,-0.11619165109034274,,-0.6216253333333337,0.9900990099009901,0.05,0.6026262673171017,0.39737373268289833,-1.0,0.36565656071884034,-0.3913474700097273,6.947474653657967,0.01,19.0
Caesars,2025-11-09 15:36:56.948377+00:00,,,-24.0,160.5,2025-11-09 20:30:44+00:00,Missouri Tigers,VMI Keydets,vmikeydets::missouritigers,2025-11-09,401823515,141.85124,2.9149399,141.90643,13.246382,-18.64876000000001,,-0.11619165109034274,,-0.6216253333333337,,,0.6026262673171017,0.39737373268289833,,,,,,
Bovada,2025-11-09 15:36:56.948377+00:00,,,-23.5,160.0,2025-11-09 20:30:44+00:00,Missouri Tigers,VMI Keydets,vmikeydets::missouritigers,2025-11-09,401823515,141.85124,2.9149399,141.90643,13.246382,-18.14876000000001,,-0.11342975000000007,,-0.604958666666667,,,0.6026262673171017,0.39737373268289833,,,,,,
BetUS,2025-11-09 15:36:56.948377+00:00,,,-24.0,161.0,2025-11-09 20:30:44+00:00,Missouri Tigers,VMI Keydets,vmikeydets::missouritigers,2025-11-09,401823515,141.85124,2.9149399,141.90643,13.246382,-19.14876000000001,,-0.11893639751552801,,-0.6382920000000003,,,0.6026262673171017,0.39737373268289833,,,,,,
BetRivers,2025-11-09 15:36:56.948377+00:00,,,-23.5,160.5,2025-11-09 20:30:44+00:00,Missouri Tigers,VMI Keydets,vmikeydets::missouritigers,2025-11-09,401823515,141.85124,2.9149399,141.90643,13.246382,-18.64876000000001,,-0.11619165109034274,,-0.6216253333333337,,,0.6026262673171017,0.39737373268289833,,,,,,
Fanatics,2025-11-09 15:36:56.948377+00:00,-8000.0,2000.0,-24.0,160.5,2025-11-09 20:30:44+00:00,Missouri Tigers,VMI Keydets,vmikeydets::missouritigers,2025-11-09,401823515,141.85124,2.9149399,141.90643,13.246382,-18.64876000000001,,-0.11619165109034274,,-0.6216253333333337,0.9876543209876543,0.047619047619047616,0.6026262673171017,0.39737373268289833,-1.0,0.36724241931704327,-0.38984090434143454,7.344848386340865,0.0125,20.0
DraftKings,2025-11-09 15:36:56.948377+00:00,,,-21.5,136.5,2025-11-09 22:00:00+00:00,San Diego St Aztecs,Idaho State Bengals,idahostatebengals::sandiegostaztecs,,nan,,,,,,,,,,,,,,,,,,,
LowVig.ag,2025-11-09 15:36:56.948377+00:00,,,-21.5,136.0,2025-11-09 22:00:00+00:00,San Diego St Aztecs,Idaho State Bengals,idahostatebengals::sandiegostaztecs,,nan,,,,,,,,,,,,,,,,,,,
BetOnline.ag,2025-11-09 15:36:56.948377+00:00,,,-21.5,136.0,2025-11-09 22:00:00+00:00,San Diego St Aztecs,Idaho State Bengals,idahostatebengals::sandiegostaztecs,,nan,,,,,,,,,,,,,,,,,,,
BetMGM,2025-11-09 15:36:56.948377+00:00,-5000.0,1450.0,-21.5,136.5,2025-11-09 22:00:00+00:00,San Diego St Aztecs,Idaho State Bengals,idahostatebengals::sandiegostaztecs,,nan,,,,,,,,,,0.9803921568627451,0.06451612903225806,,,,,,,0.02,14.5
Caesars,2025-11-09 15:36:56.948377+00:00,,,-21.5,136.5,2025-11-09 22:00:00+00:00,San Diego St Aztecs,Idaho State Bengals,idahostatebengals::sandiegostaztecs,,nan,,,,,,,,,,,,,,,,,,,
Bovada,2025-11-09 15:36:56.948377+00:00,,,-22.0,136.5,2025-11-09 22:00:00+00:00,San Diego St Aztecs,Idaho State Bengals,idahostatebengals::sandiegostaztecs,,nan,,,,,,,,,,,,,,,,,,,
BetRivers,2025-11-09 15:36:56.948377+00:00,,,-21.5,136.5,2025-11-09 22:00:00+00:00,San Diego St Aztecs,Idaho State Bengals,idahostatebengals::sandiegostaztecs,,nan,,,,,,,,,,,,,,,,,,,
BetUS,2025-11-09 15:36:56.948377+00:00,,,-21.5,136.5,2025-11-09 22:00:00+00:00,San Diego St Aztecs,Idaho State Bengals,idahostatebengals::sandiegostaztecs,,nan,,,,,,,,,,,,,,,,,,,
FanDuel,2025-11-09 15:36:56.948377+00:00,-8000.0,1800.0,-21.5,136.5,2025-11-09 22:00:00+00:00,San Diego St Aztecs,Idaho State Bengals,idahostatebengals::sandiegostaztecs,,nan,,,,,,,,,,0.9876543209876543,0.05263157894736842,,,,,,,0.0125,18.0
Fanatics,2025-11-09 15:36:56.948377+00:00,-4000.0,1500.0,-21.5,136.5,2025-11-09 22:00:00+00:00,San Diego St Aztecs,Idaho State Bengals,idahostatebengals::sandiegostaztecs,,nan,,,,,,,,,,0.975609756097561,0.0625,,,,,,,0.025,15.0
FanDuel,2025-11-09 15:36:56.948377+00:00,-118.0,-102.0,-1.5,140.5,2025-11-09 22:00:00+00:00,Loyola (Chi) Ramblers,North Texas Mean Green,northtexasmeangreen::loyola(chi)ramblers,,nan,,,,,,,,,,0.5412844036697247,0.504950495049505,,,,,,,0.847457627118644,0.9803921568627451
LowVig.ag,2025-11-09 15:36:56.948377+00:00,-120.0,100.0,-1.5,140.5,2025-11-09 22:00:00+00:00,Loyola (Chi) Ramblers,North Texas Mean Green,northtexasmeangreen::loyola(chi)ramblers,,nan,,,,,,,,,,0.5454545454545454,0.5,,,,,,,0.8333333333333334,1.0
BetOnline.ag,2025-11-09 15:36:56.948377+00:00,-118.0,-102.0,-1.0,140.5,2025-11-09 22:00:00+00:00,Loyola (Chi) Ramblers,North Texas Mean Green,northtexasmeangreen::loyola(chi)ramblers,,nan,,,,,,,,,,0.5412844036697247,0.504950495049505,,,,,,,0.847457627118644,0.9803921568627451
DraftKings,2025-11-09 15:36:56.948377+00:00,-122.0,102.0,-1.5,140.5,2025-11-09 22:00:00+00:00,Loyola (Chi) Ramblers,North Texas Mean Green,northtexasmeangreen::loyola(chi)ramblers,,nan,,,,,,,,,,0.5495495495495496,0.49504950495049505,,,,,,,0.819672131147541,1.02
BetMGM,2025-11-09 15:36:56.948377+00:00,-120.0,100.0,-1.5,140.5,2025-11-09 22:00:00+00:00,Loyola (Chi) Ramblers,North Texas Mean Green,northtexasmeangreen::loyola(chi)ramblers,,nan,,,,,,,,,,0.5454545454545454,0.5,,,,,,,0.8333333333333334,1.0
Caesars,2025-11-09 15:36:56.948377+00:00,-115.0,-105.0,-1.0,140.5,2025-11-09 22:00:00+00:00,Loyola (Chi) Ramblers,North Texas Mean Green,northtexasmeangreen::loyola(chi)ramblers,,nan,,,,,,,,,,0.5348837209302325,0.5121951219512195,,,,,,,0.8695652173913043,0.9523809523809523
Bovada,2025-11-09 15:36:56.948377+00:00,-125.0,105.0,-1.5,140.5,2025-11-09 22:00:00+00:00,Loyola (Chi) Ramblers,North Texas Mean Green,northtexasmeangreen::loyola(chi)ramblers,,nan,,,,,,,,,,0.5555555555555556,0.4878048780487805,,,,,,,0.8,1.05
BetRivers,2025-11-09 15:36:56.948377+00:00,-118.0,-107.0,-1.5,140.5,2025-11-09 22:00:00+00:00,Loyola (Chi) Ramblers,North Texas Mean Green,northtexasmeangreen::loyola(chi)ramblers,,nan,,,,,,,,,,0.5412844036697247,0.5169082125603864,,,,,,,0.847457627118644,0.9345794392523364
BetUS,2025-11-09 15:36:56.948377+00:00,-120.0,100.0,-1.5,140.0,2025-11-09 22:00:00+00:00,Loyola (Chi) Ramblers,North Texas Mean Green,northtexasmeangreen::loyola(chi)ramblers,,nan,,,,,,,,,,0.5454545454545454,0.5,,,,,,,0.8333333333333334,1.0
Fanatics,2025-11-09 15:36:56.948377+00:00,-120.0,100.0,-1.0,140.5,2025-11-09 22:00:00+00:00,Loyola (Chi) Ramblers,North Texas Mean Green,northtexasmeangreen::loyola(chi)ramblers,,nan,,,,,,,,,,0.5454545454545454,0.5,,,,,,,0.8333333333333334,1.0
FanDuel,2025-11-09 15:36:56.948377+00:00,-118.0,-102.0,-1.5,150.5,2025-11-09 22:00:00+00:00,Portland Pilots,UC Davis Aggies,ucdavisaggies::portlandpilots,2025-11-09,401824089,141.85124,2.9149399,141.90643,13.246382,-8.64876000000001,,-0.057466843853820664,,-0.2882920000000003,0.5412844036697247,0.504950495049505,0.6026262673171017,0.39737373268289833,0.13372526275128163,-0.2173050599805454,0.11332649385701832,-0.21304417645151508,0.847457627118644,0.9803921568627451
LowVig.ag,2025-11-09 15:36:56.948377+00:00,,,0.0,151.0,2025-11-09 22:00:00+00:00,Portland Pilots,UC Davis Aggies,ucdavisaggies::portlandpilots,2025-11-09,401824089,141.85124,2.9149399,141.90643,13.246382,-9.14876000000001,,-0.06058781456953649,,-0.304958666666667,,,0.6026262673171017,0.39737373268289833,,,,,,
BetOnline.ag,2025-11-09 15:36:56.948377+00:00,,,0.0,151.0,2025-11-09 22:00:00+00:00,Portland Pilots,UC Davis Aggies,ucdavisaggies::portlandpilots,2025-11-09,401824089,141.85124,2.9149399,141.90643,13.246382,-9.14876000000001,,-0.06058781456953649,,-0.304958666666667,,,0.6026262673171017,0.39737373268289833,,,,,,
DraftKings,2025-11-09 15:36:56.948377+00:00,-112.0,-108.0,-1.5,150.5,2025-11-09 22:00:00+00:00,Portland Pilots,UC Davis Aggies,ucdavisaggies::portlandpilots,2025-11-09,401824089,141.85124,2.9149399,141.90643,13.246382,-8.64876000000001,,-0.057466843853820664,,-0.2882920000000003,0.5283018867924528,0.5192307692307693,0.6026262673171017,0.39737373268289833,0.15756768671225554,-0.2534626360195715,0.14068543456451388,-0.23468762594404768,0.8928571428571429,0.9259259259259259
BetMGM,2025-11-09 15:36:56.948377+00:00,-110.0,-110.0,-1.5,150.5,2025-11-09 22:00:00+00:00,Portland Pilots,UC Davis Aggies,ucdavisaggies::portlandpilots,2025-11-09,401824089,141.85124,2.9149399,141.90643,13.246382,-8.64876000000001,,-0.057466843853820664,,-0.2882920000000003,0.5238095238095238,0.5238095238095238,0.6026262673171017,0.39737373268289833,0.16551516136591346,-0.2655151613659135,0.1504683285144668,-0.24137741942355773,0.9090909090909091,0.9090909090909091
Caesars,2025-11-09 15:36:56.948377+00:00,,,0.0,150.5,2025-11-09 22:00:00+00:00,Portland Pilots,UC Davis Aggies,ucdavisaggies::portlandpilots,2025-11-09,401824089,141.85124,2.9149399,141.90643,13.246382,-8.64876000000001,,-0.057466843853820664,,-0.2882920000000003,,,0.6026262673171017,0.39737373268289833,,,,,,
Bovada,2025-11-09 15:36:56.948377+00:00,-105.0,-115.0,1.0,151.5,2025-11-09 22:00:00+00:00,Portland Pilots,UC Davis Aggies,ucdavisaggies::portlandpilots,2025-11-09,401824089,141.85124,2.9149399,141.90643,13.246382,-9.64876000000001,,-0.06368818481848192,,-0.32162533333333365,0.5121951219512195,0.5348837209302325,0.6026262673171017,0.39737373268289833,0.18538384800005844,-0.2956464747317686,0.17655604571434136,-0.25708389107110313,0.9523809523809523,0.8695652173913043
BetRivers,2025-11-09 15:36:56.948377+00:00,-115.0,-110.0,-1.5,151.5,2025-11-09 22:00:00+00:00,Portland Pilots,UC Davis Aggies,ucdavisaggies::portlandpilots,2025-11-09,401824089,141.85124,2.9149399,141.90643,13.246382,-9.64876000000001,,-0.06368818481848192,,-0.32162533333333365,0.5348837209302325,0.5238095238095238,0.6026262673171017,0.39737373268289833,0.14564647473176864,-0.2655151613659135,0.1266491084624075,-0.24137741942355773,0.8695652173913043,0.9090909090909091
BetUS,2025-11-09 15:36:56.948377+00:00,,,-1.0,150.5,2025-11-09 22:00:00+00:00,Portland Pilots,UC Davis Aggies,ucdavisaggies::portlandpilots,2025-11-09,401824089,141.85124,2.9149399,141.90643,13.246382,-8.64876000000001,,-0.057466843853820664,,-0.2882920000000003,,,0.6026262673171017,0.39737373268289833,,,,,,
Fanatics,2025-11-09 15:36:56.948377+00:00,-110.0,-110.0,-1.0,151.5,2025-11-09 22:00:00+00:00,Portland Pilots,UC Davis Aggies,ucdavisaggies::portlandpilots,2025-11-09,401824089,141.85124,2.9149399,141.90643,13.246382,-9.64876000000001,,-0.06368818481848192,,-0.32162533333333365,0.5238095238095238,0.5238095238095238,0.6026262673171017,0.39737373268289833,0.16551516136591346,-0.2655151613659135,0.1504683285144668,-0.24137741942355773,0.9090909090909091,0.9090909090909091
FanDuel,2025-11-09 15:36:56.948377+00:00,-1600.0,860.0,-14.5,154.5,2025-11-09 23:00:00+00:00,Colorado St Rams,Omaha Mavericks,omahamavericks::coloradostrams,,nan,,,,,,,,,,0.9411764705882353,0.10416666666666667,,,,,,,0.0625,8.6
LowVig.ag,2025-11-09 15:36:56.948377+00:00,-1300.0,795.0,-15.0,156.0,2025-11-09 23:00:00+00:00,Colorado St Rams,Omaha Mavericks,omahamavericks::coloradostrams,,nan,,,,,,,,,,0.9285714285714286,0.11173184357541899,,,,,,,0.07692307692307693,7.95
BetOnline.ag,2025-11-09 15:36:56.948377+00:00,-1300.0,795.0,-15.0,156.0,2025-11-09 23:00:00+00:00,Colorado St Rams,Omaha Mavericks,omahamavericks::coloradostrams,,nan,,,,,,,,,,0.9285714285714286,0.11173184357541899,,,,,,,0.07692307692307693,7.95
DraftKings,2025-11-09 15:36:56.948377+00:00,-1350.0,800.0,-14.5,155.5,2025-11-09 23:00:00+00:00,Colorado St Rams,Omaha Mavericks,omahamavericks::coloradostrams,,nan,,,,,,,,,,0.9310344827586207,0.1111111111111111,,,,,,,0.07407407407407407,8.0
BetMGM,2025-11-09 15:36:56.948377+00:00,-1400.0,775.0,-14.5,155.5,2025-11-09 23:00:00+00:00,Colorado St Rams,Omaha Mavericks,omahamavericks::coloradostrams,,nan,,,,,,,,,,0.9333333333333333,0.11428571428571428,,,,,,,0.07142857142857142,7.75
Caesars,2025-11-09 15:36:56.948377+00:00,-1400.0,800.0,-14.5,156.0,2025-11-09 23:00:00+00:00,Colorado St Rams,Omaha Mavericks,omahamavericks::coloradostrams,,nan,,,,,,,,,,0.9333333333333333,0.1111111111111111,,,,,,,0.07142857142857142,8.0
Bovada,2025-11-09 15:36:56.948377+00:00,-1500.0,775.0,-14.5,155.5,2025-11-09 23:00:00+00:00,Colorado St Rams,Omaha Mavericks,omahamavericks::coloradostrams,,nan,,,,,,,,,,0.9375,0.11428571428571428,,,,,,,0.06666666666666667,7.75
BetUS,2025-11-09 15:36:56.948377+00:00,-1300.0,780.0,-14.5,155.5,2025-11-09 23:00:00+00:00,Colorado St Rams,Omaha Mavericks,omahamavericks::coloradostrams,,nan,,,,,,,,,,0.9285714285714286,0.11363636363636363,,,,,,,0.07692307692307693,7.8
BetRivers,2025-11-09 15:36:56.948377+00:00,-1250.0,650.0,-14.5,154.5,2025-11-09 23:00:00+00:00,Colorado St Rams,Omaha Mavericks,omahamavericks::coloradostrams,,nan,,,,,,,,,,0.9259259259259259,0.13333333333333333,,,,,,,0.08,6.5
Fanatics,2025-11-09 15:36:56.948377+00:00,-1300.0,800.0,-14.5,155.5,2025-11-09 23:00:00+00:00,Colorado St Rams,Omaha Mavericks,omahamavericks::coloradostrams,,nan,,,,,,,,,,0.9285714285714286,0.1111111111111111,,,,,,,0.07692307692307693,8.0
FanDuel,2025-11-09 15:36:56.948377+00:00,-350.0,275.0,-7.5,151.5,2025-11-09 23:00:00+00:00,Liberty Flames,Florida Atlantic Owls,floridaatlanticowls::libertyflames,2025-11-09,401826772,141.85124,2.9149399,141.90643,13.246382,-9.64876000000001,,-0.06368818481848192,,-0.32162533333333365,0.7777777777777778,0.26666666666666666,0.6026262673171017,0.39737373268289833,-0.7881817970730425,0.17823690820395227,-0.22519479916372642,0.49015149756086873,0.2857142857142857,2.75
Fanatics,2025-11-09 15:36:56.948377+00:00,-300.0,240.0,-7.5,151.5,2025-11-09 23:00:00+00:00,Liberty Flames,Florida Atlantic Owls,floridaatlanticowls::libertyflames,2025-11-09,401826772,141.85124,2.9149399,141.90643,13.246382,-9.64876000000001,,-0.06368818481848192,,-0.32162533333333365,0.75,0.29411764705882354,0.6026262673171017,0.39737373268289833,-0.5894949307315933,0.14627945463410597,-0.19649831024386444,0.3510706911218543,0.3333333333333333,2.4
DraftKings,2025-11-09 15:36:56.948377+00:00,-290.0,235.0,-7.5,150.5,2025-11-09 23:00:00+00:00,Liberty Flames,Florida Atlantic Owls,floridaatlanticowls::libertyflames,2025-11-09,401826772,141.85124,2.9149399,141.90643,13.246382,-8.64876000000001,,-0.057466843853820664,,-0.2882920000000003,0.7435897435897436,0.29850746268656714,0.6026262673171017,0.39737373268289833,-0.5497575574633033,0.14093702318625934,-0.18957157153907014,0.3312020044877094,0.3448275862068966,2.35
Caesars,2025-11-09 15:36:56.948377+00:00,-320.0,250.0,-7.0,151.5,2025-11-09 23:00:00+00:00,Liberty Flames,Florida Atlantic Owls,floridaatlanticowls::libertyflames,2025-11-09,401826772,141.85124,2.9149399,141.90643,13.246382,-9.64876000000001,,-0.06368818481848192,,-0.32162533333333365,0.7619047619047619,0.2857142857142857,0.6026262673171017,0.39737373268289833,-0.668969677268173,0.15632322575605767,-0.20905302414630406,0.39080806439014415,0.3125,2.5
BetRivers,2025-11-09 15:36:56.948377+00:00,-345.0,250.0,-7.5,151.5,2025-11-09 23:00:00+00:00,Liberty Flames,Florida Atlantic Owls,floridaatlanticowls::libertyflames,2025-11-09,401826772,141.85124,2.9149399,141.90643,13.246382,-9.64876000000001,,-0.06368818481848192,,-0.32162533333333365,0.7752808988764045,0.2857142857142857,0.6026262673171017,0.39737373268289833,-0.7683131104388975,0.15632322575605767,-0.22269945230112972,0.39080806439014415,0.2898550724637681,2.5
LowVig.ag,2025-11-09 15:36:56.948377+00:00,-325.0,263.0,-7.5,151.5,2025-11-09 23:00:00+00:00,Liberty Flames,Florida Atlantic Owls,floridaatlanticowls::libertyflames,2025-11-09,401826772,141.85124,2.9149399,141.90643,13.246382,-9.64876000000001,,-0.06368818481848192,,-0.32162533333333365,0.7647058823529411,0.27548209366391185,0.6026262673171017,0.39737373268289833,-0.6888383639023178,0.16823826982468476,-0.2119502658160978,0.4424666496389209,0.3076923076923077,2.63
BetOnline.ag,2025-11-09 15:36:56.948377+00:00,-325.0,263.0,-7.5,151.5,2025-11-09 23:00:00+00:00,Liberty Flames,Florida Atlantic Owls,floridaatlanticowls::libertyflames,2025-11-09,401826772,141.85124,2.9149399,141.90643,13.246382,-9.64876000000001,,-0.06368818481848192,,-0.32162533333333365,0.7647058823529411,0.27548209366391185,0.6026262673171017,0.39737373268289833,-0.6888383639023178,0.16823826982468476,-0.2119502658160978,0.4424666496389209,0.3076923076923077,2.63
BetUS,2025-11-09 15:36:56.948377+00:00,-320.0,260.0,-7.0,151.5,2025-11-09 23:00:00+00:00,Liberty Flames,Florida Atlantic Owls,floridaatlanticowls::libertyflames,2025-11-09,401826772,141.85124,2.9149399,141.90643,13.246382,-9.64876000000001,,-0.06368818481848192,,-0.32162533333333365,0.7619047619047619,0.2777777777777778,0.6026262673171017,0.39737373268289833,-0.668969677268173,0.16559439909939774,-0.20905302414630406,0.4305454376584341,0.3125,2.6
BetMGM,2025-11-09 15:36:56.948377+00:00,-300.0,240.0,-7.5,151.5,2025-11-09 23:00:00+00:00,Liberty Flames,Florida Atlantic Owls,floridaatlanticowls::libertyflames,2025-11-09,401826772,141.85124,2.9149399,141.90643,13.246382,-9.64876000000001,,-0.06368818481848192,,-0.32162533333333365,0.75,0.29411764705882354,0.6026262673171017,0.39737373268289833,-0.5894949307315933,0.14627945463410597,-0.19649831024386444,0.3510706911218543,0.3333333333333333,2.4
Bovada,2025-11-09 15:36:56.948377+00:00,-320.0,260.0,-7.0,151.5,2025-11-09 23:00:00+00:00,Liberty Flames,Florida Atlantic Owls,floridaatlanticowls::libertyflames,2025-11-09,401826772,141.85124,2.9149399,141.90643,13.246382,-9.64876000000001,,-0.06368818481848192,,-0.32162533333333365,0.7619047619047619,0.2777777777777778,0.6026262673171017,0.39737373268289833,-0.668969677268173,0.16559439909939774,-0.20905302414630406,0.4305454376584341,0.3125,2.6
FanDuel,2025-11-09 15:36:56.948377+00:00,-192.0,158.0,-3.5,155.5,2025-11-09 23:00:00+00:00,Howard Bison,Grambling St Tigers,gramblingsttigers::howardbison,,nan,,,,,,,,,,0.6575342465753424,0.3875968992248062,,,,,,,0.5208333333333334,1.58
