game_id,total,spread,home_ml_prob
401823564,145.0,,
401823564,,,
401823564,145.5,,
401823567,,,
401823567,,,
401823567,151.5,,
401823567,,,
401823567,,,
401823567,151.5,,
401823567,,,
401823567,,,
401823567,,,
401823567,,,
401823567,152.0,,
401823567,,,
401823567,,,
401823567,150.5,,
401823567,,,
401823567,,,
401823567,152.0,,
401823567,,,
401823567,,,
401823567,152.5,,
401823567,,,
401823567,,,
401823567,152.5,,
401823567,,,
401823567,,,
401823567,152.5,,
401823567,,,
401823567,,,
401823567,151.5,,
401823589,,,
401823589,,,
401823589,155.5,,
401823589,,,
401823589,155.0,,
401823589,,,
401823589,,,
401823589,155.5,,
401823589,,,
401823589,156.5,,
401823589,,,
401823589,,,
401823589,155.5,,
401823589,,,
401823589,155.5,,
401823589,,,
401823589,,,
401823589,155.5,,
401823589,,,
401823589,,,
401823589,156.0,,
401823589,,,
401823589,155.0,,
401823590,,,
401823590,,,
401823590,150.5,,
401823590,,,
401823590,150.5,,
401823590,,,
401823590,,,
401823590,150.5,,
401823590,,,
401823590,,,
401823590,150.5,,
401823590,,,
401823590,150.5,,
401823590,,,
401823590,,,
401823590,150.5,,
401823590,,,
401823590,,,
401823590,150.5,,
401823590,,,
401823590,150.5,,
401823591,,,
401823591,,,
401823591,138.5,,
401823591,,,
401823591,138.5,,
401823591,,,
401823591,,,
401823591,138.5,,
401823591,,,
401823591,,,
401823591,137.5,,
401823591,,,
401823591,,,
401823591,138.5,,
401823591,,,
401823591,,,
401823591,138.5,,
401823591,,,
401823591,,,
401823591,138.5,,
401823591,,,
401823591,,,
401823591,138.0,,
401823591,,,
401823591,138.5,,
401823636,,,
401823636,,,
401823636,157.5,,
401823636,,,
401823636,,,
401823636,159.0,,
401823636,,,
401823636,156.5,,
401823636,,,
401823636,,,
401823636,157.5,,
401823636,,,
401823636,,,
401823636,157.5,,
401823636,,,
401823636,,,
401823636,157.5,,
401823636,,,
401823636,,,
401823636,156.5,,
401823636,,,
401823636,,,
401823636,157.5,,
401823636,,,
401823636,,,
401823636,157.5,,
401823636,,,
401823636,,,
401823636,159.0,,
401823649,,,
401823649,,,
401823649,143.5,,
401823649,,,
401823649,,,
401823649,143.5,,
401823649,,,
401823649,,,
401823649,143.5,,
401823649,,,
401823649,,,
401823649,143.0,,
401823649,,,
401823649,,,
401823649,145.5,,
401823649,,,
401823649,,,
401823649,143.5,,
401823649,,,
401823649,,,
401823649,143.5,,
401823649,,,
401823649,,,
401823649,144.5,,
401823649,,,
401823649,,,
401823649,144.0,,
401823649,,,
401823649,,,
401823649,143.5,,
401823650,,,
401823650,141.5,,
401823650,,,
401823650,141.5,,
401823650,,,
401823650,142.5,,
401823650,,,
401823650,141.5,,
401823650,,,
401823650,144.0,,
401823650,,,
401823650,141.5,,
401823650,,,
401823650,141.5,,
401823650,,,
401823650,,,
401823650,141.5,,
401823650,,,
401823650,,,
401823650,142.0,,
401823650,,,
401823650,141.5,,
401823729,,,
401823729,157.0,,
401823729,,,
401823729,,,
401823729,157.5,,
401823729,,,
401823729,,,
401823729,157.5,,
401823729,,,
401823729,,,
401823729,157.5,,
401823729,,,
401823729,157.0,,
401823733,,,
401823733,,,
401823733,143.5,,
401823733,,,
401823733,,,
401823733,143.5,,
401823733,,,
401823733,143.5,,
401823733,,,
401823733,,,
401823733,143.0,,
401823733,,,
401823733,,,
401823733,143.0,,
401823733,,,
401823733,,,
401823733,143.5,,
401823733,,,
401823733,,,
401823733,143.5,,
401823733,,,
401823733,,,
401823733,143.5,,
401823733,,,
401823733,,,
401823733,143.0,,
401823733,,,
401823733,,,
401823733,143.5,,
401823735,,,
401823735,,,
401823735,158.5,,
401823735,,,
401823735,158.5,,
401823735,,,
401823735,157.5,,
401823735,,,
401823735,158.5,,
401823735,,,
401823735,157.5,,
401823735,,,
401823735,157.5,,
401823735,,,
401823735,157.5,,
401823735,,,
401823735,,,
401823735,157.5,,
401823735,,,
401823735,,,
401823735,157.5,,
401823735,,,
401823735,158.5,,
401823736,,,
401823736,,,
401823736,148.5,,
401823736,,,
401823736,148.0,,
401823736,,,
401823736,148.0,,
401823736,,,
401823736,148.5,,
401823736,,,
401823736,,,
401823736,147.5,,
401823736,,,
401823736,148.0,,
401823757,,,
401823757,,,
401823757,154.5,,
401823757,,,
401823757,154.5,,
401823757,,,
401823757,,,
401823757,154.5,,
401823757,,,
401823757,,,
401823757,154.0,,
401823757,,,
401823757,,,
401823757,156.0,,
401823757,,,
401823757,,,
401823757,155.5,,
401823757,,,
401823757,,,
401823757,154.5,,
401823757,,,
401823757,154.5,,
401823758,,,
401823758,,,
401823758,161.5,,
401823758,,,
401823758,,,
401823758,161.0,,
401823758,,,
401823758,,,
401823758,160.5,,
401823758,,,
401823758,,,
401823758,160.5,,
401823758,,,
401823758,,,
401823758,161.0,,
401823758,,,
401823758,,,
401823758,160.5,,
401823758,,,
401823758,,,
401823758,160.5,,
401823758,,,
401823758,,,
401823758,160.5,,
401823758,,,
401823758,,,
401823758,161.0,,
401823759,,,
401823759,139.5,,
401823759,,,
401823759,139.5,,
401823759,,,
401823759,,,
401823759,139.5,,
401823759,,,
401823759,139.5,,
401823760,,,
401823760,,,
401823760,153.5,,
401823760,,,
401823760,,,
401823760,153.5,,
401823760,,,
401823760,,,
401823760,153.0,,
401823760,,,
401823760,,,
401823760,153.5,,
401823760,,,
401823760,,,
401823760,153.0,,
401823760,,,
401823760,,,
401823760,153.5,,
401823760,,,
401823760,,,
401823760,153.5,,
401823760,,,
401823760,,,
401823760,153.5,,
401823760,,,
401823760,,,
401823760,153.0,,
401823760,,,
401823760,,,
401823760,153.5,,
401823762,,,
401823762,,,
401823762,151.5,,
401823762,,,
401823762,,,
401823762,151.0,,
401823762,,,
401823762,,,
401823762,151.5,,
401823762,,,
401823762,,,
401823762,151.0,,
401823762,,,
401823762,151.0,,
401823762,,,
401823762,,,
401823762,151.0,,
401823762,,,
401823762,,,
401823762,151.5,,
401823762,,,
401823762,,,
401823762,151.5,,
401823762,,,
401823762,,,
401823762,151.0,,
401823762,,,
401823762,,,
401823762,151.0,,
401823763,,,
401823763,,,
401823763,138.5,,
401823763,,,
401823763,,,
401823763,138.5,,
401823763,,,
401823763,,,
401823763,138.5,,
401823763,,,
401823763,,,
401823763,138.5,,
401823763,,,
401823763,139.0,,
401823763,,,
401823763,138.5,,
401823763,,,
401823763,,,
401823763,138.5,,
401823763,,,
401823763,,,
401823763,138.5,,
401823763,,,
401823763,,,
401823763,138.5,,
401823764,,,
401823764,,,
401823764,148.5,,
401823764,,,
401823764,,,
401823764,148.0,,
401823764,,,
401823764,,,
401823764,147.5,,
401823764,,,
401823764,,,
401823764,148.0,,
401823764,,,
401823764,,,
401823764,148.0,,
401823764,,,
401823764,,,
401823764,148.0,,
401823764,,,
401823764,,,
401823764,148.5,,
401823764,,,
401823764,,,
401823764,147.5,,
401823764,,,
401823764,,,
401823764,148.0,,
401823764,,,
401823764,,,
401823764,148.0,,
401823765,,,
401823765,,,
401823765,142.5,,
401823765,,,
401823765,,,
401823765,143.5,,
401823765,,,
401823765,,,
401823765,143.5,,
401823765,,,
401823765,,,
401823765,143.5,,
401823765,,,
401823765,143.5,,
401823765,,,
401823765,,,
401823765,143.5,,
401823765,,,
401823765,,,
401823765,143.5,,
401823765,,,
401823765,,,
401823765,143.5,,
401823765,,,
401823765,,,
401823765,143.5,,
401823765,,,
401823765,,,
401823765,143.5,,
401823768,,,
401823768,,,
401823768,153.5,,
401823768,,,
401823768,,,
401823768,153.0,,
401823768,,,
401823768,,,
401823768,,,
401823768,,,
401823768,153.0,,
401823768,,,
401823768,,,
401823768,153.5,,
401823768,,,
401823768,,,
401823768,153.0,,
401823768,,,
401823768,,,
401823768,153.5,,
401823768,,,
401823768,,,
401823768,152.5,,
401823768,,,
401823768,,,
401823768,153.5,,
401823768,,,
401823768,,,
401823768,153.0,,
401823807,,,
401823807,148.0,,
401823807,,,
401823807,148.0,,
401823808,,,
401823808,,,
401823808,156.5,,
401823808,,,
401823808,156.0,,
401823808,,,
401823808,,,
401823808,156.5,,
401823808,,,
401823808,156.0,,
401823808,,,
401823808,157.0,,
401823808,,,
401823808,156.5,,
401823808,,,
401823808,,,
401823808,156.5,,
401823808,,,
401823808,,,
401823808,156.5,,
401823808,,,
401823808,156.0,,
401823809,,,
401823809,166.5,,
401823809,,,
401823809,,,
401823809,167.0,,
401823809,,,
401823809,,,
401823809,167.5,,
401823809,,,
401823809,,,
401823809,167.0,,
401823809,,,
401823809,167.0,,
401823809,,,
401823809,167.0,,
401823809,,,
401823809,,,
401823809,166.5,,
401823809,,,
401823809,,,
401823809,167.5,,
401823809,,,
401823809,,,
401823809,167.0,,
401823810,,,
401823810,,,
401823810,148.5,,
401823810,,,
401823810,151.0,,
401823810,,,
401823810,,,
401823810,150.5,,
401823810,,,
401823810,149.5,,
401823810,,,
401823810,149.0,,
401823810,,,
401823810,149.5,,
401823810,,,
401823810,,,
401823810,149.5,,
401823810,,,
401823810,,,
401823810,149.5,,
401823810,,,
401823810,,,
401823810,149.0,,
401823810,,,
401823810,151.0,,
401823814,,,
401823814,,,
401823814,151.5,,
401823814,,,
401823814,,,
401823814,151.0,,
401823814,,,
401823814,,,
401823814,150.5,,
401823814,,,
401823814,,,
401823814,151.0,,
401823814,,,
401823814,,,
401823814,151.0,,
401823814,,,
401823814,,,
401823814,151.0,,
401823814,,,
401823814,,,
401823814,151.5,,
401823814,,,
401823814,,,
401823814,151.5,,
401823814,,,
401823814,,,
401823814,151.0,,
401823815,,,
401823815,,,
401823815,161.5,,
401823815,,,
401823815,162.0,,
401823815,,,
401823815,,,
401823815,161.5,,
401823815,,,
401823815,162.0,,
401823815,,,
401823815,,,
401823815,161.5,,
401823815,,,
401823815,,,
401823815,162.0,,
401823815,,,
401823815,,,
401823815,161.5,,
401823815,,,
401823815,,,
401823815,161.5,,
401823815,,,
401823815,162.0,,
401823816,,,
401823816,,,
401823816,149.5,,
401823816,,,
401823816,,,
401823816,149.5,,
401823816,,,
401823816,,,
401823816,150.5,,
401823816,,,
401823816,,,
401823816,149.0,,
401823816,,,
401823816,,,
401823816,150.0,,
401823816,,,
401823816,,,
401823816,149.5,,
401823816,,,
401823816,,,
401823816,149.5,,
401823816,,,
401823816,,,
401823816,149.5,,
401823816,,,
401823816,,,
401823816,150.0,,
401823816,,,
401823816,,,
401823816,149.5,,
401823817,,,
401823817,,,
401823817,152.5,,
401823817,,,
401823817,,,
401823817,152.5,,
401823817,,,
401823817,,,
401823817,152.5,,
401823817,,,
401823817,,,
401823817,152.5,,
401823817,,,
401823817,154.0,,
401823817,,,
401823817,152.5,,
401823817,,,
401823817,,,
401823817,152.5,,
401823817,,,
401823817,,,
401823817,152.5,,
401823817,,,
401823817,,,
401823817,152.5,,
401823818,,,
401823818,,,
401823818,152.5,,
401823818,,,
401823818,,,
401823818,152.5,,
401823818,,,
401823818,,,
401823818,152.5,,
401823818,,,
401823818,,,
401823818,152.5,,
401823818,,,
401823818,,,
401823818,152.0,,
401823818,,,
401823818,,,
401823818,152.5,,
401823818,,,
401823818,,,
401823818,152.5,,
401823818,,,
401823818,,,
401823818,151.5,,
401823818,,,
401823818,,,
401823818,152.0,,
401823818,,,
401823818,,,
401823818,152.5,,
401823819,,,
401823819,135.5,,
401823819,,,
401823819,,,
401823819,135.5,,
401823819,,,
401823819,,,
401823819,135.5,,
401823819,,,
401823819,,,
401823819,135.5,,
401823819,,,
401823819,136.0,,
401823819,,,
401823819,,,
401823819,136.0,,
401823819,,,
401823819,,,
401823819,135.5,,
401823819,,,
401823819,,,
401823819,135.5,,
401823819,,,
401823819,,,
401823819,135.5,,
401823820,,,
401823820,,,
401823820,141.5,,
401823820,,,
401823820,,,
401823820,141.5,,
401823820,,,
401823820,,,
401823820,,,
401823820,,,
401823820,141.5,,
401823820,,,
401823820,,,
401823820,141.5,,
401823820,,,
401823820,,,
401823820,141.5,,
401823820,,,
401823820,,,
401823820,141.5,,
401823820,,,
401823820,,,
401823820,141.5,,
401823820,,,
401823820,,,
401823820,141.5,,
401823820,,,
401823820,,,
401823820,141.5,,
401823858,,,
401823858,160.5,,
401823858,,,
401823858,161.0,,
401823858,,,
401823858,160.5,,
401823858,,,
401823858,161.0,,
401823858,,,
401823858,160.5,,
401823858,,,
401823858,161.0,,
401823858,,,
401823858,160.5,,
401823858,,,
401823858,,,
401823858,160.5,,
401823858,,,
401823858,161.0,,
401823859,,,
401823859,,,
401823859,162.5,,
401823859,,,
401823859,163.0,,
401823859,,,
401823859,163.5,,
401823859,,,
401823859,163.0,,
401823859,,,
401823859,163.5,,
401823859,,,
401823859,163.0,,
401823859,,,
401823859,,,
401823859,163.5,,
401823859,,,
401823859,,,
401823859,163.5,,
401823859,,,
401823859,,,
401823859,163.0,,
401823859,,,
401823859,163.0,,
401823860,,,
401823860,,,
401823860,144.5,,
401823860,,,
401823860,144.5,,
401823860,,,
401823860,,,
401823860,144.0,,
401823860,,,
401823860,,,
401823860,145.0,,
401823860,,,
401823860,,,
401823860,144.5,,
401823860,,,
401823860,,,
401823860,144.5,,
401823860,,,
401823860,,,
401823860,144.5,,
401823860,,,
401823860,,,
401823860,145.0,,
401823860,,,
401823860,144.5,,
401823862,,,
401823862,,,
401823862,154.5,,
401823862,,,
401823862,,,
401823862,154.0,,
401823862,,,
401823862,,,
401823862,,,
401823862,,,
401823862,154.0,,
401823862,,,
401823862,,,
401823862,153.5,,
401823862,,,
401823862,,,
401823862,154.0,,
401823862,,,
401823862,,,
401823862,154.5,,
401823862,,,
401823862,,,
401823862,154.5,,
401823862,,,
401823862,,,
401823862,154.0,,
401823862,,,
401823862,,,
401823862,154.0,,
401823865,,,
401823865,,,
401823865,147.5,,
401823865,,,
401823865,,,
401823865,147.5,,
401823865,,,
401823865,,,
401823865,148.0,,
401823865,,,
401823865,,,
401823865,147.5,,
401823865,,,
401823865,,,
401823865,148.0,,
401823865,,,
401823865,,,
401823865,148.0,,
401823865,,,
401823865,,,
401823865,147.5,,
401823865,,,
401823865,,,
401823865,147.5,,
401823865,,,
401823865,,,
401823865,147.5,,
401823867,,,
401823867,,,
401823867,141.5,,
401823867,,,
401823867,,,
401823867,141.5,,
401823867,,,
401823867,,,
401823867,141.5,,
401823867,,,
401823867,,,
401823867,141.5,,
401823867,,,
401823867,141.0,,
401823867,,,
401823867,141.5,,
401823867,,,
401823867,,,
401823867,141.5,,
401823867,,,
401823867,,,
401823867,141.5,,
401823867,,,
401823867,,,
401823867,141.5,,
401823868,,,
401823868,,,
401823868,152.5,,
401823868,,,
401823868,,,
401823868,153.5,,
401823868,,,
401823868,,,
401823868,152.5,,
401823868,,,
401823868,,,
401823868,153.0,,
401823868,,,
401823868,,,
401823868,152.5,,
401823868,,,
401823868,153.5,,
401823868,,,
401823868,,,
401823868,152.5,,
401823868,,,
401823868,,,
401823868,153.5,,
401823868,,,
401823868,,,
401823868,153.0,,
401823868,,,
401823868,,,
401823868,153.5,,
401824026,,,
401824026,,,
401824026,146.5,,
401824026,,,
401824026,,,
401824026,147.5,,
401824026,,,
401824026,,,
401824026,147.5,,
401824026,,,
401824026,,,
401824026,147.5,,
401824026,,,
401824026,,,
401824026,147.5,,
401824026,,,
401824026,147.5,,
401824026,,,
401824026,,,
401824026,146.5,,
401824026,,,
401824026,,,
401824026,146.5,,
401824026,,,
401824026,,,
401824026,147.5,,
401824026,,,
401824026,,,
401824026,147.5,,
401824030,,,
401824030,,,
401824030,151.5,,
401824030,,,
401824030,,,
401824030,151.0,,
401824030,,,
401824030,,,
401824030,,,
401824030,,,
401824030,151.0,,
401824030,,,
401824030,,,
401824030,151.0,,
401824030,,,
401824030,,,
401824030,150.5,,
401824030,,,
401824030,,,
401824030,150.5,,
401824030,,,
401824030,,,
401824030,150.5,,
401824030,,,
401824030,,,
401824030,151.0,,
401824030,,,
401824030,,,
401824030,151.0,,
401824031,,,
401824031,157.5,,
401824031,,,
401824031,157.5,,
401824031,,,
401824031,158.5,,
401824031,,,
401824031,157.5,,
401824031,,,
401824031,157.5,,
401824032,,,
401824032,,,
401824032,166.5,,
401824032,,,
401824032,,,
401824032,167.0,,
401824032,,,
401824032,,,
401824032,167.0,,
401824032,,,
401824032,,,
401824032,167.0,,
401824032,,,
401824032,,,
401824032,166.5,,
401824032,,,
401824032,,,
401824032,167.0,,
401824032,,,
401824032,,,
401824032,167.5,,
401824032,,,
401824032,,,
401824032,166.5,,
401824032,,,
401824032,,,
401824032,166.5,,
401824032,,,
401824032,,,
401824032,167.0,,
401824033,,,
401824033,,,
401824033,157.5,,
401824033,,,
401824033,,,
401824033,156.0,,
401824033,,,
401824033,,,
401824033,156.5,,
401824033,,,
401824033,,,
401824033,157.5,,
401824033,,,
401824033,,,
401824033,157.5,,
401824033,,,
401824033,,,
401824033,157.5,,
401824033,,,
401824033,,,
401824033,157.5,,
401824033,,,
401824033,,,
401824033,156.5,,
401824033,,,
401824033,,,
401824033,157.5,,
401824033,,,
401824033,,,
401824033,156.0,,
401824035,,,
401824035,161.5,,
401824035,,,
401824035,161.5,,
401824035,,,
401824035,161.5,,
401824035,,,
401824035,161.5,,
401824035,,,
401824035,161.0,,
401824035,,,
401824035,162.0,,
401824035,,,
401824035,161.5,,
401824035,,,
401824035,160.5,,
401824035,,,
401824035,161.5,,
401824035,,,
401824035,161.5,,
401824038,,,
401824038,,,
401824038,157.5,,
401824038,,,
401824038,157.0,,
401824038,,,
401824038,,,
401824038,158.5,,
401824038,,,
401824038,157.0,,
401824038,,,
401824038,157.5,,
401824038,,,
401824038,,,
401824038,157.5,,
401824038,,,
401824038,,,
401824038,157.5,,
401824038,,,
401824038,,,
401824038,157.5,,
401824038,,,
401824038,157.0,,
401824039,,,
401824039,,,
401824039,145.5,,
401824039,,,
401824039,,,
401824039,146.0,,
401824039,,,
401824039,,,
401824039,145.5,,
401824039,,,
401824039,,,
401824039,146.0,,
401824039,,,
401824039,,,
401824039,146.0,,
401824039,,,
401824039,,,
401824039,146.0,,
401824039,,,
401824039,,,
401824039,146.5,,
401824039,,,
401824039,,,
401824039,145.5,,
401824039,,,
401824039,,,
401824039,146.0,,
401824041,,,
401824041,,,
401824041,143.5,,
401824041,,,
401824041,,,
401824041,143.5,,
401824041,,,
401824041,,,
401824041,143.5,,
401824041,,,
401824041,,,
401824041,143.0,,
401824041,,,
401824041,,,
401824041,143.5,,
401824041,,,
401824041,,,
401824041,142.5,,
401824041,,,
401824041,,,
401824041,143.5,,
401824041,,,
401824041,,,
401824041,143.5,,
401824041,,,
401824041,,,
401824041,143.5,,
401824041,,,
401824041,,,
401824041,143.5,,
401824042,,,
401824042,,,
401824042,145.5,,
401824042,,,
401824042,,,
401824042,145.0,,
401824042,,,
401824042,,,
401824042,146.5,,
401824042,,,
401824042,,,
401824042,145.0,,
401824042,,,
401824042,,,
401824042,145.0,,
401824042,,,
401824042,,,
401824042,145.5,,
401824042,,,
401824042,,,
401824042,145.5,,
401824042,,,
401824042,,,
401824042,146.5,,
401824042,,,
401824042,,,
401824042,145.5,,
401824042,,,
401824042,,,
401824042,145.0,,
401824043,,,
401824043,,,
401824043,137.5,,
401824043,,,
401824043,,,
401824043,137.5,,
401824043,,,
401824043,,,
401824043,137.5,,
401824043,,,
401824043,,,
401824043,137.5,,
401824043,,,
401824043,,,
401824043,137.0,,
401824043,,,
401824043,,,
401824043,137.5,,
401824043,,,
401824043,,,
401824043,137.5,,
401824043,,,
401824043,,,
401824043,137.5,,
401824043,,,
401824043,,,
401824043,137.0,,
401824043,,,
401824043,,,
401824043,137.5,,
401824044,,,
401824044,,,
401824044,149.5,,
401824044,,,
401824044,,,
401824044,150.0,,
401824044,,,
401824044,,,
401824044,148.5,,
401824044,,,
401824044,149.5,,
401824044,,,
401824044,,,
401824044,147.5,,
401824044,,,
401824044,,,
401824044,149.5,,
401824044,,,
401824044,,,
401824044,149.5,,
401824044,,,
401824044,,,
401824044,148.5,,
401824044,,,
401824044,,,
401824044,149.0,,
401824044,,,
401824044,,,
401824044,150.0,,
401824054,,,
401824054,,,
401824054,146.5,,
401824054,,,
401824054,,,
401824054,146.0,,
401824054,,,
401824054,,,
401824054,146.5,,
401824054,,,
401824054,,,
401824054,146.0,,
401824054,,,
401824054,,,
401824054,146.5,,
401824054,,,
401824054,,,
401824054,146.5,,
401824054,,,
401824054,,,
401824054,146.0,,
401824056,,,
401824056,,,
401824056,136.5,,
401824056,,,
401824056,,,
401824056,136.0,,
401824056,,,
401824056,,,
401824056,137.5,,
401824056,,,
401824056,,,
401824056,134.5,,
401824056,,,
401824056,,,
401824056,135.5,,
401824056,,,
401824056,136.0,,
401824056,,,
401824056,,,
401824056,135.5,,
401824056,,,
401824056,,,
401824056,136.5,,
401824056,,,
401824056,,,
401824056,136.0,,
401824057,,,
401824057,,,
401824057,140.5,,
401824057,,,
401824057,,,
401824057,141.0,,
401824057,,,
401824057,,,
401824057,141.5,,
401824057,,,
401824057,,,
401824057,141.0,,
401824057,,,
401824057,,,
401824057,141.0,,
401824057,,,
401824057,,,
401824057,140.5,,
401824057,,,
401824057,,,
401824057,140.5,,
401824057,,,
401824057,,,
401824057,141.5,,
401824057,,,
401824057,,,
401824057,141.0,,
401824057,,,
401824057,,,
401824057,141.0,,
401824058,,,
401824058,,,
401824058,138.5,,
401824058,,,
401824058,,,
401824058,137.5,,
401824058,,,
401824058,,,
401824058,137.5,,
401824058,,,
401824058,,,
401824058,138.0,,
401824058,,,
401824058,,,
401824058,138.5,,
401824058,,,
401824058,137.5,,
401824058,,,
401824058,137.5,,
401824058,,,
401824058,,,
401824058,138.5,,
401824058,,,
401824058,,,
401824058,138.0,,
401824058,,,
401824058,,,
401824058,137.5,,
401824062,,,
401824062,,,
401824062,139.5,,
401824062,,,
401824062,,,
401824062,139.0,,
401824062,,,
401824062,,,
401824062,139.5,,
401824062,,,
401824062,,,
401824062,139.5,,
401824062,,,
401824062,,,
401824062,140.0,,
401824062,,,
401824062,,,
401824062,139.5,,
401824062,,,
401824062,,,
401824062,139.5,,
401824062,,,
401824062,,,
401824062,140.5,,
401824062,,,
401824062,,,
401824062,139.5,,
401824062,,,
401824062,,,
401824062,139.0,,
401824063,,,
401824063,,,
401824063,155.5,,
401824063,,,
401824063,,,
401824063,154.0,,
401824063,,,
401824063,,,
401824063,155.5,,
401824063,,,
401824063,,,
401824063,155.0,,
401824063,,,
401824063,,,
401824063,155.5,,
401824063,,,
401824063,,,
401824063,155.5,,
401824063,,,
401824063,,,
401824063,155.5,,
401824063,,,
401824063,,,
401824063,155.5,,
401824063,,,
401824063,,,
401824063,154.0,,
401824064,,,
401824064,,,
401824064,146.5,,
401824064,,,
401824064,,,
401824064,146.5,,
401824064,,,
401824064,,,
401824064,147.5,,
401824064,,,
401824064,,,
401824064,146.0,,
401824064,,,
401824064,,,
401824064,146.5,,
401824064,,,
401824064,,,
401824064,146.5,,
401824064,,,
401824064,,,
401824064,146.5,,
401824064,,,
401824064,,,
401824064,145.5,,
401824064,,,
401824064,,,
401824064,146.5,,
401824064,,,
401824064,,,
401824064,146.5,,
401824065,,,
401824065,,,
401824065,147.5,,
401824065,,,
401824065,,,
401824065,147.0,,
401824065,,,
401824065,,,
401824065,147.5,,
401824065,,,
401824065,,,
401824065,147.0,,
401824065,,,
401824065,,,
401824065,147.0,,
401824065,,,
401824065,,,
401824065,147.0,,
401824065,,,
401824065,,,
401824065,146.5,,
401824065,,,
401824065,,,
401824065,146.5,,
401824065,,,
401824065,,,
401824065,147.0,,
401824065,,,
401824065,,,
401824065,147.0,,
401824071,,,
401824071,,,
401824071,146.5,,
401824071,,,
401824071,147.0,,
401824071,,,
401824071,,,
401824071,145.5,,
401824071,,,
401824071,,,
401824071,146.5,,
401824071,,,
401824071,,,
401824071,146.5,,
401824071,,,
401824071,,,
401824071,146.5,,
401824071,,,
401824071,,,
401824071,146.0,,
401824071,,,
401824071,147.0,,
401824072,,,
401824072,,,
401824072,148.5,,
401824072,,,
401824072,,,
401824072,148.5,,
401824072,,,
401824072,,,
401824072,148.5,,
401824072,,,
401824072,,,
401824072,148.5,,
401824072,,,
401824072,,,
401824072,148.5,,
401824072,,,
401824072,,,
401824072,149.5,,
401824072,,,
401824072,,,
401824072,148.5,,
401824072,,,
401824072,,,
401824072,148.5,,
401824072,,,
401824072,,,
401824072,148.5,,
401824072,,,
401824072,,,
401824072,148.5,,
401824074,,,
401824074,,,
401824074,140.5,,
401824074,,,
401824074,,,
401824074,140.0,,
401824074,,,
401824074,,,
401824074,,,
401824074,,,
401824074,140.0,,
401824074,,,
401824074,,,
401824074,141.0,,
401824074,,,
401824074,,,
401824074,140.5,,
401824074,,,
401824074,,,
401824074,140.5,,
401824074,,,
401824074,,,
401824074,140.5,,
401824074,,,
401824074,,,
401824074,141.0,,
401824074,,,
401824074,,,
401824074,140.0,,
401824089,,,
401824089,,,
401824089,152.5,,
401824089,,,
401824089,152.5,,
401824089,,,
401824089,,,
401824089,152.5,,
401824089,,,
401824089,152.5,,
401824089,,,
401824089,153.5,,
401824089,,,
401824089,,,
401824089,152.5,,
401824089,,,
401824089,,,
401824089,152.5,,
401824089,,,
401824089,,,
401824089,153.5,,
401824089,,,
401824089,152.5,,
401824093,,,
401824093,,,
401824093,154.5,,
401824093,,,
401824093,154.5,,
401824093,,,
401824093,,,
401824093,155.5,,
401824093,,,
401824093,154.5,,
401824093,,,
401824093,155.0,,
401824093,,,
401824093,154.5,,
401824093,,,
401824093,,,
401824093,154.5,,
401824093,,,
401824093,,,
401824093,154.5,,
401824093,,,
401824093,,,
401824093,154.5,,
401824093,,,
401824093,154.5,,
401824112,,,
401824112,,,
401824112,151.5,,
401824112,,,
401824112,,,
401824112,151.0,,
401824112,,,
401824112,,,
401824112,151.5,,
401824112,,,
401824112,,,
401824112,151.0,,
401824112,,,
401824112,,,
401824112,151.5,,
401824112,,,
401824112,151.5,,
401824112,,,
401824112,,,
401824112,151.5,,
401824112,,,
401824112,,,
401824112,151.5,,
401824112,,,
401824112,,,
401824112,151.5,,
401824112,,,
401824112,,,
401824112,151.0,,
401824116,,,
401824116,,,
401824116,156.5,,
401824116,,,
401824116,,,
401824116,156.5,,
401824116,,,
401824116,,,
401824116,,,
401824116,,,
401824116,156.5,,
401824116,,,
401824116,,,
401824116,158.0,,
401824116,,,
401824116,,,
401824116,156.5,,
401824116,,,
401824116,,,
401824116,156.5,,
401824116,,,
401824116,,,
401824116,156.5,,
401824116,,,
401824116,,,
401824116,156.5,,
401824120,,,
401824120,,,
401824120,145.5,,
401824120,,,
401824120,,,
401824120,145.0,,
401824120,,,
401824120,,,
401824120,145.5,,
401824120,,,
401824120,,,
401824120,145.0,,
401824120,,,
401824120,,,
401824120,145.5,,
401824120,,,
401824120,,,
401824120,145.5,,
401824120,,,
401824120,,,
401824120,145.5,,
401824120,,,
401824120,,,
401824120,145.5,,
401824120,,,
401824120,,,
401824120,145.0,,
401824121,,,
401824121,,,
401824121,138.5,,
401824121,,,
401824121,139.0,,
401824121,,,
401824121,,,
401824121,139.5,,
401824121,,,
401824121,139.0,,
401824121,,,
401824121,139.0,,
401824121,,,
401824121,139.0,,
401824121,,,
401824121,139.5,,
401824121,,,
401824121,,,
401824121,139.5,,
401824121,,,
401824121,139.0,,
401824123,,,
401824123,,,
401824123,140.5,,
401824123,,,
401824123,,,
401824123,141.5,,
401824123,,,
401824123,,,
401824123,142.5,,
401824123,,,
401824123,,,
401824123,141.5,,
401824123,,,
401824123,142.5,,
401824123,,,
401824123,,,
401824123,140.0,,
401824123,,,
401824123,,,
401824123,141.5,,
401824123,,,
401824123,,,
401824123,141.5,,
401824123,,,
401824123,,,
401824123,141.5,,
401824123,,,
401824123,,,
