game_id,date,start_time,home_team,away_team,home_score,away_score,home_score_1h,away_score_1h,home_score_2h,away_score_2h,status,venue,neutral_site
401828282,2025-11-12,2025-11-13 01:00:00+00:00,Oral Roberts Golden Eagles,Tulsa Golden Hurricane,87,88,49,45,38,43,,Mabee Center,False
401827234,2025-11-12,2025-11-13 01:00:00+00:00,Missouri Tigers,Minnesota Golden Gophers,83,60,32,30,51,30,,Mizzou Arena,False
401827213,2025-11-12,2025-11-13 01:00:00+00:00,Texas State Bobcats,UTSA Roadrunners,80,69,38,26,42,43,,Strahan Arena at the University Events Center,False
401826947,2025-11-12,2025-11-13 01:00:00+00:00,Utah Valley Wolverines,Westminster (UT) Griffins,91,60,43,29,48,31,,UCCU Center,False
401823023,2025-11-12,2025-11-13 01:00:00+00:00,Marquette Golden Eagles,Little Rock Trojans,89,49,46,29,43,20,,Fiserv Forum,False
401822995,2025-11-12,2025-11-13 01:00:00+00:00,Evansville Purple Aces,Middle Tennessee Blue Raiders,72,77,28,36,44,41,,Ford Center,False
401822331,2025-11-12,2025-11-13 01:00:00+00:00,Valparaiso Beacons,Nicholls Colonels,68,63,25,19,43,44,,Athletics-Recreation Center,False
401817254,2025-11-12,2025-11-13 01:00:00+00:00,NC State Wolfpack,UNC Greensboro Spartans,110,64,47,37,63,27,,Lenovo Center,False
401813288,2025-11-12,2025-11-13 01:00:00+00:00,Oklahoma State Cowboys,Prairie View A&M Panthers,94,67,46,32,48,35,,Gallagher-Iba Arena,False
401812284,2025-11-12,2025-11-13 01:00:00+00:00,Texas Longhorns,Fairleigh Dickinson Knights,93,58,43,24,50,34,,Moody Center,False
401811104,2025-11-12,2025-11-13 01:00:00+00:00,South Dakota Coyotes,Southern Indiana Screaming Eagles,89,74,44,32,45,42,,Sanford Coyote Sports Center,False
401828753,2025-11-12,2025-11-13 01:30:00+00:00,Bradley Braves,UT Martin Skyhawks,67,78,36,34,31,44,,Carver Arena,False
401827004,2025-11-12,2025-11-13 01:30:00+00:00,Texas Southern Tigers,Samford Bulldogs,90,93,39,44,43,38,,H&PE Arena,False
401820615,2025-11-12,2025-11-13 01:30:00+00:00,Bryant Bulldogs,Dartmouth Big Green,82,75,27,29,55,46,,Chace Athletic Center,False
401826931,2025-11-12,2025-11-13 02:00:00+00:00,Utah State Aggies,Weber State Wildcats,83,73,41,41,42,32,,Dee Glen Smith Spectrum,False
401826908,2025-11-12,2025-11-13 02:00:00+00:00,Fresno State Bulldogs,UC San Diego Tritons,73,78,30,42,43,36,,Save Mart Center,False
401823809,2025-11-12,2025-11-13 02:00:00+00:00,Colorado State Rams,Cal Poly Mustangs,93,79,47,37,46,42,,Moby Arena,False
401823510,2025-11-12,2025-11-13 02:00:00+00:00,San Diego Toreros,Idaho Vandals,78,74,38,27,40,47,,Jenny Craig Pavilion,False
401830348,2025-11-12,2025-11-13 02:30:00+00:00,Utah Tech Trailblazers,Manhattan Jaspers,75,79,36,34,39,45,,Stan Sheriff Center,True
401827265,2025-11-12,2025-11-13 02:30:00+00:00,Oregon Ducks,South Dakota State Jackrabbits,83,69,40,34,43,35,,Matthew Knight Arena,False
401824056,2025-11-12,2025-11-13 02:30:00+00:00,Oregon State Beavers,North Texas Mean Green,66,64,21,29,45,35,,Gill Coliseum,False
401828918,2025-11-12,2025-11-13 03:00:00+00:00,Nevada Wolf Pack,Southern Illinois Salukis,86,81,32,34,40,38,,Lawlor Events Center,False
401826726,2025-11-12,2025-11-13 03:00:00+00:00,San Francisco Dons,Portland State Vikings,80,70,36,20,44,50,,The Sobrato Center,False
401823500,2025-11-12,2025-11-13 03:00:00+00:00,Seattle U Redhawks,Eastern Washington Eagles,94,67,48,37,46,30,,Redhawk Center,False
401823306,2025-11-12,2025-11-13 03:00:00+00:00,Pacific Tigers,Long Beach State Beach,69,66,25,30,44,36,,Alex G. Spanos Center,False
401817466,2025-11-12,2025-11-13 03:00:00+00:00,Stanford Cardinal,Montana State Bobcats,77,68,36,31,41,37,,Maples Pavilion,False
401824848,2025-11-12,2025-11-13 04:59:00+00:00,Hawai'i Rainbow Warriors,Mississippi Valley State Delta Devils,88,56,49,23,39,33,,Stan Sheriff Center,False
