game_id,date,home_team,away_team,home_pf5,home_pa5,home_tot5,away_pf5,away_pa5,away_tot5,home_pf_std5,home_pa_std5,home_tot_std5,away_pf_std5,away_pa_std5,away_tot_std5,home_pf15,home_pa15,home_tot15,away_pf15,away_pa15,away_tot15,home_pf_std15,home_pa_std15,home_tot_std15,away_pf_std15,away_pa_std15,away_tot_std15,target_total,target_margin,target_1h_total,pf_vs_opp_pa_diff5,away_pf_vs_home_pa_diff5,home_net_scoring5,away_net_scoring5,pf_vs_opp_pa_diff15,away_pf_vs_home_pa_diff15,home_net_scoring15,away_net_scoring15,rest_home,rest_away,b2b_home,b2b_away,neutral_site,home_efg5,home_tov_rate5,home_orb_rate5,home_ftr5,home_poss5,away_efg5,away_tov_rate5,away_orb_rate5,away_ftr5,away_poss5,home_rating_margin,away_rating_margin,rating_margin_diff,home_off_rating,away_off_rating,off_rating_diff,home_def_rating,away_def_rating,def_rating_diff,home_tempo_rating,away_tempo_rating,tempo_rating_sum
401812610,2025-12-20,Harvard Crimson,Holy Cross Crusaders,,,,,,,,,,,,,,,,,,,,,,,,,134,28,65.0,,,,,,,,,,,False,False,False,,,,,,,,,,,2.3333333333333335,-2.3333333333333335,4.666666666666667,,,,,,,,,
401808587,2025-12-20,Troy Trojans,Marshall Thundering Herd,,,,,,,,,,,,,,,,,,,,,,,,,133,7,68.0,,,,,,,,,,,False,False,False,,,,,,,,,,,0.5833333333333334,-0.5833333333333334,1.1666666666666667,,,,,,,,,
401808583,2025-12-20,Old Dominion Monarchs,Coastal Carolina Chanticleers,,,,,,,,,,,,,,,,,,,,,,,,,150,-2,63.0,,,,,,,,,,,False,False,False,,,,,,,,,,,-0.16666666666666669,0.16666666666666666,-0.33333333333333337,,,,,,,,,
401827531,2025-12-20,North Carolina A&T Aggies,Mid-Atlantic Christian Mustangs,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,False,False,False,,,,,,,,,,,-3.958596468282848,,,,,,,,,,,
401808584,2025-12-20,Southern Miss Golden Eagles,Arkansas State Red Wolves,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,,,,,,,,,,,False,False,False,,,,,,,,,,,-1.767503294682402,1.7805928082091689,-3.548096102891571,,,,,,,,,
401806351,2025-12-20,Tennessee State Tigers,Southeast Missouri State Redhawks,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,False,False,False,,,,,,,,,,,,0.6594340092143233,,,,,,,,,,
401806350,2025-12-20,Southern Indiana Screaming Eagles,Morehead State Eagles,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,False,False,False,,,,,,,,,,,2.7695476317594525,-3.2604167836793025,6.029964415438755,,,,,,,,,
401826954,2025-12-20,Utah Valley Wolverines,Bethesda University Flames,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,False,False,False,,,,,,,,,,,5.147550641089132,-14.972584719212389,20.12013536030152,,,,,,,,,
401824829,2025-12-20,UCF Knights,Florida Gulf Coast Eagles,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,False,False,False,,,,,,,,,,,7.552855422026728,1.8099474236267088,5.742907998400019,,,,,,,,,
401824124,2025-12-20,Santa Clara Broncos,Loyola Chicago Ramblers,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,False,False,True,,,,,,,,,,,0.5015678065995146,7.718791129924962,-7.217223323325447,,,,,,,,,
401823492,2025-12-20,Washington State Cougars,Mercer Bears,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,False,False,False,,,,,,,,,,,6.482456978988719,5.208589411468287,1.2738675675204325,,,,,,,,,
401812363,2025-12-20,Florida International Panthers,Long Island University Sharks,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,False,False,False,,,,,,,,,,,0.7221182503273893,-5.100904665166848,5.823022915494237,,,,,,,,,
401808582,2025-12-20,Georgia Southern Eagles,James Madison Dukes,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,False,False,False,,,,,,,,,,,-0.4212422807944996,8.524863839071207,-8.946106119865707,,,,,,,,,
