date,game_id,home_team,away_team,start_time_local,start_time_iso,start_tz_abbr,abs_margin_proxy,abs_margin_proxy_source,segment_probs_source,segment_probs_half1_len_passed,segment_probs_half2_len_passed,segment_probs_half1_hash_passed,segment_probs_half2_hash_passed,segment,half,start_min,end_min,mu_home_pts_seg,mu_away_pts_seg,mu_total_pts_seg,mu_margin_pts_seg,q10_home_pts_seg,q50_home_pts_seg,q90_home_pts_seg,q10_away_pts_seg,q50_away_pts_seg,q90_away_pts_seg,q10_total_pts_seg,q50_total_pts_seg,q90_total_pts_seg,q10_margin_pts_seg,q50_margin_pts_seg,q90_margin_pts_seg,mu_home_score_end,mu_away_score_end,mu_total_score_end,mu_margin_score_end,q10_home_score_end,q50_home_score_end,q90_home_score_end,q10_away_score_end,q50_away_score_end,q90_away_score_end,q10_total_score_end,q50_total_score_end,q90_total_score_end,q10_margin_score_end,q50_margin_score_end,q90_margin_score_end,mu_home_poss_seg,mu_away_poss_seg,mu_total_poss_seg,q10_total_poss_seg,q50_total_poss_seg,q90_total_poss_seg,mu_home_tov_seg,mu_away_tov_seg,mu_total_tov_seg,q10_total_tov_seg,q50_total_tov_seg,q90_total_tov_seg,mu_home_fta_seg,mu_away_fta_seg,mu_total_fta_seg,q10_total_fta_seg,q50_total_fta_seg,q90_total_fta_seg,mu_home_fga2_seg,mu_away_fga2_seg,mu_total_fga2_seg,q10_total_fga2_seg,q50_total_fga2_seg,q90_total_fga2_seg,mu_home_fga3_seg,mu_away_fga3_seg,mu_total_fga3_seg,q10_total_fga3_seg,q50_total_fga3_seg,q90_total_fga3_seg
2026-02-09,401812394,Chicago State Cougars,Saint Francis Red Flash,,,,0.1142126719057046,expected,base,4,4,10bd9d660db9,1eda605b8ee7,3,1,10,15,8.391,8.4005,16.7915,-0.0095,4.0,8.0,13.0,4.0,8.0,13.0,11.0,16.0,23.0,-5.0,0.0,5.0,24.577,24.4845,47.69872375761463,0.0925,16.0,24.0,34.0,16.0,24.0,33.0,33.63722375761463,47.63722375761463,61.63722375761463,-10.0,0.0,10.0,8.555,8.658,17.213,12.0,17.0,23.0,1.519,1.472,2.991,1.0,3.0,5.0,1.637,1.64525,3.28225,1.0,3.0,6.0,4.006,3.98,7.986,4.0,8.0,12.0,2.27325,2.26775,4.541,2.0,4.0,7.0
2026-02-09,401812394,Chicago State Cougars,Saint Francis Red Flash,,,,0.1142126719057046,expected,base,4,4,10bd9d660db9,1eda605b8ee7,4,1,15,20,8.73475,8.75325,17.488,-0.0185,5.0,8.0,13.0,5.0,9.0,13.0,11.0,17.0,24.0,-5.0,0.0,5.0,33.31175,33.23775,66.83949203532387,0.074,23.0,33.0,44.0,23.0,33.0,44.0,49.28999203532388,66.28999203532388,84.28999203532388,-12.0,0.0,12.0,9.033,8.92275,17.95575,12.0,18.0,24.0,1.583,1.55925,3.14225,1.0,3.0,6.0,1.665,1.69775,3.36275,1.0,3.0,6.0,4.13425,4.1925,8.32675,5.0,8.0,12.0,2.337,2.339,4.676,2.0,4.0,8.0
2026-02-09,401812394,Chicago State Cougars,Saint Francis Red Flash,,,,0.1142126719057046,expected,base,4,4,10bd9d660db9,1eda605b8ee7,5,2,20,25,8.87175,8.962,17.83375,-0.09025,5.0,9.0,13.0,5.0,9.0,13.0,12.0,18.0,24.0,-6.0,0.0,5.0,42.1835,42.19975,81.83718563199406,-0.01625,31.0,42.0,54.0,31.0,42.0,53.0,61.04161119856986,81.39134720916634,102.9546955843625,-13.0,0.0,13.0,8.5415,8.59225,17.13375,12.0,17.0,23.0,1.51825,1.4985,3.01675,1.0,3.0,5.0,1.63025,1.62175,3.252,1.0,3.0,6.0,4.0435,4.02225,8.06575,5.0,8.0,12.0,2.27125,2.20725,4.4785,2.0,4.0,7.0
2026-02-09,401812394,Chicago State Cougars,Saint Francis Red Flash,,,,0.1142126719057046,expected,base,4,4,10bd9d660db9,1eda605b8ee7,6,2,25,30,8.7095,8.71775,17.42725,-0.00825,5.0,8.0,13.0,5.0,8.0,13.0,11.0,17.0,24.0,-5.0,0.0,5.0,50.893,50.9175,98.54281366124266,-0.0245,39.0,51.0,63.0,39.0,51.0,63.0,74.9076647943943,98.60713681558724,122.73383356597957,-14.0,0.0,14.0,8.37525,8.3435,16.71875,11.0,16.0,22.0,1.47025,1.47975,2.95,1.0,3.0,5.0,1.60875,1.58175,3.1905,1.0,3.0,6.0,3.88275,3.89625,7.779,4.0,8.0,12.0,2.16925,2.17675,4.346,2.0,4.0,7.0
2026-02-09,401812394,Chicago State Cougars,Saint Francis Red Flash,,,,0.1142126719057046,expected,base,4,4,10bd9d660db9,1eda605b8ee7,7,2,30,35,8.91475,8.949,17.86375,-0.03425,5.0,9.0,13.0,5.0,9.0,13.0,12.0,18.0,25.0,-6.0,0.0,6.0,59.80775,59.8665,117.6545781540525,-0.05875,47.0,60.0,73.0,47.0,60.0,73.0,99.1132422605008,117.098143333904,136.81745080526758,-16.0,0.0,15.0,8.60975,8.616,17.22575,12.0,17.0,23.0,1.5275,1.52225,3.04975,1.0,3.0,5.0,1.5995,1.58425,3.18375,1.0,3.0,6.0,4.0235,4.03675,8.06025,4.0,8.0,12.0,2.257,2.29725,4.55425,2.0,4.0,7.0
2026-02-09,401812394,Chicago State Cougars,Saint Francis Red Flash,,,,0.1142126719057046,expected,base,4,4,10bd9d660db9,1eda605b8ee7,8,2,35,40,9.99675,9.915,19.91175,0.08175,6.0,10.0,15.0,6.0,10.0,15.0,13.0,20.0,27.0,-6.0,0.0,6.0,69.8045,69.7815,139.586,0.023,55.0,70.0,85.0,56.0,69.0,84.0,117.0,139.0,163.0,-17.0,0.0,17.0,9.621,9.59575,19.21675,13.0,19.0,25.0,1.64325,1.69425,3.3375,1.0,3.0,6.0,1.844,1.82275,3.66675,1.0,3.0,7.0,4.43725,4.50025,8.9375,5.0,9.0,13.0,2.5625,2.51075,5.07325,2.0,5.0,8.0
2026-02-09,401818333,Howard Bison,Yale Bulldogs,2026-02-09 19:00,2026-02-10T00:00:00Z,EST,9.25,spread,base,4,4,10bd9d660db9,1eda605b8ee7,1,1,0,5,8.126,8.173,16.299,-0.047,4.0,8.0,12.0,4.0,8.0,12.0,10.0,16.0,23.0,-5.0,0.0,5.0,8.126,8.173,16.065481993278944,-0.047,4.0,8.0,12.0,4.0,8.0,12.0,9.76648199327895,15.76648199327895,22.76648199327895,-5.0,0.0,5.0,8.15475,8.20725,16.362,11.0,16.0,22.0,1.42525,1.42675,2.852,1.0,3.0,5.0,1.5545,1.5755,3.13,1.0,3.0,6.0,3.827,3.861,7.688,4.0,8.0,11.0,2.14,2.14775,4.28775,2.0,4.0,7.0
2026-02-09,401818333,Howard Bison,Yale Bulldogs,2026-02-09 19:00,2026-02-10T00:00:00Z,EST,9.25,spread,base,4,4,10bd9d660db9,1eda605b8ee7,2,1,5,10,8.186,8.341,16.527,-0.155,4.0,8.0,12.0,4.0,8.0,13.0,11.0,16.0,23.0,-5.0,0.0,5.0,16.312,16.514,32.241186208780114,-0.202,10.0,16.0,23.0,10.0,16.0,23.0,22.415186208780124,31.415186208780124,42.41518620878012,-8.0,0.0,8.0,8.27875,8.2565,16.53525,11.0,16.0,22.0,1.47775,1.469,2.94675,1.0,3.0,5.0,1.54575,1.59575,3.1415,1.0,3.0,6.0,3.87725,3.8475,7.72475,4.0,8.0,11.0,2.16875,2.20425,4.373,2.0,4.0,7.0
2026-02-09,401818333,Howard Bison,Yale Bulldogs,2026-02-09 19:00,2026-02-10T00:00:00Z,EST,9.25,spread,base,4,4,10bd9d660db9,1eda605b8ee7,3,1,10,15,8.49725,8.61325,17.1105,-0.116,5.0,8.0,13.0,5.0,8.0,13.0,11.0,17.0,24.0,-5.0,0.0,5.0,24.80925,25.12725,48.573723757614616,-0.318,17.0,24.0,33.09999999999991,16.0,25.0,34.0,34.63722375761463,47.63722375761463,62.63722375761463,-10.0,0.0,10.0,8.6085,8.65225,17.26075,12.0,17.0,23.0,1.5115,1.4875,2.999,1.0,3.0,5.0,1.64475,1.64925,3.294,1.0,3.0,6.0,4.02475,3.9905,8.01525,4.0,8.0,12.0,2.26725,2.2295,4.49675,2.0,4.0,7.0
2026-02-09,401818333,Howard Bison,Yale Bulldogs,2026-02-09 19:00,2026-02-10T00:00:00Z,EST,9.25,spread,base,4,4,10bd9d660db9,1eda605b8ee7,4,1,15,20,8.8335,8.93725,17.77075,-0.10375,5.0,9.0,13.0,5.0,9.0,13.0,12.0,17.0,24.0,-6.0,0.0,5.0,33.64275,34.0645,67.99724203532386,-0.42175,24.0,33.0,45.0,24.0,34.0,45.0,50.28999203532388,67.28999203532388,86.28999203532388,-12.0,0.0,12.0,8.89875,8.82475,17.7235,12.0,18.0,23.0,1.5495,1.53625,3.08575,1.0,3.0,5.0,1.7245,1.7005,3.425,1.0,3.0,6.0,4.15,4.13275,8.28275,5.0,8.0,12.0,2.287,2.3475,4.6345,2.0,4.0,8.0
2026-02-09,401818333,Howard Bison,Yale Bulldogs,2026-02-09 19:00,2026-02-10T00:00:00Z,EST,9.25,spread,base,4,4,10bd9d660db9,1eda605b8ee7,5,2,20,25,8.95175,9.12125,18.073,-0.1695,5.0,9.0,13.0,5.0,9.0,13.0,12.0,18.0,25.0,-6.0,0.0,5.0,42.5945,43.18575,83.45770427000203,-0.59125,32.0,42.0,54.0,32.0,43.0,55.0,63.25522356316955,82.60495957376602,104.06150176666232,-14.0,-1.0,13.0,8.46925,8.607,17.07625,12.0,17.0,23.0,1.48075,1.5135,2.99425,1.0,3.0,5.0,1.64025,1.61725,3.2575,1.0,3.0,6.0,3.99875,3.99425,7.993,4.0,8.0,12.0,2.253,2.21775,4.47075,2.0,4.0,7.0
2026-02-09,401818333,Howard Bison,Yale Bulldogs,2026-02-09 19:00,2026-02-10T00:00:00Z,EST,9.25,spread,base,4,4,10bd9d660db9,1eda605b8ee7,6,2,25,30,8.77475,8.80575,17.5805,-0.031,5.0,9.0,13.0,5.0,9.0,13.0,11.0,17.0,24.0,-6.0,0.0,5.0,51.36925,51.9915,100.5401009372586,-0.62225,40.0,51.0,64.0,40.0,52.0,64.0,77.33488952359366,100.0343615447866,124.94744593057922,-15.0,-1.0,14.0,8.3185,8.4365,16.755,11.0,17.0,22.0,1.45925,1.4665,2.92575,1.0,3.0,5.0,1.5795,1.5615,3.141,1.0,3.0,6.0,3.8935,3.92975,7.82325,4.0,8.0,12.0,2.17625,2.20625,4.3825,2.0,4.0,7.0
2026-02-09,401818333,Howard Bison,Yale Bulldogs,2026-02-09 19:00,2026-02-10T00:00:00Z,EST,9.25,spread,base,4,4,10bd9d660db9,1eda605b8ee7,7,2,30,35,9.052,9.09425,18.14625,-0.04225,5.0,9.0,13.0,5.0,9.0,13.0,12.0,18.0,25.0,-6.0,0.0,5.0,60.42125,61.08575,119.32725363917734,-0.6645,48.0,60.0,73.0,48.0,61.0,74.0,100.84764865846122,118.83254973186442,137.68465400424776,-16.0,-1.0,15.0,8.675,8.55175,17.22675,12.0,17.0,23.0,1.50925,1.49625,3.0055,1.0,3.0,5.0,1.6355,1.58625,3.22175,1.0,3.0,6.0,4.0095,3.98575,7.99525,4.900000000000034,8.0,12.0,2.29725,2.23675,4.534,2.0,4.0,7.0
2026-02-09,401818333,Howard Bison,Yale Bulldogs,2026-02-09 19:00,2026-02-10T00:00:00Z,EST,9.25,spread,base,4,4,10bd9d660db9,1eda605b8ee7,8,2,35,40,10.03675,10.135,20.17175,-0.09825,6.0,10.0,15.0,6.0,10.0,15.0,13.0,20.0,27.0,-6.0,0.0,6.0,70.458,71.22075,141.67875,-0.76275,57.0,70.0,85.0,57.0,71.0,86.0,119.0,141.0,164.0,-18.0,-1.0,17.0,9.611,9.4785,19.0895,13.0,19.0,25.0,1.63975,1.69125,3.331,1.0,3.0,6.0,1.80625,1.7905,3.59675,1.0,3.0,6.099999999999909,4.4795,4.528,9.0075,5.0,9.0,13.0,2.54625,2.53,5.07625,2.0,5.0,8.0
2026-02-09,401820172,Bucknell Bison,Navy Midshipmen,2026-02-09 18:00,2026-02-09T23:00:00Z,EST,7.5,spread,base,4,4,10bd9d660db9,1eda605b8ee7,1,1,0,5,7.6475,7.26275,14.91025,0.38475,4.0,7.0,12.0,4.0,7.0,11.0,9.0,15.0,21.0,-5.0,0.0,5.0,7.6475,7.26275,14.676731993278946,0.38475,4.0,7.0,12.0,4.0,7.0,11.0,8.76648199327895,14.76648199327895,20.76648199327895,-5.0,0.0,5.0,7.73825,7.6985,15.43675,10.0,15.0,21.0,1.33975,1.3655,2.70525,1.0,3.0,5.0,1.45525,1.45025,2.9055,1.0,3.0,5.0,3.60075,3.6,7.20075,4.0,7.0,11.0,2.024,2.04675,4.07075,2.0,4.0,7.0
2026-02-09,401820172,Bucknell Bison,Navy Midshipmen,2026-02-09 18:00,2026-02-09T23:00:00Z,EST,7.5,spread,base,4,4,10bd9d660db9,1eda605b8ee7,2,1,5,10,7.81175,7.538,15.34975,0.27375,4.0,8.0,12.0,4.0,7.0,12.0,10.0,15.0,21.0,-5.0,0.0,5.0,15.45925,14.80075,29.67518620878012,0.6585,9.0,15.0,22.0,9.0,15.0,21.0,20.415186208780124,29.415186208780124,39.41518620878012,-7.0,1.0,8.0,7.80675,7.87425,15.681,10.0,16.0,21.0,1.36075,1.30075,2.6615,1.0,2.0,5.0,1.4585,1.47925,2.93775,1.0,3.0,5.0,3.66825,3.63175,7.3,4.0,7.0,11.0,2.07275,2.0985,4.17125,2.0,4.0,7.0
2026-02-09,401820172,Bucknell Bison,Navy Midshipmen,2026-02-09 18:00,2026-02-09T23:00:00Z,EST,7.5,spread,base,4,4,10bd9d660db9,1eda605b8ee7,3,1,10,15,8.08175,7.78825,15.87,0.2935,4.0,8.0,12.0,4.0,8.0,12.0,10.0,16.0,22.0,-5.0,0.0,6.0,23.541,22.589,44.767223757614616,0.952,15.0,23.0,32.0,15.0,22.0,31.0,31.637223757614628,44.63722375761463,57.63722375761463,-9.0,1.0,10.0,8.1005,8.097,16.1975,11.0,16.0,22.0,1.40825,1.4315,2.83975,1.0,3.0,5.0,1.5095,1.491,3.0005,1.0,3.0,6.0,3.80325,3.8015,7.60475,4.0,7.0,11.0,2.16075,2.2055,4.36625,2.0,4.0,7.0
2026-02-09,401820172,Bucknell Bison,Navy Midshipmen,2026-02-09 18:00,2026-02-09T23:00:00Z,EST,7.5,spread,base,4,4,10bd9d660db9,1eda605b8ee7,4,1,15,20,8.3135,8.04425,16.35775,0.26925,4.0,8.0,12.0,4.0,8.0,12.0,10.0,16.0,23.0,-5.0,0.0,5.0,31.8545,30.63325,62.77774203532386,1.22125,22.0,32.0,42.0,21.0,30.0,41.0,46.28999203532388,62.28999203532388,79.28999203532388,-10.0,1.0,13.0,8.35725,8.333,16.69025,11.0,17.0,22.0,1.4375,1.45475,2.89225,1.0,3.0,5.0,1.57375,1.5965,3.17025,1.0,3.0,6.0,3.8845,3.8805,7.765,4.0,8.0,12.0,2.24375,2.17725,4.421,2.0,4.0,7.0
2026-02-09,401820172,Bucknell Bison,Navy Midshipmen,2026-02-09 18:00,2026-02-09T23:00:00Z,EST,7.5,spread,base,4,4,10bd9d660db9,1eda605b8ee7,5,2,20,25,8.72725,8.28175,17.009,0.4455,5.0,9.0,13.0,4.0,8.0,12.0,11.0,17.0,23.0,-5.0,0.0,6.0,40.58175,38.915,76.15690208514164,1.66675,30.0,40.0,51.0,29.0,39.0,50.0,57.50758028707067,75.64370393306746,94.77982757906426,-11.0,2.0,15.0,8.13075,8.16225,16.293,11.0,16.0,22.0,1.423,1.44025,2.86325,1.0,3.0,5.0,1.554,1.56125,3.11525,1.0,3.0,6.0,3.7915,3.849,7.6405,4.0,7.0,11.0,2.13975,2.15425,4.294,2.0,4.0,7.0
2026-02-09,401820172,Bucknell Bison,Navy Midshipmen,2026-02-09 18:00,2026-02-09T23:00:00Z,EST,7.5,spread,base,4,4,10bd9d660db9,1eda605b8ee7,6,2,25,30,8.519,8.10075,16.61975,0.41825,5.0,8.0,13.0,4.0,8.0,12.0,11.0,16.0,23.0,-5.0,0.0,6.0,49.10075,47.01575,91.26124656753782,2.085,38.0,49.0,61.0,36.0,47.0,58.0,69.8396029713959,91.11185026338948,112.38409755538308,-12.0,2.0,16.0,7.92175,8.003,15.92475,11.0,16.0,21.09999999999991,1.36175,1.36525,2.727,1.0,3.0,5.0,1.52075,1.54725,3.068,1.0,3.0,6.0,3.773,3.659,7.432,4.0,7.0,11.0,2.0875,2.0735,4.161,2.0,4.0,7.0
2026-02-09,401820172,Bucknell Bison,Navy Midshipmen,2026-02-09 18:00,2026-02-09T23:00:00Z,EST,7.5,spread,base,4,4,10bd9d660db9,1eda605b8ee7,7,2,30,35,8.711,8.40825,17.11925,0.30275,5.0,8.0,13.0,4.0,8.0,13.0,11.0,17.0,23.0,-5.0,0.0,6.0,57.81175,55.424,111.75275453107376,2.38775,46.0,58.0,70.0,44.0,55.0,68.0,95.32401091768044,111.57450559312323,128.3717849206467,-13.0,3.0,18.0,8.2095,8.1425,16.352,11.0,16.0,22.0,1.429,1.417,2.846,1.0,3.0,5.0,1.56125,1.5575,3.11875,1.0,3.0,6.0,3.8105,3.7965,7.607,4.0,7.0,11.0,2.165,2.1325,4.2975,2.0,4.0,7.0
2026-02-09,401820172,Bucknell Bison,Navy Midshipmen,2026-02-09 18:00,2026-02-09T23:00:00Z,EST,7.5,spread,base,4,4,10bd9d660db9,1eda605b8ee7,8,2,35,40,9.71275,9.2055,18.91825,0.50725,5.0,9.0,14.0,5.0,9.0,14.0,12.0,19.0,26.0,-5.0,0.0,6.0,67.5245,64.6295,132.154,2.895,54.0,68.0,81.0,52.0,64.0,78.0,112.0,132.0,152.0,-14.0,3.0,20.0,9.10725,9.0615,18.16875,13.0,18.0,24.0,1.579,1.6105,3.1895,1.0,3.0,6.0,1.745,1.707,3.452,1.0,3.0,6.0,4.238,4.28575,8.52375,5.0,8.0,12.0,2.38075,2.39925,4.78,2.0,5.0,8.0
2026-02-09,401820730,Louisville Cardinals,NC State Wolfpack,2026-02-09 19:00,2026-02-10T00:00:00Z,EST,6.5,spread,base,4,4,10bd9d660db9,1eda605b8ee7,1,1,0,5,8.1925,8.38925,16.58175,-0.19675,4.0,8.0,12.0,4.0,8.0,13.0,11.0,16.0,23.0,-5.0,0.0,5.0,8.1925,8.38925,16.34823199327895,-0.19675,4.0,8.0,12.0,4.0,8.0,13.0,10.76648199327895,15.76648199327895,22.76648199327895,-5.0,0.0,5.0,8.286,8.309,16.595,11.0,16.0,22.0,1.452,1.42775,2.87975,1.0,3.0,5.0,1.5405,1.53425,3.07475,1.0,3.0,6.0,3.85275,3.84225,7.695,4.0,8.0,11.0,2.17675,2.1655,4.34225,2.0,4.0,7.0
2026-02-09,401820730,Louisville Cardinals,NC State Wolfpack,2026-02-09 19:00,2026-02-10T00:00:00Z,EST,6.5,spread,base,4,4,10bd9d660db9,1eda605b8ee7,2,1,5,10,8.27825,8.435,16.71325,-0.15675,4.0,8.0,13.0,4.900000000000034,8.0,12.099999999999907,11.0,16.0,23.0,-5.0,0.0,5.0,16.47075,16.82425,32.71018620878012,-0.3535,10.0,16.0,23.0,11.0,17.0,23.0,23.415186208780124,32.41518620878012,42.41518620878012,-8.0,0.0,7.0,8.3815,8.3285,16.71,11.0,17.0,22.0,1.48975,1.44425,2.934,1.0,3.0,5.0,1.61275,1.56725,3.18,1.0,3.0,6.0,3.9485,3.946,7.8945,4.0,8.0,12.0,2.214,2.19875,4.41275,2.0,4.0,7.0
2026-02-09,401820730,Louisville Cardinals,NC State Wolfpack,2026-02-09 19:00,2026-02-10T00:00:00Z,EST,6.5,spread,base,4,4,10bd9d660db9,1eda605b8ee7,3,1,10,15,8.636,8.76425,17.40025,-0.12825,5.0,8.0,13.0,5.0,9.0,13.0,11.0,17.0,24.0,-5.0,0.0,5.0,25.10675,25.5885,49.33247375761463,-0.48175,17.0,25.0,34.0,17.0,25.0,34.0,36.63722375761463,48.63722375761463,62.63722375761463,-10.0,0.0,9.0,8.66375,8.68325,17.347,12.0,17.0,23.0,1.537,1.52325,3.06025,1.0,3.0,5.0,1.65325,1.604,3.25725,1.0,3.0,6.0,4.06725,4.0925,8.15975,5.0,8.0,12.0,2.2705,2.3355,4.606,2.0,4.0,7.0
2026-02-09,401820730,Louisville Cardinals,NC State Wolfpack,2026-02-09 19:00,2026-02-10T00:00:00Z,EST,6.5,spread,base,4,4,10bd9d660db9,1eda605b8ee7,4,1,15,20,8.86375,9.07925,17.943,-0.2155,5.0,9.0,13.0,5.0,9.0,13.0,12.0,18.0,25.0,-6.0,0.0,5.0,33.9705,34.66775,68.92824203532388,-0.69725,24.0,34.0,45.0,25.0,34.0,45.0,52.28999203532388,68.28999203532388,86.28999203532388,-13.0,-1.0,11.0,8.9665,8.977,17.9435,13.0,18.0,24.0,1.55525,1.5515,3.10675,1.0,3.0,5.0,1.6885,1.681,3.3695,1.0,3.0,6.0,4.147,4.17675,8.32375,5.0,8.0,12.0,2.3395,2.4005,4.74,2.0,5.0,8.0
2026-02-09,401820730,Louisville Cardinals,NC State Wolfpack,2026-02-09 19:00,2026-02-10T00:00:00Z,EST,6.5,spread,base,4,4,10bd9d660db9,1eda605b8ee7,5,2,20,25,9.224,9.34075,18.56475,-0.11675,5.0,9.0,13.0,5.0,9.0,14.0,12.0,18.0,25.0,-6.0,0.0,5.0,43.1945,44.0085,85.20637333529001,-0.814,33.0,43.0,54.0,34.0,44.0,55.0,67.00286683926842,85.03218430296539,104.06150176666232,-14.0,-1.0,13.0,8.76325,8.78875,17.552,12.0,17.0,23.0,1.503,1.52625,3.02925,1.0,3.0,5.0,1.656,1.648,3.304,1.0,3.0,6.0,4.132,4.0845,8.2165,5.0,8.0,12.0,2.3335,2.29275,4.62625,2.0,4.0,7.0
2026-02-09,401820730,Louisville Cardinals,NC State Wolfpack,2026-02-09 19:00,2026-02-10T00:00:00Z,EST,6.5,spread,base,4,4,10bd9d660db9,1eda605b8ee7,6,2,25,30,9.0375,9.1695,18.207,-0.132,5.0,9.0,13.0,5.0,9.0,13.0,12.0,18.0,25.0,-6.0,0.0,5.0,52.232,53.178,103.24118906783455,-0.946,41.0,52.0,64.0,42.0,53.0,64.0,82.83017607579141,102.88881100318532,124.94744593057922,-15.0,-1.0,14.0,8.54575,8.57525,17.121,12.0,17.0,23.0,1.4835,1.4935,2.977,1.0,3.0,5.0,1.65125,1.581,3.23225,1.0,3.0,6.0,4.012,4.00225,8.01425,4.0,8.0,12.0,2.2865,2.30575,4.59225,2.0,4.0,7.0
2026-02-09,401820730,Louisville Cardinals,NC State Wolfpack,2026-02-09 19:00,2026-02-10T00:00:00Z,EST,6.5,spread,base,4,4,10bd9d660db9,1eda605b8ee7,7,2,30,35,9.22425,9.344,18.56825,-0.11975,5.0,9.0,14.0,5.0,9.0,14.0,12.0,18.0,25.0,-6.0,0.0,5.0,61.45625,62.522,121.65625240649564,-1.06575,50.0,61.0,74.0,51.0,62.0,75.0,105.82450174716128,121.75457787570454,137.68465400424776,-17.0,-1.0,15.0,8.866,8.85975,17.72575,12.0,18.0,23.0,1.5535,1.5365,3.09,1.0,3.0,5.0,1.63525,1.65825,3.2935,1.0,3.0,6.0,4.08825,4.1405,8.22875,5.0,8.0,12.0,2.3235,2.3455,4.669,2.0,4.0,8.0
2026-02-09,401820730,Louisville Cardinals,NC State Wolfpack,2026-02-09 19:00,2026-02-10T00:00:00Z,EST,6.5,spread,base,4,4,10bd9d660db9,1eda605b8ee7,8,2,35,40,10.33825,10.41375,20.752,-0.0755,6.0,10.0,15.0,6.0,10.0,15.0,14.0,21.0,28.0,-6.0,0.0,6.0,71.7945,72.93575,144.73025,-1.14125,59.0,72.0,85.0,60.0,73.0,86.0,126.0,145.0,164.0,-18.0,-1.0,16.0,9.815,9.76625,19.58125,14.0,19.0,25.0,1.71375,1.7325,3.44625,1.0,3.0,6.0,1.8815,1.80825,3.68975,1.0,3.0,7.0,4.575,4.5605,9.1355,5.0,9.0,13.0,2.5735,2.62175,5.19525,2.0,5.0,8.0
2026-02-09,401820818,Kansas Jayhawks,Arizona Wildcats,2026-02-09 21:00,2026-02-10T02:00:00Z,EST,2.5,spread,base,4,4,10bd9d660db9,1eda605b8ee7,1,1,0,5,8.0865,8.322,16.4085,-0.2355,4.0,8.0,12.0,4.0,8.0,12.0,10.0,16.0,23.0,-5.0,0.0,5.0,8.0865,8.322,16.17498199327895,-0.2355,4.0,8.0,12.0,4.0,8.0,12.0,9.76648199327895,15.76648199327895,22.76648199327895,-5.0,0.0,5.0,8.37275,8.40425,16.777,11.0,17.0,22.0,1.45975,1.48175,2.9415,1.0,3.0,5.0,1.576,1.57125,3.14725,1.0,3.0,6.0,3.9,3.91,7.81,4.0,8.0,12.0,2.237,2.19625,4.43325,2.0,4.0,7.0
2026-02-09,401820818,Kansas Jayhawks,Arizona Wildcats,2026-02-09 21:00,2026-02-10T02:00:00Z,EST,2.5,spread,base,4,4,10bd9d660db9,1eda605b8ee7,2,1,5,10,8.2265,8.4385,16.665,-0.212,4.0,8.0,12.0,4.0,8.0,13.0,10.0,16.0,23.0,-6.0,0.0,5.0,16.313,16.7605,32.48868620878012,-0.4475,10.0,16.0,23.0,11.0,17.0,23.0,22.415186208780124,32.41518620878012,42.41518620878012,-8.0,0.0,7.0,8.50175,8.4875,16.98925,12.0,17.0,23.0,1.49475,1.4885,2.98325,1.0,3.0,5.0,1.6365,1.62075,3.25725,1.0,3.0,6.0,3.932,3.961,7.893,4.0,8.0,12.0,2.24825,2.22825,4.4765,2.0,4.0,7.0
2026-02-09,401820818,Kansas Jayhawks,Arizona Wildcats,2026-02-09 21:00,2026-02-10T02:00:00Z,EST,2.5,spread,base,4,4,10bd9d660db9,1eda605b8ee7,3,1,10,15,8.58475,8.79125,17.376,-0.2065,5.0,8.0,13.0,5.0,9.0,13.0,11.0,17.0,24.0,-6.0,0.0,5.0,24.89775,25.55175,49.08672375761463,-0.654,17.0,25.0,34.0,17.0,25.0,34.0,35.63722375761463,48.63722375761463,63.63722375761463,-10.0,-1.0,9.0,8.80675,8.78825,17.595,12.0,17.0,23.0,1.58575,1.517,3.10275,1.0,3.0,5.0,1.6385,1.66775,3.30625,1.0,3.0,6.0,4.0945,4.136,8.2305,5.0,8.0,12.0,2.306,2.302,4.608,2.0,4.0,8.0
2026-02-09,401820818,Kansas Jayhawks,Arizona Wildcats,2026-02-09 21:00,2026-02-10T02:00:00Z,EST,2.5,spread,base,4,4,10bd9d660db9,1eda605b8ee7,4,1,15,20,8.87775,8.99675,17.8745,-0.119,5.0,9.0,13.0,5.0,9.0,13.0,12.0,18.0,25.0,-6.0,0.0,5.0,33.7755,34.5485,68.61399203532388,-0.773,23.0,33.0,45.0,24.0,34.0,46.0,51.28999203532388,68.28999203532388,86.28999203532388,-13.0,-1.0,11.0,9.10575,9.107,18.21275,13.0,18.0,24.0,1.592,1.59275,3.18475,1.0,3.0,6.0,1.6965,1.76575,3.46225,1.0,3.0,6.0,4.2855,4.285,8.5705,5.0,8.0,12.0,2.37775,2.37575,4.7535,2.0,5.0,8.0
