game_id,season,date_game,start_time,start_time_local,start_tz_abbr,home_team,away_team,home_score,away_score,home_score_1h,away_score_1h,home_score_2h,away_score_2h,neutral_site,venue,pair_key,event_id,book,market,period,commence_time,last_update,home_team_name,away_team_name,moneyline_home,moneyline_away,home_spread,home_spread_price,away_spread,away_spread_price,total,over_price,under_price,open_total,close_total,delta_total,steam_total_flag,open_home_spread,close_home_spread,delta_home_spread,steam_spread_flag,open_moneyline_home,close_moneyline_home,delta_moneyline_home,steam_ml_home_flag,date_line,_day_diff
401813282,2025,2025-12-19,2025-12-20 03:00:00+00:00,2025-12-19 22:00,EST,California Golden Bears,Morgan State Bears,97,50,50,23,47,27,False,Haas Pavilion,californiagolden::morganstate,86e5b02182a7702782a68b86d72b71da,DraftKings,spreads,full_game,2025-12-20 03:00:00+00:00,2025-12-19 17:15:27+00:00,California Golden Bears,Morgan St Bears,,,-26.5,-110.0,26.5,-110.0,,,,,,,,,,,,,,,,2025-12-20,1
401813282,2025,2025-12-19,2025-12-20 03:00:00+00:00,2025-12-19 22:00,EST,California Golden Bears,Morgan State Bears,97,50,50,23,47,27,False,Haas Pavilion,californiagolden::morganstate,86e5b02182a7702782a68b86d72b71da,DraftKings,totals,full_game,2025-12-20 03:00:00+00:00,2025-12-19 17:15:27+00:00,California Golden Bears,Morgan St Bears,,,,,,,150.5,-112.0,-108.0,,,,,,,,,,,,,2025-12-20,1
401813282,2025,2025-12-19,2025-12-20 03:00:00+00:00,2025-12-19 22:00,EST,California Golden Bears,Morgan State Bears,97,50,50,23,47,27,False,Haas Pavilion,californiagolden::morganstate,86e5b02182a7702782a68b86d72b71da,FanDuel,h2h,2h,2025-12-20 03:00:00+00:00,2025-12-19 17:15:14+00:00,California Golden Bears,Morgan St Bears,-30000.0,4000.0,,,,,,,,,,,,,,,,,,,,2025-12-20,1
401813282,2025,2025-12-19,2025-12-20 03:00:00+00:00,2025-12-19 22:00,EST,California Golden Bears,Morgan State Bears,97,50,50,23,47,27,False,Haas Pavilion,californiagolden::morganstate,86e5b02182a7702782a68b86d72b71da,FanDuel,spreads,full_game,2025-12-20 03:00:00+00:00,2025-12-19 17:15:14+00:00,California Golden Bears,Morgan St Bears,,,-27.5,-108.0,27.5,-112.0,,,,,,,,,,,,,,,,2025-12-20,1
401813282,2025,2025-12-19,2025-12-20 03:00:00+00:00,2025-12-19 22:00,EST,California Golden Bears,Morgan State Bears,97,50,50,23,47,27,False,Haas Pavilion,californiagolden::morganstate,86e5b02182a7702782a68b86d72b71da,FanDuel,totals,full_game,2025-12-20 03:00:00+00:00,2025-12-19 17:15:14+00:00,California Golden Bears,Morgan St Bears,,,,,,,150.5,-110.0,-110.0,,,,,,,,,,,,,2025-12-20,1
401813282,2025,2025-12-19,2025-12-20 03:00:00+00:00,2025-12-19 22:00,EST,California Golden Bears,Morgan State Bears,97,50,50,23,47,27,False,Haas Pavilion,californiagolden::morganstate,86e5b02182a7702782a68b86d72b71da,Fanatics,spreads,full_game,2025-12-20 03:00:00+00:00,2025-12-19 17:15:27+00:00,California Golden Bears,Morgan St Bears,,,-26.5,-110.0,26.5,-110.0,,,,,,,,,,,,,,,,2025-12-20,1
401813282,2025,2025-12-19,2025-12-20 03:00:00+00:00,2025-12-19 22:00,EST,California Golden Bears,Morgan State Bears,97,50,50,23,47,27,False,Haas Pavilion,californiagolden::morganstate,86e5b02182a7702782a68b86d72b71da,Fanatics,totals,full_game,2025-12-20 03:00:00+00:00,2025-12-19 17:15:27+00:00,California Golden Bears,Morgan St Bears,,,,,,,150.5,-110.0,-110.0,,,,,,,,,,,,,2025-12-20,1
401813282,2025,2025-12-19,2025-12-20 03:00:00+00:00,2025-12-19 22:00,EST,California Golden Bears,Morgan State Bears,97,50,50,23,47,27,False,Haas Pavilion,californiagolden::morganstate,86e5b02182a7702782a68b86d72b71da,LowVig.ag,spreads,full_game,2025-12-20 03:00:00+00:00,2025-12-19 17:15:15+00:00,California Golden Bears,Morgan St Bears,,,-26.5,-111.0,26.5,-101.0,,,,,,,,,,,,,,,,2025-12-20,1
401813282,2025,2025-12-19,2025-12-20 03:00:00+00:00,2025-12-19 22:00,EST,California Golden Bears,Morgan State Bears,97,50,50,23,47,27,False,Haas Pavilion,californiagolden::morganstate,86e5b02182a7702782a68b86d72b71da,LowVig.ag,totals,full_game,2025-12-20 03:00:00+00:00,2025-12-19 17:15:15+00:00,California Golden Bears,Morgan St Bears,,,,,,,151.0,-113.0,-103.0,,,,,,,,,,,,,2025-12-20,1
401813765,2025,2025-12-19,2025-12-20 03:00:00+00:00,2025-12-19 22:00,EST,UCLA Bruins,Cal Poly Mustangs,108,87,43,45,65,42,False,Pauley Pavilion,calpoly::ucla,e115596e11cc8048edb35a41f4d1e5bd,BetMGM,h2h,2h,2025-12-20 03:00:00+00:00,2025-12-19 17:15:27+00:00,UCLA Bruins,Cal Poly Mustangs,-10000.0,3000.0,,,,,,,,,,,,,,,,,,,,2025-12-20,1
401813765,2025,2025-12-19,2025-12-20 03:00:00+00:00,2025-12-19 22:00,EST,UCLA Bruins,Cal Poly Mustangs,108,87,43,45,65,42,False,Pauley Pavilion,calpoly::ucla,e115596e11cc8048edb35a41f4d1e5bd,BetMGM,totals,full_game,2025-12-20 03:00:00+00:00,2025-12-19 17:15:27+00:00,UCLA Bruins,Cal Poly Mustangs,,,,,,,160.5,-110.0,-110.0,,,,,,,,,,,,,2025-12-20,1
401813765,2025,2025-12-19,2025-12-20 03:00:00+00:00,2025-12-19 22:00,EST,UCLA Bruins,Cal Poly Mustangs,108,87,43,45,65,42,False,Pauley Pavilion,calpoly::ucla,e115596e11cc8048edb35a41f4d1e5bd,BetOnline.ag,spreads,full_game,2025-12-20 03:00:00+00:00,2025-12-19 17:14:39+00:00,UCLA Bruins,Cal Poly Mustangs,,,-25.0,-105.0,25.0,-115.0,,,,,,,,,,,,,,,,2025-12-20,1
401813765,2025,2025-12-19,2025-12-20 03:00:00+00:00,2025-12-19 22:00,EST,UCLA Bruins,Cal Poly Mustangs,108,87,43,45,65,42,False,Pauley Pavilion,calpoly::ucla,e115596e11cc8048edb35a41f4d1e5bd,BetOnline.ag,totals,full_game,2025-12-20 03:00:00+00:00,2025-12-19 17:14:39+00:00,UCLA Bruins,Cal Poly Mustangs,,,,,,,160.5,-110.0,-110.0,,,,,,,,,,,,,2025-12-20,1
401813765,2025,2025-12-19,2025-12-20 03:00:00+00:00,2025-12-19 22:00,EST,UCLA Bruins,Cal Poly Mustangs,108,87,43,45,65,42,False,Pauley Pavilion,calpoly::ucla,e115596e11cc8048edb35a41f4d1e5bd,BetRivers,spreads,full_game,2025-12-20 03:00:00+00:00,2025-12-19 17:15:51+00:00,UCLA Bruins,Cal Poly Mustangs,,,-24.5,-118.0,24.5,-106.0,,,,,,,,,,,,,,,,2025-12-20,1
401813765,2025,2025-12-19,2025-12-20 03:00:00+00:00,2025-12-19 22:00,EST,UCLA Bruins,Cal Poly Mustangs,108,87,43,45,65,42,False,Pauley Pavilion,calpoly::ucla,e115596e11cc8048edb35a41f4d1e5bd,BetUS,spreads,full_game,2025-12-20 03:00:00+00:00,2025-12-19 17:14:24+00:00,UCLA Bruins,Cal Poly Mustangs,,,-25.0,-110.0,25.0,-110.0,,,,,,,,,,,,,,,,2025-12-20,1
401813765,2025,2025-12-19,2025-12-20 03:00:00+00:00,2025-12-19 22:00,EST,UCLA Bruins,Cal Poly Mustangs,108,87,43,45,65,42,False,Pauley Pavilion,calpoly::ucla,e115596e11cc8048edb35a41f4d1e5bd,BetUS,totals,full_game,2025-12-20 03:00:00+00:00,2025-12-19 17:14:24+00:00,UCLA Bruins,Cal Poly Mustangs,,,,,,,160.5,-110.0,-110.0,,,,,,,,,,,,,2025-12-20,1
401813765,2025,2025-12-19,2025-12-20 03:00:00+00:00,2025-12-19 22:00,EST,UCLA Bruins,Cal Poly Mustangs,108,87,43,45,65,42,False,Pauley Pavilion,calpoly::ucla,e115596e11cc8048edb35a41f4d1e5bd,Bovada,spreads,full_game,2025-12-20 03:00:00+00:00,2025-12-19 17:12:45+00:00,UCLA Bruins,Cal Poly Mustangs,,,-24.5,-115.0,24.5,-105.0,,,,,,,,,,,,,,,,2025-12-20,1
401813765,2025,2025-12-19,2025-12-20 03:00:00+00:00,2025-12-19 22:00,EST,UCLA Bruins,Cal Poly Mustangs,108,87,43,45,65,42,False,Pauley Pavilion,calpoly::ucla,e115596e11cc8048edb35a41f4d1e5bd,Bovada,totals,full_game,2025-12-20 03:00:00+00:00,2025-12-19 17:12:45+00:00,UCLA Bruins,Cal Poly Mustangs,,,,,,,160.0,-110.0,-110.0,,,,,,,,,,,,,2025-12-20,1
401813765,2025,2025-12-19,2025-12-20 03:00:00+00:00,2025-12-19 22:00,EST,UCLA Bruins,Cal Poly Mustangs,108,87,43,45,65,42,False,Pauley Pavilion,calpoly::ucla,e115596e11cc8048edb35a41f4d1e5bd,Caesars,spreads,full_game,2025-12-20 03:00:00+00:00,2025-12-19 17:11:54+00:00,UCLA Bruins,Cal Poly Mustangs,,,-24.5,-110.0,24.5,-110.0,,,,,,,,,,,,,,,,2025-12-20,1
401813765,2025,2025-12-19,2025-12-20 03:00:00+00:00,2025-12-19 22:00,EST,UCLA Bruins,Cal Poly Mustangs,108,87,43,45,65,42,False,Pauley Pavilion,calpoly::ucla,e115596e11cc8048edb35a41f4d1e5bd,Caesars,totals,full_game,2025-12-20 03:00:00+00:00,2025-12-19 17:11:54+00:00,UCLA Bruins,Cal Poly Mustangs,,,,,,,160.0,-110.0,-110.0,,,,,,,,,,,,,2025-12-20,1
401813765,2025,2025-12-19,2025-12-20 03:00:00+00:00,2025-12-19 22:00,EST,UCLA Bruins,Cal Poly Mustangs,108,87,43,45,65,42,False,Pauley Pavilion,calpoly::ucla,e115596e11cc8048edb35a41f4d1e5bd,DraftKings,spreads,full_game,2025-12-20 03:00:00+00:00,2025-12-19 17:15:27+00:00,UCLA Bruins,Cal Poly Mustangs,,,-24.5,-112.0,24.5,-108.0,,,,,,,,,,,,,,,,2025-12-20,1
401813765,2025,2025-12-19,2025-12-20 03:00:00+00:00,2025-12-19 22:00,EST,UCLA Bruins,Cal Poly Mustangs,108,87,43,45,65,42,False,Pauley Pavilion,calpoly::ucla,e115596e11cc8048edb35a41f4d1e5bd,DraftKings,totals,full_game,2025-12-20 03:00:00+00:00,2025-12-19 17:15:27+00:00,UCLA Bruins,Cal Poly Mustangs,,,,,,,160.5,-112.0,-108.0,,,,,,,,,,,,,2025-12-20,1
401813765,2025,2025-12-19,2025-12-20 03:00:00+00:00,2025-12-19 22:00,EST,UCLA Bruins,Cal Poly Mustangs,108,87,43,45,65,42,False,Pauley Pavilion,calpoly::ucla,e115596e11cc8048edb35a41f4d1e5bd,FanDuel,h2h,2h,2025-12-20 03:00:00+00:00,2025-12-19 17:15:14+00:00,UCLA Bruins,Cal Poly Mustangs,-10000.0,2400.0,,,,,,,,,,,,,,,,,,,,2025-12-20,1
401813765,2025,2025-12-19,2025-12-20 03:00:00+00:00,2025-12-19 22:00,EST,UCLA Bruins,Cal Poly Mustangs,108,87,43,45,65,42,False,Pauley Pavilion,calpoly::ucla,e115596e11cc8048edb35a41f4d1e5bd,FanDuel,spreads,full_game,2025-12-20 03:00:00+00:00,2025-12-19 17:15:14+00:00,UCLA Bruins,Cal Poly Mustangs,,,-24.5,-110.0,24.5,-110.0,,,,,,,,,,,,,,,,2025-12-20,1
401813765,2025,2025-12-19,2025-12-20 03:00:00+00:00,2025-12-19 22:00,EST,UCLA Bruins,Cal Poly Mustangs,108,87,43,45,65,42,False,Pauley Pavilion,calpoly::ucla,e115596e11cc8048edb35a41f4d1e5bd,FanDuel,totals,full_game,2025-12-20 03:00:00+00:00,2025-12-19 17:15:14+00:00,UCLA Bruins,Cal Poly Mustangs,,,,,,,160.5,-110.0,-110.0,,,,,,,,,,,,,2025-12-20,1
401813765,2025,2025-12-19,2025-12-20 03:00:00+00:00,2025-12-19 22:00,EST,UCLA Bruins,Cal Poly Mustangs,108,87,43,45,65,42,False,Pauley Pavilion,calpoly::ucla,e115596e11cc8048edb35a41f4d1e5bd,Fanatics,h2h,2h,2025-12-20 03:00:00+00:00,2025-12-19 17:15:27+00:00,UCLA Bruins,Cal Poly Mustangs,-10000.0,2500.0,,,,,,,,,,,,,,,,,,,,2025-12-20,1
401813765,2025,2025-12-19,2025-12-20 03:00:00+00:00,2025-12-19 22:00,EST,UCLA Bruins,Cal Poly Mustangs,108,87,43,45,65,42,False,Pauley Pavilion,calpoly::ucla,e115596e11cc8048edb35a41f4d1e5bd,Fanatics,spreads,full_game,2025-12-20 03:00:00+00:00,2025-12-19 17:15:27+00:00,UCLA Bruins,Cal Poly Mustangs,,,-25.0,-110.0,25.0,-110.0,,,,,,,,,,,,,,,,2025-12-20,1
401813765,2025,2025-12-19,2025-12-20 03:00:00+00:00,2025-12-19 22:00,EST,UCLA Bruins,Cal Poly Mustangs,108,87,43,45,65,42,False,Pauley Pavilion,calpoly::ucla,e115596e11cc8048edb35a41f4d1e5bd,Fanatics,totals,full_game,2025-12-20 03:00:00+00:00,2025-12-19 17:15:27+00:00,UCLA Bruins,Cal Poly Mustangs,,,,,,,160.5,-110.0,-110.0,,,,,,,,,,,,,2025-12-20,1
401813765,2025,2025-12-19,2025-12-20 03:00:00+00:00,2025-12-19 22:00,EST,UCLA Bruins,Cal Poly Mustangs,108,87,43,45,65,42,False,Pauley Pavilion,calpoly::ucla,e115596e11cc8048edb35a41f4d1e5bd,LowVig.ag,spreads,full_game,2025-12-20 03:00:00+00:00,2025-12-19 17:15:15+00:00,UCLA Bruins,Cal Poly Mustangs,,,-25.0,-101.0,25.0,-111.0,,,,,,,,,,,,,,,,2025-12-20,1
401813765,2025,2025-12-19,2025-12-20 03:00:00+00:00,2025-12-19 22:00,EST,UCLA Bruins,Cal Poly Mustangs,108,87,43,45,65,42,False,Pauley Pavilion,calpoly::ucla,e115596e11cc8048edb35a41f4d1e5bd,LowVig.ag,totals,full_game,2025-12-20 03:00:00+00:00,2025-12-19 17:15:15+00:00,UCLA Bruins,Cal Poly Mustangs,,,,,,,160.5,-108.0,-108.0,,,,,,,,,,,,,2025-12-20,1
401813767,2025,2025-12-19,2025-12-20 00:00:00+00:00,2025-12-19 19:00,EST,Akron Zips,Eastern Michigan Eagles,93,72,48,34,45,38,False,James A. Rhodes Arena,akron::easternmichigan,f747d59345088120cd915906a60d231b,BetMGM,h2h,2h,2025-12-20 00:00:00+00:00,2025-12-19 17:15:27+00:00,Akron Zips,Eastern Michigan Eagles,-1400.0,825.0,,,,,,,,,,,,,,,,,,,,2025-12-20,1
401813767,2025,2025-12-19,2025-12-20 00:00:00+00:00,2025-12-19 19:00,EST,Akron Zips,Eastern Michigan Eagles,93,72,48,34,45,38,False,James A. Rhodes Arena,akron::easternmichigan,f747d59345088120cd915906a60d231b,BetMGM,spreads,full_game,2025-12-20 00:00:00+00:00,2025-12-19 17:15:27+00:00,Akron Zips,Eastern Michigan Eagles,,,-15.5,-105.0,15.5,-115.0,,,,,,,,,,,,,,,,2025-12-20,1
401813767,2025,2025-12-19,2025-12-20 00:00:00+00:00,2025-12-19 19:00,EST,Akron Zips,Eastern Michigan Eagles,93,72,48,34,45,38,False,James A. Rhodes Arena,akron::easternmichigan,f747d59345088120cd915906a60d231b,BetMGM,totals,full_game,2025-12-20 00:00:00+00:00,2025-12-19 17:15:27+00:00,Akron Zips,Eastern Michigan Eagles,,,,,,,157.5,-110.0,-110.0,,,,,,,,,,,,,2025-12-20,1
401813767,2025,2025-12-19,2025-12-20 00:00:00+00:00,2025-12-19 19:00,EST,Akron Zips,Eastern Michigan Eagles,93,72,48,34,45,38,False,James A. Rhodes Arena,akron::easternmichigan,f747d59345088120cd915906a60d231b,BetOnline.ag,spreads,full_game,2025-12-20 00:00:00+00:00,2025-12-19 17:14:39+00:00,Akron Zips,Eastern Michigan Eagles,,,-15.5,-112.0,15.5,-108.0,,,,,,,,,,,,,,,,2025-12-20,1
401813767,2025,2025-12-19,2025-12-20 00:00:00+00:00,2025-12-19 19:00,EST,Akron Zips,Eastern Michigan Eagles,93,72,48,34,45,38,False,James A. Rhodes Arena,akron::easternmichigan,f747d59345088120cd915906a60d231b,BetOnline.ag,totals,full_game,2025-12-20 00:00:00+00:00,2025-12-19 17:14:39+00:00,Akron Zips,Eastern Michigan Eagles,,,,,,,158.0,100.0,-120.0,,,,,,,,,,,,,2025-12-20,1
401813767,2025,2025-12-19,2025-12-20 00:00:00+00:00,2025-12-19 19:00,EST,Akron Zips,Eastern Michigan Eagles,93,72,48,34,45,38,False,James A. Rhodes Arena,akron::easternmichigan,f747d59345088120cd915906a60d231b,BetRivers,h2h,2h,2025-12-20 00:00:00+00:00,2025-12-19 17:15:51+00:00,Akron Zips,Eastern Michigan Eagles,-1430.0,700.0,,,,,,,,,,,,,,,,,,,,2025-12-20,1
401813767,2025,2025-12-19,2025-12-20 00:00:00+00:00,2025-12-19 19:00,EST,Akron Zips,Eastern Michigan Eagles,93,72,48,34,45,38,False,James A. Rhodes Arena,akron::easternmichigan,f747d59345088120cd915906a60d231b,BetRivers,spreads,full_game,2025-12-20 00:00:00+00:00,2025-12-19 17:15:51+00:00,Akron Zips,Eastern Michigan Eagles,,,-14.5,-113.0,14.5,-110.0,,,,,,,,,,,,,,,,2025-12-20,1
401813767,2025,2025-12-19,2025-12-20 00:00:00+00:00,2025-12-19 19:00,EST,Akron Zips,Eastern Michigan Eagles,93,72,48,34,45,38,False,James A. Rhodes Arena,akron::easternmichigan,f747d59345088120cd915906a60d231b,BetUS,h2h,2h,2025-12-20 00:00:00+00:00,2025-12-19 17:14:24+00:00,Akron Zips,Eastern Michigan Eagles,-1500.0,850.0,,,,,,,,,,,,,,,,,,,,2025-12-20,1
401813767,2025,2025-12-19,2025-12-20 00:00:00+00:00,2025-12-19 19:00,EST,Akron Zips,Eastern Michigan Eagles,93,72,48,34,45,38,False,James A. Rhodes Arena,akron::easternmichigan,f747d59345088120cd915906a60d231b,BetUS,spreads,full_game,2025-12-20 00:00:00+00:00,2025-12-19 17:14:24+00:00,Akron Zips,Eastern Michigan Eagles,,,-15.0,-110.0,15.0,-110.0,,,,,,,,,,,,,,,,2025-12-20,1
401813767,2025,2025-12-19,2025-12-20 00:00:00+00:00,2025-12-19 19:00,EST,Akron Zips,Eastern Michigan Eagles,93,72,48,34,45,38,False,James A. Rhodes Arena,akron::easternmichigan,f747d59345088120cd915906a60d231b,BetUS,totals,full_game,2025-12-20 00:00:00+00:00,2025-12-19 17:14:24+00:00,Akron Zips,Eastern Michigan Eagles,,,,,,,158.0,-110.0,-110.0,,,,,,,,,,,,,2025-12-20,1
401813767,2025,2025-12-19,2025-12-20 00:00:00+00:00,2025-12-19 19:00,EST,Akron Zips,Eastern Michigan Eagles,93,72,48,34,45,38,False,James A. Rhodes Arena,akron::easternmichigan,f747d59345088120cd915906a60d231b,Bovada,h2h,2h,2025-12-20 00:00:00+00:00,2025-12-19 17:12:45+00:00,Akron Zips,Eastern Michigan Eagles,-1500.0,775.0,,,,,,,,,,,,,,,,,,,,2025-12-20,1
401813767,2025,2025-12-19,2025-12-20 00:00:00+00:00,2025-12-19 19:00,EST,Akron Zips,Eastern Michigan Eagles,93,72,48,34,45,38,False,James A. Rhodes Arena,akron::easternmichigan,f747d59345088120cd915906a60d231b,Bovada,spreads,full_game,2025-12-20 00:00:00+00:00,2025-12-19 17:12:45+00:00,Akron Zips,Eastern Michigan Eagles,,,-14.5,-105.0,14.5,-115.0,,,,,,,,,,,,,,,,2025-12-20,1
401813767,2025,2025-12-19,2025-12-20 00:00:00+00:00,2025-12-19 19:00,EST,Akron Zips,Eastern Michigan Eagles,93,72,48,34,45,38,False,James A. Rhodes Arena,akron::easternmichigan,f747d59345088120cd915906a60d231b,Bovada,totals,full_game,2025-12-20 00:00:00+00:00,2025-12-19 17:12:45+00:00,Akron Zips,Eastern Michigan Eagles,,,,,,,157.0,-110.0,-110.0,,,,,,,,,,,,,2025-12-20,1
401813767,2025,2025-12-19,2025-12-20 00:00:00+00:00,2025-12-19 19:00,EST,Akron Zips,Eastern Michigan Eagles,93,72,48,34,45,38,False,James A. Rhodes Arena,akron::easternmichigan,f747d59345088120cd915906a60d231b,Caesars,h2h,2h,2025-12-20 00:00:00+00:00,2025-12-19 17:11:54+00:00,Akron Zips,Eastern Michigan Eagles,-1600.0,900.0,,,,,,,,,,,,,,,,,,,,2025-12-20,1
401813767,2025,2025-12-19,2025-12-20 00:00:00+00:00,2025-12-19 19:00,EST,Akron Zips,Eastern Michigan Eagles,93,72,48,34,45,38,False,James A. Rhodes Arena,akron::easternmichigan,f747d59345088120cd915906a60d231b,Caesars,spreads,full_game,2025-12-20 00:00:00+00:00,2025-12-19 17:11:54+00:00,Akron Zips,Eastern Michigan Eagles,,,-15.0,-110.0,15.0,-110.0,,,,,,,,,,,,,,,,2025-12-20,1
401813767,2025,2025-12-19,2025-12-20 00:00:00+00:00,2025-12-19 19:00,EST,Akron Zips,Eastern Michigan Eagles,93,72,48,34,45,38,False,James A. Rhodes Arena,akron::easternmichigan,f747d59345088120cd915906a60d231b,Caesars,totals,full_game,2025-12-20 00:00:00+00:00,2025-12-19 17:11:54+00:00,Akron Zips,Eastern Michigan Eagles,,,,,,,157.5,-110.0,-110.0,,,,,,,,,,,,,2025-12-20,1
401813767,2025,2025-12-19,2025-12-20 00:00:00+00:00,2025-12-19 19:00,EST,Akron Zips,Eastern Michigan Eagles,93,72,48,34,45,38,False,James A. Rhodes Arena,akron::easternmichigan,f747d59345088120cd915906a60d231b,DraftKings,h2h,2h,2025-12-20 00:00:00+00:00,2025-12-19 17:15:27+00:00,Akron Zips,Eastern Michigan Eagles,-1600.0,900.0,,,,,,,,,,,,,,,,,,,,2025-12-20,1
401813767,2025,2025-12-19,2025-12-20 00:00:00+00:00,2025-12-19 19:00,EST,Akron Zips,Eastern Michigan Eagles,93,72,48,34,45,38,False,James A. Rhodes Arena,akron::easternmichigan,f747d59345088120cd915906a60d231b,DraftKings,spreads,full_game,2025-12-20 00:00:00+00:00,2025-12-19 17:15:27+00:00,Akron Zips,Eastern Michigan Eagles,,,-15.5,-105.0,15.5,-115.0,,,,,,,,,,,,,,,,2025-12-20,1
401813767,2025,2025-12-19,2025-12-20 00:00:00+00:00,2025-12-19 19:00,EST,Akron Zips,Eastern Michigan Eagles,93,72,48,34,45,38,False,James A. Rhodes Arena,akron::easternmichigan,f747d59345088120cd915906a60d231b,DraftKings,totals,full_game,2025-12-20 00:00:00+00:00,2025-12-19 17:15:27+00:00,Akron Zips,Eastern Michigan Eagles,,,,,,,157.5,-110.0,-110.0,,,,,,,,,,,,,2025-12-20,1
401813767,2025,2025-12-19,2025-12-20 00:00:00+00:00,2025-12-19 19:00,EST,Akron Zips,Eastern Michigan Eagles,93,72,48,34,45,38,False,James A. Rhodes Arena,akron::easternmichigan,f747d59345088120cd915906a60d231b,FanDuel,h2h,2h,2025-12-20 00:00:00+00:00,2025-12-19 17:15:14+00:00,Akron Zips,Eastern Michigan Eagles,-1800.0,920.0,,,,,,,,,,,,,,,,,,,,2025-12-20,1
401813767,2025,2025-12-19,2025-12-20 00:00:00+00:00,2025-12-19 19:00,EST,Akron Zips,Eastern Michigan Eagles,93,72,48,34,45,38,False,James A. Rhodes Arena,akron::easternmichigan,f747d59345088120cd915906a60d231b,FanDuel,spreads,full_game,2025-12-20 00:00:00+00:00,2025-12-19 17:15:14+00:00,Akron Zips,Eastern Michigan Eagles,,,-15.5,-106.0,15.5,-114.0,,,,,,,,,,,,,,,,2025-12-20,1
401813767,2025,2025-12-19,2025-12-20 00:00:00+00:00,2025-12-19 19:00,EST,Akron Zips,Eastern Michigan Eagles,93,72,48,34,45,38,False,James A. Rhodes Arena,akron::easternmichigan,f747d59345088120cd915906a60d231b,FanDuel,totals,full_game,2025-12-20 00:00:00+00:00,2025-12-19 17:15:14+00:00,Akron Zips,Eastern Michigan Eagles,,,,,,,157.5,-110.0,-110.0,,,,,,,,,,,,,2025-12-20,1
401813767,2025,2025-12-19,2025-12-20 00:00:00+00:00,2025-12-19 19:00,EST,Akron Zips,Eastern Michigan Eagles,93,72,48,34,45,38,False,James A. Rhodes Arena,akron::easternmichigan,f747d59345088120cd915906a60d231b,Fanatics,h2h,2h,2025-12-20 00:00:00+00:00,2025-12-19 17:15:27+00:00,Akron Zips,Eastern Michigan Eagles,-1500.0,850.0,,,,,,,,,,,,,,,,,,,,2025-12-20,1
401813767,2025,2025-12-19,2025-12-20 00:00:00+00:00,2025-12-19 19:00,EST,Akron Zips,Eastern Michigan Eagles,93,72,48,34,45,38,False,James A. Rhodes Arena,akron::easternmichigan,f747d59345088120cd915906a60d231b,Fanatics,spreads,full_game,2025-12-20 00:00:00+00:00,2025-12-19 17:15:27+00:00,Akron Zips,Eastern Michigan Eagles,,,-15.0,-110.0,15.0,-110.0,,,,,,,,,,,,,,,,2025-12-20,1
401813767,2025,2025-12-19,2025-12-20 00:00:00+00:00,2025-12-19 19:00,EST,Akron Zips,Eastern Michigan Eagles,93,72,48,34,45,38,False,James A. Rhodes Arena,akron::easternmichigan,f747d59345088120cd915906a60d231b,Fanatics,totals,full_game,2025-12-20 00:00:00+00:00,2025-12-19 17:15:27+00:00,Akron Zips,Eastern Michigan Eagles,,,,,,,157.5,-110.0,-110.0,,,,,,,,,,,,,2025-12-20,1
401813767,2025,2025-12-19,2025-12-20 00:00:00+00:00,2025-12-19 19:00,EST,Akron Zips,Eastern Michigan Eagles,93,72,48,34,45,38,False,James A. Rhodes Arena,akron::easternmichigan,f747d59345088120cd915906a60d231b,LowVig.ag,spreads,full_game,2025-12-20 00:00:00+00:00,2025-12-19 17:15:15+00:00,Akron Zips,Eastern Michigan Eagles,,,-15.5,-108.0,15.5,-104.0,,,,,,,,,,,,,,,,2025-12-20,1
401813767,2025,2025-12-19,2025-12-20 00:00:00+00:00,2025-12-19 19:00,EST,Akron Zips,Eastern Michigan Eagles,93,72,48,34,45,38,False,James A. Rhodes Arena,akron::easternmichigan,f747d59345088120cd915906a60d231b,LowVig.ag,totals,full_game,2025-12-20 00:00:00+00:00,2025-12-19 17:15:15+00:00,Akron Zips,Eastern Michigan Eagles,,,,,,,158.0,102.0,-119.0,,,,,,,,,,,,,2025-12-20,1
401819831,2025,2025-12-19,2025-12-20 01:00:00+00:00,2025-12-19 20:00,EST,Baylor Bears,Alcorn State Braves,113,56,55,30,58,26,False,Foster Pavilion,alcornstate::baylor,89d79a60a26de4f88adc631c748262bc,BetMGM,spreads,full_game,2025-12-20 01:00:00+00:00,2025-12-19 17:15:27+00:00,Baylor Bears,Alcorn St Braves,,,-34.5,-105.0,34.5,-115.0,,,,,,,,,,,,,,,,2025-12-20,1
401819831,2025,2025-12-19,2025-12-20 01:00:00+00:00,2025-12-19 20:00,EST,Baylor Bears,Alcorn State Braves,113,56,55,30,58,26,False,Foster Pavilion,alcornstate::baylor,89d79a60a26de4f88adc631c748262bc,BetMGM,totals,full_game,2025-12-20 01:00:00+00:00,2025-12-19 17:15:27+00:00,Baylor Bears,Alcorn St Braves,,,,,,,161.5,-115.0,-105.0,,,,,,,,,,,,,2025-12-20,1
401819831,2025,2025-12-19,2025-12-20 01:00:00+00:00,2025-12-19 20:00,EST,Baylor Bears,Alcorn State Braves,113,56,55,30,58,26,False,Foster Pavilion,alcornstate::baylor,89d79a60a26de4f88adc631c748262bc,BetOnline.ag,spreads,full_game,2025-12-20 01:00:00+00:00,2025-12-19 17:14:39+00:00,Baylor Bears,Alcorn St Braves,,,-34.5,-105.0,34.5,-115.0,,,,,,,,,,,,,,,,2025-12-20,1
