date,game_id,home_team,away_team,start_time_local,start_time_iso,start_tz_abbr,segment,half,start_min,end_min,mu_home_pts_seg,mu_away_pts_seg,mu_total_pts_seg,mu_margin_pts_seg,q10_home_pts_seg,q50_home_pts_seg,q90_home_pts_seg,q10_away_pts_seg,q50_away_pts_seg,q90_away_pts_seg,q10_total_pts_seg,q50_total_pts_seg,q90_total_pts_seg,q10_margin_pts_seg,q50_margin_pts_seg,q90_margin_pts_seg,mu_home_score_end,mu_away_score_end,mu_total_score_end,mu_margin_score_end,q10_home_score_end,q50_home_score_end,q90_home_score_end,q10_away_score_end,q50_away_score_end,q90_away_score_end,q10_total_score_end,q50_total_score_end,q90_total_score_end,q10_margin_score_end,q50_margin_score_end,q90_margin_score_end,mu_home_poss_seg,mu_away_poss_seg,mu_total_poss_seg,q10_total_poss_seg,q50_total_poss_seg,q90_total_poss_seg,mu_home_tov_seg,mu_away_tov_seg,mu_total_tov_seg,q10_total_tov_seg,q50_total_tov_seg,q90_total_tov_seg,mu_home_fta_seg,mu_away_fta_seg,mu_total_fta_seg,q10_total_fta_seg,q50_total_fta_seg,q90_total_fta_seg,mu_home_fga2_seg,mu_away_fga2_seg,mu_total_fga2_seg,q10_total_fga2_seg,q50_total_fga2_seg,q90_total_fga2_seg,mu_home_fga3_seg,mu_away_fga3_seg,mu_total_fga3_seg,q10_total_fga3_seg,q50_total_fga3_seg,q90_total_fga3_seg
2026-02-06,401830211,UIC Flames,Belmont Bruins,2026-02-06 21:00,2026-02-07T02:00:00Z,EST,5,2,20,25,9.214,9.21925,18.43325,-0.00525,5.0,9.0,14.0,5.0,9.0,14.0,12.0,18.0,25.0,-6.0,0.0,6.0,42.827,42.75875,84.17622078722961,0.06825,32.0,43.0,54.0,32.0,42.0,54.0,67.59047078722963,83.59047078722963,101.59047078722963,-13.0,0.0,13.0,8.7025,8.7445,17.447,12.0,17.0,23.0,1.5125,1.5215,3.034,1.0,3.0,5.0,1.625,1.643,3.268,1.0,3.0,6.0,4.03725,4.06825,8.1055,4.0,8.0,12.0,2.31925,2.329,4.64825,2.0,4.0,8.0
2026-02-06,401830211,UIC Flames,Belmont Bruins,2026-02-06 21:00,2026-02-07T02:00:00Z,EST,6,2,25,30,9.1295,9.2805,18.41,-0.151,5.0,9.0,14.0,5.0,9.0,14.0,12.0,18.0,25.0,-6.0,0.0,5.099999999999909,51.9565,52.03925,102.45802464246675,-0.08275,41.0,52.0,63.0,41.0,52.0,64.0,85.4622746424668,102.4622746424668,120.4622746424668,-14.0,0.0,14.0,8.73975,8.73675,17.4765,12.0,17.0,23.0,1.5555,1.52725,3.08275,1.0,3.0,5.0,1.65325,1.68275,3.336,1.0,3.0,6.0,4.09125,4.02825,8.1195,4.0,8.0,12.0,2.24625,2.2735,4.51975,2.0,4.0,7.0
2026-02-06,401830211,UIC Flames,Belmont Bruins,2026-02-06 21:00,2026-02-07T02:00:00Z,EST,7,2,30,35,9.23075,9.229,18.45975,0.00175,5.0,9.0,14.0,5.0,9.0,14.0,12.0,18.0,25.0,-6.0,0.0,6.0,61.18725,61.26825,121.58294199694986,-0.081,49.0,61.0,73.0,49.0,61.0,74.0,103.12744199694986,121.12744199694988,140.12744199694984,-15.0,0.0,15.0,8.74525,8.7365,17.48175,12.0,17.0,23.0,1.54575,1.50575,3.0515,1.0,3.0,5.0,1.66375,1.6775,3.34125,1.0,3.0,6.0,4.04275,4.0795,8.12225,4.0,8.0,12.0,2.2995,2.3195,4.619,2.0,4.0,7.0
2026-02-06,401830211,UIC Flames,Belmont Bruins,2026-02-06 21:00,2026-02-07T02:00:00Z,EST,8,2,35,40,9.14475,9.173,18.31775,-0.02825,5.0,9.0,13.0,5.0,9.0,14.0,12.0,18.0,25.0,-6.0,0.0,5.0,70.332,70.44125,140.77325,-0.10925,57.0,70.0,84.0,57.900000000000034,70.0,84.0,121.0,141.0,161.0,-17.0,0.0,16.0,8.683,8.65275,17.33575,12.0,17.0,23.0,1.55875,1.49775,3.0565,1.0,3.0,5.0,1.634,1.68225,3.31625,1.0,3.0,6.0,4.105,4.0895,8.1945,5.0,8.0,12.0,2.26875,2.288,4.55675,2.0,4.0,7.0
2026-02-06,401830226,Northern Iowa Panthers,Bradley Braves,2026-02-06 20:00,2026-02-07T01:00:00Z,EST,1,1,0,5,8.12225,8.498,16.62025,-0.37575,4.0,8.0,12.0,4.0,8.0,13.0,10.0,16.0,23.0,-6.0,0.0,5.0,8.12225,8.498,15.697918241293728,-0.37575,4.0,8.0,12.0,4.0,8.0,13.0,9.077668241293738,15.077668241293736,22.07766824129374,-6.0,0.0,5.0,8.2805,8.2685,16.549,11.0,16.0,22.0,1.35525,1.4725,2.82775,1.0,3.0,5.0,1.5975,1.56875,3.16625,1.0,3.0,6.0,3.9015,3.8825,7.784,4.0,8.0,12.0,2.2305,2.173,4.4035,2.0,4.0,7.0
2026-02-06,401830226,Northern Iowa Panthers,Bradley Braves,2026-02-06 20:00,2026-02-07T01:00:00Z,EST,2,1,5,10,8.0885,8.4725,16.561,-0.384,4.0,8.0,13.0,4.0,8.0,13.0,10.0,16.0,23.0,-6.0,0.0,5.0,16.21075,16.9705,31.74533459721792,-0.75975,10.0,16.0,23.0,11.0,17.0,24.0,21.56408459721794,31.56408459721793,42.56408459721794,-9.0,-1.0,7.0,8.26175,8.30825,16.57,11.0,16.0,22.0,1.357,1.47225,2.82925,1.0,3.0,5.0,1.533,1.60375,3.13675,1.0,3.0,6.0,3.92525,3.85275,7.778,4.0,8.0,12.0,2.196,2.17525,4.37125,2.0,4.0,7.0
2026-02-06,401830226,Northern Iowa Panthers,Bradley Braves,2026-02-06 20:00,2026-02-07T01:00:00Z,EST,3,1,10,15,8.16075,8.40075,16.5615,-0.24,4.0,8.0,12.0,4.0,8.0,13.0,10.0,16.0,23.0,-6.0,0.0,5.0,24.3715,25.37125,48.174095598692645,-0.99975,16.0,24.0,33.0,17.0,25.0,34.0,34.431345598692666,47.43134559869266,62.43134559869267,-11.0,-1.0,9.0,8.23425,8.30425,16.5385,11.0,16.0,22.0,1.368,1.3965,2.7645,1.0,3.0,5.0,1.56625,1.54375,3.11,1.0,3.0,6.0,3.9175,3.88025,7.79775,4.0,8.0,12.0,2.21575,2.1665,4.38225,2.0,4.0,7.0
2026-02-06,401830226,Northern Iowa Panthers,Bradley Braves,2026-02-06 20:00,2026-02-07T01:00:00Z,EST,4,1,15,20,8.04575,8.46125,16.507,-0.4155,4.0,8.0,12.0,4.0,8.0,13.0,10.0,16.0,23.0,-6.0,0.0,5.0,32.41725,33.8325,66.62086192965474,-1.41525,22.0,32.0,44.0,23.0,34.0,45.0,49.37111192965477,66.37111192965476,84.37111192965477,-13.0,-1.0,10.0,8.3265,8.222,16.5485,11.0,16.0,22.0,1.35,1.438,2.788,1.0,3.0,5.0,1.54925,1.57075,3.12,1.0,3.0,6.0,3.96025,3.8625,7.82275,4.0,8.0,12.0,2.203,2.1875,4.3905,2.0,4.0,7.0
2026-02-06,401830226,Northern Iowa Panthers,Bradley Braves,2026-02-06 20:00,2026-02-07T01:00:00Z,EST,5,2,20,25,8.9865,9.24025,18.22675,-0.25375,5.0,9.0,13.0,5.0,9.0,14.0,12.0,18.0,25.0,-6.0,0.0,5.0,41.40375,43.07275,83.06697078722961,-1.669,30.0,41.0,53.0,32.0,43.0,54.0,65.59047078722963,82.59047078722963,101.59047078722963,-15.0,-2.0,11.0,8.588,8.5945,17.1825,12.0,17.0,23.0,1.39975,1.48925,2.889,1.0,3.0,5.0,1.664,1.6275,3.2915,1.0,3.0,6.0,4.06225,4.016,8.07825,4.0,8.0,12.0,2.3015,2.23675,4.53825,2.0,4.0,7.0
2026-02-06,401830226,Northern Iowa Panthers,Bradley Braves,2026-02-06 20:00,2026-02-07T01:00:00Z,EST,6,2,25,30,8.85225,9.31275,18.165,-0.4605,5.0,9.0,13.0,5.0,9.0,14.0,12.0,18.0,25.0,-6.0,0.0,5.0,50.256,52.3855,101.10377464246676,-2.1295,38.0,50.0,63.0,41.0,52.0,65.0,81.4622746424668,100.46227464246678,121.4622746424668,-17.0,-2.0,12.0,8.57925,8.6355,17.21475,12.0,17.0,23.0,1.42425,1.49875,2.923,1.0,3.0,5.0,1.6565,1.56425,3.22075,1.0,3.0,6.0,4.024,4.07475,8.09875,4.0,8.0,12.0,2.28825,2.28925,4.5775,2.0,4.0,7.0
2026-02-06,401830226,Northern Iowa Panthers,Bradley Braves,2026-02-06 20:00,2026-02-07T01:00:00Z,EST,7,2,30,35,8.856,9.20875,18.06475,-0.35275,5.0,9.0,13.0,5.0,9.0,14.0,12.0,18.0,25.0,-6.0,0.0,5.0,59.112,61.59425,119.83369199694984,-2.48225,46.0,59.0,72.0,49.0,61.0,75.0,99.12744199694986,119.12744199694986,141.12744199694984,-18.0,-2.0,13.0,8.60575,8.577,17.18275,12.0,17.0,23.0,1.4145,1.50825,2.92275,1.0,3.0,5.0,1.63275,1.64025,3.273,1.0,3.0,6.0,4.04725,4.039,8.08625,4.0,8.0,12.0,2.2825,2.27275,4.55525,2.0,4.0,7.0
2026-02-06,401830226,Northern Iowa Panthers,Bradley Braves,2026-02-06 20:00,2026-02-07T01:00:00Z,EST,8,2,35,40,8.94,9.32475,18.26475,-0.38475,5.0,9.0,13.0,5.0,9.0,14.0,12.0,18.0,25.0,-6.0,0.0,5.0,68.052,70.919,138.971,-2.867,54.0,68.0,82.0,57.0,71.0,86.0,116.0,138.0,163.0,-20.0,-3.0,14.0,8.56,8.526,17.086,11.0,17.0,23.0,1.446,1.511,2.957,1.0,3.0,5.0,1.63675,1.6365,3.27325,1.0,3.0,6.0,4.05375,3.93475,7.9885,4.0,8.0,12.0,2.294,2.22825,4.52225,2.0,4.0,7.0
2026-02-06,401830291,Illinois State Redbirds,Drake Bulldogs,2026-02-06 20:00,2026-02-07T01:00:00Z,EST,1,1,0,5,8.21,8.40575,16.61575,-0.19575,4.0,8.0,12.0,4.0,8.0,13.0,11.0,16.0,23.0,-5.0,0.0,5.0,8.21,8.40575,15.693418241293733,-0.19575,4.0,8.0,12.0,4.0,8.0,13.0,10.077668241293738,15.07766824129374,22.07766824129374,-5.0,0.0,5.0,8.45225,8.45775,16.91,12.0,17.0,22.0,1.47625,1.48,2.95625,1.0,3.0,5.0,1.587,1.5545,3.1415,1.0,3.0,6.0,3.91525,3.939,7.85425,4.0,8.0,12.0,2.247,2.22075,4.46775,2.0,4.0,7.0
2026-02-06,401830291,Illinois State Redbirds,Drake Bulldogs,2026-02-06 20:00,2026-02-07T01:00:00Z,EST,2,1,5,10,8.19275,8.387,16.57975,-0.19425,4.0,8.0,13.0,4.0,8.0,13.0,10.0,16.0,23.0,-6.0,0.0,5.0,16.40275,16.79275,31.75958459721793,-0.39,10.0,16.0,23.0,11.0,16.0,23.0,21.56408459721794,31.564084597217946,41.56408459721794,-8.0,0.0,7.0,8.44725,8.433,16.88025,12.0,17.0,22.0,1.47175,1.494,2.96575,1.0,3.0,5.0,1.584,1.57975,3.16375,1.0,3.0,6.0,3.94625,3.96375,7.91,4.0,8.0,12.0,2.264,2.23125,4.49525,2.0,4.0,7.0
2026-02-06,401830291,Illinois State Redbirds,Drake Bulldogs,2026-02-06 20:00,2026-02-07T01:00:00Z,EST,3,1,10,15,8.1775,8.36975,16.54725,-0.19225,4.0,8.0,12.0,4.0,8.0,13.0,11.0,16.0,23.0,-5.0,0.0,5.0,24.58025,25.1625,48.17409559869265,-0.58225,16.0,24.0,33.0,17.0,25.0,34.0,35.431345598692666,47.43134559869267,61.43134559869267,-11.0,-1.0,9.0,8.43375,8.4405,16.87425,11.0,17.0,23.0,1.47675,1.47875,2.9555,1.0,3.0,5.0,1.602,1.59975,3.20175,1.0,3.0,6.0,3.9605,3.92175,7.88225,4.0,8.0,12.0,2.19975,2.2375,4.43725,2.0,4.0,7.0
2026-02-06,401830291,Illinois State Redbirds,Drake Bulldogs,2026-02-06 20:00,2026-02-07T01:00:00Z,EST,4,1,15,20,8.13925,8.32725,16.4665,-0.188,4.0,8.0,12.0,4.0,8.0,13.0,11.0,16.0,23.0,-6.0,0.0,5.0,32.7195,33.48975,66.58036192965474,-0.77025,23.0,33.0,43.0,23.0,33.0,44.0,50.37111192965477,66.37111192965477,83.37111192965477,-13.0,-1.0,11.0,8.42575,8.42775,16.8535,12.0,17.0,22.0,1.443,1.49325,2.93625,1.0,3.0,5.0,1.63,1.5715,3.2015,1.0,3.0,6.0,3.93025,3.90625,7.8365,4.0,8.0,12.0,2.22675,2.24,4.46675,2.0,4.0,7.0
2026-02-06,401830291,Illinois State Redbirds,Drake Bulldogs,2026-02-06 20:00,2026-02-07T01:00:00Z,EST,5,2,20,25,8.92875,9.2065,18.13525,-0.27775,5.0,9.0,13.0,5.0,9.0,14.0,12.0,18.0,25.0,-6.0,0.0,5.0,41.64825,42.69625,82.93497078722962,-1.048,31.0,41.0,52.0,32.0,42.0,54.0,66.59047078722963,82.59047078722963,99.59047078722963,-14.0,-1.0,12.0,8.71825,8.67025,17.3885,12.0,17.0,23.0,1.5195,1.53575,3.05525,1.0,3.0,5.0,1.62525,1.63725,3.2625,1.0,3.0,6.0,4.07775,4.08625,8.164,5.0,8.0,12.0,2.291,2.324,4.615,2.0,4.0,7.0
2026-02-06,401830291,Illinois State Redbirds,Drake Bulldogs,2026-02-06 20:00,2026-02-07T01:00:00Z,EST,6,2,25,30,8.9715,9.1925,18.164,-0.221,5.0,9.0,13.0,5.0,9.0,14.0,12.0,18.0,25.0,-6.0,0.0,5.0,50.61975,51.88875,100.97077464246678,-1.269,40.0,50.0,62.0,41.0,52.0,64.0,84.4622746424668,100.4622746424668,118.4622746424668,-16.0,-1.0,13.0,8.73275,8.7885,17.52125,12.0,17.0,23.0,1.50225,1.57325,3.0755,1.0,3.0,5.0,1.6555,1.64975,3.30525,1.0,3.0,6.0,4.11025,4.05625,8.1665,5.0,8.0,12.0,2.282,2.32525,4.60725,2.0,4.0,8.0
2026-02-06,401830291,Illinois State Redbirds,Drake Bulldogs,2026-02-06 20:00,2026-02-07T01:00:00Z,EST,7,2,30,35,8.977,9.17825,18.15525,-0.20125,5.0,9.0,13.0,5.0,9.0,14.0,12.0,18.0,25.0,-6.0,0.0,5.0,59.59675,61.067,119.79119199694983,-1.47025,48.0,59.5,72.0,49.0,61.0,74.0,102.12744199694986,119.12744199694988,138.12744199694984,-17.0,-1.0,15.0,8.80875,8.74375,17.5525,12.0,17.0,23.0,1.53925,1.49825,3.0375,1.0,3.0,5.0,1.6755,1.65675,3.33225,1.0,3.0,6.0,4.15825,4.1095,8.26775,5.0,8.0,12.0,2.295,2.2815,4.5765,2.0,4.0,7.0
2026-02-06,401830291,Illinois State Redbirds,Drake Bulldogs,2026-02-06 20:00,2026-02-07T01:00:00Z,EST,8,2,35,40,8.86925,9.22275,18.092,-0.3535,5.0,9.0,13.0,5.0,9.0,14.0,12.0,18.0,24.0,-6.0,0.0,5.0,68.466,70.28975,138.75575,-1.82375,56.0,68.0,82.0,57.0,70.0,84.0,119.0,138.0,159.0,-19.0,-2.0,15.0,8.77075,8.828,17.59875,12.0,17.0,23.0,1.54625,1.5015,3.04775,1.0,3.0,5.0,1.63925,1.65225,3.2915,1.0,3.0,6.0,4.075,4.0975,8.1725,5.0,8.0,12.0,2.33625,2.3435,4.67975,2.0,5.0,8.0
2026-02-06,401830292,Southern Illinois Salukis,Murray State Racers,2026-02-06 20:00,2026-02-07T01:00:00Z,EST,1,1,0,5,8.75225,8.50775,17.26,0.2445,5.0,8.0,13.0,4.0,8.0,13.0,11.0,17.0,24.0,-5.0,0.0,6.0,8.75225,8.50775,16.337668241293734,0.2445,5.0,8.0,13.0,4.0,8.0,13.0,10.077668241293738,16.07766824129374,23.07766824129374,-5.0,0.0,6.0,8.84275,8.82375,17.6665,12.0,18.0,23.0,1.5545,1.5545,3.109,1.0,3.0,5.0,1.664,1.649,3.313,1.0,3.0,6.0,4.11875,4.14925,8.268,5.0,8.0,12.0,2.29975,2.366,4.66575,2.0,4.0,8.0
2026-02-06,401830292,Southern Illinois Salukis,Murray State Racers,2026-02-06 20:00,2026-02-07T01:00:00Z,EST,2,1,5,10,8.75425,8.53625,17.2905,0.218,5.0,8.0,13.0,4.0,8.0,13.0,11.0,17.0,24.0,-5.0,0.0,6.0,17.5065,17.044,33.11458459721793,0.4625,11.0,17.0,24.0,11.0,17.0,24.0,22.56408459721794,32.56408459721794,43.56408459721794,-8.0,0.0,8.0,8.741,8.84975,17.59075,12.0,17.0,23.0,1.53325,1.56525,3.0985,1.0,3.0,5.0,1.68875,1.62,3.30875,1.0,3.0,6.0,4.15025,4.07175,8.222,5.0,8.0,12.0,2.30725,2.32,4.62725,2.0,4.0,8.0
2026-02-06,401830292,Southern Illinois Salukis,Murray State Racers,2026-02-06 20:00,2026-02-07T01:00:00Z,EST,3,1,10,15,8.78075,8.54525,17.326,0.2355,5.0,9.0,13.0,4.0,8.0,13.0,11.0,17.0,24.0,-5.0,0.0,6.0,26.28725,25.58925,50.30784559869265,0.698,18.0,26.0,35.0,17.0,25.0,34.09999999999991,36.431345598692666,50.43134559869267,64.43134559869267,-9.0,1.0,11.0,8.77925,8.73175,17.511,12.0,17.0,23.0,1.53725,1.492,3.02925,1.0,3.0,5.0,1.64775,1.672,3.31975,1.0,3.0,6.0,4.14925,4.07475,8.224,5.0,8.0,12.0,2.34725,2.31525,4.6625,2.0,4.0,8.0
2026-02-06,401830292,Southern Illinois Salukis,Murray State Racers,2026-02-06 20:00,2026-02-07T01:00:00Z,EST,4,1,15,20,8.6745,8.5325,17.207,0.142,5.0,8.0,13.0,5.0,8.0,13.0,11.0,17.0,24.0,-5.0,0.0,6.0,34.96175,34.12175,69.45461192965475,0.84,24.0,35.0,46.0,24.0,34.0,45.0,51.37111192965477,69.37111192965477,87.37111192965477,-11.0,1.0,13.0,8.88125,8.839,17.72025,12.0,17.0,24.0,1.5245,1.577,3.1015,1.0,3.0,5.0,1.658,1.644,3.302,1.0,3.0,6.0,4.106,4.14725,8.25325,5.0,8.0,12.0,2.287,2.31875,4.60575,2.0,4.0,7.0
2026-02-06,401830292,Southern Illinois Salukis,Murray State Racers,2026-02-06 20:00,2026-02-07T01:00:00Z,EST,5,2,20,25,9.61575,9.25675,18.8725,0.359,5.0,9.0,14.0,5.0,9.0,14.0,12.0,19.0,26.0,-5.0,0.0,6.0,44.5775,43.3785,86.54647078722962,1.199,34.0,44.0,56.0,32.0,43.0,54.0,68.59047078722963,86.59047078722963,104.59047078722963,-12.0,1.0,15.0,9.14,9.18325,18.32325,13.0,18.0,24.0,1.61175,1.5935,3.20525,1.0,3.0,6.0,1.77475,1.7445,3.51925,1.0,3.0,6.0,4.2975,4.27075,8.56825,5.0,8.0,13.0,2.4045,2.443,4.8475,2.0,5.0,8.0
2026-02-06,401830292,Southern Illinois Salukis,Murray State Racers,2026-02-06 20:00,2026-02-07T01:00:00Z,EST,6,2,25,30,9.687,9.39,19.077,0.297,5.0,9.0,14.0,5.0,9.0,14.0,13.0,19.0,26.0,-6.0,0.0,6.0,54.2645,52.7685,105.49527464246678,1.496,43.0,54.0,66.0,41.0,52.0,65.0,87.4622746424668,105.4622746424668,124.4622746424668,-13.0,1.0,16.0,9.1695,9.22825,18.39775,13.0,18.0,24.0,1.5735,1.58275,3.15625,1.0,3.0,6.0,1.725,1.737,3.462,1.0,3.0,6.0,4.295,4.28375,8.57875,5.0,8.0,12.0,2.4125,2.3895,4.802,2.0,5.0,8.0
2026-02-06,401830292,Southern Illinois Salukis,Murray State Racers,2026-02-06 20:00,2026-02-07T01:00:00Z,EST,7,2,30,35,9.591,9.43725,19.02825,0.15375,5.0,9.0,14.0,5.0,9.0,14.0,13.0,19.0,26.0,-6.0,0.0,6.0,63.8555,62.20575,125.18869199694986,1.64975,51.0,64.0,77.0,50.0,62.0,75.0,106.12744199694986,125.12744199694988,145.12744199694984,-14.0,2.0,18.0,9.22325,9.1645,18.38775,13.0,18.0,24.0,1.64275,1.608,3.25075,1.0,3.0,6.0,1.74575,1.776,3.52175,1.0,3.0,6.0,4.3075,4.315,8.6225,5.0,8.0,13.0,2.3585,2.41,4.7685,2.0,5.0,8.0
2026-02-06,401830292,Southern Illinois Salukis,Murray State Racers,2026-02-06 20:00,2026-02-07T01:00:00Z,EST,8,2,35,40,9.6305,9.40425,19.03475,0.22625,5.0,9.0,14.0,5.0,9.0,14.0,13.0,19.0,26.0,-5.0,0.0,6.0,73.486,71.61,145.096,1.876,60.0,73.0,88.0,58.0,71.0,85.0,124.0,145.0,167.0,-16.0,2.0,19.0,9.16525,9.122,18.28725,13.0,18.0,24.0,1.60725,1.625,3.23225,1.0,3.0,6.0,1.727,1.754,3.481,1.0,3.0,6.0,4.32175,4.28775,8.6095,5.0,8.0,13.0,2.37925,2.38325,4.7625,2.0,5.0,8.0
2026-02-06,401830293,Valparaiso Beacons,Evansville Purple Aces,2026-02-06 20:00,2026-02-07T01:00:00Z,EST,1,1,0,5,8.3715,8.5145,16.886,-0.143,4.0,8.0,13.0,5.0,8.0,13.0,11.0,17.0,23.0,-6.0,0.0,5.0,8.3715,8.5145,15.963668241293732,-0.143,4.0,8.0,13.0,5.0,8.0,13.0,10.077668241293738,16.077668241293736,22.07766824129374,-6.0,0.0,5.0,8.42275,8.495,16.91775,12.0,17.0,22.0,1.47,1.48125,2.95125,1.0,3.0,5.0,1.583,1.60375,3.18675,1.0,3.0,6.0,3.90425,3.92,7.82425,4.0,8.0,12.0,2.23225,2.22275,4.455,2.0,4.0,7.0
2026-02-06,401830293,Valparaiso Beacons,Evansville Purple Aces,2026-02-06 20:00,2026-02-07T01:00:00Z,EST,2,1,5,10,8.3315,8.4895,16.821,-0.158,4.0,8.0,13.0,5.0,8.0,13.0,11.0,17.0,23.0,-6.0,0.0,5.0,16.703,17.004,32.27108459721793,-0.301,10.0,16.0,24.0,11.0,17.0,24.0,22.56408459721794,31.56408459721793,42.56408459721794,-9.0,0.0,8.0,8.41575,8.37025,16.786,12.0,17.0,22.0,1.47125,1.41725,2.8885,1.0,3.0,5.0,1.58,1.6035,3.1835,1.0,3.0,6.0,3.951,3.93325,7.88425,4.0,8.0,12.0,2.21725,2.2535,4.47075,2.0,4.0,7.0
2026-02-06,401830293,Valparaiso Beacons,Evansville Purple Aces,2026-02-06 20:00,2026-02-07T01:00:00Z,EST,3,1,10,15,8.39525,8.47525,16.8705,-0.08,4.0,8.0,13.0,5.0,8.0,13.0,11.0,17.0,23.0,-5.0,0.0,5.0,25.09825,25.47925,49.00884559869265,-0.381,17.0,25.0,34.0,17.0,25.0,34.0,35.431345598692666,48.43134559869266,63.43134559869267,-11.0,0.0,10.0,8.392,8.32975,16.72175,11.900000000000034,17.0,22.0,1.4945,1.48325,2.97775,1.0,3.0,5.0,1.55925,1.6045,3.16375,1.0,3.0,6.0,3.93825,3.9275,7.86575,4.0,8.0,12.0,2.2475,2.22425,4.47175,2.0,4.0,7.0
2026-02-06,401830293,Valparaiso Beacons,Evansville Purple Aces,2026-02-06 20:00,2026-02-07T01:00:00Z,EST,4,1,15,20,8.2615,8.527,16.7885,-0.2655,4.0,8.0,12.0,5.0,8.0,13.0,11.0,16.0,23.0,-6.0,0.0,5.0,33.35975,34.00625,67.73711192965474,-0.6465,23.0,33.0,44.0,24.0,34.0,45.0,50.37111192965477,67.37111192965476,85.37111192965477,-13.0,-1.0,11.0,8.48125,8.51675,16.998,12.0,17.0,23.0,1.449,1.49675,2.94575,1.0,3.0,5.0,1.57075,1.61425,3.185,1.0,3.0,6.0,3.969,3.91825,7.88725,4.0,8.0,12.0,2.221,2.22075,4.44175,2.0,4.0,7.0
2026-02-06,401830293,Valparaiso Beacons,Evansville Purple Aces,2026-02-06 20:00,2026-02-07T01:00:00Z,EST,5,2,20,25,9.1495,9.244,18.3935,-0.0945,5.0,9.0,14.0,5.0,9.0,14.0,12.0,18.0,25.0,-6.0,0.0,5.0,42.50925,43.25025,84.34997078722962,-0.741,32.0,42.0,54.0,33.0,43.0,54.0,66.59047078722963,83.59047078722963,102.59047078722963,-14.0,-1.0,12.0,8.59725,8.7465,17.34375,12.0,17.0,23.0,1.54875,1.53325,3.082,1.0,3.0,5.0,1.63875,1.606,3.24475,1.0,3.0,6.0,4.03775,4.08275,8.1205,5.0,8.0,12.0,2.26925,2.2485,4.51775,2.0,4.0,7.0
2026-02-06,401830293,Valparaiso Beacons,Evansville Purple Aces,2026-02-06 20:00,2026-02-07T01:00:00Z,EST,6,2,25,30,9.14475,9.168,18.31275,-0.02325,5.0,9.0,14.0,5.0,9.0,13.0,12.0,18.0,25.0,-6.0,0.0,6.0,51.654,52.41825,102.53452464246678,-0.76425,40.0,51.0,64.0,41.0,52.0,64.0,84.4622746424668,102.46227464246678,121.4622746424668,-15.0,-1.0,14.0,8.69,8.6445,17.3345,12.0,17.0,23.0,1.5575,1.543,3.1005,1.0,3.0,6.0,1.6135,1.6425,3.256,1.0,3.0,6.0,4.0655,4.0845,8.15,5.0,8.0,12.0,2.258,2.30175,4.55975,2.0,4.0,7.0
2026-02-06,401830293,Valparaiso Beacons,Evansville Purple Aces,2026-02-06 20:00,2026-02-07T01:00:00Z,EST,7,2,30,35,9.085,9.261,18.346,-0.176,5.0,9.0,13.0,5.0,9.0,14.0,12.0,18.0,25.0,-6.0,0.0,5.0,60.739,61.67925,121.54569199694986,-0.94025,48.0,60.0,74.0,49.0,62.0,75.0,102.12744199694986,121.12744199694986,142.12744199694984,-17.0,-1.0,15.0,8.68525,8.68025,17.3655,12.0,17.0,23.0,1.502,1.513,3.015,1.0,3.0,5.0,1.64725,1.63175,3.279,1.0,3.0,6.0,4.09125,4.08625,8.1775,5.0,8.0,12.0,2.2705,2.25125,4.52175,2.0,4.0,7.0
2026-02-06,401830293,Valparaiso Beacons,Evansville Purple Aces,2026-02-06 20:00,2026-02-07T01:00:00Z,EST,8,2,35,40,9.00175,9.2395,18.24125,-0.23775,5.0,9.0,13.0,5.0,9.0,14.0,12.0,18.0,25.0,-6.0,0.0,5.0,69.74075,70.91875,140.6595,-1.178,56.0,69.0,84.0,57.0,71.0,85.0,119.0,140.0,163.0,-19.0,-1.0,16.0,8.77975,8.681,17.46075,12.0,17.0,23.0,1.5025,1.506,3.0085,1.0,3.0,5.0,1.6305,1.65875,3.28925,1.0,3.0,6.0,4.091,4.058,8.149,4.0,8.0,12.0,2.29325,2.2745,4.56775,2.0,4.0,7.0
