date,game_id,total_c10,total_c50,total_c90,margin_c10,margin_c50,margin_c90
2025-11-08,401822729,,,,,,
2025-11-08,401822994,,,,,,
2025-11-08,401823037,,,,,,
2025-11-08,401823188,,,,,,
2025-11-08,401823305,,,,,,
2025-11-08,401823322,,,,,,
2025-11-08,401823382,,,,,,
2025-11-08,401823451,,,,,,
2025-11-08,401823455,,,,,,
2025-11-08,401823469,,,,,,
2025-11-08,401823539,,,,,,
2025-11-08,401823814,,,,,,
2025-11-08,401823865,,,,,,
2025-11-08,401824032,,,,,,
2025-11-08,401824038,,,,,,
2025-11-08,401824062,,,,,,
2025-11-08,401824126,,,,,,
2025-11-08,401824810,,,,,,
2025-11-08,401824824,,,,,,
2025-11-08,401824854,,,,,,
2025-11-08,401824885,,,,,,
2025-11-08,401826725,,,,,,
2025-11-08,401826771,,,,,,
2025-11-08,401826785,,,,,,
2025-11-08,401826793,,,,,,
2025-11-08,401826843,,,,,,
2025-11-08,401826880,,,,,,
2025-11-08,401826907,,,,,,
2025-11-08,401826977,,,,,,
2025-11-08,401827059,,,,,,
2025-11-08,401827233,,,,,,
2025-11-08,401827237,,,,,,
2025-11-08,401827277,,,,,,
2025-11-08,401827504,,,,,,
2025-11-08,401827518,,,,,,
2025-11-08,401827757,,,,,,
2025-11-08,401828336,,,,,,
2025-11-08,401828526,,,,,,
2025-11-08,401829324,,,,,,
2025-11-08,401829412,,,,,,
2025-11-08,401829488,,,,,,
2025-11-08,401831377,,,,,,
2025-11-09,401811103,,,,,,
2025-11-09,401812574,,,,,,
2025-11-09,401812600,,,,,,
2025-11-09,401813254,,,,,,
2025-11-09,401813287,,,,,,
2025-11-09,401813320,,,,,,
2025-11-09,401818548,,,,,,
2025-11-09,401819814,,,,,,
2025-11-09,401819824,,,,,,
2025-11-09,401819916,,,,,,
2025-11-09,401820542,,,,,,
2025-11-09,401822758,,,,,,
2025-11-09,401823022,,,,,,
2025-11-09,401823256,,,,,,
2025-11-09,401823393,,,,,,
2025-11-09,401823417,,,,,,
2025-11-09,401823485,,,,,,
2025-11-09,401823515,,,,,,
2025-11-09,401823555,,,,,,
2025-11-09,401823808,,,,,,
2025-11-09,401823858,,,,,,
2025-11-09,401824089,,,,,,
2025-11-09,401824896,,,,,,
2025-11-09,401825577,,,,,,
2025-11-09,401826732,,,,,,
2025-11-09,401826772,,,,,,
2025-11-09,401826896,,,,,,
2025-11-09,401827088,,,,,,
2025-11-09,401827257,,,,,,
2025-11-09,401828276,,,,,,
2025-11-09,401828296,,,,,,
2025-11-09,401828576,,,,,,
2025-11-09,401828912,,,,,,
2025-11-09,401829390,,,,,,
2025-11-10,401808892,,,,,,
2025-11-10,401808950,,,,,,
2025-11-10,401809415,,,,,,
2025-11-10,401812251,,,,,,
2025-11-10,401812661,,,,,,
2025-11-10,401812787,,,,,,
2025-11-10,401813375,,,,,,
2025-11-10,401813758,,,,,,
2025-11-10,401817184,,,,,,
2025-11-10,401817220,,,,,,
2025-11-10,401817443,,,,,,
2025-11-10,401819872,,,,,,
2025-11-10,401820623,,,,,,
2025-11-10,401820838,,,,,,
2025-11-10,401822310,,,,,,
2025-11-10,401823003,,,,,,
2025-11-10,401823010,,,,,,
2025-11-10,401823189,,,,,,
2025-11-10,401823359,,,,,,
2025-11-10,401823400,,,,,,
2025-11-10,401823462,,,,,,
2025-11-10,401823559,,,,,,
2025-11-10,401823866,,,,,,
2025-11-10,401824135,,,,,,
2025-11-10,401824869,,,,,,
2025-11-10,401826761,,,,,,
2025-11-10,401826829,,,,,,
2025-11-10,401826913,,,,,,
2025-11-10,401826938,,,,,,
2025-11-10,401826968,,,,,,
2025-11-10,401827011,,,,,,
2025-11-10,401827526,,,,,,
2025-11-10,401828307,,,,,,
2025-11-10,401828476,,,,,,
2025-11-10,401828905,,,,,,
2025-11-10,401828914,,,,,,
2025-11-10,401829443,,,,,,
2025-11-10,401830114,,,,,,
2025-11-10,401830124,,,,,,
2025-11-10,401830743,,,,,,
2025-11-11,401809075,,,,,,
2025-11-11,401811097,,,,,,
2025-11-11,401812353,,,,,,
2025-11-11,401812380,,,,,,
2025-11-11,401812575,,,,,,
2025-11-11,401812601,,,,,,
2025-11-11,401812644,,,,,,
2025-11-11,401812918,,,,,,
2025-11-11,401813274,,,,,,
2025-11-11,401813436,,,,,,
2025-11-11,401813446,,,,,,
2025-11-11,401817165,,,,,,
2025-11-11,401817174,,,,,,
2025-11-11,401817230,,,,,,
2025-11-11,401817241,,,,,,
2025-11-11,401817264,,,,,,
2025-11-11,401817433,,,,,,
2025-11-11,401817454,,,,,,
2025-11-11,401817488,,,,,,
2025-11-11,401817529,,,,,,
2025-11-11,401818299,,,,,,
2025-11-11,401819835,,,,,,
2025-11-11,401819883,,,,,,
2025-11-11,401820150,,,,,,
2025-11-11,401820184,,,,,,
2025-11-11,401820397,,,,,,
2025-11-11,401820798,,,,,,
2025-11-11,401820824,,,,,,
2025-11-11,401820831,,,,,,
2025-11-11,401822167,,,,,,
2025-11-11,401822178,,,,,,
2025-11-11,401822319,,,,,,
2025-11-11,401823038,,,,,,
2025-11-11,401823226,,,,,,
2025-11-11,401823257,,,,,,
2025-11-11,401823323,,,,,,
2025-11-11,401823341,,,,,,
2025-11-11,401823368,,,,,,
2025-11-11,401823375,,,,,,
2025-11-11,401823408,,,,,,
2025-11-11,401823427,,,,,,
2025-11-11,401823433,,,,,,
2025-11-11,401823476,,,,,,
2025-11-11,401823523,,,,,,
2025-11-11,401823540,,,,,,
2025-11-11,401823551,,,,,,
2025-11-11,401823563,,,,,,
2025-11-11,401823757,,,,,,
2025-11-11,401823815,,,,,,
2025-11-11,401824039,,,,,,
2025-11-11,401824069,,,,,,
2025-11-11,401824303,,,,,,
2025-11-11,401824825,,,,,,
2025-11-11,401824935,,,,,,
2025-11-11,401824947,,,,,,
2025-11-11,401825588,,,,,,
2025-11-11,401826043,,,,,,
2025-11-11,401826699,,,,,,
2025-11-11,401826707,,,,,,
2025-11-11,401826733,,,,,,
2025-11-11,401826777,,,,,,
2025-11-11,401826797,,,,,,
2025-11-11,401826805,,,,,,
2025-11-11,401826844,,,,,,
2025-11-11,401826851,,,,,,
2025-11-11,401826928,,,,,,
2025-11-11,401826996,,,,,,
2025-11-11,401827066,,,,,,
2025-11-11,401827109,,,,,,
2025-11-11,401827209,,,,,,
2025-11-11,401827216,,,,,,
2025-11-11,401827495,,,,,,
2025-11-11,401827497,,,,,,
2025-11-11,401827512,,,,,,
2025-11-11,401828267,,,,,,
2025-11-11,401828496,,,,,,
2025-11-11,401828720,,,,,,
2025-11-11,401828920,,,,,,
2025-11-11,401829049,,,,,,
2025-11-11,401829385,,,,,,
2025-11-11,401829455,,,,,,
2025-11-11,401830630,,,,,,
2025-11-12,401811104,,,,,,
2025-11-12,401812284,,,,,,
2025-11-12,401813288,,,,,,
2025-11-12,401813321,,,,,,
2025-11-12,401813348,,,,,,
2025-11-12,401817143,,,,,,
2025-11-12,401817195,,,,,,
2025-11-12,401817254,,,,,,
2025-11-12,401817466,,,,,,
2025-11-12,401817519,,,,,,
2025-11-12,401818549,,,,,,
2025-11-12,401820597,,,,,,
2025-11-12,401820605,,,,,,
2025-11-12,401820615,,,,,,
2025-11-12,401822311,,,,,,
2025-11-12,401822331,,,,,,
2025-11-12,401822736,,,,,,
2025-11-12,401822759,,,,,,
2025-11-12,401822995,,,,,,
2025-11-12,401823023,,,,,,
2025-11-12,401823214,,,,,,
2025-11-12,401823306,,,,,,
2025-11-12,401823394,,,,,,
2025-11-12,401823442,,,,,,
2025-11-12,401823500,,,,,,
2025-11-12,401823510,,,,,,
2025-11-12,401823516,,,,,,
2025-11-12,401823809,,,,,,
2025-11-12,401824056,,,,,,
2025-11-12,401824811,,,,,,
2025-11-12,401824848,,,,,,
2025-11-12,401824886,,,,,,
2025-11-12,401826726,,,,,,
2025-11-12,401826758,,,,,,
2025-11-12,401826908,,,,,,
2025-11-12,401826931,,,,,,
2025-11-12,401826939,,,,,,
2025-11-12,401826947,,,,,,
2025-11-12,401826992,,,,,,
2025-11-12,401827004,,,,,,
2025-11-12,401827060,,,,,,
2025-11-12,401827213,,,,,,
2025-11-12,401827234,,,,,,
2025-11-12,401827262,,,,,,
2025-11-12,401827265,,,,,,
2025-11-12,401828282,,,,,,
2025-11-12,401828337,,,,,,
2025-11-12,401828544,,,,,,
2025-11-12,401828734,,,,,,
2025-11-12,401828753,,,,,,
2025-11-12,401828918,,,,,,
2025-11-12,401829346,,,,,,
2025-11-12,401829461,,,,,,
2025-11-12,401830348,,,,,,
2025-11-13,401812262,,,,,,
2025-11-13,401817155,,,,,,
2025-11-13,401817221,,,,,,
2025-11-13,401817444,,,,,,
2025-11-13,401818368,,,,,,
2025-11-13,401820807,,,,,,
2025-11-13,401820839,,,,,,
2025-11-13,401823401,,,,,,
2025-11-13,401823463,,,,,,
2025-11-13,401824861,,,,,,
2025-11-13,401826750,,,,,,
2025-11-13,401826830,,,,,,
2025-11-13,401826856,,,,,,
2025-11-13,401826862,,,,,,
2025-11-13,401827089,,,,,,
2025-11-13,401827220,,,,,,
2025-11-13,401827527,,,,,,
2025-11-13,401828297,,,,,,
2025-11-13,401828331,,,,,,
2025-11-13,401828477,,,,,,
2025-11-13,401829043,,,,,,
2025-11-13,401829413,,,,,,
2025-11-13,401829493,,,,,,
2025-11-13,401829686,,,,,,
2025-11-13,401830421,,,,,,
2025-11-13,401831227,,,,,,
2025-11-14,401808893,,,,,,
2025-11-14,401809076,,,,,,
2025-11-14,401812252,,,,,,
2025-11-14,401813255,,,,,,
2025-11-14,401813759,,,,,,
2025-11-14,401817166,,,,,,
2025-11-14,401817231,,,,,,
2025-11-14,401817265,,,,,,
2025-11-14,401818550,,,,,,
2025-11-14,401819815,,,,,,
2025-11-14,401819825,,,,,,
2025-11-14,401819862,,,,,,
2025-11-14,401819900,,,,,,
2025-11-14,401820151,,,,,,
2025-11-14,401820543,,,,,,
2025-11-14,401820832,,,,,,
2025-11-14,401820840,,,,,,
2025-11-14,401822168,,,,,,
2025-11-14,401822350,,,,,,
2025-11-14,401822356,,,,,,
2025-11-14,401822760,,,,,,
2025-11-14,401823376,,,,,,
2025-11-14,401823524,,,,,,
2025-11-14,401823532,,,,,,
2025-11-14,401823552,,,,,,
2025-11-14,401823560,,,,,,
2025-11-14,401824040,,,,,,
2025-11-14,401824136,,,,,,
2025-11-14,401824826,,,,,,
2025-11-14,401824897,,,,,,
2025-11-14,401825383,,,,,,
2025-11-14,401825571,,,,,,
2025-11-14,401826087,,,,,,
2025-11-14,401826713,,,,,,
2025-11-14,401826786,,,,,,
2025-11-14,401826806,,,,,,
2025-11-14,401826852,,,,,,
2025-11-14,401827153,,,,,,
2025-11-14,401827180,,,,,,
2025-11-14,401827433,,,,,,
2025-11-14,401827450,,,,,,
2025-11-14,401827498,,,,,,
2025-11-14,401828277,,,,,,
2025-11-14,401828289,,,,,,
2025-11-14,401828308,,,,,,
2025-11-14,401828906,,,,,,
2025-11-14,401829444,,,,,,
2025-11-14,401829445,,,,,,
2025-11-14,401829489,,,,,,
2025-11-14,401830342,,,,,,
2025-11-15,401808951,,,,,,
2025-11-15,401811967,,,,,,
2025-11-15,401812285,,,,,,
2025-11-15,401812354,,,,,,
2025-11-15,401812602,,,,,,
2025-11-15,401812627,,,,,,
2025-11-15,401812788,,,,,,
2025-11-15,401812919,,,,,,
2025-11-15,401813275,,,,,,
2025-11-15,401813437,,,,,,
2025-11-15,401813447,,,,,,
2025-11-15,401817144,,,,,,
2025-11-15,401817185,,,,,,
2025-11-15,401817196,,,,,,
2025-11-15,401817213,,,,,,
2025-11-15,401817242,,,,,,
2025-11-15,401817455,,,,,,
2025-11-15,401817478,,,,,,
2025-11-15,401817489,,,,,,
2025-11-15,401818300,,,,,,
2025-11-15,401819884,,,,,,
2025-11-15,401819907,,,,,,
2025-11-15,401820185,,,,,,
2025-11-15,401820224,,,,,,
2025-11-15,401820551,,,,,,
2025-11-15,401820606,,,,,,
2025-11-15,401822179,,,,,,
2025-11-15,401822320,,,,,,
2025-11-15,401822340,,,,,,
2025-11-15,401822730,,,,,,
2025-11-15,401822761,,,,,,
2025-11-15,401823011,,,,,,
2025-11-15,401823024,,,,,,
2025-11-15,401823215,,,,,,
2025-11-15,401823227,,,,,,
2025-11-15,401823324,,,,,,
2025-11-15,401823342,,,,,,
2025-11-15,401823369,,,,,,
2025-11-15,401823395,,,,,,
2025-11-15,401823409,,,,,,
2025-11-15,401823418,,,,,,
2025-11-15,401823428,,,,,,
2025-11-15,401823443,,,,,,
2025-11-15,401823452,,,,,,
2025-11-15,401823486,,,,,,
2025-11-15,401823511,,,,,,
2025-11-15,401823541,,,,,,
2025-11-15,401823556,,,,,,
2025-11-15,401823589,,,,,,
2025-11-15,401823758,,,,,,
2025-11-15,401823816,,,,,,
2025-11-15,401824070,,,,,,
2025-11-15,401824120,,,,,,
2025-11-15,401824358,,,,,,
2025-11-15,401824887,,,,,,
2025-11-15,401824898,,,,,,
2025-11-15,401824948,,,,,,
2025-11-15,401826044,,,,,,
2025-11-15,401826700,,,,,,
2025-11-15,401826727,,,,,,
2025-11-15,401826739,,,,,,
2025-11-15,401826747,,,,,,
2025-11-15,401826768,,,,,,
2025-11-15,401826778,,,,,,
2025-11-15,401826870,,,,,,
2025-11-15,401826897,,,,,,
2025-11-15,401826915,,,,,,
2025-11-15,401826932,,,,,,
2025-11-15,401826948,,,,,,
2025-11-15,401826969,,,,,,
2025-11-15,401827005,,,,,,
2025-11-15,401827012,,,,,,
2025-11-15,401827129,,,,,,
2025-11-15,401827235,,,,,,
2025-11-15,401827911,,,,,,
2025-11-15,401828671,,,,,,
2025-11-15,401828681,,,,,,
2025-11-15,401829347,,,,,,
2025-11-15,401829425,,,,,,
2025-11-15,401829483,,,,,,
2025-11-15,401830115,,,,,,
2025-11-15,401830343,,,,,,
2025-11-16,401809305,,,,,,
2025-11-16,401809416,,,,,,
2025-11-16,401811105,,,,,,
2025-11-16,401812603,,,,,,
2025-11-16,401812645,,,,,,
2025-11-16,401812662,,,,,,
2025-11-16,401813256,,,,,,
2025-11-16,401813289,,,,,,
2025-11-16,401813398,,,,,,
2025-11-16,401817156,,,,,,
2025-11-16,401817434,,,,,,
2025-11-16,401817520,,,,,,
2025-11-16,401817530,,,,,,
2025-11-16,401820186,,,,,,
2025-11-16,401820398,,,,,,
2025-11-16,401820578,,,,,,
2025-11-16,401820598,,,,,,
2025-11-16,401820616,,,,,,
2025-11-16,401822169,,,,,,
2025-11-16,401822371,,,,,,
2025-11-16,401823012,,,,,,
2025-11-16,401823258,,,,,,
2025-11-16,401823360,,,,,,
2025-11-16,401823384,,,,,,
2025-11-16,401824936,,,,,,
2025-11-16,401825205,,,,,,
2025-11-16,401826053,,,,,,
2025-11-16,401826070,,,,,,
2025-11-16,401826813,,,,,,
2025-11-16,401826940,,,,,,
2025-11-16,401827189,,,,,,
2025-11-16,401828577,,,,,,
2025-11-16,401829352,,,,,,
2025-11-16,401830742,,,,,,
2025-11-17,401809077,,,,,,
2025-11-17,401812576,,,,,,
2025-11-17,401812920,,,,,,
2025-11-17,401813349,,,,,,
2025-11-17,401813376,,,,,,
2025-11-17,401817255,,,,,,
2025-11-17,401819816,,,,,,
2025-11-17,401819863,,,,,,
2025-11-17,401819873,,,,,,
2025-11-17,401819890,,,,,,
2025-11-17,401819917,,,,,,
2025-11-17,401822833,,,,,,
2025-11-17,401823501,,,,,,
2025-11-17,401823542,,,,,,
2025-11-17,401823733,,,,,,
2025-11-17,401824041,,,,,,
2025-11-17,401824057,,,,,,
2025-11-17,401824827,,,,,,
2025-11-17,401825384,,,,,,
2025-11-17,401826773,,,,,,
2025-11-17,401826807,,,,,,
2025-11-17,401826853,,,,,,
2025-11-17,401826912,,,,,,
2025-11-17,401826997,,,,,,
2025-11-17,401827041,,,,,,
2025-11-17,401827451,,,,,,
2025-11-17,401828470,,,,,,
2025-11-17,401828512,,,,,,
2025-11-17,401828919,,,,,,
2025-11-17,401829325,,,,,,
2025-11-17,401829420,,,,,,
2025-11-17,401829473,,,,,,
2025-11-17,401830121,,,,,,
2025-11-17,401830633,,,,,,
2025-11-18,401808894,,,,,,
2025-11-18,401812286,,,,,,
2025-11-18,401812381,,,,,,
2025-11-18,401812628,,,,,,
2025-11-18,401812663,,,,,,
2025-11-18,401813276,,,,,,
2025-11-18,401813760,,,,,,
2025-11-18,401817167,,,,,,
2025-11-18,401817214,,,,,,
2025-11-18,401817222,,,,,,
2025-11-18,401817232,,,,,,
2025-11-18,401817266,,,,,,
2025-11-18,401817456,,,,,,
2025-11-18,401817467,,,,,,
2025-11-18,401817479,,,,,,
2025-11-18,401818369,,,,,,
2025-11-18,401819908,,,,,,
2025-11-18,401820544,,,,,,
2025-11-18,401820808,,,,,,
2025-11-18,401820841,,,,,,
2025-11-18,401822341,,,,,,
2025-11-18,401822762,,,,,,
2025-11-18,401823013,,,,,,
2025-11-18,401823039,,,,,,
2025-11-18,401823343,,,,,,
2025-11-18,401823361,,,,,,
2025-11-18,401823370,,,,,,
2025-11-18,401823429,,,,,,
2025-11-18,401823525,,,,,,
2025-11-18,401823533,,,,,,
2025-11-18,401823557,,,,,,
2025-11-18,401823561,,,,,,
2025-11-18,401823648,,,,,,
2025-11-18,401823763,,,,,,
2025-11-18,401823817,,,,,,
2025-11-18,401823867,,,,,,
2025-11-18,401824111,,,,,,
2025-11-18,401824304,,,,,,
2025-11-18,401825186,,,,,,
2025-11-18,401825572,,,,,,
2025-11-18,401825589,,,,,,
2025-11-18,401826071,,,,,,
2025-11-18,401826088,,,,,,
2025-11-18,401826708,,,,,,
2025-11-18,401826714,,,,,,
2025-11-18,401826728,,,,,,
2025-11-18,401826759,,,,,,
2025-11-18,401826787,,,,,,
2025-11-18,401826794,,,,,,
2025-11-18,401826893,,,,,,
2025-11-18,401827013,,,,,,
2025-11-18,401827221,,,,,,
2025-11-18,401827258,,,,,,
2025-11-18,401827434,,,,,,
2025-11-18,401827499,,,,,,
2025-11-18,401827513,,,,,,
2025-11-18,401828268,,,,,,
2025-11-18,401828290,,,,,,
2025-11-18,401828302,,,,,,
2025-11-18,401828493,,,,,,
2025-11-18,401828527,,,,,,
2025-11-18,401828735,,,,,,
2025-11-18,401828923,,,,,,
2025-11-18,401829044,,,,,,
2025-11-18,401829421,,,,,,
2025-11-18,401830834,,,,,,
2025-11-18,401831277,,,,,,
2025-11-18,401831375,,,,,,
2025-11-19,401808952,,,,,,
2025-11-19,401811098,,,,,,
2025-11-19,401811968,,,,,,
2025-11-19,401812253,,,,,,
2025-11-19,401812604,,,,,,
2025-11-19,401812789,,,,,,
2025-11-19,401813290,,,,,,
2025-11-19,401813399,,,,,,
2025-11-19,401813438,,,,,,
2025-11-19,401813448,,,,,,
2025-11-19,401817145,,,,,,
2025-11-19,401817175,,,,,,
2025-11-19,401817435,,,,,,
2025-11-19,401817521,,,,,,
2025-11-19,401820552,,,,,,
2025-11-19,401820579,,,,,,
2025-11-19,401820607,,,,,,
2025-11-19,401820624,,,,,,
2025-11-19,401820833,,,,,,
2025-11-19,401822180,,,,,,
2025-11-19,401822332,,,,,,
2025-11-19,401822367,,,,,,
2025-11-19,401822996,,,,,,
2025-11-19,401823004,,,,,,
2025-11-19,401823228,,,,,,
2025-11-19,401823307,,,,,,
2025-11-19,401823331,,,,,,
2025-11-19,401823419,,,,,,
2025-11-19,401823444,,,,,,
2025-11-19,401823477,,,,,,
2025-11-19,401823543,,,,,,
2025-11-19,401824870,,,,,,
2025-11-19,401825206,,,,,,
2025-11-19,401826751,,,,,,
2025-11-19,401826762,,,,,,
