date,game_id,event_id,book,market,period,selection,line,price,edge,kelly,fractional,stake,ev
2025-11-15,401826727,c0550bdb35a726c71260823bf5e9691a,BetOnline.ag,spreads,full_game,home,-9.5,-108.0,0.6969609999999999,0.03668215789473684,0.5,0.29844924877297574,
2025-11-15,401826727,c0550bdb35a726c71260823bf5e9691a,BetUS,spreads,full_game,home,-9.5,-110.0,0.6969609999999999,0.03668215789473684,0.5,0.29844924877297574,
2025-11-15,401826727,c0550bdb35a726c71260823bf5e9691a,Bovada,spreads,full_game,home,-9.5,-105.0,0.6969609999999999,0.03668215789473684,0.5,0.29844924877297574,
2025-11-15,401826727,c0550bdb35a726c71260823bf5e9691a,Caesars,spreads,full_game,home,-9.5,-110.0,0.6969609999999999,0.03668215789473684,0.5,0.29844924877297574,
2025-11-15,401826727,c0550bdb35a726c71260823bf5e9691a,DraftKings,spreads,full_game,home,-9.5,-108.0,0.6969609999999999,0.03668215789473684,0.5,0.29844924877297574,
2025-11-15,401826727,c0550bdb35a726c71260823bf5e9691a,FanDuel,spreads,full_game,home,-9.5,-106.0,0.6969609999999999,0.03668215789473684,0.5,0.29844924877297574,
2025-11-15,401826727,c0550bdb35a726c71260823bf5e9691a,LowVig.ag,spreads,full_game,home,-9.5,-104.0,0.6969609999999999,0.03668215789473684,0.5,0.29844924877297574,
2025-11-15,401826897,1baf8f2d12256a1d29777c46e92caf17,BetMGM,spreads,full_game,home,-7.5,-118.0,12.342344,0.8228229333333333,0.5,0.4881652540116196,
2025-11-15,401826897,1baf8f2d12256a1d29777c46e92caf17,BetOnline.ag,spreads,full_game,home,-8.0,-105.0,11.842344,0.7401465,0.5,0.4881652540116196,
2025-11-15,401826897,1baf8f2d12256a1d29777c46e92caf17,BetRivers,spreads,full_game,home,-8.5,-108.0,11.342344,0.667196705882353,0.5,0.4881652540116196,
2025-11-15,401826897,1baf8f2d12256a1d29777c46e92caf17,Bovada,spreads,full_game,home,-8.0,-105.0,11.842344,0.7401465,0.5,0.4881652540116196,
2025-11-15,401826897,1baf8f2d12256a1d29777c46e92caf17,Caesars,spreads,full_game,home,-8.0,-110.0,11.842344,0.7401465,0.5,0.4881652540116196,
2025-11-15,401826897,1baf8f2d12256a1d29777c46e92caf17,DraftKings,spreads,full_game,home,-7.5,-115.0,12.342344,0.8228229333333333,0.5,0.4881652540116196,
2025-11-15,401826897,1baf8f2d12256a1d29777c46e92caf17,FanDuel,spreads,full_game,home,-8.5,-105.0,11.342344,0.667196705882353,0.5,0.4881652540116196,
2025-11-15,401826897,1baf8f2d12256a1d29777c46e92caf17,LowVig.ag,spreads,full_game,home,-8.0,-101.0,11.842344,0.7401465,0.5,0.4881652540116196,
2025-11-15,401826948,7c30499706091aea96f05498614d30fd,BetMGM,spreads,full_game,home,4.5,-105.0,0.8702814999999999,0.09669794444444443,0.5,0.4881652540116196,
2025-11-15,401826948,7c30499706091aea96f05498614d30fd,BetOnline.ag,spreads,full_game,home,4.5,-105.0,0.8702814999999999,0.09669794444444443,0.5,0.4881652540116196,
2025-11-15,401826948,7c30499706091aea96f05498614d30fd,BetRivers,spreads,full_game,home,4.5,-110.0,0.8702814999999999,0.09669794444444443,0.5,0.4881652540116196,
2025-11-15,401826948,7c30499706091aea96f05498614d30fd,BetUS,spreads,full_game,home,4.5,-110.0,0.8702814999999999,0.09669794444444443,0.5,0.4881652540116196,
2025-11-15,401826948,7c30499706091aea96f05498614d30fd,Caesars,spreads,full_game,home,4.5,-110.0,0.8702814999999999,0.09669794444444443,0.5,0.4881652540116196,
2025-11-15,401826948,7c30499706091aea96f05498614d30fd,DraftKings,spreads,full_game,home,4.5,-108.0,0.8702814999999999,0.09669794444444443,0.5,0.4881652540116196,
2025-11-15,401826948,7c30499706091aea96f05498614d30fd,FanDuel,spreads,full_game,home,4.5,-106.0,0.8702814999999999,0.09669794444444443,0.5,0.4881652540116196,
2025-11-15,401826948,7c30499706091aea96f05498614d30fd,LowVig.ag,spreads,full_game,home,4.5,-101.0,0.8702814999999999,0.09669794444444443,0.5,0.4881652540116196,
2025-11-15,401827005,9fc9a3d0ec83da6c8ce2175d56b68d2a,BetMGM,spreads,full_game,home,-3.5,-115.0,2.0724325,0.2960617857142857,0.5,0.4881652540116196,
2025-11-15,401827005,9fc9a3d0ec83da6c8ce2175d56b68d2a,BetOnline.ag,spreads,full_game,home,-3.5,-117.0,2.0724325,0.2960617857142857,0.5,0.4881652540116196,
2025-11-15,401827005,9fc9a3d0ec83da6c8ce2175d56b68d2a,BetRivers,spreads,full_game,home,-4.5,-105.0,1.0724324999999997,0.11915916666666664,0.5,0.4881652540116196,
2025-11-15,401827005,9fc9a3d0ec83da6c8ce2175d56b68d2a,Bovada,spreads,full_game,home,-4.0,-115.0,1.5724324999999997,0.19655406249999996,0.5,0.4881652540116196,
2025-11-15,401827005,9fc9a3d0ec83da6c8ce2175d56b68d2a,Caesars,spreads,full_game,home,-3.5,-110.0,2.0724325,0.2960617857142857,0.5,0.4881652540116196,
2025-11-15,401827005,9fc9a3d0ec83da6c8ce2175d56b68d2a,DraftKings,spreads,full_game,home,-3.5,-112.0,2.0724325,0.2960617857142857,0.5,0.4881652540116196,
2025-11-15,401827005,9fc9a3d0ec83da6c8ce2175d56b68d2a,FanDuel,spreads,full_game,home,-3.5,-120.0,2.0724325,0.2960617857142857,0.5,0.4881652540116196,
2025-11-15,401827005,9fc9a3d0ec83da6c8ce2175d56b68d2a,LowVig.ag,spreads,full_game,home,-3.5,-113.0,2.0724325,0.2960617857142857,0.5,0.4881652540116196,
2025-11-15,401828681,ac525d076ca2ce100ff63186e714cc8b,BetMGM,spreads,full_game,home,-1.5,-115.0,7.984385,1.0,0.5,0.4881652540116196,
2025-11-15,401828681,ac525d076ca2ce100ff63186e714cc8b,BetOnline.ag,spreads,full_game,home,-1.5,-115.0,7.984385,1.0,0.5,0.4881652540116196,
2025-11-15,401828681,ac525d076ca2ce100ff63186e714cc8b,BetRivers,spreads,full_game,home,-1.5,-109.0,7.984385,1.0,0.5,0.4881652540116196,
2025-11-15,401828681,ac525d076ca2ce100ff63186e714cc8b,Bovada,spreads,full_game,home,-1.5,-110.0,7.984385,1.0,0.5,0.4881652540116196,
2025-11-15,401828681,ac525d076ca2ce100ff63186e714cc8b,Caesars,spreads,full_game,home,-1.5,-110.0,7.984385,1.0,0.5,0.4881652540116196,
2025-11-15,401828681,ac525d076ca2ce100ff63186e714cc8b,DraftKings,spreads,full_game,home,-1.5,-120.0,7.984385,1.0,0.5,0.4881652540116196,
2025-11-15,401828681,ac525d076ca2ce100ff63186e714cc8b,FanDuel,spreads,full_game,home,-1.5,-110.0,7.984385,1.0,0.5,0.4881652540116196,
2025-11-15,401828681,ac525d076ca2ce100ff63186e714cc8b,Fanatics,spreads,full_game,home,-1.5,-110.0,7.984385,1.0,0.5,0.4881652540116196,
2025-11-15,401828681,ac525d076ca2ce100ff63186e714cc8b,LowVig.ag,spreads,full_game,home,-1.5,-111.0,7.984385,1.0,0.5,0.4881652540116196,
2025-11-15,401830115,dd04fa7927bbad53e3a251c40ffb66ee,BetMGM,spreads,full_game,home,-1.5,-115.0,18.427307,1.0,0.5,0.4881652540116196,
2025-11-15,401830115,dd04fa7927bbad53e3a251c40ffb66ee,BetOnline.ag,spreads,full_game,home,-2.0,-105.0,17.927307,1.0,0.5,0.4881652540116196,
2025-11-15,401830115,dd04fa7927bbad53e3a251c40ffb66ee,BetRivers,spreads,full_game,home,-2.0,-112.0,17.927307,1.0,0.5,0.4881652540116196,
2025-11-15,401830115,dd04fa7927bbad53e3a251c40ffb66ee,Bovada,spreads,full_game,home,-2.0,-110.0,17.927307,1.0,0.5,0.4881652540116196,
2025-11-15,401830115,dd04fa7927bbad53e3a251c40ffb66ee,Caesars,spreads,full_game,home,-1.5,-110.0,18.427307,1.0,0.5,0.4881652540116196,
2025-11-15,401830115,dd04fa7927bbad53e3a251c40ffb66ee,DraftKings,spreads,full_game,home,-1.5,-115.0,18.427307,1.0,0.5,0.4881652540116196,
2025-11-15,401830115,dd04fa7927bbad53e3a251c40ffb66ee,FanDuel,spreads,full_game,home,-1.5,-115.0,18.427307,1.0,0.5,0.4881652540116196,
2025-11-15,401830115,dd04fa7927bbad53e3a251c40ffb66ee,Fanatics,spreads,full_game,home,-2.0,-110.0,17.927307,1.0,0.5,0.4881652540116196,
2025-11-15,401830115,dd04fa7927bbad53e3a251c40ffb66ee,LowVig.ag,spreads,full_game,home,-2.0,-101.0,17.927307,1.0,0.5,0.4881652540116196,
