date,game_id,p_over_cal,dec_over,kelly_over,stake_over,ev_over,p_home_cover_dist_cal,dec_home,kelly_home,stake_home,ev_home,generated_at
2025-11-10,401808950,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-10,401809415,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-10,401812251,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-10,401812661,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-10,401812787,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-10,401813375,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-10,401813758,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-10,401817184,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-10,401817220,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-10,401817443,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-10,401819872,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-10,401820623,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-10,401820838,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-10,401822310,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-10,401823003,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-10,401823010,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-10,401823189,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-10,401823359,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-10,401823400,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-10,401823462,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-10,401823559,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-10,401823866,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-10,401824135,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-10,401824869,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-10,401826761,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-10,401826829,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-10,401826913,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-10,401826938,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-10,401826968,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-10,401827011,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-10,401827526,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-10,401828307,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-10,401828476,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-10,401828905,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-10,401828914,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-10,401829443,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-10,401830114,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-10,401830124,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-10,401830743,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-11,401809075,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-11,401811097,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-11,401812353,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-11,401812380,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-11,401812575,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-11,401812601,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-11,401812644,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-11,401812918,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-11,401813274,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-11,401813436,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-11,401813446,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-11,401817165,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-11,401817174,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-11,401817230,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-11,401817241,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-11,401817264,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-11,401817433,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-11,401817454,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-11,401817488,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-11,401817529,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-11,401818299,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-11,401819835,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-11,401819883,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-11,401820150,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-11,401820184,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-11,401820397,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-11,401820798,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-11,401820824,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-11,401820831,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-11,401822167,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-11,401822178,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-11,401822319,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-11,401823038,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-11,401823226,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-11,401823257,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-11,401823323,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-11,401823341,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-11,401823368,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-11,401823375,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-11,401823408,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-11,401823427,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-11,401823433,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-11,401823476,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-11,401823523,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-11,401823540,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-11,401823551,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-11,401823563,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-11,401823757,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-11,401823815,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-11,401824039,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-11,401824069,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-11,401824303,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-11,401824825,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-11,401824935,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-11,401824947,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-11,401825588,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-11,401826043,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-11,401826699,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-11,401826707,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-11,401826733,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-11,401826777,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-11,401826797,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-11,401826805,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-11,401826844,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-11,401826851,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-11,401826928,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-11,401826996,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-11,401827066,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-11,401827109,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-11,401827209,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-11,401827216,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-11,401827495,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-11,401827497,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-11,401827512,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-11,401828267,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-11,401828496,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-11,401828720,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-11,401828920,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-11,401829049,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-11,401829385,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-11,401829455,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-11,401830630,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-12,401811104,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-12,401812284,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-12,401813288,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-12,401813321,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-12,401813348,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-12,401817143,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-12,401817195,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-12,401817254,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-12,401817466,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-12,401817519,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-12,401818549,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-12,401820597,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-12,401820605,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-12,401820615,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-12,401822311,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-12,401822331,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-12,401822736,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-12,401822759,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-12,401822995,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-12,401823023,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-12,401823214,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-12,401823306,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-12,401823394,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-12,401823442,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-12,401823500,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-12,401823510,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-12,401823516,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-12,401823809,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-12,401824056,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-12,401824811,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-12,401824848,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-12,401824886,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-12,401826726,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-12,401826758,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-12,401826908,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-12,401826931,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-12,401826939,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-12,401826947,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-12,401826992,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-12,401827004,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-12,401827060,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-12,401827213,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-12,401827234,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-12,401827262,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-12,401827265,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-12,401828282,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-12,401828337,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-12,401828544,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-12,401828734,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-12,401828753,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-12,401828918,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-12,401829346,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-12,401829461,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-12,401830348,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-13,401812262,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-13,401817155,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-13,401817221,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-13,401817444,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-13,401818368,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-13,401820807,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-13,401820839,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-13,401823401,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-13,401823463,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-13,401824861,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-13,401826750,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-13,401826830,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-13,401826856,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-13,401826862,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-13,401827089,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-13,401827220,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-13,401827527,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-13,401828297,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-13,401828331,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-13,401828477,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-13,401829043,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-13,401829413,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-13,401829493,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-13,401829686,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-13,401830421,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-13,401831227,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-14,401808893,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-14,401809076,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-14,401812252,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-14,401813255,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-14,401813759,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-14,401817166,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-14,401817231,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-14,401817265,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-14,401818550,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-14,401819815,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-14,401819825,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-14,401819862,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-14,401819900,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-14,401820151,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-14,401820543,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-14,401820832,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-14,401820840,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-14,401822168,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-14,401822350,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-14,401822356,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-14,401822760,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-14,401823376,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-14,401823524,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-14,401823532,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-14,401823552,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-14,401823560,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-14,401824040,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-14,401824136,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-14,401824826,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-14,401824897,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-14,401825383,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-14,401825571,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-14,401826087,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-14,401826713,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-14,401826786,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-14,401826806,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-14,401826852,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-14,401827153,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-14,401827180,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-14,401827433,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-14,401827450,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-14,401827498,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-14,401828277,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-14,401828289,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-14,401828308,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-14,401828906,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-14,401829444,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-14,401829445,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-14,401829489,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-14,401830342,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-15,401808951,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-15,401811967,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-15,401812285,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-15,401812354,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-15,401812602,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-15,401812627,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-15,401812788,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-15,401812919,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-15,401813275,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-15,401813437,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-15,401813447,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-15,401817144,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-15,401817185,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-15,401817196,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-15,401817213,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-15,401817242,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-15,401817455,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-15,401817478,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-15,401817489,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-15,401818300,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-15,401819884,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-15,401819907,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-15,401820185,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-15,401820224,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-15,401820551,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-15,401820606,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-15,401822179,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-15,401822320,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-15,401822340,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-15,401822730,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-15,401822761,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-15,401823011,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-15,401823024,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-15,401823215,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-15,401823227,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-15,401823324,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-15,401823342,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-15,401823369,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-15,401823395,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-15,401823409,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-15,401823418,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-15,401823428,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-15,401823443,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-15,401823452,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-15,401823486,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-15,401823511,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-15,401823541,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-15,401823556,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-15,401823589,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-15,401823758,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-15,401823816,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-15,401824070,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-15,401824120,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-15,401824358,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-15,401824887,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-15,401824898,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-15,401824948,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-15,401826044,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-15,401826700,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-15,401826727,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-15,401826739,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-15,401826747,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-15,401826768,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-15,401826778,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
2025-11-15,401826870,,,0.0,0.0,,,,0.0,0.0,,2025-12-20 15:35
