game_id,date,start_time,home_team,away_team,home_score,away_score,home_score_1h,away_score_1h,home_score_2h,away_score_2h,status,venue,neutral_site
401830880,2025-11-22,2025-11-23 00:00:00+00:00,High Point Panthers,Incarnate Word Cardinals,91,80,46,40,45,40,,Ocean Center,True
401830125,2025-11-22,2025-11-23 00:00:00+00:00,UL Monroe Warhawks,Morehead State Eagles,80,83,44,38,36,45,,Freedom Hall (TN),True
401829457,2025-11-22,2025-11-23 00:00:00+00:00,North Dakota Fighting Hawks,Coastal Carolina Chanticleers,58,75,30,41,28,34,,Western Hall,True
401823517,2025-11-22,2025-11-23 00:00:00+00:00,Stetson Hatters,VMI Keydets,99,80,44,38,55,42,,Edmunds Center,False
401822321,2025-11-22,2025-11-23 00:00:00+00:00,Indiana State Sycamores,Ball State Cardinals,70,52,27,28,43,24,,Hulman Center,False
401822312,2025-11-22,2025-11-23 00:00:00+00:00,Wichita State Shockers,Milwaukee Panthers,75,58,28,30,47,28,,Charles Koch Arena,False
401817176,2025-11-22,2025-11-23 00:00:00+00:00,Richmond Spiders,Gardner-Webb Runnin' Bulldogs,102,67,62,30,40,37,,Robins Center,False
401822737,2025-11-22,2025-11-23 00:30:00+00:00,VCU Rams,Coppin State Eagles,101,58,54,28,47,30,,Siegel Center,False
401824090,2025-11-22,2025-11-23 01:00:00+00:00,Portland Pilots,Northern Colorado Bears,80,86,32,35,37,34,,Chiles Center,False
401823445,2025-11-22,2025-11-23 01:00:00+00:00,Southern Miss Golden Eagles,North Florida Ospreys,92,83,35,46,57,37,,Pensacola Bay Center,True
401823544,2025-11-22,2025-11-23 01:30:00+00:00,Southern Utah Thunderbirds,Nobel Knights,103,68,38,24,65,44,,America First Events Center,False
401823869,2025-11-22,2025-11-23 02:00:00+00:00,Weber State Wildcats,UT Arlington Mavericks,73,74,27,33,46,41,,Dee Events Center,False
401823512,2025-11-22,2025-11-23 02:00:00+00:00,Idaho Vandals,Eastern Oregon Mountaineers,97,68,53,41,44,27,,ICCU Arena,False
401829505,2025-11-22,2025-11-23 03:30:00+00:00,Saint Mary's Gaels,UC Merced Bobcats,96,42,40,26,56,16,,University Credit Union Pavilion,False
401820545,2025-11-22,2025-11-23 03:30:00+00:00,UC Irvine Anteaters,Northern Iowa Panthers,69,70,25,35,38,28,,Bren Events Center,False
