game_id,date,start_time,home_team,away_team,home_score,away_score,home_score_1h,away_score_1h,home_score_2h,away_score_2h,status,venue,neutral_site
401818371,2025-11-23,2025-11-23 19:00:00+00:00,Columbia Lions,Longwood Lancers,95,70,53,42,42,28,,Levien Gymnasium,False
401817491,2025-11-23,2025-11-23 19:00:00+00:00,Virginia Cavaliers,Butler Bulldogs,73,80,42,44,31,36,,Colonial Hall,True
401831212,2025-11-23,2025-11-23 19:30:00+00:00,North Florida Ospreys,Prairie View A&M Panthers,82,85,44,32,38,53,,Pensacola Bay Center,True
401828303,2025-11-23,2025-11-23 20:00:00+00:00,Delaware Blue Hens,Southern Illinois Salukis,59,79,24,33,35,46,,John Hurst Adams Gymnasium,True
401823402,2025-11-23,2025-11-23 20:00:00+00:00,Monmouth Hawks,Robert Morris Colonials,71,70,36,35,24,25,,OceanFirst Bank Center,False
401813400,2025-11-23,2025-11-23 20:00:00+00:00,Western Michigan Broncos,Mount St. Mary's Mountaineers,83,60,38,34,45,26,,University Arena (MI),False
401831231,2025-11-23,2025-11-23 20:30:00+00:00,Xavier Musketeers,West Virginia Mountaineers,78,68,36,28,42,40,,TD Arena,True
401828291,2025-11-23,2025-11-23 21:00:00+00:00,Montana Grizzlies,Lamar Cardinals,63,68,21,23,42,45,,Dahlberg Arena,False
401824889,2025-11-23,2025-11-23 21:00:00+00:00,East Tennessee State Buccaneers,UL Monroe Warhawks,97,55,54,33,43,22,,Freedom Hall (TN),False
401824091,2025-11-23,2025-11-23 21:00:00+00:00,Portland Pilots,St. Thomas-Minnesota Tommies,66,76,34,36,32,40,,Chiles Center,False
401823759,2025-11-23,2025-11-23 21:00:00+00:00,Wyoming Cowboys,Norfolk State Spartans,75,67,39,23,36,44,,Arena-Auditorium,False
401826914,2025-11-23,2025-11-23 22:00:00+00:00,Northwestern Wildcats,South Carolina Gamecocks,79,77,36,34,43,43,,Colonial Hall,True
401823494,2025-11-23,2025-11-23 22:00:00+00:00,Furman Paladins,Queens University Royals,90,79,45,32,45,47,,Timmons Arena,False
401820554,2025-11-23,2025-11-23 22:00:00+00:00,Air Force Falcons,IU Indianapolis Jaguars,98,85,48,49,50,36,,Clune Arena,False
401817446,2025-11-23,2025-11-23 22:00:00+00:00,Pittsburgh Panthers,Quinnipiac Bobcats,75,83,37,47,38,36,,Petersen Events Center,False
401813258,2025-11-23,2025-11-23 22:00:00+00:00,Illinois State Redbirds,Coastal Carolina Chanticleers,94,42,55,20,39,22,,CEFCU Arena,False
401808728,2025-11-23,2025-11-23 22:00:00+00:00,George Washington Revolutionaries,McNeese Cowboys,86,92,39,47,47,45,,John Gray Gymnasium,True
401831213,2025-11-23,2025-11-23 22:30:00+00:00,Southern Miss Golden Eagles,UT Martin Skyhawks,70,60,41,22,29,38,,Pensacola Bay Center,True
401831204,2025-11-23,2025-11-23 22:30:00+00:00,Charleston Cougars,Yale Bulldogs,63,74,33,41,30,33,,UVI Sports & Fitness Center,True
401830116,2025-11-23,2025-11-23 22:30:00+00:00,UNC Greensboro Spartans,Youngstown State Penguins,68,62,25,43,43,19,,John Hurst Adams Gymnasium,True
401823372,2025-11-23,2025-11-23 23:00:00+00:00,DePaul Blue Demons,Detroit Mercy Titans,95,75,37,29,58,46,,Wintrust Arena,False
401831228,2025-11-23,2025-11-23 23:30:00+00:00,Boston College Eagles,Tulane Green Wave,90,93,40,39,43,44,,TD Arena,True
401829456,2025-11-23,2025-11-24 00:00:00+00:00,Western Illinois Leathernecks,North Dakota Fighting Hawks,69,78,35,29,34,49,,Western Hall,False
401820212,2025-11-23,2025-11-24 00:00:00+00:00,Marshall Thundering Herd,Mercyhurst Lakers,69,60,27,23,42,37,,Cam Henderson Center,False
401822997,2025-11-23,2025-11-24 00:30:00+00:00,Middle Tennessee Blue Raiders,Murray State Racers,90,87,43,40,47,47,,John Gray Gymnasium,True
401831205,2025-11-23,2025-11-24 01:00:00+00:00,Evansville Purple Aces,Akron Zips,59,97,36,44,23,53,,UVI Sports & Fitness Center,True
401827067,2025-11-23,2025-11-24 01:00:00+00:00,Jackson State Tigers,Winthrop Eagles,62,80,32,32,30,48,,Lee E. Williams Athletics and Assembly Center,False
401831229,2025-11-23,2025-11-24 02:00:00+00:00,Davidson Wildcats,Utah State Aggies,60,94,30,48,30,46,,TD Arena,True
