game_id,season,date,start_time,home_team,away_team,home_score,away_score,home_score_1h,away_score_1h,home_score_2h,away_score_2h,neutral_site,venue,source,game_date,game_key,game_id_odds,book,fetched_at,moneyline_home,moneyline_away,spread,total,commence_time,home_team_name,away_team_name,odds_date,odds_key
401823011,2025,2025-11-15,2025-11-15 18:00:00+00:00,Cleveland State Vikings,Kent State Golden Flashes,0,0,,,,,True,Colonial Hall,espn,2025-11-15,clevelandstate__kentstategoldenflashes,37fa2522d4be88ec92393fd57aaecfb2,Caesars,2025-11-15 16:53:27.002321+00:00,-600.0,430.0,-11.0,165.0,2025-11-15 18:00:00+00:00,Kent State Golden Flashes,Cleveland St Vikings,2025-11-15,clevelandstate__kentstategoldenflashes
401823011,2025,2025-11-15,2025-11-15 18:00:00+00:00,Cleveland State Vikings,Kent State Golden Flashes,0,0,,,,,True,Colonial Hall,espn,2025-11-15,clevelandstate__kentstategoldenflashes,37fa2522d4be88ec92393fd57aaecfb2,LowVig.ag,2025-11-15 16:53:27.002321+00:00,-700.0,505.0,-11.0,164.5,2025-11-15 18:00:00+00:00,Kent State Golden Flashes,Cleveland St Vikings,2025-11-15,clevelandstate__kentstategoldenflashes
401823011,2025,2025-11-15,2025-11-15 18:00:00+00:00,Cleveland State Vikings,Kent State Golden Flashes,0,0,,,,,True,Colonial Hall,espn,2025-11-15,clevelandstate__kentstategoldenflashes,37fa2522d4be88ec92393fd57aaecfb2,BetMGM,2025-11-15 16:53:27.002321+00:00,-650.0,475.0,-11.5,165.5,2025-11-15 18:00:00+00:00,Kent State Golden Flashes,Cleveland St Vikings,2025-11-15,clevelandstate__kentstategoldenflashes
401823011,2025,2025-11-15,2025-11-15 18:00:00+00:00,Cleveland State Vikings,Kent State Golden Flashes,0,0,,,,,True,Colonial Hall,espn,2025-11-15,clevelandstate__kentstategoldenflashes,37fa2522d4be88ec92393fd57aaecfb2,BetUS,2025-11-15 16:53:27.002321+00:00,-700.0,500.0,-11.5,165.0,2025-11-15 18:00:00+00:00,Kent State Golden Flashes,Cleveland St Vikings,2025-11-15,clevelandstate__kentstategoldenflashes
401823011,2025,2025-11-15,2025-11-15 18:00:00+00:00,Cleveland State Vikings,Kent State Golden Flashes,0,0,,,,,True,Colonial Hall,espn,2025-11-15,clevelandstate__kentstategoldenflashes,37fa2522d4be88ec92393fd57aaecfb2,BetRivers,2025-11-15 16:53:27.002321+00:00,-625.0,400.0,-11.0,165.0,2025-11-15 18:00:00+00:00,Kent State Golden Flashes,Cleveland St Vikings,2025-11-15,clevelandstate__kentstategoldenflashes
401823011,2025,2025-11-15,2025-11-15 18:00:00+00:00,Cleveland State Vikings,Kent State Golden Flashes,0,0,,,,,True,Colonial Hall,espn,2025-11-15,clevelandstate__kentstategoldenflashes,37fa2522d4be88ec92393fd57aaecfb2,FanDuel,2025-11-15 16:53:27.002321+00:00,-700.0,470.0,-11.5,165.5,2025-11-15 18:00:00+00:00,Kent State Golden Flashes,Cleveland St Vikings,2025-11-15,clevelandstate__kentstategoldenflashes
401823011,2025,2025-11-15,2025-11-15 18:00:00+00:00,Cleveland State Vikings,Kent State Golden Flashes,0,0,,,,,True,Colonial Hall,espn,2025-11-15,clevelandstate__kentstategoldenflashes,37fa2522d4be88ec92393fd57aaecfb2,Bovada,2025-11-15 16:53:27.002321+00:00,-700.0,475.0,-11.0,165.5,2025-11-15 18:00:00+00:00,Kent State Golden Flashes,Cleveland St Vikings,2025-11-15,clevelandstate__kentstategoldenflashes
401812788,2025,2025-11-15,2025-11-16 00:00:00+00:00,UConn Huskies,BYU Cougars,0,0,,,,,True,TD Garden,espn,2025-11-15,byu__connecticut,,,,,,,,,,,,
401822761,2025,2025-11-15,2025-11-15 16:00:00+00:00,Coppin State Eagles,South Alabama Jaguars,28,33,28.0,33.0,,,True,McArthur Center,espn,2025-11-15,coppinstate__southalabama,e92ddead662adfc6f790b3c5c11ff140,FanDuel,2025-11-15 16:53:27.002321+00:00,-3500.0,1060.0,-12.5,133.5,2025-11-15 16:00:00+00:00,South Alabama Jaguars,Coppin State Eagles,2025-11-15,coppinstate__southalabama
401822761,2025,2025-11-15,2025-11-15 16:00:00+00:00,Coppin State Eagles,South Alabama Jaguars,28,33,28.0,33.0,,,True,McArthur Center,espn,2025-11-15,coppinstate__southalabama,e92ddead662adfc6f790b3c5c11ff140,BetRivers,2025-11-15 16:53:27.002321+00:00,,,-12.5,132.5,2025-11-15 16:00:00+00:00,South Alabama Jaguars,Coppin State Eagles,2025-11-15,coppinstate__southalabama
401822761,2025,2025-11-15,2025-11-15 16:00:00+00:00,Coppin State Eagles,South Alabama Jaguars,28,33,28.0,33.0,,,True,McArthur Center,espn,2025-11-15,coppinstate__southalabama,e92ddead662adfc6f790b3c5c11ff140,BetMGM,2025-11-15 16:53:27.002321+00:00,-5000.0,1100.0,-14.5,130.5,2025-11-15 16:00:00+00:00,South Alabama Jaguars,Coppin State Eagles,2025-11-15,coppinstate__southalabama
401822761,2025,2025-11-15,2025-11-15 16:00:00+00:00,Coppin State Eagles,South Alabama Jaguars,28,33,28.0,33.0,,,True,McArthur Center,espn,2025-11-15,coppinstate__southalabama,e92ddead662adfc6f790b3c5c11ff140,DraftKings,2025-11-15 16:53:27.002321+00:00,-1850.0,900.0,-12.5,133.5,2025-11-15 16:00:00+00:00,South Alabama Jaguars,Coppin State Eagles,2025-11-15,coppinstate__southalabama
401822761,2025,2025-11-15,2025-11-15 16:00:00+00:00,Coppin State Eagles,South Alabama Jaguars,28,33,28.0,33.0,,,True,McArthur Center,espn,2025-11-15,coppinstate__southalabama,e92ddead662adfc6f790b3c5c11ff140,Fanatics,2025-11-15 16:53:27.002321+00:00,-3000.0,1200.0,-13.5,130.5,2025-11-15 16:00:00+00:00,South Alabama Jaguars,Coppin State Eagles,2025-11-15,coppinstate__southalabama
401822761,2025,2025-11-15,2025-11-15 16:00:00+00:00,Coppin State Eagles,South Alabama Jaguars,28,33,28.0,33.0,,,True,McArthur Center,espn,2025-11-15,coppinstate__southalabama,e92ddead662adfc6f790b3c5c11ff140,Bovada,2025-11-15 16:53:27.002321+00:00,-2500.0,1000.0,-12.5,133.5,2025-11-15 16:00:00+00:00,South Alabama Jaguars,Coppin State Eagles,2025-11-15,coppinstate__southalabama
401822761,2025,2025-11-15,2025-11-15 16:00:00+00:00,Coppin State Eagles,South Alabama Jaguars,28,33,28.0,33.0,,,True,McArthur Center,espn,2025-11-15,coppinstate__southalabama,e92ddead662adfc6f790b3c5c11ff140,Caesars,2025-11-15 16:53:27.002321+00:00,-2000.0,900.0,-12.5,132.5,2025-11-15 16:00:00+00:00,South Alabama Jaguars,Coppin State Eagles,2025-11-15,coppinstate__southalabama
401823418,2025,2025-11-15,2025-11-15 23:00:00+00:00,Davidson Wildcats,Bowling Green Falcons,0,0,,,,,False,John M. Belk Arena,espn,2025-11-15,bowlinggreen__davidson,eca5ffef726db1d3ecdae6455c710226,FanDuel,2025-11-15 16:53:27.002321+00:00,-240.0,195.0,-4.5,146.5,2025-11-15 23:00:00+00:00,Davidson Wildcats,Bowling Green Falcons,2025-11-15,bowlinggreen__davidson
401823418,2025,2025-11-15,2025-11-15 23:00:00+00:00,Davidson Wildcats,Bowling Green Falcons,0,0,,,,,False,John M. Belk Arena,espn,2025-11-15,bowlinggreen__davidson,eca5ffef726db1d3ecdae6455c710226,Caesars,2025-11-15 16:53:27.002321+00:00,-225.0,185.0,-5.0,146.5,2025-11-15 23:00:00+00:00,Davidson Wildcats,Bowling Green Falcons,2025-11-15,bowlinggreen__davidson
401823418,2025,2025-11-15,2025-11-15 23:00:00+00:00,Davidson Wildcats,Bowling Green Falcons,0,0,,,,,False,John M. Belk Arena,espn,2025-11-15,bowlinggreen__davidson,eca5ffef726db1d3ecdae6455c710226,BetOnline.ag,2025-11-15 16:53:27.002321+00:00,-215.0,183.0,-5.0,146.5,2025-11-15 23:00:00+00:00,Davidson Wildcats,Bowling Green Falcons,2025-11-15,bowlinggreen__davidson
401823418,2025,2025-11-15,2025-11-15 23:00:00+00:00,Davidson Wildcats,Bowling Green Falcons,0,0,,,,,False,John M. Belk Arena,espn,2025-11-15,bowlinggreen__davidson,eca5ffef726db1d3ecdae6455c710226,LowVig.ag,2025-11-15 16:53:27.002321+00:00,-215.0,183.0,-5.0,146.5,2025-11-15 23:00:00+00:00,Davidson Wildcats,Bowling Green Falcons,2025-11-15,bowlinggreen__davidson
401823418,2025,2025-11-15,2025-11-15 23:00:00+00:00,Davidson Wildcats,Bowling Green Falcons,0,0,,,,,False,John M. Belk Arena,espn,2025-11-15,bowlinggreen__davidson,eca5ffef726db1d3ecdae6455c710226,Bovada,2025-11-15 16:53:27.002321+00:00,-220.0,180.0,-5.0,146.5,2025-11-15 23:00:00+00:00,Davidson Wildcats,Bowling Green Falcons,2025-11-15,bowlinggreen__davidson
401823418,2025,2025-11-15,2025-11-15 23:00:00+00:00,Davidson Wildcats,Bowling Green Falcons,0,0,,,,,False,John M. Belk Arena,espn,2025-11-15,bowlinggreen__davidson,eca5ffef726db1d3ecdae6455c710226,DraftKings,2025-11-15 16:53:27.002321+00:00,-225.0,185.0,-4.5,146.5,2025-11-15 23:00:00+00:00,Davidson Wildcats,Bowling Green Falcons,2025-11-15,bowlinggreen__davidson
401823418,2025,2025-11-15,2025-11-15 23:00:00+00:00,Davidson Wildcats,Bowling Green Falcons,0,0,,,,,False,John M. Belk Arena,espn,2025-11-15,bowlinggreen__davidson,eca5ffef726db1d3ecdae6455c710226,BetMGM,2025-11-15 16:53:27.002321+00:00,-220.0,180.0,-4.5,145.5,2025-11-15 23:00:00+00:00,Davidson Wildcats,Bowling Green Falcons,2025-11-15,bowlinggreen__davidson
401823418,2025,2025-11-15,2025-11-15 23:00:00+00:00,Davidson Wildcats,Bowling Green Falcons,0,0,,,,,False,John M. Belk Arena,espn,2025-11-15,bowlinggreen__davidson,eca5ffef726db1d3ecdae6455c710226,BetUS,2025-11-15 16:53:27.002321+00:00,-215.0,183.0,-5.0,146.5,2025-11-15 23:00:00+00:00,Davidson Wildcats,Bowling Green Falcons,2025-11-15,bowlinggreen__davidson
401823418,2025,2025-11-15,2025-11-15 23:00:00+00:00,Davidson Wildcats,Bowling Green Falcons,0,0,,,,,False,John M. Belk Arena,espn,2025-11-15,bowlinggreen__davidson,eca5ffef726db1d3ecdae6455c710226,BetRivers,2025-11-15 16:53:27.002321+00:00,-225.0,165.0,-4.5,145.5,2025-11-15 23:00:00+00:00,Davidson Wildcats,Bowling Green Falcons,2025-11-15,bowlinggreen__davidson
401813437,2025,2025-11-15,2025-11-16 00:30:00+00:00,Dayton Flyers,Bethune-Cookman Wildcats,0,0,,,,,False,UD Arena,espn,2025-11-15,bethunecookman__dayton,,,,,,,,,,,,
401826739,2025,2025-11-15,2025-11-15 19:00:00+00:00,Denver Pioneers,UTSA Roadrunners,0,0,,,,,False,Hamilton Gymnasium,espn,2025-11-15,denver__texassanantonio,3bf8897d93a8567982239c91d296f37b,DraftKings,2025-11-15 16:53:27.002321+00:00,-185.0,154.0,-3.5,147.5,2025-11-15 19:00:00+00:00,Denver Pioneers,UTSA Roadrunners,2025-11-15,denver__texassanantonio
401826739,2025,2025-11-15,2025-11-15 19:00:00+00:00,Denver Pioneers,UTSA Roadrunners,0,0,,,,,False,Hamilton Gymnasium,espn,2025-11-15,denver__texassanantonio,3bf8897d93a8567982239c91d296f37b,LowVig.ag,2025-11-15 16:53:27.002321+00:00,-180.0,157.0,-4.0,147.5,2025-11-15 19:00:00+00:00,Denver Pioneers,UTSA Roadrunners,2025-11-15,denver__texassanantonio
401826739,2025,2025-11-15,2025-11-15 19:00:00+00:00,Denver Pioneers,UTSA Roadrunners,0,0,,,,,False,Hamilton Gymnasium,espn,2025-11-15,denver__texassanantonio,3bf8897d93a8567982239c91d296f37b,BetOnline.ag,2025-11-15 16:53:27.002321+00:00,-180.0,157.0,-4.0,147.5,2025-11-15 19:00:00+00:00,Denver Pioneers,UTSA Roadrunners,2025-11-15,denver__texassanantonio
401826739,2025,2025-11-15,2025-11-15 19:00:00+00:00,Denver Pioneers,UTSA Roadrunners,0,0,,,,,False,Hamilton Gymnasium,espn,2025-11-15,denver__texassanantonio,3bf8897d93a8567982239c91d296f37b,Caesars,2025-11-15 16:53:27.002321+00:00,-190.0,158.0,-4.0,147.5,2025-11-15 19:00:00+00:00,Denver Pioneers,UTSA Roadrunners,2025-11-15,denver__texassanantonio
401826739,2025,2025-11-15,2025-11-15 19:00:00+00:00,Denver Pioneers,UTSA Roadrunners,0,0,,,,,False,Hamilton Gymnasium,espn,2025-11-15,denver__texassanantonio,3bf8897d93a8567982239c91d296f37b,BetMGM,2025-11-15 16:53:27.002321+00:00,-190.0,154.0,-4.5,147.5,2025-11-15 19:00:00+00:00,Denver Pioneers,UTSA Roadrunners,2025-11-15,denver__texassanantonio
401826739,2025,2025-11-15,2025-11-15 19:00:00+00:00,Denver Pioneers,UTSA Roadrunners,0,0,,,,,False,Hamilton Gymnasium,espn,2025-11-15,denver__texassanantonio,3bf8897d93a8567982239c91d296f37b,BetUS,2025-11-15 16:53:27.002321+00:00,-180.0,155.0,-4.0,148.5,2025-11-15 19:00:00+00:00,Denver Pioneers,UTSA Roadrunners,2025-11-15,denver__texassanantonio
401826739,2025,2025-11-15,2025-11-15 19:00:00+00:00,Denver Pioneers,UTSA Roadrunners,0,0,,,,,False,Hamilton Gymnasium,espn,2025-11-15,denver__texassanantonio,3bf8897d93a8567982239c91d296f37b,Bovada,2025-11-15 16:53:27.002321+00:00,-180.0,155.0,-4.0,147.5,2025-11-15 19:00:00+00:00,Denver Pioneers,UTSA Roadrunners,2025-11-15,denver__texassanantonio
401826739,2025,2025-11-15,2025-11-15 19:00:00+00:00,Denver Pioneers,UTSA Roadrunners,0,0,,,,,False,Hamilton Gymnasium,espn,2025-11-15,denver__texassanantonio,3bf8897d93a8567982239c91d296f37b,BetRivers,2025-11-15 16:53:27.002321+00:00,-177.0,140.0,-3.5,147.5,2025-11-15 19:00:00+00:00,Denver Pioneers,UTSA Roadrunners,2025-11-15,denver__texassanantonio
401826739,2025,2025-11-15,2025-11-15 19:00:00+00:00,Denver Pioneers,UTSA Roadrunners,0,0,,,,,False,Hamilton Gymnasium,espn,2025-11-15,denver__texassanantonio,3bf8897d93a8567982239c91d296f37b,FanDuel,2025-11-15 16:53:27.002321+00:00,-205.0,164.0,-4.5,148.5,2025-11-15 19:00:00+00:00,Denver Pioneers,UTSA Roadrunners,2025-11-15,denver__texassanantonio
401817478,2025,2025-11-15,2025-11-15 20:30:00+00:00,Drexel Dragons,Syracuse Orange,0,0,,,,,True,Xfinity Mobile Arena,espn,2025-11-15,drexel__syracuse,d66d31475c8d174ed98c381f6278c3a6,FanDuel,2025-11-15 16:53:27.002321+00:00,-950.0,610.0,-12.5,144.5,2025-11-15 20:30:56+00:00,Syracuse Orange,Drexel Dragons,2025-11-15,drexel__syracuse
401817478,2025,2025-11-15,2025-11-15 20:30:00+00:00,Drexel Dragons,Syracuse Orange,0,0,,,,,True,Xfinity Mobile Arena,espn,2025-11-15,drexel__syracuse,d66d31475c8d174ed98c381f6278c3a6,Caesars,2025-11-15 16:53:27.002321+00:00,-900.0,600.0,-12.0,144.5,2025-11-15 20:30:56+00:00,Syracuse Orange,Drexel Dragons,2025-11-15,drexel__syracuse
401817478,2025,2025-11-15,2025-11-15 20:30:00+00:00,Drexel Dragons,Syracuse Orange,0,0,,,,,True,Xfinity Mobile Arena,espn,2025-11-15,drexel__syracuse,d66d31475c8d174ed98c381f6278c3a6,BetOnline.ag,2025-11-15 16:53:27.002321+00:00,-950.0,637.0,-12.0,144.0,2025-11-15 20:30:56+00:00,Syracuse Orange,Drexel Dragons,2025-11-15,drexel__syracuse
401817478,2025,2025-11-15,2025-11-15 20:30:00+00:00,Drexel Dragons,Syracuse Orange,0,0,,,,,True,Xfinity Mobile Arena,espn,2025-11-15,drexel__syracuse,d66d31475c8d174ed98c381f6278c3a6,LowVig.ag,2025-11-15 16:53:27.002321+00:00,-950.0,637.0,-12.0,144.0,2025-11-15 20:30:56+00:00,Syracuse Orange,Drexel Dragons,2025-11-15,drexel__syracuse
401817478,2025,2025-11-15,2025-11-15 20:30:00+00:00,Drexel Dragons,Syracuse Orange,0,0,,,,,True,Xfinity Mobile Arena,espn,2025-11-15,drexel__syracuse,d66d31475c8d174ed98c381f6278c3a6,DraftKings,2025-11-15 16:53:27.002321+00:00,-950.0,625.0,-12.5,144.5,2025-11-15 20:30:56+00:00,Syracuse Orange,Drexel Dragons,2025-11-15,drexel__syracuse
401817478,2025,2025-11-15,2025-11-15 20:30:00+00:00,Drexel Dragons,Syracuse Orange,0,0,,,,,True,Xfinity Mobile Arena,espn,2025-11-15,drexel__syracuse,d66d31475c8d174ed98c381f6278c3a6,BetMGM,2025-11-15 16:53:27.002321+00:00,-900.0,600.0,-12.5,144.5,2025-11-15 20:30:56+00:00,Syracuse Orange,Drexel Dragons,2025-11-15,drexel__syracuse
401817478,2025,2025-11-15,2025-11-15 20:30:00+00:00,Drexel Dragons,Syracuse Orange,0,0,,,,,True,Xfinity Mobile Arena,espn,2025-11-15,drexel__syracuse,d66d31475c8d174ed98c381f6278c3a6,BetUS,2025-11-15 16:53:27.002321+00:00,-950.0,630.0,-12.0,144.5,2025-11-15 20:30:56+00:00,Syracuse Orange,Drexel Dragons,2025-11-15,drexel__syracuse
401817478,2025,2025-11-15,2025-11-15 20:30:00+00:00,Drexel Dragons,Syracuse Orange,0,0,,,,,True,Xfinity Mobile Arena,espn,2025-11-15,drexel__syracuse,d66d31475c8d174ed98c381f6278c3a6,BetRivers,2025-11-15 16:53:27.002321+00:00,-1000.0,550.0,-12.5,144.5,2025-11-15 20:30:56+00:00,Syracuse Orange,Drexel Dragons,2025-11-15,drexel__syracuse
401817478,2025,2025-11-15,2025-11-15 20:30:00+00:00,Drexel Dragons,Syracuse Orange,0,0,,,,,True,Xfinity Mobile Arena,espn,2025-11-15,drexel__syracuse,d66d31475c8d174ed98c381f6278c3a6,Bovada,2025-11-15 16:53:27.002321+00:00,-950.0,600.0,-12.5,145.0,2025-11-15 20:30:56+00:00,Syracuse Orange,Drexel Dragons,2025-11-15,drexel__syracuse
401826969,2025,2025-11-15,2025-11-16 01:00:00+00:00,Elon Phoenix,Gardner-Webb Runnin' Bulldogs,0,0,,,,,False,Schar Center,espn,2025-11-15,elonphoenix__gardnerwebbrunnin,,,,,,,,,,,,
401823227,2025,2025-11-15,2025-11-15 18:00:00+00:00,Florida Gulf Coast Eagles,Chattanooga Mocs,0,0,,,,,False,Alico Arena,espn,2025-11-15,chattanoogamocs__floridagulfcoast,006d559ede2bc2f2dd30485d37698aa0,DraftKings,2025-11-15 16:53:27.002321+00:00,105.0,-125.0,1.5,152.5,2025-11-15 18:00:00+00:00,Florida Gulf Coast Eagles,Chattanooga Mocs,2025-11-15,chattanoogamocs__floridagulfcoast
401823227,2025,2025-11-15,2025-11-15 18:00:00+00:00,Florida Gulf Coast Eagles,Chattanooga Mocs,0,0,,,,,False,Alico Arena,espn,2025-11-15,chattanoogamocs__floridagulfcoast,006d559ede2bc2f2dd30485d37698aa0,BetOnline.ag,2025-11-15 16:53:27.002321+00:00,,,1.5,152.5,2025-11-15 18:00:00+00:00,Florida Gulf Coast Eagles,Chattanooga Mocs,2025-11-15,chattanoogamocs__floridagulfcoast
401823227,2025,2025-11-15,2025-11-15 18:00:00+00:00,Florida Gulf Coast Eagles,Chattanooga Mocs,0,0,,,,,False,Alico Arena,espn,2025-11-15,chattanoogamocs__floridagulfcoast,006d559ede2bc2f2dd30485d37698aa0,LowVig.ag,2025-11-15 16:53:27.002321+00:00,,,1.5,152.5,2025-11-15 18:00:00+00:00,Florida Gulf Coast Eagles,Chattanooga Mocs,2025-11-15,chattanoogamocs__floridagulfcoast
401823227,2025,2025-11-15,2025-11-15 18:00:00+00:00,Florida Gulf Coast Eagles,Chattanooga Mocs,0,0,,,,,False,Alico Arena,espn,2025-11-15,chattanoogamocs__floridagulfcoast,006d559ede2bc2f2dd30485d37698aa0,BetMGM,2025-11-15 16:53:27.002321+00:00,105.0,-125.0,1.5,153.5,2025-11-15 18:00:00+00:00,Florida Gulf Coast Eagles,Chattanooga Mocs,2025-11-15,chattanoogamocs__floridagulfcoast
401823227,2025,2025-11-15,2025-11-15 18:00:00+00:00,Florida Gulf Coast Eagles,Chattanooga Mocs,0,0,,,,,False,Alico Arena,espn,2025-11-15,chattanoogamocs__floridagulfcoast,006d559ede2bc2f2dd30485d37698aa0,BetRivers,2025-11-15 16:53:27.002321+00:00,102.0,-127.0,1.5,153.0,2025-11-15 18:00:00+00:00,Florida Gulf Coast Eagles,Chattanooga Mocs,2025-11-15,chattanoogamocs__floridagulfcoast
401823227,2025,2025-11-15,2025-11-15 18:00:00+00:00,Florida Gulf Coast Eagles,Chattanooga Mocs,0,0,,,,,False,Alico Arena,espn,2025-11-15,chattanoogamocs__floridagulfcoast,006d559ede2bc2f2dd30485d37698aa0,FanDuel,2025-11-15 16:53:27.002321+00:00,106.0,-130.0,1.5,152.5,2025-11-15 18:00:00+00:00,Florida Gulf Coast Eagles,Chattanooga Mocs,2025-11-15,chattanoogamocs__floridagulfcoast
401823227,2025,2025-11-15,2025-11-15 18:00:00+00:00,Florida Gulf Coast Eagles,Chattanooga Mocs,0,0,,,,,False,Alico Arena,espn,2025-11-15,chattanoogamocs__floridagulfcoast,006d559ede2bc2f2dd30485d37698aa0,Bovada,2025-11-15 16:53:27.002321+00:00,105.0,-125.0,1.5,153.0,2025-11-15 18:00:00+00:00,Florida Gulf Coast Eagles,Chattanooga Mocs,2025-11-15,chattanoogamocs__floridagulfcoast
401823227,2025,2025-11-15,2025-11-15 18:00:00+00:00,Florida Gulf Coast Eagles,Chattanooga Mocs,0,0,,,,,False,Alico Arena,espn,2025-11-15,chattanoogamocs__floridagulfcoast,006d559ede2bc2f2dd30485d37698aa0,Caesars,2025-11-15 16:53:27.002321+00:00,105.0,-125.0,1.5,153.0,2025-11-15 18:00:00+00:00,Florida Gulf Coast Eagles,Chattanooga Mocs,2025-11-15,chattanoogamocs__floridagulfcoast
401826948,2025,2025-11-15,2025-11-16 03:00:00+00:00,Fresno State Bulldogs,Utah Valley Wolverines,0,0,,,,,False,Save Mart Center,espn,2025-11-15,fresnostate__utahvalleywolverines,,,,,,,,,,,,
401826700,2025,2025-11-15,2025-11-15 19:00:00+00:00,George Mason Patriots,New Hampshire Wildcats,0,0,,,,,False,EagleBank Arena,espn,2025-11-15,georgemasonpatriots__newhampshire,a04f2e3e5379b8c6608a391ddddbbb78,DraftKings,2025-11-15 16:53:27.002321+00:00,,,-24.5,144.5,2025-11-15 19:00:00+00:00,George Mason Patriots,New Hampshire Wildcats,2025-11-15,georgemasonpatriots__newhampshire
401826700,2025,2025-11-15,2025-11-15 19:00:00+00:00,George Mason Patriots,New Hampshire Wildcats,0,0,,,,,False,EagleBank Arena,espn,2025-11-15,georgemasonpatriots__newhampshire,a04f2e3e5379b8c6608a391ddddbbb78,LowVig.ag,2025-11-15 16:53:27.002321+00:00,,,-24.0,144.5,2025-11-15 19:00:00+00:00,George Mason Patriots,New Hampshire Wildcats,2025-11-15,georgemasonpatriots__newhampshire
401826700,2025,2025-11-15,2025-11-15 19:00:00+00:00,George Mason Patriots,New Hampshire Wildcats,0,0,,,,,False,EagleBank Arena,espn,2025-11-15,georgemasonpatriots__newhampshire,a04f2e3e5379b8c6608a391ddddbbb78,BetMGM,2025-11-15 16:53:27.002321+00:00,,,-24.5,144.5,2025-11-15 19:00:00+00:00,George Mason Patriots,New Hampshire Wildcats,2025-11-15,georgemasonpatriots__newhampshire
401826700,2025,2025-11-15,2025-11-15 19:00:00+00:00,George Mason Patriots,New Hampshire Wildcats,0,0,,,,,False,EagleBank Arena,espn,2025-11-15,georgemasonpatriots__newhampshire,a04f2e3e5379b8c6608a391ddddbbb78,BetOnline.ag,2025-11-15 16:53:27.002321+00:00,,,-24.0,144.5,2025-11-15 19:00:00+00:00,George Mason Patriots,New Hampshire Wildcats,2025-11-15,georgemasonpatriots__newhampshire
401826700,2025,2025-11-15,2025-11-15 19:00:00+00:00,George Mason Patriots,New Hampshire Wildcats,0,0,,,,,False,EagleBank Arena,espn,2025-11-15,georgemasonpatriots__newhampshire,a04f2e3e5379b8c6608a391ddddbbb78,FanDuel,2025-11-15 16:53:27.002321+00:00,-20000.0,3000.0,-24.5,144.5,2025-11-15 19:00:00+00:00,George Mason Patriots,New Hampshire Wildcats,2025-11-15,georgemasonpatriots__newhampshire
401826700,2025,2025-11-15,2025-11-15 19:00:00+00:00,George Mason Patriots,New Hampshire Wildcats,0,0,,,,,False,EagleBank Arena,espn,2025-11-15,georgemasonpatriots__newhampshire,a04f2e3e5379b8c6608a391ddddbbb78,BetRivers,2025-11-15 16:53:27.002321+00:00,,,-24.0,145.0,2025-11-15 19:00:00+00:00,George Mason Patriots,New Hampshire Wildcats,2025-11-15,georgemasonpatriots__newhampshire
401826700,2025,2025-11-15,2025-11-15 19:00:00+00:00,George Mason Patriots,New Hampshire Wildcats,0,0,,,,,False,EagleBank Arena,espn,2025-11-15,georgemasonpatriots__newhampshire,a04f2e3e5379b8c6608a391ddddbbb78,Bovada,2025-11-15 16:53:27.002321+00:00,,,-24.5,145.5,2025-11-15 19:00:00+00:00,George Mason Patriots,New Hampshire Wildcats,2025-11-15,georgemasonpatriots__newhampshire
401826700,2025,2025-11-15,2025-11-15 19:00:00+00:00,George Mason Patriots,New Hampshire Wildcats,0,0,,,,,False,EagleBank Arena,espn,2025-11-15,georgemasonpatriots__newhampshire,a04f2e3e5379b8c6608a391ddddbbb78,Caesars,2025-11-15 16:53:27.002321+00:00,,,-24.0,144.5,2025-11-15 19:00:00+00:00,George Mason Patriots,New Hampshire Wildcats,2025-11-15,georgemasonpatriots__newhampshire
401812919,2025,2025-11-15,2025-11-15 17:00:00+00:00,Georgetown Hoyas,Clemson Tigers,0,0,,,,,False,Capital One Arena,espn,2025-11-15,clemson__georgetownhoyas,012ebd70ff82139a83b970ec69904be9,FanDuel,2025-11-15 16:53:27.002321+00:00,102.0,-122.0,1.5,141.5,2025-11-15 17:00:00+00:00,Georgetown Hoyas,Clemson Tigers,2025-11-15,clemson__georgetownhoyas
401812919,2025,2025-11-15,2025-11-15 17:00:00+00:00,Georgetown Hoyas,Clemson Tigers,0,0,,,,,False,Capital One Arena,espn,2025-11-15,clemson__georgetownhoyas,012ebd70ff82139a83b970ec69904be9,BetOnline.ag,2025-11-15 16:53:27.002321+00:00,-101.0,-119.0,1.0,142.0,2025-11-15 17:00:00+00:00,Georgetown Hoyas,Clemson Tigers,2025-11-15,clemson__georgetownhoyas
401812919,2025,2025-11-15,2025-11-15 17:00:00+00:00,Georgetown Hoyas,Clemson Tigers,0,0,,,,,False,Capital One Arena,espn,2025-11-15,clemson__georgetownhoyas,012ebd70ff82139a83b970ec69904be9,LowVig.ag,2025-11-15 16:53:27.002321+00:00,-101.0,-119.0,1.0,142.0,2025-11-15 17:00:00+00:00,Georgetown Hoyas,Clemson Tigers,2025-11-15,clemson__georgetownhoyas
401812919,2025,2025-11-15,2025-11-15 17:00:00+00:00,Georgetown Hoyas,Clemson Tigers,0,0,,,,,False,Capital One Arena,espn,2025-11-15,clemson__georgetownhoyas,012ebd70ff82139a83b970ec69904be9,Caesars,2025-11-15 16:53:27.002321+00:00,,,0.0,141.5,2025-11-15 17:00:00+00:00,Georgetown Hoyas,Clemson Tigers,2025-11-15,clemson__georgetownhoyas
