date,game_id,q10_total,q50_total,q90_total,q10_margin,q50_margin,q90_margin
2025-11-04,401823857,181.68220356742103,184.4251701230516,186.40717107554983,62.14417247638387,65.70644734253602,72.94776190436349
2025-11-04,401824110,146.56883171745687,147.00315765928116,147.87039620809065,26.01624279839848,29.07239407352972,29.9087524178643
2025-11-04,401824118,135.69273030402633,136.0011508194208,139.31754819120997,28.28442211283094,29.713099134731213,32.75568395903523
2025-11-04,401824860,160.65561564860184,164.14948470448752,165.1016690627065,26.146562514057138,27.73841488401097,30.98976384839513
2025-11-04,401824884,151.238582355221,152.1561947569793,153.6191105669355,35.71221387457481,52.33140177091207,52.645521185341785
2025-11-04,401824895,118.20881417211088,119.17558291258564,126.37735258995583,0.6020804124057161,0.8968115346971509,1.3882437338098903
2025-11-04,401825185,155.002431684696,155.67744405962338,156.03305876726893,25.873651116351336,28.998483906942703,29.361489305627973
2025-11-04,401826052,126.7848706940793,126.94521206559364,133.4435582525384,20.172951473426696,20.988099634483778,24.333651160861187
2025-11-04,401826705,179.58563358914847,183.7877869712903,188.81459393275213,31.59504309914115,32.00183375615387,32.32357241235513
2025-11-04,401826746,117.43601099805828,128.0020198548504,131.91170483871815,22.39263677199665,26.01175974147597,26.919756643046146
2025-11-04,401826803,139.80663564460292,144.70843867324328,157.14569084381105,49.91204467276564,67.75362544263456,77.50749775952022
2025-11-04,401826879,132.6582981772435,133.0777890809702,136.35269467239732,17.003147217898512,17.144798795805407,17.208843758328356
2025-11-04,401826895,125.36319790882688,127.12733488773884,131.28410923999584,23.815685199930165,26.60669780163081,27.008383388251417
2025-11-04,401826926,172.5825290113251,181.50705205475668,185.53504024968305,20.38967199835877,24.416126951282774,26.11427239576956
2025-11-04,401826946,146.8789727708715,148.4829831688755,163.3751948472823,64.00207577393346,72.02139401004064,82.49167141303168
2025-11-04,401827525,161.68900996388254,162.99999680593874,163.34594050852616,18.503964996738784,18.94754096559223,19.84702521252276
2025-11-04,401828553,132.8599488317927,133.00497168059275,137.20504567777724,25.731670110352457,31.766490000284364,31.80668593673689
2025-11-04,401829341,164.91975200204263,169.55088449041986,172.1677981393423,61.58855705626935,66.76979081972095,74.28096253920113
2025-11-04,401830409,161.1979858847604,165.25656661407356,165.96504745986607,27.66689873037836,30.91786147023818,32.51930373198899
2025-11-04,401830629,153.30270474639462,154.90525462231784,155.0117800178948,10.907952024330138,11.000174504382748,11.628773943012172
2025-11-05,401811102,164.08877720763093,167.99971143799627,168.00004558036463,14.427794932418283,16.04973377785942,16.58785848577303
2025-11-05,401812626,133.7919554832457,133.9288382950808,137.89279045215878,25.340544733684908,27.518506121209843,31.13682874801465
2025-11-05,401817172,139.5808969182799,139.9985768603143,142.9457833321128,26.306521443573903,28.07791956123407,28.432939213309016
2025-11-05,401820604,120.08793835686122,122.09095121557476,131.9817540338204,9.091003964319054,10.003848206673572,10.299465290606651
2025-11-05,401820822,145.72446386653445,146.02788384122965,147.1111045201858,26.534612950504805,30.34683934219002,30.6980120139322
2025-11-05,401822176,145.0727820544598,146.33472317890374,147.74627612465574,25.84414209596101,28.42764951983019,28.533724106549208
2025-11-05,401822993,150.13628263533525,151.67224236901274,152.28184826705225,36.03451050447415,49.78417471408581,51.17871754945411
2025-11-05,401823021,173.75175227286238,181.90592969919228,183.6254392542854,16.873687518436526,17.785913668074787,19.023546817209706
2025-11-05,401823036,122.58932272863808,126.907595348087,141.72415952384057,39.70572003865445,58.85005664460471,64.83339263848612
2025-11-05,401823351,148.1021153614344,148.19783215419102,148.31712674543508,22.89819289944552,24.06407555469168,24.485255418146725
2025-11-05,401823450,161.250199680582,162.99913282064682,163.20047813063843,10.010836277068297,10.73472029387286,11.007397215793848
2025-11-05,401823484,161.73205953251102,162.6319167358865,163.27134947665243,32.51211485082308,38.99848467378424,39.00762219831495
2025-11-05,401823499,131.50162468226233,132.0000738603814,135.5302594850862,7.987808858248004,8.687987711439726,9.42129330700192
2025-11-05,401824022,169.54960614895413,174.62949149278387,175.01277406147682,38.66646251705258,45.05551968937473,46.64480482001375
2025-11-05,401824061,138.9875638729941,139.02334800493094,141.7357679487471,25.11162369132766,27.16001228660432,27.31872945548988
2025-11-05,401825576,156.5815256386481,157.99028806482866,160.7061893583304,62.43088122762191,67.97973959688343,74.35428515850016
2025-11-05,401826086,146.78548341371584,148.3010794827183,148.9619344054498,10.627122056766568,11.62369288494468,12.001041241618369
2025-11-05,401826731,137.75517390564454,138.00015482102222,142.28695542921298,33.01596513988381,46.23456564761327,49.35177051142715
2025-11-05,401826767,170.26933133808674,175.2714197822365,176.13877499381763,46.14235978160019,50.73337468860839,56.08214094209927
2025-11-05,401826837,147.949206339248,148.0044832025355,148.48048128231417,15.605472428340398,17.984938089585263,18.260165684071804
2025-11-05,401826937,170.9403960971392,181.7708133453285,184.19647364133044,25.294715992199333,29.05550064727252,29.92234992382012
2025-11-05,401826995,156.01418294470272,156.02353805689867,156.14614201788055,30.9192744023375,35.837551824667315,37.243480839324434
2025-11-05,401827040,146.9299663959572,147.03682731701693,147.04604563770468,32.55096554174176,41.04985574484209,45.13466478784788
2025-11-05,401827058,132.53508587124765,132.6089130030262,136.98057276759272,-2.154345793342925,-1.2729977446127645,1.7960600132918416
2025-11-05,401827172,148.40537729182793,149.04535924994417,151.1832259904765,35.469603413832736,47.09488661531119,48.524923848327006
2025-11-05,401827212,168.95696382070437,169.0128339917583,169.1701123867859,57.09953747842128,60.04199998335383,66.17603229130586
2025-11-05,401827517,149.294162206942,151.346170463668,154.78264073478297,38.8700862385738,48.25499474189806,51.12101477736679
2025-11-05,401828288,103.25927571039549,112.85451220541523,127.7816153939355,23.91932316322148,32.57432311320288,33.74257371684391
2025-11-05,401828719,173.6241905648431,174.98147321890147,177.99553226881173,60.103605937824256,64.65631987269276,68.66525696654482
2025-11-05,401829411,118.26412424590376,122.51051033722683,131.32061536422944,30.8062318850364,36.28658483077916,36.41864275211093
2025-11-05,401829495,125.86041710457276,126.00147324765068,132.60850603046356,13.372725520287933,14.136720510487288,15.708142181948222
2025-11-05,401830318,120.0954736766659,129.7152468286542,136.30395446882758,20.908414980243307,21.9915153460792,23.33687825058249
2025-11-05,401830341,157.7858500580912,157.96010859535062,158.9739069973437,30.59275308622996,36.38385065022225,37.353130718330696
2025-11-05,401830411,172.58501636455017,180.398411643898,180.73605419760693,18.94600270369128,22.00788604203366,24.05761152914467
2025-11-05,401831374,125.434252398448,126.812448400613,147.1273423352375,39.57531824494014,59.707426123710974,67.02404852370424
2025-11-06,401809414,160.67311350827234,162.06143030427697,162.3502001753735,33.75172936849148,40.13921527073333,40.43227326222596
2025-11-06,401812250,163.60571356058307,167.62465169517336,167.6677214528429,34.46174169952798,41.0008042693734,41.02771570569414
2025-11-06,401812333,142.56480026791047,142.78362031575364,143.00692166055413,4.753518832233006,4.965215953959093,6.485323336160289
2025-11-06,401812351,173.72430914975544,184.08883536193457,184.1045523059896,-4.784747286447368,-4.249694779134278,-2.20176123342564
2025-11-06,401812643,115.20346771922846,119.8540709362721,127.02308524042802,20.233961622048387,22.179088851949817,22.292083133849047
2025-11-06,401813253,139.87254708285337,139.96245218982378,139.99991025925348,3.893955044135284,4.003386539260011,4.609812821284841
2025-11-06,401813273,170.34305297158485,178.04624369056984,178.35953773640887,18.314901007777102,23.904560292932462,24.007241236807303
2025-11-06,401813346,124.10062636474343,126.1194629669058,136.0581933817493,33.237335969291344,42.57130156026804,43.1513462940999
2025-11-06,401817154,137.0387349984169,137.9631825041402,138.01310729714402,-8.175173331749464,-8.104589190593066,-2.7483712832004725
2025-11-06,401817183,189.19760422718505,190.5990845797594,197.41653666533108,20.23278065014585,21.38498045665343,23.50672819128797
2025-11-06,401817212,122.47891412367652,122.72271983373976,129.43847119821473,24.280645846655727,29.00335487450567,29.13233142650808
2025-11-06,401817219,143.928453990981,144.0015076404556,144.66101972500798,9.526893967005282,9.6577361012554,9.988506969084096
2025-11-06,401817240,168.8566126470071,175.99860427810384,176.4509301152409,29.57769592191988,35.96739745750288,36.00199373129713
2025-11-06,401817453,126.11934923348863,126.99789395067442,132.1570492895866,10.712376559171446,10.830835969356222,10.938873090482014
2025-11-06,401819871,161.8489209886435,163.733340571475,164.7423120052937,33.6447255263122,39.93987626643176,40.48184632806141
2025-11-06,401819915,137.99980676027064,138.27593539774145,140.2807555582706,7.667508623257357,7.995514925334059,8.705382038277643
2025-11-06,401820183,155.161075770539,155.8727518939492,156.34969725534748,29.38342766216306,35.942939230138464,37.51748817121906
2025-11-06,401820541,142.60057661504314,142.92074834648275,144.12739739377236,26.53181503887123,28.350382030252543,29.407978579654493
2025-11-06,401820837,172.76301889325248,176.96201546674416,177.00303534783274,30.66980638777057,35.00005902826286,35.12080762558945
2025-11-06,401822370,167.04748534751764,167.5763013178092,168.14715077173767,58.48368786198917,64.65008215246917,70.84600386479445
2025-11-06,401823340,155.51045028511973,170.21209356513617,175.7463951188094,70.27903892715717,72.82201509353003,85.89654577065711
2025-11-06,401823399,158.25540880159747,160.054965338827,160.07406517408853,-2.000393374752292,-1.9994487263280587,2.935897166150568
2025-11-06,401823416,183.9377409835678,185.49029764955333,191.8048392959965,54.303712267500245,56.08182202775237,58.11454748529992
2025-11-06,401823441,165.1130236906735,167.9986241032932,168.24495562326587,32.143690264282135,39.990859644430266,40.24284554940127
2025-11-06,401823475,151.49427194002848,152.13481861262034,153.1204274906955,30.42065688973157,38.37340204522339,39.62647987804235
2025-11-06,401823522,143.83602533973584,143.99976488462354,144.398269238063,1.84434503646842,2.00036762166156,4.651847243767266
2025-11-06,401823550,143.6309320870801,143.9830197381729,144.94356611208093,21.669757053200595,21.90513551224336,22.321699437474383
2025-11-06,401824088,157.0120632236782,157.01679286020672,157.02035694644132,8.977981497629164,9.145271585754957,9.285960151084796
2025-11-06,401826042,143.30378766143946,143.4557437733187,144.08734645579673,-3.9994243917729855,-3.986079321058401,2.324736060617004
2025-11-06,401826738,154.09869834172477,154.29329393294577,154.41611809866504,13.952827108070016,14.020307746451664,14.60771807392957
2025-11-06,401826757,135.4759870683722,144.15136651160788,161.44303160712218,58.88051180887022,69.47188679872917,80.19169990335261
2025-11-06,401827003,165.96698619430637,174.19616671847658,174.22241942752242,29.21075862640879,33.93773308397371,34.365367601346534
2025-11-06,401827256,148.1804197288034,150.00499715537774,151.6442542580949,28.96060294963197,36.097191486193296,36.15878499204832
2025-11-06,401827484,140.5859770658149,141.05907563223076,141.2839170734604,0.2994799713043162,1.2463167546608689,3.300803357917128
2025-11-06,401827521,144.8207051216326,145.5435606276863,150.92992625955685,40.96869306097106,60.88642862096526,63.09994519506091
2025-11-06,401828275,130.86948006494947,132.76188698482358,138.22757073166338,24.272646942653846,27.150767010721296,30.34928867701852
2025-11-06,401828543,172.87284759443327,183.57596564068524,187.75344399134235,61.987149160567085,64.93230176577106,71.06717011173177
2025-11-06,401828913,166.88236497809018,176.9067045696762,177.17061608608313,29.33782045344851,31.75544632171821,31.826501449968934
2025-11-06,401829053,164.11571578108564,166.0197385933009,166.06164947618797,-4.015412233770736,-4.008283825438399,1.5644267952636466
2025-11-06,401829414,142.97238732258046,142.9948657308022,143.77436990740148,30.438928795792943,38.04446284808804,40.827449362466005
2025-11-06,401829472,129.75393508953772,129.91542317762773,134.986191300803,5.922194913509565,6.278446412318147,7.1575823843475685
2025-11-06,401829497,145.950319768189,146.0009641079096,147.4083047938461,32.41759261586558,39.40606772885795,44.08478737290129
2025-11-06,401829685,143.47225939890478,145.93432619305906,146.07686336095549,5.6644673287779375,6.165876059809816,7.406559103249792
2025-11-06,401830236,165.90496596987333,174.00238146142993,174.1265551827447,29.15777814183464,31.946406151554257,32.13043531507766
2025-11-07,401808949,61.86885762508852,101.7413767780781,115.5031849277638,5.705499878418125,12.0369234544185,22.95155907855501
2025-11-07,401809074,134.9880664738866,134.98842707830215,134.99957403698673,-11.492819417271493,-11.003214969365438,-3.901261392465759
2025-11-07,401812573,188.9687392503324,191.0090555450101,194.72852965608087,42.51774108070988,48.26094517593989,50.52678328375839
2025-11-07,401812599,128.70193581936493,129.00196081309912,133.36533097784925,24.67301293816464,29.0250380843286,29.32626085145186
2025-11-07,401812786,156.43904324312933,158.1152893526509,158.94717880323918,46.54473614790335,60.65765624722608,67.90013434515434
2025-11-07,401812917,154.7656392675787,155.090131961895,155.85600509362877,31.88066913444473,37.99656556010859,38.19244451753869
2025-11-07,401813445,165.45060008760024,171.99898496969945,172.27181008245765,9.941241404333836,12.121534395505329,12.950653795306923
2025-11-07,401813757,8.601623639156102,82.28832355110426,108.47181383903792,-6.506512956979488,4.588698659539405,22.1315344093325
2025-11-07,401817132,167.1413439627619,172.0259183008699,172.3593958480074,26.44976609393812,31.943401481614742,32.024775608127435
2025-11-07,401817164,145.1052241237406,147.07662349385913,148.96115289390005,-17.847930216574653,-15.577094148354474,-8.028021488926633
2025-11-07,401817253,127.72723143308576,128.37264129264636,135.17837047976758,20.66463921325412,20.87960723117546,21.63699441071307
2025-11-07,401817263,159.83144540153657,161.04384208431995,161.36772357544876,12.476476569812917,13.0037023315944,14.087456953093907
2025-11-07,401817442,138.01756677794845,138.05539531511587,139.82671882095315,17.964566040548533,18.010685178431174,18.39072091331626
2025-11-07,401817487,142.99769186479924,143.16798164700594,143.92290133478738,18.50345862339305,18.62148476487012,19.671813717463813
2025-11-07,401817528,145.47791880424225,145.9329149192472,145.96472016335505,15.584853072323424,15.594444852554073,16.483292919641542
2025-11-07,401818298,108.65619209050254,125.7809487542843,128.8710336351032,-23.383292628887368,-22.791889404145536,-13.540048851540543
2025-11-07,401818367,119.8301725033829,123.6004844421326,124.48746128152578,-21.39324861810428,-18.166770407720136,-12.754827811116776
2025-11-07,401818547,89.28429278358969,106.79729596504914,117.47776004019126,-17.370654525848764,-15.889959300781555,-9.77858201047362
2025-11-07,401819843,137.18498428805603,138.17440790437132,140.27062098643222,9.843954813134744,10.158632512629309,10.828573847934
2025-11-07,401819899,170.97387890947314,174.99971449596308,175.08170890479423,16.29289564981048,20.90027083017922,21.37672696560197
2025-11-07,401820614,115.41410683231037,118.91809542047694,128.21353993171834,22.461954410700347,29.048679940224154,29.774265706064178
2025-11-07,401820797,134.19754366695648,134.49417393964762,136.95731621007909,4.778208397741862,4.925485360561831,6.244144234835651
2025-11-07,401822166,137.47352744860248,142.75126588100295,155.71401773599823,49.56476746887844,65.4866710624929,72.73312864340564
2025-11-07,401822318,137.6305002386667,137.67343857072396,142.47785942256908,28.851931927994443,29.998886162188377,30.06223608155208
2025-11-07,401822330,160.2970977371656,165.99767464162824,167.25221063283942,39.12743716857727,47.97862682155559,48.3490191099325
2025-11-07,401822366,119.49017608488046,121.93843251485715,129.12903776324026,6.139648709526291,7.265416525446081,8.044958787388751
2025-11-07,401822724,129.99973391117194,130.10242740290352,131.64697378533825,-11.806680046275746,-9.707994636035432,-5.689486935075227
2025-11-07,401822735,156.70404409588127,156.83408296378087,158.27741950434844,2.617346666010861,3.675775708903537,3.942041158907169
2025-11-07,401823002,120.54043729532457,121.49940669710618,128.68792112686145,-4.832208005932063,-4.584658427397863,-1.9064576350308475
2025-11-07,401823009,191.06784743703463,202.27171069018647,212.30907254382564,-4.724647328887553,8.773872690771045,23.07416441092659
2025-11-07,401823225,180.08756990751118,183.4590086994764,185.01004217663527,37.75499721528828,43.69286830750313,43.73971277512317
2025-11-07,401823352,169.60041059739405,173.98944005110667,174.25301308720637,4.283135780434167,5.938304481675472,6.00051426853926
2025-11-07,401823392,161.7192211911331,162.02655960861475,162.21344110191552,25.98164602597448,26.04192434233155,26.080612771844592
2025-11-07,401823426,158.29070719155214,159.02282014643075,159.60346055138498,7.009507386901892,7.353418165040944,8.03096955551756
2025-11-07,401823461,164.2338324536439,168.95964349234393,169.12189300165764,24.09207190342353,25.01369850203957,26.1892192718336
2025-11-07,401823509,136.79234452992225,136.97166217229656,141.34856595299604,34.275360274998576,45.54038337273174,48.79730903084728
2025-11-07,401823514,145.86081902473092,145.93942529674632,145.99361484525963,-2.246454142156852,-2.00064881428622,3.006627001219379
2025-11-07,401823531,5.126144381289203,82.23468235815673,108.3265191878088,-6.4298852722432285,4.363534996968852,21.94236093239916
2025-11-07,401823554,93.17364796245644,107.58932789232436,117.15671486752672,-15.83453641569553,-14.989979550487504,-9.437433783627252
2025-11-07,401823647,134.92989591727311,135.04129621205757,137.97799934627656,18.335910326636107,18.39157645117214,19.73846829934931
2025-11-07,401824023,128.08592718593096,129.87425182717735,136.4794736736284,19.4958541210536,20.36303172431684,21.1927744890997
2025-11-07,401824055,40.07251826393068,84.13521908730098,108.6295683254839,-5.1176764392318495,4.382049783985975,21.81407289365714
2025-11-07,401824119,42.4826678858006,84.38719139298445,108.67034885856933,-5.075514998034847,4.191253465292387,21.975365893236063
2025-11-07,401824134,153.4338854404112,153.87900392189715,153.99541173534098,15.075686622371238,15.655984149704004,16.242837074685593
2025-11-07,401824302,154.0030452353635,154.0153809442946,154.24705190029914,8.003128365712982,8.014764098597611,9.083776132050597
2025-11-07,401824357,127.11278969452628,127.4925332023347,130.9536624505355,21.22028123826249,23.93697917015241,26.77036821013208
2025-11-07,401824868,122.75556410668906,124.85138182582492,128.3830111486136,-3.3393547377051744,-3.104263196891221,-2.5054243847626467
2025-11-07,401824945,135.10048575651336,136.08328735923016,138.37960985970054,7.59260376071011,8.131692689393965,8.522133808066446
2025-11-07,401825204,176.55150231543695,183.0518144750023,185.7754524766449,26.59499140632694,29.108580860232767,29.58983027488024
2025-11-07,401825382,198.16563550198327,203.7711719369788,204.86008213040367,32.654346925691854,36.932964339973495,41.91603067303943
2025-11-07,401825587,141.3601447947723,142.01745469372514,144.08282037421532,27.930632667271965,32.04845832924045,32.19497178897843
2025-11-07,401826069,159.7283264304927,160.09708641503062,161.07584318870488,32.57090933724408,37.952917099793886,37.99864644985886
2025-11-07,401826698,177.76108120153327,185.40719724396567,186.1974044949799,5.848053970735104,6.007593892726953,9.32265766304066
2025-11-07,401826706,163.7926143762565,165.00519390593402,165.34172727486978,30.52380359797706,36.63431059476394,37.33045059931928
2025-11-07,401826804,30.94242146190208,83.0848352699912,108.45810602855482,-6.303799537396651,3.778353766725993,21.44211310081977
2025-11-07,401826860,163.4378912820205,168.96259448711098,169.53783583025157,39.13361058718008,47.75000864446358,48.11429116436265
2025-11-07,401826869,163.59863286511708,164.27118415826442,164.57434840820136,9.386373959840135,10.00660660743052,10.718228879897742
2025-11-07,401826892,128.77143959963925,129.05929440026392,134.61737891423917,6.575527487518772,6.99983778951525,7.854484080667556
2025-11-07,401826918,164.7124964834361,165.99450424263796,166.43874936090805,30.13990649768946,36.01556835480677,36.05103018037799
2025-11-07,401826922,53.00512678735038,94.49347353185055,118.53904980272232,5.012471627279544,15.904812377119278,27.371248727619044
2025-11-07,401826927,44.744928053768106,85.07995844319544,109.3674572298622,-4.852178560724467,4.5062394139610005,22.33959190385178
2025-11-07,401827273,132.9375563426505,133.00069677589,133.93460115660736,-3.1160117266428773,-2.99538312240745,0.2340647528895375
2025-11-07,401827449,162.54018964579691,165.33416074578128,165.5256730947338,14.382850754112177,15.01043913528323,15.214417196049434
2025-11-07,401828301,132.6782809225559,133.07397380504705,134.2870299041602,-10.051167761690197,-8.970422805953861,-3.1501014198146184
2025-11-07,401828473,143.57009672999524,144.30596115366785,145.16875735677436,26.905125195330392,31.91547541856007,32.07783862331012
2025-11-07,401828492,150.95153305297595,150.97297637496928,151.9581968424249,18.933143864442137,21.0041911013018,21.541214900223792
2025-11-07,401828495,160.93918565727543,164.05357634750743,164.47995880297978,35.14465713134186,44.41916442666572,44.6240486177522
2025-11-07,401828911,141.84752357392608,142.00050473706523,143.60730810857586,32.47480181254484,41.98770125519115,43.47468783643161
2025-11-07,401828917,172.1556410171091,179.0617198404056,179.20605868619975,17.31744221565898,23.10287422341079,23.56839740480022
2025-11-07,401829277,153.011543510704,153.95355478363655,154.006975884353,9.51492675828396,10.101156286580965,11.6874841515971
2025-11-07,401829342,136.84271953938813,137.00201595848256,141.2384810929745,-22.029890492087148,-17.465694058729575,-9.922039916613022
2025-11-07,401829345,168.34575166968642,172.94632938474362,174.16119179427776,2.6134101707865844,4.852658100238724,4.905382776465804
2025-11-07,401829430,5.53127266936239,82.23468235815673,108.3265191878088,-6.4298852722432285,4.363534996968852,21.94236093239916
2025-11-07,401829448,153.78245573443928,154.82738994684345,155.0335582063586,21.26296934469195,25.01045846998493,25.01308131605589
2025-11-07,401829486,145.81830708586892,168.9560084351591,176.07407949796078,69.21213300982424,73.48384395563161,80.0842234681447
2025-11-07,401831071,169.51403336587245,175.37188655121457,178.01793524865818,69.26518813335984,72.680422159824,80.98543801708698
2025-11-08,401808891,186.994864032596,187.26038145233088,189.15592854116667,38.22591238525895,45.413470683927,46.38677102353435
2025-11-08,401811966,163.63673655448042,166.05413663800636,166.50634571243194,7.180469169045941,8.054758478551099,8.23276142477325
2025-11-08,401812261,179.88148465834203,199.5823701408605,202.0687807220414,-7.527435866376941,-6.982285636692893,6.906122801799372
2025-11-08,401812283,171.1233873706949,176.07090535529653,176.3228776606334,8.244293026548155,9.62740983682697,10.58513190175614
2025-11-08,401812660,151.0049525733602,151.17683990209113,151.92993464798852,34.1810585909924,45.096336109590645,45.12774883000517
2025-11-08,401813347,155.56346501365115,159.01437129715546,160.0989970462545,18.014692031143337,18.99128007235559,19.010267088377603
2025-11-08,401813374,123.4654167017452,126.000397299638,128.31463517731373,-8.048565932594405,-8.043548278675019,-4.1501968595175285
2025-11-08,401813435,147.57827954450278,147.75181758896096,148.94312492039435,5.389042166735386,5.996088270665253,7.453547360364319
2025-11-08,401817142,180.16447381000287,193.6552428798568,194.6983939886181,4.014953392076233,4.02391832783792,7.866162457420182
2025-11-08,401817173,158.24178078038614,158.97397770003758,159.14064434971337,14.926926298828656,15.011041374035235,15.361946052142873
2025-11-08,401817229,149.00597408490827,149.6654903330189,150.11035736216382,32.48979811348954,40.992135066706425,42.7156210042691
2025-11-08,401817465,157.93094854975212,159.05577247479323,159.8687544426897,21.01424630229229,22.99794900262913,24.0083738221258
2025-11-08,401817477,122.84221113542505,124.9412613758811,134.94151244754053,32.2475237975812,40.11928831767155,41.48709092872577
2025-11-08,401817518,186.9815629389176,202.63266868283284,213.2819723609988,-3.7071790690780895,1.1940074885739338,17.888964897495836
2025-11-08,401819861,179.6126460084066,195.6200857003007,199.98077337140745,-0.6619477806225535,3.0878358059298794,13.155984426224707
2025-11-08,401819889,165.48175331445026,168.99947398174024,169.28997145694674,23.65188768408802,27.017192464686044,27.3650769875823
2025-11-08,401819906,174.255727532915,180.9988120115144,182.59713018394783,1.063886484589303,2.399720500997661,3.4841472250283645
2025-11-08,401820210,135.9681077466749,136.39236100747095,140.62738453307696,36.86346258845511,50.76888060578729,54.00235327180816
2025-11-08,401820396,165.76611019852763,169.9886118314821,170.00885938049584,25.925914343272748,31.60051562066815,32.139380121516616
2025-11-08,401820485,160.60067883144296,162.0014327555072,162.54230738322354,6.868234021870872,9.030809220166354,9.04111663322782
2025-11-08,401820550,125.6545974188709,126.60795441551602,127.2185857678829,-22.384311447345738,-17.728947367114714,-9.870160965750172
2025-11-08,401820596,167.2065829216168,172.50954217970917,173.0352372899169,28.74437185056797,35.08955055410535,35.1811083108726
2025-11-08,401820622,130.97622743154133,131.058523421958,135.28468088029567,10.98219400173402,11.011478883174544,12.03440602563705
2025-11-08,401820823,186.86921734310016,188.9354868605692,198.10106157700432,31.45624933169237,32.06320425415273,35.45101742908198
