date,game_id,home_team,away_team,start_time_local,start_time_iso,start_tz_abbr,segment,half,start_min,end_min,mu_home_pts_seg,mu_away_pts_seg,mu_total_pts_seg,mu_margin_pts_seg,q10_home_pts_seg,q50_home_pts_seg,q90_home_pts_seg,q10_away_pts_seg,q50_away_pts_seg,q90_away_pts_seg,q10_total_pts_seg,q50_total_pts_seg,q90_total_pts_seg,q10_margin_pts_seg,q50_margin_pts_seg,q90_margin_pts_seg,mu_home_score_end,mu_away_score_end,mu_total_score_end,mu_margin_score_end,q10_home_score_end,q50_home_score_end,q90_home_score_end,q10_away_score_end,q50_away_score_end,q90_away_score_end,q10_total_score_end,q50_total_score_end,q90_total_score_end,q10_margin_score_end,q50_margin_score_end,q90_margin_score_end,mu_home_poss_seg,mu_away_poss_seg,mu_total_poss_seg,q10_total_poss_seg,q50_total_poss_seg,q90_total_poss_seg,mu_home_tov_seg,mu_away_tov_seg,mu_total_tov_seg,q10_total_tov_seg,q50_total_tov_seg,q90_total_tov_seg,mu_home_fta_seg,mu_away_fta_seg,mu_total_fta_seg,q10_total_fta_seg,q50_total_fta_seg,q90_total_fta_seg,mu_home_fga2_seg,mu_away_fga2_seg,mu_total_fga2_seg,q10_total_fga2_seg,q50_total_fga2_seg,q90_total_fga2_seg,mu_home_fga3_seg,mu_away_fga3_seg,mu_total_fga3_seg,q10_total_fga3_seg,q50_total_fga3_seg,q90_total_fga3_seg
2026-02-05,401812051,Campbell Fighting Camels,Drexel Dragons,2026-02-05 19:00,2026-02-06T00:00:00Z,EST,2,1,5,10,8.87425,8.7215,17.59575,0.15275,5.0,9.0,13.0,5.0,8.0,13.0,11.0,17.0,24.0,-5.0,0.0,6.0,17.7505,17.418,33.0470447409031,0.3325,11.0,17.0,25.0,11.0,17.0,24.0,22.878544740903088,32.87854474090309,43.87854474090308,-8.0,0.0,8.0,8.58175,8.67125,17.253,12.0,17.0,23.0,1.43475,1.436,2.87075,1.0,3.0,5.0,1.6495,1.684,3.3335,1.0,3.0,6.0,4.08575,4.0655,8.15125,4.0,8.0,12.0,2.3185,2.30425,4.62275,2.0,4.0,8.0
2026-02-05,401812051,Campbell Fighting Camels,Drexel Dragons,2026-02-05 19:00,2026-02-06T00:00:00Z,EST,3,1,10,15,8.84675,8.68725,17.534,0.1595,5.0,9.0,13.0,5.0,8.0,13.0,11.0,17.0,24.0,-5.0,0.0,6.0,26.59725,26.10525,49.93937913858612,0.492,18.0,26.0,36.0,17.0,26.0,35.0,35.236879138586104,49.2368791385861,65.23687913858609,-10.0,0.0,11.0,8.60675,8.5615,17.16825,12.0,17.0,23.0,1.40975,1.44975,2.8595,1.0,3.0,5.0,1.6435,1.6675,3.311,1.0,3.0,6.0,4.104,4.07175,8.17575,5.0,8.0,12.0,2.25675,2.3205,4.57725,2.0,4.0,8.0
2026-02-05,401812051,Campbell Fighting Camels,Drexel Dragons,2026-02-05 19:00,2026-02-06T00:00:00Z,EST,4,1,15,20,8.73125,8.6675,17.39875,0.06375,5.0,8.0,13.0,5.0,8.0,13.0,11.0,17.0,24.0,-5.0,0.0,6.0,35.3285,34.77275,70.37112807793352,0.55575,25.0,35.0,47.0,24.0,34.0,46.0,52.26987807793351,69.26987807793351,89.2698780779335,-12.0,0.0,13.0,8.60625,8.69075,17.297,12.0,17.0,23.0,1.39675,1.41275,2.8095,1.0,3.0,5.0,1.67875,1.625,3.30375,1.0,3.0,6.0,4.07625,4.07225,8.1485,4.0,8.0,12.0,2.31475,2.27325,4.588,2.0,4.0,7.0
2026-02-05,401812051,Campbell Fighting Camels,Drexel Dragons,2026-02-05 19:00,2026-02-06T00:00:00Z,EST,5,2,20,25,9.66575,10.00025,19.666,-0.3345,5.0,9.0,14.0,6.0,10.0,15.0,13.0,19.0,27.0,-6.0,0.0,6.0,44.99425,44.773,87.46328193737583,0.22125,34.0,45.0,57.0,33.0,45.0,57.0,68.6960319373758,86.69603193737582,106.6960319373758,-13.0,0.0,14.0,8.90325,8.93575,17.839,12.0,18.0,24.0,1.471,1.482,2.953,1.0,3.0,5.0,1.74425,1.697,3.44125,1.0,3.0,6.0,4.175,4.31775,8.49275,5.0,8.0,12.0,2.382,2.37175,4.75375,2.0,5.0,8.0
2026-02-05,401812051,Campbell Fighting Camels,Drexel Dragons,2026-02-05 19:00,2026-02-06T00:00:00Z,EST,6,2,25,30,9.7505,10.02875,19.77925,-0.27825,5.0,9.0,14.0,6.0,10.0,15.0,13.0,19.0,27.0,-6.0,0.0,5.0,54.74475,54.80175,107.79342598144774,-0.057,43.0,54.0,67.0,42.0,55.0,68.0,87.24692598144773,107.24692598144772,129.24692598144773,-15.0,0.0,14.0,8.91475,9.0315,17.94625,12.0,18.0,24.0,1.4585,1.50375,2.96225,1.0,3.0,5.0,1.7045,1.69,3.3945,1.0,3.0,6.0,4.21175,4.2135,8.42525,5.0,8.0,12.0,2.36475,2.3395,4.70425,2.0,5.0,8.0
2026-02-05,401812051,Campbell Fighting Camels,Drexel Dragons,2026-02-05 19:00,2026-02-06T00:00:00Z,EST,7,2,30,35,9.70625,10.0485,19.75475,-0.34225,5.0,9.0,14.0,6.0,10.0,15.0,13.0,19.0,27.0,-6.0,0.0,5.0,64.451,64.85025,128.80860103913537,-0.39925,51.0,64.0,78.0,51.0,65.0,79.0,106.50735103913536,128.50735103913536,151.50735103913536,-16.0,0.0,15.0,9.0145,8.93575,17.95025,12.0,18.0,24.0,1.487,1.475,2.962,1.0,3.0,5.0,1.72875,1.72875,3.4575,1.0,3.0,6.0,4.27375,4.265,8.53875,5.0,8.0,13.0,2.37625,2.4095,4.78575,2.0,5.0,8.0
2026-02-05,401812051,Campbell Fighting Camels,Drexel Dragons,2026-02-05 19:00,2026-02-06T00:00:00Z,EST,8,2,35,40,9.707,10.01075,19.71775,-0.30375,5.0,9.0,14.0,6.0,10.0,15.0,13.0,20.0,27.0,-6.0,0.0,6.0,74.158,74.861,149.019,-0.703,60.0,74.0,89.0,60.0,74.0,90.0,125.0,149.0,173.0,-18.0,-1.0,16.0,8.97875,8.90825,17.887,12.0,18.0,24.0,1.50575,1.45275,2.9585,1.0,3.0,5.0,1.742,1.71225,3.45425,1.0,3.0,6.0,4.253,4.19025,8.44325,5.0,8.0,12.0,2.39275,2.3765,4.76925,2.0,5.0,8.0
2026-02-05,401812052,Stony Brook Seawolves,Monmouth Hawks,2026-02-05 19:00,2026-02-06T00:00:00Z,EST,1,1,0,5,8.50975,8.422,16.93175,0.08775,4.0,8.0,13.0,5.0,8.0,13.0,11.0,17.0,23.0,-5.0,0.0,5.0,8.50975,8.422,15.714441432478775,0.08775,4.0,8.0,13.0,5.0,8.0,13.0,9.782691432478774,15.782691432478773,21.78269143247877,-5.0,0.0,5.0,8.43625,8.4165,16.85275,12.0,17.0,23.0,1.35725,1.39325,2.7505,1.0,3.0,5.0,1.61025,1.561,3.17125,1.0,3.0,6.0,3.99,3.99675,7.98675,4.0,8.0,12.0,2.25075,2.2375,4.48825,2.0,4.0,7.0
2026-02-05,401812052,Stony Brook Seawolves,Monmouth Hawks,2026-02-05 19:00,2026-02-06T00:00:00Z,EST,2,1,5,10,8.59475,8.4515,17.04625,0.14325,5.0,8.0,13.0,4.0,8.0,13.0,11.0,17.0,24.0,-5.0,0.0,6.0,17.1045,16.8735,31.856544740903093,0.231,11.0,17.0,24.0,11.0,17.0,24.0,21.878544740903088,31.878544740903084,42.87854474090308,-8.0,0.0,8.0,8.4815,8.51375,16.99525,12.0,17.0,23.0,1.3885,1.38775,2.77625,1.0,3.0,5.0,1.619,1.61325,3.23225,1.0,3.0,6.0,3.95325,4.024,7.97725,4.0,8.0,12.0,2.24375,2.25075,4.4945,2.0,4.0,7.0
2026-02-05,401812052,Stony Brook Seawolves,Monmouth Hawks,2026-02-05 19:00,2026-02-06T00:00:00Z,EST,3,1,10,15,8.64075,8.41875,17.0595,0.222,5.0,8.0,13.0,4.0,8.0,13.0,11.0,17.0,24.0,-5.0,0.0,6.0,25.74525,25.29225,48.27437913858611,0.453,17.0,25.0,34.0,17.0,25.0,34.0,34.236879138586104,48.2368791385861,62.2368791385861,-10.0,1.0,10.0,8.43525,8.42775,16.863,12.0,17.0,22.0,1.40525,1.41975,2.825,1.0,3.0,5.0,1.63875,1.6035,3.24225,1.0,3.0,6.0,4.0255,3.995,8.0205,4.0,8.0,12.0,2.2765,2.26625,4.54275,2.0,4.0,7.0
2026-02-05,401812052,Stony Brook Seawolves,Monmouth Hawks,2026-02-05 19:00,2026-02-06T00:00:00Z,EST,4,1,15,20,8.639,8.40375,17.04275,0.23525,5.0,8.0,13.0,4.0,8.0,13.0,11.0,17.0,24.0,-5.0,0.0,6.0,34.38425,33.696,68.35012807793352,0.68825,24.0,34.0,45.0,23.0,34.0,44.0,51.26987807793351,68.2698780779335,86.2698780779335,-11.0,1.0,13.0,8.45775,8.45275,16.9105,11.0,17.0,22.0,1.399,1.39975,2.79875,1.0,3.0,5.0,1.584,1.58125,3.16525,1.0,3.0,6.0,4.043,4.01575,8.05875,4.0,8.0,12.0,2.252,2.24475,4.49675,2.0,4.0,7.0
2026-02-05,401812052,Stony Brook Seawolves,Monmouth Hawks,2026-02-05 19:00,2026-02-06T00:00:00Z,EST,5,2,20,25,9.40975,9.7685,19.17825,-0.35875,5.0,9.0,14.0,5.0,10.0,14.0,13.0,19.0,26.0,-6.0,0.0,5.0,43.794,43.4645,84.95453193737582,0.3295,33.0,43.0,55.0,33.0,43.0,54.0,67.6960319373758,84.6960319373758,102.6960319373758,-13.0,0.0,14.0,8.79725,8.742,17.53925,12.0,17.0,23.0,1.44575,1.45925,2.905,1.0,3.0,5.0,1.6965,1.648,3.3445,1.0,3.0,6.0,4.1155,4.12525,8.24075,5.0,8.0,12.0,2.33475,2.33375,4.6685,2.0,5.0,8.0
2026-02-05,401812052,Stony Brook Seawolves,Monmouth Hawks,2026-02-05 19:00,2026-02-06T00:00:00Z,EST,6,2,25,30,9.4175,9.723,19.1405,-0.3055,5.0,9.0,14.0,5.0,9.0,14.0,13.0,19.0,26.0,-6.0,0.0,5.0,53.2115,53.1875,104.64592598144772,0.024,42.0,53.0,65.0,42.0,53.0,65.0,86.24692598144773,104.24692598144772,123.24692598144772,-15.0,0.0,15.0,8.785,8.744,17.529,12.0,17.0,23.0,1.41625,1.4295,2.84575,1.0,3.0,5.0,1.68575,1.70375,3.3895,1.0,3.0,6.0,4.09725,4.1505,8.24775,5.0,8.0,12.0,2.35725,2.3045,4.66175,2.0,5.0,8.0
2026-02-05,401812052,Stony Brook Seawolves,Monmouth Hawks,2026-02-05 19:00,2026-02-06T00:00:00Z,EST,7,2,30,35,9.4455,9.78125,19.22675,-0.33575,5.0,9.0,14.0,5.0,10.0,14.0,13.0,19.0,26.0,-6.0,0.0,5.0,62.657,62.96875,125.13310103913535,-0.31175,50.0,62.0,76.0,51.0,63.0,75.0,105.50735103913536,124.50735103913536,144.50735103913536,-16.0,0.0,15.0,8.688,8.71025,17.39825,12.0,17.0,23.0,1.4505,1.46525,2.91575,1.0,3.0,5.0,1.70425,1.65325,3.3575,1.0,3.0,6.0,4.134,4.1475,8.2815,5.0,8.0,12.0,2.34175,2.28525,4.627,2.0,4.0,7.0
2026-02-05,401812052,Stony Brook Seawolves,Monmouth Hawks,2026-02-05 19:00,2026-02-06T00:00:00Z,EST,8,2,35,40,9.3735,9.795,19.1685,-0.4215,5.0,9.0,14.0,5.0,10.0,14.0,13.0,19.0,26.0,-6.0,0.0,5.0,72.0305,72.76375,144.79425,-0.73325,58.0,72.0,86.0,59.0,73.0,87.0,124.0,145.0,166.0,-18.0,-1.0,16.0,8.6855,8.7595,17.445,12.0,17.0,23.0,1.41225,1.41875,2.831,1.0,3.0,5.0,1.699,1.675,3.374,1.0,3.0,6.0,4.14175,4.143,8.28475,5.0,8.0,12.0,2.316,2.35325,4.66925,2.0,4.0,7.0
2026-02-05,401812053,Hofstra Pride,Northeastern Huskies,2026-02-05 19:00,2026-02-06T00:00:00Z,EST,1,1,0,5,8.3395,8.14725,16.48675,0.19225,4.0,8.0,13.0,4.0,8.0,12.0,11.0,16.0,23.0,-5.0,0.0,6.0,8.3395,8.14725,15.269441432478777,0.19225,4.0,8.0,13.0,4.0,8.0,12.0,9.782691432478774,14.782691432478773,21.78269143247877,-5.0,0.0,6.0,8.48275,8.5115,16.99425,12.0,17.0,23.0,1.43375,1.4145,2.84825,1.0,3.0,5.0,1.6,1.59675,3.19675,1.0,3.0,6.0,4.03925,4.04375,8.083,4.0,8.0,12.0,2.24375,2.24825,4.492,2.0,4.0,7.0
2026-02-05,401812053,Hofstra Pride,Northeastern Huskies,2026-02-05 19:00,2026-02-06T00:00:00Z,EST,2,1,5,10,8.35075,8.20875,16.5595,0.142,4.0,8.0,12.0,4.0,8.0,12.0,11.0,16.0,23.0,-5.0,0.0,5.0,16.69025,16.356,30.92479474090309,0.33425,10.0,16.0,23.0,10.0,16.0,23.0,20.878544740903088,30.878544740903084,41.87854474090308,-8.0,0.0,8.0,8.53,8.485,17.015,12.0,17.0,23.0,1.40625,1.4175,2.82375,1.0,3.0,5.0,1.603,1.6545,3.2575,1.0,3.0,6.0,3.983,4.032,8.015,4.0,8.0,12.0,2.243,2.23775,4.48075,2.0,4.0,7.0
2026-02-05,401812053,Hofstra Pride,Northeastern Huskies,2026-02-05 19:00,2026-02-06T00:00:00Z,EST,3,1,10,15,8.352,8.214,16.566,0.138,4.0,8.0,13.0,4.0,8.0,12.0,11.0,16.0,23.0,-5.0,0.0,6.0,25.04225,24.57,46.84912913858611,0.47225,17.0,25.0,34.0,16.0,24.0,33.0,33.236879138586104,46.2368791385861,61.2368791385861,-9.0,0.0,11.0,8.44125,8.46525,16.9065,12.0,17.0,23.0,1.37675,1.4045,2.78125,1.0,3.0,5.0,1.649,1.63825,3.28725,1.0,3.0,6.0,3.99725,3.98675,7.984,4.0,8.0,12.0,2.269,2.2365,4.5055,2.0,4.0,7.0
2026-02-05,401812053,Hofstra Pride,Northeastern Huskies,2026-02-05 19:00,2026-02-06T00:00:00Z,EST,4,1,15,20,8.36475,8.189,16.55375,0.17575,4.0,8.0,13.0,4.0,8.0,12.0,11.0,16.0,23.0,-5.0,0.0,6.0,33.407,32.759,66.43587807793351,0.648,23.0,33.0,44.0,23.0,33.0,43.0,49.26987807793351,66.2698780779335,84.2698780779335,-11.0,0.0,13.0,8.41225,8.4045,16.81675,12.0,17.0,22.0,1.409,1.3835,2.7925,1.0,3.0,5.0,1.626,1.631,3.257,1.0,3.0,6.0,3.97675,3.979,7.95575,4.0,8.0,12.0,2.2495,2.222,4.4715,2.0,4.0,7.0
2026-02-05,401812053,Hofstra Pride,Northeastern Huskies,2026-02-05 19:00,2026-02-06T00:00:00Z,EST,5,2,20,25,9.196,9.51225,18.70825,-0.31625,5.0,9.0,14.0,5.0,9.0,14.0,12.0,18.5,25.0,-6.0,0.0,6.0,42.603,42.27125,82.57028193737582,0.33175,32.0,42.0,54.0,32.0,42.0,53.0,65.6960319373758,82.6960319373758,99.6960319373758,-13.0,0.0,14.0,8.81075,8.79475,17.6055,12.0,17.0,23.0,1.44075,1.46575,2.9065,1.0,3.0,5.0,1.71225,1.67075,3.383,1.0,3.0,6.0,4.1875,4.1445,8.332,5.0,8.0,12.0,2.35225,2.30525,4.6575,2.0,4.0,8.0
2026-02-05,401812053,Hofstra Pride,Northeastern Huskies,2026-02-05 19:00,2026-02-06T00:00:00Z,EST,6,2,25,30,9.17875,9.459,18.63775,-0.28025,5.0,9.0,14.0,5.0,9.0,14.0,12.0,18.0,25.0,-6.0,0.0,5.0,51.78175,51.73025,101.75892598144772,0.0515,40.0,51.5,63.0,40.0,52.0,63.0,84.24692598144773,101.24692598144772,120.24692598144772,-14.0,0.0,15.0,8.71875,8.77625,17.495,12.0,17.0,23.0,1.495,1.46275,2.95775,1.0,3.0,5.0,1.68175,1.71825,3.4,1.0,3.0,6.0,4.159,4.16125,8.32025,5.0,8.0,12.0,2.3085,2.341,4.6495,2.0,4.0,7.0
2026-02-05,401812053,Hofstra Pride,Northeastern Huskies,2026-02-05 19:00,2026-02-06T00:00:00Z,EST,7,2,30,35,9.227,9.52725,18.75425,-0.30025,5.0,9.0,14.0,5.0,9.0,14.0,12.0,19.0,25.0,-6.0,0.0,5.0,61.00875,61.2575,121.77360103913536,-0.24875,49.0,61.0,73.0,49.0,61.0,74.0,102.50735103913536,121.50735103913536,141.50735103913536,-16.0,0.0,16.0,8.82475,8.83675,17.6615,12.0,17.0,23.0,1.4635,1.479,2.9425,1.0,3.0,5.0,1.6755,1.6685,3.344,1.0,3.0,6.0,4.13,4.18125,8.31125,5.0,8.0,12.0,2.353,2.35925,4.71225,2.0,5.0,8.0
2026-02-05,401812053,Hofstra Pride,Northeastern Huskies,2026-02-05 19:00,2026-02-06T00:00:00Z,EST,8,2,35,40,9.119,9.5195,18.6385,-0.4005,5.0,9.0,14.0,5.0,9.0,14.0,12.0,19.0,25.0,-6.0,0.0,5.0,70.12775,70.777,140.90475,-0.64925,57.0,70.0,83.0,58.0,70.0,84.0,120.0,141.0,162.0,-18.0,-1.0,17.0,8.7715,8.718,17.4895,12.0,17.0,23.0,1.44725,1.4315,2.87875,1.0,3.0,5.0,1.684,1.669,3.353,1.0,3.0,6.0,4.133,4.11875,8.25175,5.0,8.0,12.0,2.27925,2.31225,4.5915,2.0,4.0,7.0
2026-02-05,401812142,Bryant Bulldogs,UAlbany Great Danes,2026-02-05 18:00,2026-02-05T23:00:00Z,EST,1,1,0,5,8.43775,8.21375,16.6515,0.224,4.0,8.0,13.0,4.0,8.0,12.0,11.0,16.0,23.0,-5.0,0.0,6.0,8.43775,8.21375,15.434191432478777,0.224,4.0,8.0,13.0,4.0,8.0,12.0,9.782691432478774,14.782691432478776,21.78269143247877,-5.0,0.0,6.0,8.47325,8.4705,16.94375,11.0,17.0,23.0,1.41825,1.38875,2.807,1.0,3.0,5.0,1.64725,1.634,3.28125,1.0,3.0,6.0,3.99625,3.9575,7.95375,4.0,8.0,12.0,2.24575,2.2455,4.49125,2.0,4.0,7.0
2026-02-05,401812142,Bryant Bulldogs,UAlbany Great Danes,2026-02-05 18:00,2026-02-05T23:00:00Z,EST,2,1,5,10,8.51025,8.2605,16.77075,0.24975,5.0,8.0,13.0,4.0,8.0,13.0,11.0,16.0,23.0,-5.0,0.0,6.0,16.948,16.47425,31.30079474090309,0.47375,11.0,17.0,24.0,10.0,16.0,23.0,20.878544740903088,30.87854474090309,41.87854474090308,-7.0,0.0,8.0,8.41725,8.38575,16.803,11.0,17.0,23.0,1.39325,1.38525,2.7785,1.0,3.0,5.0,1.626,1.6255,3.2515,1.0,3.0,6.0,3.99825,4.03225,8.0305,4.0,8.0,12.0,2.2665,2.24025,4.50675,2.0,4.0,7.0
2026-02-05,401812142,Bryant Bulldogs,UAlbany Great Danes,2026-02-05 18:00,2026-02-05T23:00:00Z,EST,3,1,10,15,8.4245,8.23975,16.66425,0.18475,4.0,8.0,13.0,4.0,8.0,13.0,10.0,16.5,23.0,-5.0,0.0,5.099999999999909,25.3725,24.714,47.323379138586105,0.6585,17.0,25.0,34.0,16.0,24.0,33.0,33.236879138586104,47.2368791385861,61.2368791385861,-9.0,0.0,11.0,8.4795,8.45125,16.93075,11.0,17.0,23.0,1.37225,1.39525,2.7675,1.0,3.0,5.0,1.663,1.639,3.302,1.0,3.0,6.0,3.98775,4.01075,7.9985,4.0,8.0,12.0,2.20975,2.19425,4.404,2.0,4.0,7.0
2026-02-05,401812142,Bryant Bulldogs,UAlbany Great Danes,2026-02-05 18:00,2026-02-05T23:00:00Z,EST,4,1,15,20,8.4885,8.1235,16.612,0.365,5.0,8.0,13.0,4.0,8.0,13.0,11.0,16.0,23.0,-5.0,0.0,6.0,33.861,32.8375,66.96837807793351,1.0235,23.0,33.0,45.0,22.0,33.0,44.0,49.26987807793351,66.26987807793351,84.2698780779335,-10.099999999999966,1.0,13.0,8.451,8.5135,16.9645,12.0,17.0,23.0,1.373,1.38875,2.76175,1.0,3.0,5.0,1.62725,1.6635,3.29075,1.0,3.0,6.0,4.009,4.03225,8.04125,4.0,8.0,12.0,2.26925,2.26925,4.5385,2.0,4.0,7.0
2026-02-05,401812142,Bryant Bulldogs,UAlbany Great Danes,2026-02-05 18:00,2026-02-05T23:00:00Z,EST,5,2,20,25,9.26425,9.564,18.82825,-0.29975,5.0,9.0,14.0,5.0,9.0,14.0,12.0,18.0,26.0,-6.0,0.0,5.0,43.12525,42.4015,83.22278193737583,0.72375,32.0,43.0,54.0,31.0,42.0,54.0,64.6960319373758,82.69603193737582,101.6960319373758,-12.0,1.0,14.0,8.7835,8.80725,17.59075,12.0,17.0,23.0,1.42275,1.43525,2.858,1.0,3.0,5.0,1.66625,1.69225,3.3585,1.0,3.0,6.0,4.203,4.15075,8.35375,5.0,8.0,12.0,2.35575,2.34575,4.7015,2.0,5.0,8.0
2026-02-05,401812142,Bryant Bulldogs,UAlbany Great Danes,2026-02-05 18:00,2026-02-05T23:00:00Z,EST,6,2,25,30,9.36075,9.60875,18.9695,-0.248,5.0,9.0,14.0,5.0,9.0,14.0,12.0,19.0,26.0,-6.0,0.0,5.099999999999909,52.486,52.01025,102.74317598144772,0.47575,41.0,52.0,65.0,40.0,52.0,65.0,83.24692598144773,102.24692598144772,123.24692598144772,-14.0,0.0,15.0,8.80625,8.664,17.47025,12.0,17.0,23.0,1.4325,1.42875,2.86125,1.0,3.0,5.0,1.64925,1.731,3.38025,1.0,3.0,6.0,4.1455,4.17075,8.31625,5.0,8.0,12.0,2.32175,2.33175,4.6535,2.0,4.0,8.0
2026-02-05,401812142,Bryant Bulldogs,UAlbany Great Danes,2026-02-05 18:00,2026-02-05T23:00:00Z,EST,7,2,30,35,9.16,9.4805,18.6405,-0.3205,5.0,9.0,14.0,5.0,9.0,14.0,12.0,18.0,25.0,-6.0,0.0,5.0,61.646,61.49075,122.64410103913536,0.15525,49.0,61.0,75.0,48.0,61.0,75.0,101.50735103913536,122.50735103913536,143.50735103913536,-15.099999999999966,0.0,16.0,8.7085,8.774,17.4825,12.0,17.0,23.0,1.47225,1.4295,2.90175,1.0,3.0,5.0,1.683,1.66275,3.34575,1.0,3.0,6.0,4.12275,4.15975,8.2825,5.0,8.0,12.0,2.3615,2.3215,4.683,2.0,5.0,8.0
2026-02-05,401812142,Bryant Bulldogs,UAlbany Great Danes,2026-02-05 18:00,2026-02-05T23:00:00Z,EST,8,2,35,40,9.34625,9.5205,18.86675,-0.17425,5.0,9.0,14.0,5.0,9.0,14.0,13.0,19.0,26.0,-6.0,0.0,5.0,70.99225,71.01125,142.0035,-0.019,57.0,71.0,85.0,56.0,71.0,86.0,119.0,142.0,166.0,-17.0,0.0,17.0,8.7735,8.8265,17.6,12.0,17.0,23.0,1.4545,1.40475,2.85925,1.0,3.0,5.0,1.69,1.726,3.416,1.0,3.0,6.0,4.07,4.12625,8.19625,5.0,8.0,12.0,2.36525,2.361,4.72625,2.0,5.0,8.0
2026-02-05,401812143,UMBC Retrievers,Binghamton Bearcats,2026-02-05 18:00,2026-02-05T23:00:00Z,EST,1,1,0,5,8.42325,7.87225,16.2955,0.551,4.0,8.0,13.0,4.0,8.0,12.0,10.0,16.0,23.0,-5.0,1.0,6.0,8.42325,7.87225,15.078191432478777,0.551,4.0,8.0,13.0,4.0,8.0,12.0,8.782691432478774,14.782691432478773,21.78269143247877,-5.0,1.0,6.0,8.40475,8.375,16.77975,11.0,17.0,22.0,1.34125,1.3595,2.70075,1.0,3.0,5.0,1.62975,1.582,3.21175,1.0,3.0,6.0,3.9395,3.9625,7.902,4.0,8.0,12.0,2.24275,2.22825,4.471,2.0,4.0,7.0
2026-02-05,401812143,UMBC Retrievers,Binghamton Bearcats,2026-02-05 18:00,2026-02-05T23:00:00Z,EST,2,1,5,10,8.32425,7.848,16.17225,0.47625,4.0,8.0,12.0,4.0,8.0,12.0,10.0,16.0,23.0,-5.0,0.0,6.0,16.7475,15.72025,30.34629474090309,1.02725,10.0,17.0,23.0,10.0,15.0,22.0,20.878544740903088,29.878544740903084,40.87854474090308,-7.0,1.0,9.0,8.41725,8.40975,16.827,12.0,17.0,22.0,1.38525,1.37425,2.7595,1.0,3.0,5.0,1.65075,1.6,3.25075,1.0,3.0,6.0,3.97825,3.9905,7.96875,4.0,8.0,12.0,2.203,2.271,4.474,2.0,4.0,7.0
2026-02-05,401812143,UMBC Retrievers,Binghamton Bearcats,2026-02-05 18:00,2026-02-05T23:00:00Z,EST,3,1,10,15,8.364,7.89375,16.25775,0.47025,5.0,8.0,13.0,4.0,8.0,12.0,11.0,16.0,23.0,-5.0,0.0,6.0,25.1115,23.614,45.9623791385861,1.4975,17.0,25.0,34.0,15.0,23.0,32.0,33.236879138586104,45.2368791385861,59.2368791385861,-9.0,1.0,12.0,8.348,8.3605,16.7085,11.0,17.0,22.0,1.408,1.39,2.798,1.0,3.0,5.0,1.62925,1.6165,3.24575,1.0,3.0,6.0,3.9325,3.9795,7.912,4.0,8.0,12.0,2.2275,2.23525,4.46275,2.0,4.0,7.0
2026-02-05,401812143,UMBC Retrievers,Binghamton Bearcats,2026-02-05 18:00,2026-02-05T23:00:00Z,EST,4,1,15,20,8.3755,7.94425,16.31975,0.43125,4.0,8.0,13.0,4.0,8.0,12.0,10.0,16.0,23.0,-5.0,0.0,6.0,33.487,31.55825,65.31512807793351,1.92875,23.0,33.0,44.0,21.0,31.0,42.0,48.26987807793351,65.2698780779335,82.2698780779335,-10.0,2.0,14.0,8.394,8.41875,16.81275,12.0,17.0,22.0,1.379,1.36525,2.74425,1.0,3.0,5.0,1.61525,1.603,3.21825,1.0,3.0,6.0,3.98775,3.988,7.97575,4.0,8.0,12.0,2.27675,2.21925,4.496,2.0,4.0,7.0
2026-02-05,401812143,UMBC Retrievers,Binghamton Bearcats,2026-02-05 18:00,2026-02-05T23:00:00Z,EST,5,2,20,25,9.33025,9.19675,18.527,0.1335,5.0,9.0,14.0,5.0,9.0,14.0,12.0,18.0,25.0,-6.0,0.0,6.0,42.81725,40.755,81.26828193737582,2.06225,32.0,43.0,54.0,30.0,40.0,52.0,64.6960319373758,80.6960319373758,98.6960319373758,-11.0,2.0,15.0,8.72825,8.7205,17.44875,12.0,17.0,23.0,1.4135,1.4275,2.841,1.0,3.0,5.0,1.678,1.6385,3.3165,1.0,3.0,6.0,4.11625,4.092,8.20825,5.0,8.0,12.0,2.31575,2.32425,4.64,2.0,4.0,7.0
2026-02-05,401812143,UMBC Retrievers,Binghamton Bearcats,2026-02-05 18:00,2026-02-05T23:00:00Z,EST,6,2,25,30,9.19225,9.18025,18.3725,0.012,5.0,9.0,14.0,5.0,9.0,14.0,12.0,18.0,25.0,-6.0,0.0,6.0,52.0095,49.93525,100.19167598144772,2.07425,40.0,52.0,64.0,39.0,50.0,61.0,82.24692598144773,100.24692598144772,118.24692598144772,-12.0,2.0,17.0,8.7325,8.70375,17.43625,12.0,17.0,23.0,1.4605,1.447,2.9075,1.0,3.0,5.0,1.663,1.6605,3.3235,1.0,3.0,6.0,4.16375,4.1055,8.26925,5.0,8.0,12.0,2.37,2.28775,4.65775,2.0,4.0,8.0
