game_id,season,date,start_time,home_team,away_team,home_score,away_score,home_score_1h,away_score_1h,home_score_2h,away_score_2h,neutral_site,venue
401818547,2025,2025-11-07,2025-11-08 00:00:00+00:00,Brown Bears,Siena Saints,46,62,19,29,27,33,False,Pizzitola Sports Center
401817528,2025,2025-11-07,2025-11-08 00:00:00+00:00,Wake Forest Demon Deacons,Morehead State Eagles,81,65,44,31,37,34,False,LJVM Coliseum
401817487,2025,2025-11-07,2025-11-08 00:00:00+00:00,Virginia Cavaliers,North Carolina Central Eagles,81,62,42,25,39,37,False,John Paul Jones Arena
401817442,2025,2025-11-07,2025-11-08 00:00:00+00:00,Pittsburgh Panthers,Longwood Lancers,78,60,33,28,45,32,False,Petersen Events Center
401817132,2025,2025-11-07,2025-11-08 00:00:00+00:00,Notre Dame Fighting Irish,Detroit Mercy Titans,102,70,44,31,58,39,False,Purcell Pavilion
401813445,2025,2025-11-07,2025-11-08 00:00:00+00:00,Duquesne Dukes,Sacred Heart Pioneers,92,80,45,42,47,38,False,UPMC Cooper Fieldhouse
401812917,2025,2025-11-07,2025-11-08 00:00:00+00:00,Clemson Tigers,Gardner-Webb Runnin' Bulldogs,97,59,45,30,52,29,False,Littlejohn Coliseum
401812573,2025,2025-11-07,2025-11-08 00:00:00+00:00,Pennsylvania Quakers,Rowan Profs,119,72,53,32,66,40,False,The Palestra
401809074,2025,2025-11-07,2025-11-08 00:00:00+00:00,Mount St. Mary's Mountaineers,Bucknell Bison,62,73,30,38,32,35,False,Knott Arena
401831071,2025,2025-11-07,2025-11-08 00:30:00+00:00,Miami (OH) RedHawks,Trinity Christian (IL) Trolls,129,49,59,22,70,27,False,Millett Hall
401828492,2025,2025-11-07,2025-11-08 00:30:00+00:00,Ole Miss Rebels,UL Monroe Warhawks,86,65,47,28,39,37,False,The Sandy and John Black Pavilion at Ole Miss
401826892,2025,2025-11-07,2025-11-08 00:30:00+00:00,Seton Hall Pirates,Wagner Seahawks,68,61,30,31,38,30,False,Walsh Gymnasium
401822166,2025,2025-11-07,2025-11-08 00:30:00+00:00,Fordham Rams,Mount Saint Mary (NY) Knights,106,37,65,20,41,17,False,Rose Hill Gym
401820614,2025,2025-11-07,2025-11-08 00:30:00+00:00,Georgia Tech Yellow Jackets,Bryant Bulldogs,74,45,39,22,35,23,False,McCamish Pavilion
401829345,2025,2025-11-07,2025-11-08 01:00:00+00:00,Missouri Tigers,Southeast Missouri State Redhawks,89,84,46,51,43,33,False,Mizzou Arena
401828917,2025,2025-11-07,2025-11-08 01:00:00+00:00,Southern Illinois Salukis,Kansas City Roos,101,78,48,34,53,44,False,Banterra Center
401826918,2025,2025-11-07,2025-11-08 01:00:00+00:00,Northern Colorado Bears,Colorado Christian Cougars,101,65,48,27,53,38,False,Bank of Colorado Arena
401826860,2025,2025-11-07,2025-11-08 01:00:00+00:00,Murray State Racers,Mississippi Valley State Delta Devils,108,60,47,23,61,37,False,CFSB Center
401825587,2025,2025-11-07,2025-11-08 01:00:00+00:00,Northern Arizona Lumberjacks,Justice College Lions,87,55,47,23,40,32,False,J. Lawrence Walkup Skydome
401824945,2025,2025-11-07,2025-11-08 01:00:00+00:00,DePaul Blue Demons,Stonehill Skyhawks,72,64,37,24,35,40,False,Wintrust Arena
401822735,2025,2025-11-07,2025-11-08 01:00:00+00:00,Utah State Aggies,VCU Rams,80,77,45,36,35,41,True,Comerica Center
401822366,2025,2025-11-07,2025-11-08 01:00:00+00:00,Eastern Illinois Panthers,Nicholls Colonels,65,57,25,16,40,41,False,Groniger Arena
401829277,2025,2025-11-07,2025-11-08 01:30:00+00:00,Samford Bulldogs,South Carolina State Bulldogs,82,72,37,39,45,33,False,Pete Hanna Center
401823514,2025,2025-11-07,2025-11-08 01:30:00+00:00,Southern Indiana Screaming Eagles,VMI Keydets,74,78,37,30,37,48,False,Liberty Arena (IN)
401808949,2025,2025-11-07,2025-11-08 01:30:00+00:00,Louisiana Ragin' Cajuns,SE Louisiana Lions,58,52,34,20,24,32,False,Cajundome
401828473,2025,2025-11-07,2025-11-08 02:00:00+00:00,UTEP Miners,Western New Mexico Mustangs,107,70,52,27,55,43,False,Don Haskins Center
401823554,2025,2025-11-07,2025-11-08 02:00:00+00:00,San Diego Toreros,Idaho State Bengals,68,71,25,34,43,37,False,Jenny Craig Pavilion
401823509,2025,2025-11-07,2025-11-08 02:00:00+00:00,Idaho Vandals,Whitman Missionaries,94,49,37,29,57,20,False,ICCU Arena
401823002,2025,2025-11-07,2025-11-08 02:00:00+00:00,Grand Canyon Lopes,Youngstown State Penguins,81,90,37,38,44,52,False,Global Credit Union Arena
401818298,2025,2025-11-07,2025-11-08 02:00:00+00:00,Navy Midshipmen,Yale Bulldogs,68,97,31,46,37,51,False,Alumni Hall (Navy)
401817253,2025,2025-11-07,2025-11-08 02:00:00+00:00,NC State Wolfpack,UAB Blazers,94,70,41,33,53,37,False,Lenovo Center
401826927,2025,2025-11-07,2025-11-08 03:00:00+00:00,Sacramento State Hornets,Jessup University Warriors,86,76,37,33,49,43,False,Hornet Pavilion
401826922,2025,2025-11-07,2025-11-08 03:00:00+00:00,Portland State Vikings,Northwest Indian RedHawks,122,74,57,31,65,43,False,Viking Pavilion
401826804,2025,2025-11-07,2025-11-08 03:00:00+00:00,Oregon Ducks,Rice Owls,67,63,27,32,40,31,False,Matthew Knight Arena
401824119,2025,2025-11-07,2025-11-08 03:00:00+00:00,Santa Clara Broncos,McNeese Cowboys,79,67,37,33,42,34,False,Leavey Center
401824055,2025,2025-11-07,2025-11-08 03:00:00+00:00,Oregon State Beavers,UIC Flames,76,73,42,37,34,36,False,Gill Coliseum
401829430,2025,2025-11-07,2025-11-08 03:30:00+00:00,Saint Mary's Gaels,Chattanooga Mocs,87,66,48,33,39,33,False,University Credit Union Pavilion
401823531,2025,2025-11-07,2025-11-08 03:30:00+00:00,UC Irvine Anteaters,California Baptist Lancers,61,69,26,29,35,40,False,Bren Events Center
