game_id,home_team,away_team,date,start_time,reason,has_model_total,has_model_margin,has_cal_total,has_cal_margin,basis_total,basis_margin
401829275,SIU Edwardsville Cougars,Western Michigan Broncos,2025-12-06,2025-12-06 19:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401828722,James Madison Dukes,Norfolk State Spartans,2025-12-06,2025-12-06 19:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401828305,Delaware State Hornets,Delaware Blue Hens,2025-12-06,2025-12-06 19:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401827070,Winthrop Eagles,Coastal Carolina Chanticleers,2025-12-06,2025-12-06 19:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401826970,Gardner-Webb Runnin' Bulldogs,Georgia Southern Eagles,2025-12-06,2025-12-06 19:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401826944,Presbyterian Blue Hose,Morehead State Eagles,2025-12-06,2025-12-06 19:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401826754,South Carolina Upstate Spartans,Western Carolina Catamounts,2025-12-06,2025-12-06 19:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401825399,Northwestern Wildcats,Ohio State Buckeyes,2025-12-06,2025-12-06 19:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401825388,West Georgia Wolves,Tennessee Tech Golden Eagles,2025-12-06,2025-12-06 19:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401825207,South Carolina Gamecocks,Stetson Hatters,2025-12-06,2025-12-06 19:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401823346,Florida International Panthers,Jacksonville Dolphins,2025-12-06,2025-12-06 19:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401823041,American University Eagles,Maryland Eastern Shore Hawks,2025-12-06,2025-12-06 19:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401823027,Wisconsin Badgers,Marquette Golden Eagles,2025-12-06,2025-12-06 19:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401822763,Liberty Flames,Coppin State Eagles,2025-12-06,2025-12-06 19:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401820828,Butler Bulldogs,Boise State Broncos,2025-12-06,2025-12-06 19:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401817508,IU Indianapolis Jaguars,Youngstown State Penguins,2025-12-06,2025-12-06 19:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401817507,Cleveland State Vikings,Detroit Mercy Titans,2025-12-06,2025-12-06 19:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401817506,Purdue Fort Wayne Mastodons,Northern Kentucky Norse,2025-12-06,2025-12-06 19:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401817202,Buffalo Bulls,St. Bonaventure Bonnies,2025-12-06,2025-12-06 19:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401813452,Duquesne Dukes,Stony Brook Seawolves,2025-12-06,2025-12-06 19:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401812668,Fordham Rams,Holy Cross Crusaders,2025-12-06,2025-12-06 19:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401812609,Furman Paladins,Harvard Crimson,2025-12-06,2025-12-06 19:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401817246,Indiana Hoosiers,Louisville Cardinals,2025-12-06,2025-12-06 19:15:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401817160,Loyola Chicago Ramblers,Princeton Tigers,2025-12-06,2025-12-06 19:30:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401828341,Kennesaw State Owls,Georgia State Panthers,2025-12-06,2025-12-06 20:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401823569,South Dakota State Jackrabbits,Idaho Vandals,2025-12-06,2025-12-06 20:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401823471,Oakland Golden Grizzlies,Toledo Rockets,2025-12-06,2025-12-06 20:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401823327,Tulsa Golden Hurricane,Missouri State Bears,2025-12-06,2025-12-06 20:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401823220,Murray State Racers,Bellarmine Knights,2025-12-06,2025-12-06 20:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401822336,Valparaiso Beacons,Calumet Crimson Wave,2025-12-06,2025-12-06 20:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401817523,Virginia Tech Hokies,George Mason Patriots,2025-12-06,2025-12-06 20:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401825400,Michigan Wolverines,Rutgers Scarlet Knights,2025-12-06,2025-12-06 21:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401826791,Arkansas Razorbacks,Fresno State Bulldogs,2025-12-06,2025-12-06 21:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401828546,Eastern Kentucky Colonels,Indiana University East IU EAST,2025-12-06,2025-12-06 21:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401827528,North Carolina Central Eagles,North Carolina A&T Aggies,2025-12-06,2025-12-06 21:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401827519,Wofford Terriers,Elon Phoenix,2025-12-06,2025-12-06 21:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401827263,Ohio Bobcats,Marshall Thundering Herd,2025-12-06,2025-12-06 21:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401827043,Prairie View A&M Panthers,Champion Christian Tigers,2025-12-06,2025-12-06 21:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401826764,Massachusetts Minutemen,UMass Lowell River Hawks,2025-12-06,2025-12-06 21:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401825398,Iowa Hawkeyes,Maryland Terrapins,2025-12-06,2025-12-06 21:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401823761,Wyoming Cowboys,Dartmouth Big Green,2025-12-06,2025-12-06 21:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401823595,Louisiana Ragin' Cajuns,UNC Wilmington Seahawks,2025-12-06,2025-12-06 21:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401823528,Abilene Christian Wildcats,New Mexico State Aggies,2025-12-06,2025-12-06 21:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401823363,Western Kentucky Hilltoppers,Evansville Purple Aces,2025-12-06,2025-12-06 21:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401823017,Kent State Golden Flashes,Roberts Wesleyan Redhawks,2025-12-06,2025-12-06 21:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401820812,East Carolina Pirates,UNC Greensboro Spartans,2025-12-06,2025-12-06 21:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401820610,Binghamton Bearcats,Le Moyne Dolphins,2025-12-06,2025-12-06 21:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401820601,Tulane Green Wave,Akron Zips,2025-12-06,2025-12-06 21:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401819894,Kansas State Wildcats,Seton Hall Pirates,2025-12-06,2025-12-06 21:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401813279,Morgan State Bears,Longwood Lancers,2025-12-06,2025-12-06 21:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401808918,Nicholls Colonels,Incarnate Word Cardinals,2025-12-06,2025-12-06 21:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401831239,Saint Joseph's Hawks,Temple Owls,2025-12-06,2025-12-06 21:30:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401829350,Chattanooga Mocs,Southeast Missouri State Redhawks,2025-12-06,2025-12-06 21:30:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401827211,Troy Trojans,LaGrange Panthers,2025-12-06,2025-12-06 21:30:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401819829,Memphis Tigers,Baylor Bears,2025-12-06,2025-12-06 21:30:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401826924,Portland State Vikings,Omaha Mavericks,2025-12-06,2025-12-06 22:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401824073,Pepperdine Waves,Vermont Catamounts,2025-12-06,2025-12-06 22:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401823547,Oregon State Beavers,Southern Utah Thunderbirds,2025-12-06,2025-12-06 22:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401823505,Eastern Washington Eagles,Kansas City Roos,2025-12-06,2025-12-06 22:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401823355,Texas Southern Tigers,Sam Houston Bearkats,2025-12-06,2025-12-06 22:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401819867,Colorado State Rams,Colorado Buffaloes,2025-12-06,2025-12-06 22:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401818555,Brown Bears,Elms College Blazers,2025-12-06,2025-12-06 22:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401817225,California Golden Bears,Pacific Tigers,2025-12-06,2025-12-06 22:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401812360,Lehigh Mountain Hawks,Long Island University Sharks,2025-12-06,2025-12-06 22:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401831242,Florida A&M Rattlers,Florida Memorial FLORIDA MEMORIAL,2025-12-06,2025-12-06 22:30:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401818535,Columbia Lions,UAlbany Great Danes,2025-12-06,2025-12-06 22:30:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401825402,USC Trojans,Washington Huskies,2025-12-06,2025-12-06 23:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401830238,Howard Bison,Bowie State Bulldogs,2025-12-06,2025-12-06 23:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401825401,UCLA Bruins,Oregon Ducks,2025-12-06,2025-12-06 23:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401824856,Idaho State Bengals,Denver Pioneers,2025-12-06,2025-12-06 23:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401817534,West Virginia Mountaineers,Wake Forest Demon Deacons,2025-12-06,2025-12-06 23:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401817149,George Washington Revolutionaries,William & Mary Tribe,2025-12-06,2025-12-06 23:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401808899,New Orleans Privateers,Houston Christian Huskies,2025-12-06,2025-12-06 23:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401824361,New Hampshire Wildcats,Boston University Terriers,2025-12-06,2025-12-07 00:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401820488,Lamar Cardinals,Texas A&M-Corpus Christi Islanders,2025-12-06,2025-12-07 00:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401819911,Utah Utes,California Baptist Lancers,2025-12-06,2025-12-07 00:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401809154,Cal Poly Mustangs,UC Riverside Highlanders,2025-12-06,2025-12-07 00:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401831240,Villanova Wildcats,Pennsylvania Quakers,2025-12-06,2025-12-07 00:30:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401813293,Grand Canyon Lopes,Oklahoma State Cowboys,2025-12-06,2025-12-07 00:30:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401824813,Houston Cougars,Florida State Seminoles,2025-12-06,2025-12-07 01:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401811099,Tennessee Volunteers,Illinois Fighting Illini,2025-12-06,2025-12-07 01:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401826916,St. John's Red Storm,Ole Miss Rebels,2025-12-06,2025-12-07 01:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401828293,North Dakota Fighting Hawks,Montana Grizzlies,2025-12-06,2025-12-07 01:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401825593,North Dakota State Bison,Northern Arizona Lumberjacks,2025-12-06,2025-12-07 01:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401825581,Oral Roberts Golden Eagles,Montana State Bobcats,2025-12-06,2025-12-07 01:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401823465,Bradley Braves,Northern Illinois Huskies,2025-12-06,2025-12-07 01:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401820547,Northern Iowa Panthers,Wichita State Shockers,2025-12-06,2025-12-07 01:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401817509,Milwaukee Panthers,Robert Morris Colonials,2025-12-06,2025-12-07 01:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401813260,Illinois State Redbirds,Chicago State Cougars,2025-12-06,2025-12-07 01:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401811110,Northern Colorado Bears,South Dakota Coyotes,2025-12-06,2025-12-07 01:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401806343,Eastern Illinois Panthers,Lindenwood Lions,2025-12-06,2025-12-07 01:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401825574,DePaul Blue Demons,Arkansas-Pine Bluff Golden Lions,2025-12-06,2025-12-07 02:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401825189,Little Rock Trojans,Arkansas State Red Wolves,2025-12-06,2025-12-07 02:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401824122,New Mexico Lobos,Santa Clara Broncos,2025-12-06,2025-12-07 02:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401823737,UC Santa Barbara Gauchos,Cal State Bakersfield Roadrunners,2025-12-06,2025-12-07 02:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401809085,Long Beach State Beach,UC San Diego Tritons,2025-12-06,2025-12-07 02:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401823480,Arizona Wildcats,Auburn Tigers,2025-12-06,2025-12-07 03:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401819819,Arizona State Sun Devils,Oklahoma Sooners,2025-12-06,2025-12-07 03:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401809106,UC Irvine Anteaters,Cal State Northridge Matadors,2025-12-06,2025-12-07 03:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401809139,Hawai'i Rainbow Warriors,Cal State Fullerton Titans,2025-12-06,2025-12-07 04:59:00+00:00,ok_calibrated,True,True,True,True,cal,cal
