game_id,season,date,start_time,start_time_local,start_tz_abbr,home_team,away_team,home_score,away_score,home_score_1h,away_score_1h,home_score_2h,away_score_2h,neutral_site,venue,start_time_iso,start_time_display,display_time_str,display_date
401823938,2026,2026-02-07,2026-02-07 19:00:00+00:00,2026-02-07 13:00,CST,South Carolina Upstate Spartans,Charleston Southern Buccaneers,0,0,,,,,False,G.B. Hodge Center,2026-02-07T19:00:00Z,2026-02-07 13:00 CST,2026-02-07 13:00 CST,2026-02-07
401822935,2026,2026-02-07,2026-02-07 19:00:00+00:00,2026-02-07 13:00,CST,Marquette Golden Eagles,Butler Bulldogs,0,0,,,,,False,Fiserv Forum,2026-02-07T19:00:00Z,2026-02-07 13:00 CST,2026-02-07 13:00 CST,2026-02-07
401820726,2026,2026-02-07,2026-02-07 19:00:00+00:00,2026-02-07 13:00,CST,Pittsburgh Panthers,SMU Mustangs,0,0,,,,,False,Petersen Events Center,2026-02-07T19:00:00Z,2026-02-07 13:00 CST,2026-02-07 13:00 CST,2026-02-07
401820721,2026,2026-02-07,2026-02-07 19:00:00+00:00,2026-02-07 13:00,CST,Boston College Eagles,Miami Hurricanes,0,0,,,,,False,Conte Forum,2026-02-07T19:00:00Z,2026-02-07 13:00 CST,2026-02-07 13:00 CST,2026-02-07
401818543,2026,2026-02-07,2026-02-07 19:00:00+00:00,2026-02-07 13:00,CST,Columbia Lions,Cornell Big Red,0,0,,,,,False,Levien Gymnasium,2026-02-07T19:00:00Z,2026-02-07 13:00 CST,2026-02-07 13:00 CST,2026-02-07
401818415,2026,2026-02-07,2026-02-07 19:00:00+00:00,2026-02-07 13:00,CST,North Dakota Fighting Hawks,Denver Pioneers,0,0,,,,,False,Betty Engelstad Sioux Center,2026-02-07T19:00:00Z,2026-02-07 13:00 CST,2026-02-07 13:00 CST,2026-02-07
401818413,2026,2026-02-07,2026-02-07 19:00:00+00:00,2026-02-07 13:00,CST,North Dakota State Bison,Omaha Mavericks,0,0,,,,,False,Scheels Center,2026-02-07T19:00:00Z,2026-02-07 13:00 CST,2026-02-07 13:00 CST,2026-02-07
401817659,2026,2026-02-07,2026-02-07 19:00:00+00:00,2026-02-07 13:00,CST,IU Indianapolis Jaguars,Cleveland State Vikings,0,0,,,,,False,The Jungle,2026-02-07T19:00:00Z,2026-02-07 13:00 CST,2026-02-07 13:00 CST,2026-02-07
401817658,2026,2026-02-07,2026-02-07 19:00:00+00:00,2026-02-07 13:00,CST,Green Bay Phoenix,Detroit Mercy Titans,0,0,,,,,False,Resch Center,2026-02-07T19:00:00Z,2026-02-07 13:00 CST,2026-02-07 13:00 CST,2026-02-07
401813428,2026,2026-02-07,2026-02-07 19:00:00+00:00,2026-02-07 13:00,CST,Saint Peter's Peacocks,Siena Saints,0,0,,,,,False,Yanitelli Center,2026-02-07T19:00:00Z,2026-02-07 13:00 CST,2026-02-07 13:00 CST,2026-02-07
401813391,2026,2026-02-07,2026-02-07 19:00:00+00:00,2026-02-07 13:00,CST,Quinnipiac Bobcats,Niagara Purple Eagles,0,0,,,,,False,M&T Bank Arena,2026-02-07T19:00:00Z,2026-02-07 13:00 CST,2026-02-07 13:00 CST,2026-02-07
401813306,2026,2026-02-07,2026-02-07 19:00:00+00:00,2026-02-07 13:00,CST,Manhattan Jaspers,Sacred Heart Pioneers,0,0,,,,,False,Draddy Gymnasium,2026-02-07T19:00:00Z,2026-02-07 13:00 CST,2026-02-07 13:00 CST,2026-02-07
401812592,2026,2026-02-07,2026-02-07 19:00:00+00:00,2026-02-07 13:00,CST,Pennsylvania Quakers,Princeton Tigers,0,0,,,,,False,The Palestra,2026-02-07T19:00:00Z,2026-02-07 13:00 CST,2026-02-07 13:00 CST,2026-02-07
401812058,2026,2026-02-07,2026-02-07 19:00:00+00:00,2026-02-07 13:00,CST,North Carolina A&T Aggies,Campbell Fighting Camels,0,0,,,,,False,Corbett Sports Center,2026-02-07T19:00:00Z,2026-02-07 13:00 CST,2026-02-07 13:00 CST,2026-02-07
401809358,2026,2026-02-07,2026-02-07 19:00:00+00:00,2026-02-07 13:00,CST,Chattanooga Mocs,The Citadel Bulldogs,0,0,,,,,False,McKenzie Arena,2026-02-07T19:00:00Z,2026-02-07 13:00 CST,2026-02-07 13:00 CST,2026-02-07
401808226,2026,2026-02-07,2026-02-07 19:00:00+00:00,2026-02-07 13:00,CST,Texas Longhorns,Ole Miss Rebels,0,0,,,,,False,Moody Center,2026-02-07T19:00:00Z,2026-02-07 13:00 CST,2026-02-07 13:00 CST,2026-02-07
401807729,2026,2026-02-07,2026-02-07 19:00:00+00:00,2026-02-07 13:00,CST,West Georgia Wolves,Jacksonville Dolphins,0,0,,,,,False,The Coliseum,2026-02-07T19:00:00Z,2026-02-07 13:00 CST,2026-02-07 13:00 CST,2026-02-07
401807728,2026,2026-02-07,2026-02-07 19:00:00+00:00,2026-02-07 13:00,CST,Bellarmine Knights,Florida Gulf Coast Eagles,0,0,,,,,False,Knights Hall,2026-02-07T19:00:00Z,2026-02-07 13:00 CST,2026-02-07 13:00 CST,2026-02-07
401804922,2026,2026-02-07,2026-02-07 19:00:00+00:00,2026-02-07 13:00,CST,Liberty Flames,Missouri State Bears,0,0,,,,,False,Liberty Arena (VA),2026-02-07T19:00:00Z,2026-02-07 13:00 CST,2026-02-07 13:00 CST,2026-02-07
401827669,2026,2026-02-07,2026-02-07 19:30:00+00:00,2026-02-07 13:30,CST,Kansas Jayhawks,Utah Utes,0,0,,,,,False,Allen Fieldhouse,2026-02-07T19:30:00Z,2026-02-07 13:30 CST,2026-02-07 13:30 CST,2026-02-07
401812057,2026,2026-02-07,2026-02-07 19:30:00+00:00,2026-02-07 13:30,CST,Hampton Pirates,William & Mary Tribe,0,0,,,,,False,Convocation Center (VA),2026-02-07T19:30:00Z,2026-02-07 13:30 CST,2026-02-07 13:30 CST,2026-02-07
401828418,2026,2026-02-07,2026-02-07 20:00:00+00:00,2026-02-07 14:00,CST,Saint Louis Billikens,La Salle Explorers,0,0,,,,,False,Chaifetz Arena,2026-02-07T20:00:00Z,2026-02-07 14:00 CST,2026-02-07 14:00 CST,2026-02-07
401845847,2026,2026-02-07,2026-02-07 20:00:00+00:00,2026-02-07 14:00,CST,Texas State Bobcats,Western Michigan Broncos,0,0,,,,,False,Strahan Arena at the University Events Center,2026-02-07T20:00:00Z,2026-02-07 14:00 CST,2026-02-07 14:00 CST,2026-02-07
401845846,2026,2026-02-07,2026-02-07 20:00:00+00:00,2026-02-07 14:00,CST,Southern Miss Golden Eagles,Kent State Golden Flashes,0,0,,,,,False,Reed Green Coliseum,2026-02-07T20:00:00Z,2026-02-07 14:00 CST,2026-02-07 14:00 CST,2026-02-07
401845842,2026,2026-02-07,2026-02-07 20:00:00+00:00,2026-02-07 14:00,CST,UL Monroe Warhawks,Ball State Cardinals,0,0,,,,,False,Fant-Ewing Coliseum,2026-02-07T20:00:00Z,2026-02-07 14:00 CST,2026-02-07 14:00 CST,2026-02-07
401845837,2026,2026-02-07,2026-02-07 20:00:00+00:00,2026-02-07 14:00,CST,Arkansas State Red Wolves,Bowling Green Falcons,0,0,,,,,False,First National Bank Arena,2026-02-07T20:00:00Z,2026-02-07 14:00 CST,2026-02-07 14:00 CST,2026-02-07
401804921,2026,2026-02-07,2026-02-07 20:00:00+00:00,2026-02-07 14:00,CST,Western Kentucky Hilltoppers,Florida International Panthers,0,0,,,,,False,E.A. Diddle Arena,2026-02-07T20:00:00Z,2026-02-07 14:00 CST,2026-02-07 14:00 CST,2026-02-07
401804918,2026,2026-02-07,2026-02-07 20:00:00+00:00,2026-02-07 14:00,CST,Louisiana Tech Bulldogs,Sam Houston Bearkats,0,0,,,,,False,Thomas Assembly Center,2026-02-07T20:00:00Z,2026-02-07 14:00 CST,2026-02-07 14:00 CST,2026-02-07
401808225,2026,2026-02-07,2026-02-07 20:30:00+00:00,2026-02-07 14:30,CST,Vanderbilt Commodores,Oklahoma Sooners,0,0,,,,,False,Memorial Gymnasium (TN),2026-02-07T20:30:00Z,2026-02-07 14:30 CST,2026-02-07 14:30 CST,2026-02-07
401812326,2026,2026-02-07,2026-02-07 20:30:00+00:00,2026-02-07 14:30,CST,Fairleigh Dickinson Knights,Mercyhurst Lakers,0,0,,,,,False,Bogota Savings Bank Center,2026-02-07T20:30:00Z,2026-02-07 14:30 CST,2026-02-07 14:30 CST,2026-02-07
401827665,2026,2026-02-07,2026-02-07 21:00:00+00:00,2026-02-07 15:00,CST,Arizona Wildcats,Oklahoma State Cowboys,0,0,,,,,False,McKale Memorial Center,2026-02-07T21:00:00Z,2026-02-07 15:00 CST,2026-02-07 15:00 CST,2026-02-07
401845843,2026,2026-02-07,2026-02-07 21:00:00+00:00,2026-02-07 15:00,CST,Marshall Thundering Herd,Miami (OH) RedHawks,0,0,,,,,False,Cam Henderson Center,2026-02-07T21:00:00Z,2026-02-07 15:00 CST,2026-02-07 15:00 CST,2026-02-07
401845845,2026,2026-02-07,2026-02-07 21:00:00+00:00,2026-02-07 15:00,CST,South Alabama Jaguars,Buffalo Bulls,0,0,,,,,False,Mitchell Center,2026-02-07T21:00:00Z,2026-02-07 15:00 CST,2026-02-07 15:00 CST,2026-02-07
401845841,2026,2026-02-07,2026-02-07 21:00:00+00:00,2026-02-07 15:00,CST,Louisiana Ragin' Cajuns,Central Michigan Chippewas,0,0,,,,,False,Cajundome,2026-02-07T21:00:00Z,2026-02-07 15:00 CST,2026-02-07 15:00 CST,2026-02-07
401845840,2026,2026-02-07,2026-02-07 21:00:00+00:00,2026-02-07 15:00,CST,James Madison Dukes,Toledo Rockets,0,0,,,,,False,Atlantic Union Bank Center,2026-02-07T21:00:00Z,2026-02-07 15:00 CST,2026-02-07 15:00 CST,2026-02-07
401828416,2026,2026-02-07,2026-02-07 21:00:00+00:00,2026-02-07 15:00,CST,George Mason Patriots,Saint Joseph's Hawks,0,0,,,,,False,EagleBank Arena,2026-02-07T21:00:00Z,2026-02-07 15:00 CST,2026-02-07 15:00 CST,2026-02-07
401823267,2026,2026-02-07,2026-02-07 21:00:00+00:00,2026-02-07 15:00,CST,Cal State Northridge Matadors,UC Riverside Highlanders,0,0,,,,,False,Premier America Credit Union Arena,2026-02-07T21:00:00Z,2026-02-07 15:00 CST,2026-02-07 15:00 CST,2026-02-07
401823051,2026,2026-02-07,2026-02-07 21:00:00+00:00,2026-02-07 15:00,CST,Morgan State Bears,Maryland Eastern Shore Hawks,0,0,,,,,False,Hill Field House,2026-02-07T21:00:00Z,2026-02-07 15:00 CST,2026-02-07 15:00 CST,2026-02-07
401822936,2026,2026-02-07,2026-02-07 21:00:00+00:00,2026-02-07 15:00,CST,Providence Friars,DePaul Blue Demons,0,0,,,,,False,Amica Mutual Pavilion,2026-02-07T21:00:00Z,2026-02-07 15:00 CST,2026-02-07 15:00 CST,2026-02-07
401820725,2026,2026-02-07,2026-02-07 21:00:00+00:00,2026-02-07 15:00,CST,Notre Dame Fighting Irish,Florida State Seminoles,0,0,,,,,False,Purcell Pavilion,2026-02-07T21:00:00Z,2026-02-07 15:00 CST,2026-02-07 15:00 CST,2026-02-07
401820171,2026,2026-02-07,2026-02-07 21:00:00+00:00,2026-02-07 15:00,CST,Navy Midshipmen,American University Eagles,0,0,,,,,False,Alumni Hall (Navy),2026-02-07T21:00:00Z,2026-02-07 15:00 CST,2026-02-07 15:00 CST,2026-02-07
401812373,2026,2026-02-07,2026-02-07 21:00:00+00:00,2026-02-07 15:00,CST,Long Island University Sharks,Stonehill Skyhawks,0,0,,,,,False,Steinberg Wellness Center,2026-02-07T21:00:00Z,2026-02-07 15:00 CST,2026-02-07 15:00 CST,2026-02-07
401812147,2026,2026-02-07,2026-02-07 21:00:00+00:00,2026-02-07 15:00,CST,Bryant Bulldogs,Maine Black Bears,0,0,,,,,False,Chace Athletic Center,2026-02-07T21:00:00Z,2026-02-07 15:00 CST,2026-02-07 15:00 CST,2026-02-07
401812146,2026,2026-02-07,2026-02-07 21:00:00+00:00,2026-02-07 15:00,CST,NJIT Highlanders,Binghamton Bearcats,0,0,,,,,False,Joel & Diane Bloom Wellness and Events Center,2026-02-07T21:00:00Z,2026-02-07 15:00 CST,2026-02-07 15:00 CST,2026-02-07
401812056,2026,2026-02-07,2026-02-07 21:00:00+00:00,2026-02-07 15:00,CST,Hofstra Pride,Towson Tigers,0,0,,,,,False,David S. Mack Sports and Exhibition Complex,2026-02-07T21:00:00Z,2026-02-07 15:00 CST,2026-02-07 15:00 CST,2026-02-07
401812054,2026,2026-02-07,2026-02-07 21:00:00+00:00,2026-02-07 15:00,CST,Stony Brook Seawolves,Northeastern Huskies,0,0,,,,,False,Stony Brook Arena,2026-02-07T21:00:00Z,2026-02-07 15:00 CST,2026-02-07 15:00 CST,2026-02-07
401809362,2026,2026-02-07,2026-02-07 21:00:00+00:00,2026-02-07 15:00,CST,Wofford Terriers,Western Carolina Catamounts,0,0,,,,,False,Jerry Richardson Indoor Stadium,2026-02-07T21:00:00Z,2026-02-07 15:00 CST,2026-02-07 15:00 CST,2026-02-07
401808927,2026,2026-02-07,2026-02-07 21:00:00+00:00,2026-02-07 15:00,CST,Nicholls Colonels,Texas A&M-Corpus Christi Islanders,0,0,,,,,False,David R. Stopher Gymnasium,2026-02-07T21:00:00Z,2026-02-07 15:00 CST,2026-02-07 15:00 CST,2026-02-07
401808219,2026,2026-02-07,2026-02-07 21:00:00+00:00,2026-02-07 15:00,CST,Auburn Tigers,Alabama Crimson Tide,0,0,,,,,False,Neville Arena,2026-02-07T21:00:00Z,2026-02-07 15:00 CST,2026-02-07 15:00 CST,2026-02-07
401807731,2026,2026-02-07,2026-02-07 21:00:00+00:00,2026-02-07 15:00,CST,Queens University Royals,North Florida Ospreys,0,0,,,,,False,Curry Arena,2026-02-07T21:00:00Z,2026-02-07 15:00 CST,2026-02-07 15:00 CST,2026-02-07
401806477,2026,2026-02-07,2026-02-07 21:00:00+00:00,2026-02-07 15:00,CST,UT Martin Skyhawks,Morehead State Eagles,0,0,,,,,False,Kathleen and Tom Elam Center,2026-02-07T21:00:00Z,2026-02-07 15:00 CST,2026-02-07 15:00 CST,2026-02-07
401806476,2026,2026-02-07,2026-02-07 21:00:00+00:00,2026-02-07 15:00,CST,Little Rock Trojans,SIU Edwardsville Cougars,0,0,,,,,False,Jack Stephens Center,2026-02-07T21:00:00Z,2026-02-07 15:00 CST,2026-02-07 15:00 CST,2026-02-07
401806475,2026,2026-02-07,2026-02-07 21:00:00+00:00,2026-02-07 15:00,CST,Tennessee Tech Golden Eagles,Eastern Illinois Panthers,0,0,,,,,False,Hooper Eblen Center,2026-02-07T21:00:00Z,2026-02-07 15:00 CST,2026-02-07 15:00 CST,2026-02-07
401805192,2026,2026-02-07,2026-02-07 21:00:00+00:00,2026-02-07 15:00,CST,Utah Valley Wolverines,UT Arlington Mavericks,0,0,,,,,False,UCCU Center,2026-02-07T21:00:00Z,2026-02-07 15:00 CST,2026-02-07 15:00 CST,2026-02-07
401829288,2026,2026-02-07,2026-02-07 21:30:00+00:00,2026-02-07 15:30,CST,Howard Bison,South Carolina State Bulldogs,0,0,,,,,False,Burr Gymnasium,2026-02-07T21:30:00Z,2026-02-07 15:30 CST,2026-02-07 15:30 CST,2026-02-07
401828729,2026,2026-02-07,2026-02-07 21:30:00+00:00,2026-02-07 15:30,CST,Norfolk State Spartans,North Carolina Central Eagles,0,0,,,,,False,Joseph G. Echols Hall,2026-02-07T21:30:00Z,2026-02-07 15:30 CST,2026-02-07 15:30 CST,2026-02-07
401823800,2026,2026-02-07,2026-02-07 21:30:00+00:00,2026-02-07 15:30,CST,UNLV Rebels,Grand Canyon Lopes,0,0,,,,,False,Thomas & Mack Center,2026-02-07T21:30:00Z,2026-02-07 15:30 CST,2026-02-07 15:30 CST,2026-02-07
401822774,2026,2026-02-07,2026-02-07 21:30:00+00:00,2026-02-07 15:30,CST,Coppin State Eagles,Delaware State Hornets,0,0,,,,,False,Physical Education Complex,2026-02-07T21:30:00Z,2026-02-07 15:30 CST,2026-02-07 15:30 CST,2026-02-07
401817660,2026,2026-02-07,2026-02-07 21:30:00+00:00,2026-02-07 15:30,CST,Youngstown State Penguins,Robert Morris Colonials,0,0,,,,,False,Beeghly Center,2026-02-07T21:30:00Z,2026-02-07 15:30 CST,2026-02-07 15:30 CST,2026-02-07
401808962,2026,2026-02-07,2026-02-07 21:30:00+00:00,2026-02-07 15:30,CST,SE Louisiana Lions,Houston Christian Huskies,0,0,,,,,False,University Center,2026-02-07T21:30:00Z,2026-02-07 15:30 CST,2026-02-07 15:30 CST,2026-02-07
401806479,2026,2026-02-07,2026-02-07 21:30:00+00:00,2026-02-07 15:30,CST,Tennessee State Tigers,Western Illinois Leathernecks,0,0,,,,,False,Gentry Center,2026-02-07T21:30:00Z,2026-02-07 15:30 CST,2026-02-07 15:30 CST,2026-02-07
401806478,2026,2026-02-07,2026-02-07 21:45:00+00:00,2026-02-07 15:45,CST,Southeast Missouri State Redhawks,Southern Indiana Screaming Eagles,0,0,,,,,False,Show Me Center,2026-02-07T21:45:00Z,2026-02-07 15:45 CST,2026-02-07 15:45 CST,2026-02-07
401829399,2026,2026-02-07,2026-02-07 22:00:00+00:00,2026-02-07 16:00,CST,Bucknell Bison,Colgate Raiders,0,0,,,,,False,Sojka Pavilion,2026-02-07T22:00:00Z,2026-02-07 16:00 CST,2026-02-07 16:00 CST,2026-02-07
401827102,2026,2026-02-07,2026-02-07 22:00:00+00:00,2026-02-07 16:00,CST,Grambling Tigers,Alabama State Hornets,0,0,,,,,False,Fredrick C. Hobdy Assembly Center,2026-02-07T22:00:00Z,2026-02-07 16:00 CST,2026-02-07 16:00 CST,2026-02-07
401817656,2026,2026-02-07,2026-02-07 22:00:00+00:00,2026-02-07 16:00,CST,Northern Kentucky Norse,Milwaukee Panthers,0,0,,,,,False,Truist Arena,2026-02-07T22:00:00Z,2026-02-07 16:00 CST,2026-02-07 16:00 CST,2026-02-07
401812619,2026,2026-02-07,2026-02-07 22:00:00+00:00,2026-02-07 16:00,CST,Dartmouth Big Green,Harvard Crimson,0,0,,,,,False,Leede Arena,2026-02-07T22:00:00Z,2026-02-07 16:00 CST,2026-02-07 16:00 CST,2026-02-07
401809133,2026,2026-02-07,2026-02-07 22:00:00+00:00,2026-02-07 16:00,CST,UC Davis Aggies,Cal Poly Mustangs,0,0,,,,,False,University Credit Union Center,2026-02-07T22:00:00Z,2026-02-07 16:00 CST,2026-02-07 16:00 CST,2026-02-07
401808883,2026,2026-02-07,2026-02-07 22:00:00+00:00,2026-02-07 16:00,CST,McNeese Cowboys,Incarnate Word Cardinals,0,0,,,,,False,Townsley Law Arena,2026-02-07T22:00:00Z,2026-02-07 16:00 CST,2026-02-07 16:00 CST,2026-02-07
401807732,2026,2026-02-07,2026-02-07 22:00:00+00:00,2026-02-07 16:00,CST,Eastern Kentucky Colonels,Stetson Hatters,0,0,,,,,False,Baptist Health Arena,2026-02-07T22:00:00Z,2026-02-07 16:00 CST,2026-02-07 16:00 CST,2026-02-07
