game_id,date,home_team,away_team,home_score,away_score,home_possessions,away_possessions,pace,home_efg,home_tov_rate,home_orb_rate,home_ftr,away_efg,away_tov_rate,away_orb_rate,away_ftr,home_score_1h,away_score_1h,home_score_2h,away_score_2h
401823330,,Sam Houston Bearkats,LeTourneau Yellow Jackets,,,0.0,0.0,0.0,,,,,,,,,,,,
401823331,,Sam Houston Bearkats,Wyoming Cowboys,,,0.0,0.0,0.0,,,,,,,,,,,,
401823332,,Sam Houston Bearkats,Schreiner Mountaineers,,,0.0,0.0,0.0,,,,,,,,,,,,
401823340,,Jacksonville Dolphins,Trinity (FL) Tigers,,,0.0,0.0,0.0,,,,,,,,,,,,
401823341,,High Point Panthers,Jacksonville Dolphins,,,0.0,0.0,0.0,,,,,,,,,,,,
401823342,,VMI Keydets,Jacksonville Dolphins,,,0.0,0.0,0.0,,,,,,,,,,,,
401823343,,George Mason Patriots,Jacksonville Dolphins,,,0.0,0.0,0.0,,,,,,,,,,,,
401823344,,Bethune-Cookman Wildcats,Jacksonville Dolphins,,,0.0,0.0,0.0,,,,,,,,,,,,
401823345,,Jacksonville Dolphins,Florida A&M Rattlers,,,0.0,0.0,0.0,,,,,,,,,,,,
401823346,,Florida International Panthers,Jacksonville Dolphins,,,0.0,0.0,0.0,,,,,,,,,,,,
401823347,,Jacksonville Dolphins,Trinity College of Jacksonville Eagles,,,0.0,0.0,0.0,,,,,,,,,,,,
401823351,,Mississippi State Bulldogs,North Alabama Lions,,,0.0,0.0,0.0,,,,,,,,,,,,
401823352,,North Alabama Lions,Lane College Dragons,,,0.0,0.0,0.0,,,,,,,,,,,,
401823353,,Idaho State Bengals,Sam Houston Bearkats,,,0.0,0.0,0.0,,,,,,,,,,,,
401823354,,Idaho Vandals,Sam Houston Bearkats,,,0.0,0.0,0.0,,,,,,,,,,,,
401823355,,Texas Southern Tigers,Sam Houston Bearkats,,,0.0,0.0,0.0,,,,,,,,,,,,
401823358,,Western Kentucky Hilltoppers,Tennessee Tech Golden Eagles,,,0.0,0.0,0.0,,,,,,,,,,,,
401823359,,Eastern Kentucky Colonels,Western Kentucky Hilltoppers,,,0.0,0.0,0.0,,,,,,,,,,,,
401823360,,Western Kentucky Hilltoppers,Tennessee State Tigers,,,0.0,0.0,0.0,,,,,,,,,,,,
401823361,,Western Kentucky Hilltoppers,Bethel (TN) Wildcats,,,0.0,0.0,0.0,,,,,,,,,,,,
401823362,,Western Kentucky Hilltoppers,Vanderbilt Commodores,,,0.0,0.0,0.0,,,,,,,,,,,,
401823363,,Western Kentucky Hilltoppers,Evansville Purple Aces,,,0.0,0.0,0.0,,,,,,,,,,,,
401823364,,Marshall Thundering Herd,Western Kentucky Hilltoppers,,,0.0,0.0,0.0,,,,,,,,,,,,
401823367,,UIC Flames,Detroit Mercy Titans,,,0.0,0.0,0.0,,,,,,,,,,,,
401823368,,Detroit Mercy Titans,Cleary University Cougars,,,0.0,0.0,0.0,,,,,,,,,,,,
401823369,,Toledo Rockets,Detroit Mercy Titans,,,0.0,0.0,0.0,,,,,,,,,,,,
401823370,,Detroit Mercy Titans,Eastern Michigan Eagles,,,0.0,0.0,0.0,,,,,,,,,,,,
401823371,,Michigan State Spartans,Detroit Mercy Titans,,,0.0,0.0,0.0,,,,,,,,,,,,
401823372,,DePaul Blue Demons,Detroit Mercy Titans,,,0.0,0.0,0.0,,,,,,,,,,,,
401823374,,Ohio State Buckeyes,IU Indianapolis Jaguars,,,0.0,0.0,0.0,,,,,,,,,,,,
401823375,,IU Indianapolis Jaguars,IU Columbus Crimson Pride,,,0.0,0.0,0.0,,,,,,,,,,,,
401823376,,Eastern Michigan Eagles,IU Indianapolis Jaguars,,,0.0,0.0,0.0,,,,,,,,,,,,
401823377,,Alabama State Hornets,IU Indianapolis Jaguars,,,0.0,0.0,0.0,,,,,,,,,,,,
401823378,,IU Indianapolis Jaguars,Morehead State Eagles,,,0.0,0.0,0.0,,,,,,,,,,,,
401823381,,Northern Kentucky Norse,Cincinnati Clermont Cougars,,,0.0,0.0,0.0,,,,,,,,,,,,
401823382,,Tennessee Volunteers,Northern Kentucky Norse,,,0.0,0.0,0.0,,,,,,,,,,,,
401823384,,Northern Kentucky Norse,Cumberland (KY) Patriots,,,0.0,0.0,0.0,,,,,,,,,,,,
401823385,,Central Michigan Chippewas,Northern Kentucky Norse,,,0.0,0.0,0.0,,,,,,,,,,,,
401823386,,Northern Kentucky Norse,Eastern Kentucky Colonels,,,0.0,0.0,0.0,,,,,,,,,,,,
401823387,,Northern Kentucky Norse,Wofford Terriers,,,0.0,0.0,0.0,,,,,,,,,,,,
401823388,,Northern Kentucky Norse,Boston University Terriers,,,0.0,0.0,0.0,,,,,,,,,,,,
401823389,,Northern Kentucky Norse,Brescia Bearcats,,,0.0,0.0,0.0,,,,,,,,,,,,
401823391,,Grand Canyon Lopes,Purdue Fort Wayne Mastodons,,,0.0,0.0,0.0,,,,,,,,,,,,
401823392,,Ohio State Buckeyes,Purdue Fort Wayne Mastodons,,,0.0,0.0,0.0,,,,,,,,,,,,
401823393,,Purdue Fort Wayne Mastodons,Dominican (IL) Dominican,,,0.0,0.0,0.0,,,,,,,,,,,,
401823394,,Western Michigan Broncos,Purdue Fort Wayne Mastodons,,,0.0,0.0,0.0,,,,,,,,,,,,
401823395,,Purdue Fort Wayne Mastodons,Boyce Bulldogs,,,0.0,0.0,0.0,,,,,,,,,,,,
401823396,,Purdue Fort Wayne Mastodons,Holy Cross College (IN) Saints,,,0.0,0.0,0.0,,,,,,,,,,,,
401823397,,Purdue Fort Wayne Mastodons,Eastern Michigan Eagles,,,0.0,0.0,0.0,,,,,,,,,,,,
401823398,,Iowa Hawkeyes,Robert Morris Colonials,,,0.0,0.0,0.0,,,,,,,,,,,,
401823399,,Drake Bulldogs,Robert Morris Colonials,,,0.0,0.0,0.0,,,,,,,,,,,,
401823400,,Robert Morris Colonials,Geneva Golden Tornadoes,,,0.0,0.0,0.0,,,,,,,,,,,,
401823401,,Robert Morris Colonials,Pittsburgh - Greensburg Bobcats,,,0.0,0.0,0.0,,,,,,,,,,,,
401823402,,Monmouth Hawks,Robert Morris Colonials,,,0.0,0.0,0.0,,,,,,,,,,,,
401823403,,Robert Morris Colonials,UIC Flames,,,0.0,0.0,0.0,,,,,,,,,,,,
401823404,,Robert Morris Colonials,Southern Utah Thunderbirds,,,0.0,0.0,0.0,,,,,,,,,,,,
401823405,,Robert Morris Colonials,Stetson Hatters,,,0.0,0.0,0.0,,,,,,,,,,,,
401823406,,Robert Morris Colonials,Toledo Rockets,,,0.0,0.0,0.0,,,,,,,,,,,,
401823407,,Wright State Raiders,Franklin Grizzlies,,,0.0,0.0,0.0,,,,,,,,,,,,
401823408,,Wright State Raiders,Toledo Rockets,,,0.0,0.0,0.0,,,,,,,,,,,,
401823409,,Radford Highlanders,Wright State Raiders,,,0.0,0.0,0.0,,,,,,,,,,,,
401823410,,Wright State Raiders,Ohio Wesleyan Battling Bishops,,,0.0,0.0,0.0,,,,,,,,,,,,
401823411,,Stetson Hatters,Wright State Raiders,,,0.0,0.0,0.0,,,,,,,,,,,,
401823412,,Marshall Thundering Herd,Wright State Raiders,,,0.0,0.0,0.0,,,,,,,,,,,,
401823415,,Bowling Green Falcons,Texas State Bobcats,,,0.0,0.0,0.0,,,,,,,,,,,,
401823416,,Bowling Green Falcons,Bethany (WV) Bison,,,0.0,0.0,0.0,,,,,,,,,,,,
401823417,,Bowling Green Falcons,Le Moyne Dolphins,,,0.0,0.0,0.0,,,,,,,,,,,,
401823418,,Davidson Wildcats,Bowling Green Falcons,,,0.0,0.0,0.0,,,,,,,,,,,,
401823419,,Bowling Green Falcons,William & Mary Tribe,,,0.0,0.0,0.0,,,,,,,,,,,,
401823420,,Bowling Green Falcons,Bucknell Bison,,,0.0,0.0,0.0,,,,,,,,,,,,
401823421,,VMI Keydets,Bowling Green Falcons,,,0.0,0.0,0.0,,,,,,,,,,,,
401823422,,Bowling Green Falcons,Utah Valley Wolverines,,,0.0,0.0,0.0,,,,,,,,,,,,
401823423,,Bowling Green Falcons,Aquinas Saints,,,0.0,0.0,0.0,,,,,,,,,,,,
401823425,,Buffalo Bulls,Southern Miss Golden Eagles,,,0.0,0.0,0.0,,,,,,,,,,,,
401823426,,Buffalo Bulls,Green Bay Phoenix,,,0.0,0.0,0.0,,,,,,,,,,,,
401823427,,DePaul Blue Demons,Buffalo Bulls,,,0.0,0.0,0.0,,,,,,,,,,,,
401823428,,Buffalo Bulls,RIT Tigers,,,0.0,0.0,0.0,,,,,,,,,,,,
401823429,,Buffalo Bulls,Vermont Catamounts,,,0.0,0.0,0.0,,,,,,,,,,,,
401823430,,Buffalo Bulls,VMI Keydets,,,0.0,0.0,0.0,,,,,,,,,,,,
401823431,,Bucknell Bison,Buffalo Bulls,,,0.0,0.0,0.0,,,,,,,,,,,,
401823432,,UMBC Retrievers,Buffalo Bulls,,,0.0,0.0,0.0,,,,,,,,,,,,
401823433,,North Alabama Lions,Northwestern State Demons,,,0.0,0.0,0.0,,,,,,,,,,,,
401823435,,Chattanooga Mocs,North Alabama Lions,,,0.0,0.0,0.0,,,,,,,,,,,,
401823436,,North Alabama Lions,Tennessee Southern Firehawks,,,0.0,0.0,0.0,,,,,,,,,,,,
401823437,,Jacksonville State Gamecocks,North Alabama Lions,,,0.0,0.0,0.0,,,,,,,,,,,,
401823438,,San Francisco Dons,North Alabama Lions,,,0.0,0.0,0.0,,,,,,,,,,,,
401823441,,Florida Gators,North Florida Ospreys,,,0.0,0.0,0.0,,,,,,,,,,,,
401823442,,Tennessee Volunteers,North Florida Ospreys,,,0.0,0.0,0.0,,,,,,,,,,,,
401823443,,North Florida Ospreys,New College (FL) Mighty Banyans,,,0.0,0.0,0.0,,,,,,,,,,,,
401823444,,Wofford Terriers,North Florida Ospreys,,,0.0,0.0,0.0,,,,,,,,,,,,
401823445,,Southern Miss Golden Eagles,North Florida Ospreys,,,0.0,0.0,0.0,,,,,,,,,,,,
401823446,,North Florida Ospreys,Trinity College of Jacksonville Eagles,,,0.0,0.0,0.0,,,,,,,,,,,,
401823447,,North Florida Ospreys,SIU Edwardsville Cougars,,,0.0,0.0,0.0,,,,,,,,,,,,
401823448,,Gonzaga Bulldogs,North Florida Ospreys,,,0.0,0.0,0.0,,,,,,,,,,,,
401823449,,Winthrop Eagles,Queens University Royals,,,0.0,0.0,0.0,,,,,,,,,,,,
401823450,,Queens University Royals,Lynchburg Hornets,,,0.0,0.0,0.0,,,,,,,,,,,,
401823451,,Villanova Wildcats,Queens University Royals,,,0.0,0.0,0.0,,,,,,,,,,,,
401823452,,Queens University Royals,Sacred Heart Pioneers,,,0.0,0.0,0.0,,,,,,,,,,,,
401823454,,Central Michigan Chippewas,App State Mountaineers,,,0.0,0.0,0.0,,,,,,,,,,,,
401823455,,Bradley Braves,Central Michigan Chippewas,,,0.0,0.0,0.0,,,,,,,,,,,,
401823456,,Central Michigan Chippewas,Adrian Bulldogs,,,0.0,0.0,0.0,,,,,,,,,,,,
401823457,,Stony Brook Seawolves,Central Michigan Chippewas,,,0.0,0.0,0.0,,,,,,,,,,,,
401823460,,Northern Illinois Huskies,UL Monroe Warhawks,,,0.0,0.0,0.0,,,,,,,,,,,,
401823461,,Wisconsin Badgers,Northern Illinois Huskies,,,0.0,0.0,0.0,,,,,,,,,,,,
401823462,,Grand Canyon Lopes,Northern Illinois Huskies,,,0.0,0.0,0.0,,,,,,,,,,,,
401823463,,Northern Illinois Huskies,Benedictine University (IL) Eagles,,,0.0,0.0,0.0,,,,,,,,,,,,
401823464,,Austin Peay Governors,Northern Illinois Huskies,,,0.0,0.0,0.0,,,,,,,,,,,,
401823465,,Bradley Braves,Northern Illinois Huskies,,,0.0,0.0,0.0,,,,,,,,,,,,
401823466,,Elon Phoenix,Northern Illinois Huskies,,,0.0,0.0,0.0,,,,,,,,,,,,
401823468,,Toledo Rockets,South Alabama Jaguars,,,0.0,0.0,0.0,,,,,,,,,,,,
401823469,,Toledo Rockets,Marshall Thundering Herd,,,0.0,0.0,0.0,,,,,,,,,,,,
401823470,,Toledo Rockets,Central State (OH) Marauders,,,0.0,0.0,0.0,,,,,,,,,,,,
401823471,,Oakland Golden Grizzlies,Toledo Rockets,,,0.0,0.0,0.0,,,,,,,,,,,,
401823474,,Auburn Tigers,Bethune-Cookman Wildcats,,,0.0,0.0,0.0,,,,,,,,,,,,
401823475,,Auburn Tigers,Merrimack Warriors,,,0.0,0.0,0.0,,,,,,,,,,,,
401823476,,Auburn Tigers,Wofford Terriers,,,0.0,0.0,0.0,,,,,,,,,,,,
401823477,,Auburn Tigers,Jackson State Tigers,,,0.0,0.0,0.0,,,,,,,,,,,,
401823478,,Oregon Ducks,Auburn Tigers,,,0.0,0.0,0.0,,,,,,,,,,,,
401823479,,Michigan Wolverines,Auburn Tigers,,,0.0,0.0,0.0,,,,,,,,,,,,
401823480,,Arizona Wildcats,Auburn Tigers,,,0.0,0.0,0.0,,,,,,,,,,,,
401823481,,Auburn Tigers,Chattanooga Mocs,,,0.0,0.0,0.0,,,,,,,,,,,,
401823483,,Tennessee Volunteers,Mercer Bears,,,0.0,0.0,0.0,,,,,,,,,,,,
401823484,,Mercer Bears,LaGrange Panthers,,,0.0,0.0,0.0,,,,,,,,,,,,
401823485,,Mercer Bears,Lipscomb Bisons,,,0.0,0.0,0.0,,,,,,,,,,,,
401823486,,Winthrop Eagles,Mercer Bears,,,0.0,0.0,0.0,,,,,,,,,,,,
401823487,,Mercer Bears,App State Mountaineers,,,0.0,0.0,0.0,,,,,,,,,,,,
401823488,,Elon Phoenix,Mercer Bears,,,0.0,0.0,0.0,,,,,,,,,,,,
401823489,,Mercer Bears,Georgia State Panthers,,,0.0,0.0,0.0,,,,,,,,,,,,
401823490,,Mercer Bears,Oglethorpe Stormy Petrels,,,0.0,0.0,0.0,,,,,,,,,,,,
401823493,,Queens University Royals,UNC Greensboro Spartans,,,0.0,0.0,0.0,,,,,,,,,,,,
401823494,,Furman Paladins,Queens University Royals,,,0.0,0.0,0.0,,,,,,,,,,,,
401823495,,Queens University Royals,Gardner-Webb Runnin' Bulldogs,,,0.0,0.0,0.0,,,,,,,,,,,,
401823496,,Queens University Royals,South Carolina State Bulldogs,,,0.0,0.0,0.0,,,,,,,,,,,,
401823499,,Loyola Marymount Lions,Eastern Washington Eagles,,,0.0,0.0,0.0,,,,,,,,,,,,
401823500,,Seattle U Redhawks,Eastern Washington Eagles,,,0.0,0.0,0.0,,,,,,,,,,,,
401823501,,Eastern Washington Eagles,Eastern Oregon Mountaineers,,,0.0,0.0,0.0,,,,,,,,,,,,
401823502,,Central Arkansas Bears,Eastern Washington Eagles,,,0.0,0.0,0.0,,,,,,,,,,,,
401823503,,North Texas Mean Green,Eastern Washington Eagles,,,0.0,0.0,0.0,,,,,,,,,,,,
401823504,,Denver Pioneers,Eastern Washington Eagles,,,0.0,0.0,0.0,,,,,,,,,,,,
401823505,,Eastern Washington Eagles,Kansas City Roos,,,0.0,0.0,0.0,,,,,,,,,,,,
401823506,,Eastern Washington Eagles,California Baptist Lancers,,,0.0,0.0,0.0,,,,,,,,,,,,
401823508,,Washington State Cougars,Idaho Vandals,,,0.0,0.0,0.0,,,,,,,,,,,,
401823509,,Idaho Vandals,Whitman Missionaries,,,0.0,0.0,0.0,,,,,,,,,,,,
401823510,,San Diego Toreros,Idaho Vandals,,,0.0,0.0,0.0,,,,,,,,,,,,
401823511,,UC San Diego Tritons,Idaho Vandals,,,0.0,0.0,0.0,,,,,,,,,,,,
401823512,,Idaho Vandals,Eastern Oregon Mountaineers,,,0.0,0.0,0.0,,,,,,,,,,,,
401823513,,VMI Keydets,Johnson & Wales (NC) JOHNSON & WALES-CHARLOTTE,,,0.0,0.0,0.0,,,,,,,,,,,,
401823514,,Southern Indiana Screaming Eagles,VMI Keydets,,,0.0,0.0,0.0,,,,,,,,,,,,
401823515,,Missouri Tigers,VMI Keydets,,,0.0,0.0,0.0,,,,,,,,,,,,
401823516,,VMI Keydets,Virginia-Lynchburg Dragons,,,0.0,0.0,0.0,,,,,,,,,,,,
401823517,,Stetson Hatters,VMI Keydets,,,0.0,0.0,0.0,,,,,,,,,,,,
401823518,,UCF Knights,VMI Keydets,,,0.0,0.0,0.0,,,,,,,,,,,,
401823519,,VMI Keydets,Christendom Crusaders,,,0.0,0.0,0.0,,,,,,,,,,,,
401823521,,Abilene Christian Wildcats,McMurry War Hawks,,,0.0,0.0,0.0,,,,,,,,,,,,
401823522,,Abilene Christian Wildcats,Omaha Mavericks,,,0.0,0.0,0.0,,,,,,,,,,,,
401823523,,Abilene Christian Wildcats,Southwestern Adventist Knights,,,0.0,0.0,0.0,,,,,,,,,,,,
401823524,,Stephen F. Austin Lumberjacks,Abilene Christian Wildcats,,,0.0,0.0,0.0,,,,,,,,,,,,
401823525,,Texas State Bobcats,Abilene Christian Wildcats,,,0.0,0.0,0.0,,,,,,,,,,,,
401823526,,Abilene Christian Wildcats,Jarvis Christian Bulldogs,,,0.0,0.0,0.0,,,,,,,,,,,,
401823527,,Pepperdine Waves,Abilene Christian Wildcats,,,0.0,0.0,0.0,,,,,,,,,,,,
401823528,,Abilene Christian Wildcats,New Mexico State Aggies,,,0.0,0.0,0.0,,,,,,,,,,,,
401823530,,California Baptist Lancers,South Carolina Upstate Spartans,,,0.0,0.0,0.0,,,,,,,,,,,,
401823531,,UC Irvine Anteaters,California Baptist Lancers,,,0.0,0.0,0.0,,,,,,,,,,,,
401823532,,California Baptist Lancers,Western Illinois Leathernecks,,,0.0,0.0,0.0,,,,,,,,,,,,
401823533,,California Baptist Lancers,UC Riverside Highlanders,,,0.0,0.0,0.0,,,,,,,,,,,,
401823534,,California Baptist Lancers,Grambling Tigers,,,0.0,0.0,0.0,,,,,,,,,,,,
401823535,,California Baptist Lancers,San Diego Toreros,,,0.0,0.0,0.0,,,,,,,,,,,,
401823536,,Oregon State Beavers,California Baptist Lancers,,,0.0,0.0,0.0,,,,,,,,,,,,
401823539,,Southern Utah Thunderbirds,UT Rio Grande Valley Vaqueros,,,0.0,0.0,0.0,,,,,,,,,,,,
401823540,,Southern Utah Thunderbirds,Bethesda University Flames,,,0.0,0.0,0.0,,,,,,,,,,,,
401823541,,Omaha Mavericks,Southern Utah Thunderbirds,,,0.0,0.0,0.0,,,,,,,,,,,,
401823542,,Gonzaga Bulldogs,Southern Utah Thunderbirds,,,0.0,0.0,0.0,,,,,,,,,,,,
401823543,,Washington State Cougars,Southern Utah Thunderbirds,,,0.0,0.0,0.0,,,,,,,,,,,,
401823544,,Southern Utah Thunderbirds,Nobel Knights,,,0.0,0.0,0.0,,,,,,,,,,,,
401823545,,Stetson Hatters,Southern Utah Thunderbirds,,,0.0,0.0,0.0,,,,,,,,,,,,
401823546,,Southern Utah Thunderbirds,West Coast Baptist Eagles,,,0.0,0.0,0.0,,,,,,,,,,,,
401823547,,Oregon State Beavers,Southern Utah Thunderbirds,,,0.0,0.0,0.0,,,,,,,,,,,,
401823548,,Washington Huskies,Southern Utah Thunderbirds,,,0.0,0.0,0.0,,,,,,,,,,,,
401823550,,Cal State Bakersfield Roadrunners,Whittier Poets,,,0.0,0.0,0.0,,,,,,,,,,,,
401823551,,Cal State Bakersfield Roadrunners,Western Illinois Leathernecks,,,0.0,0.0,0.0,,,,,,,,,,,,
401823552,,Ole Miss Rebels,Cal State Bakersfield Roadrunners,,,0.0,0.0,0.0,,,,,,,,,,,,
401823553,,Idaho State Bengals,Park University Gilbert Buccaneers,,,0.0,0.0,0.0,,,,,,,,,,,,
401823554,,San Diego Toreros,Idaho State Bengals,,,0.0,0.0,0.0,,,,,,,,,,,,
401823555,,San Diego State Aztecs,Idaho State Bengals,,,0.0,0.0,0.0,,,,,,,,,,,,
401823556,,Seattle U Redhawks,Idaho State Bengals,,,0.0,0.0,0.0,,,,,,,,,,,,
401823557,,Santa Clara Broncos,Idaho State Bengals,,,0.0,0.0,0.0,,,,,,,,,,,,
401823558,,Idaho State Bengals,Justice College Lions,,,0.0,0.0,0.0,,,,,,,,,,,,
401823559,,Xavier Musketeers,Santa Clara Broncos,,,0.0,0.0,0.0,,,,,,,,,,,,
401823560,,Iowa Hawkeyes,Xavier Musketeers,,,0.0,0.0,0.0,,,,,,,,,,,,
401823561,,Xavier Musketeers,Old Dominion Monarchs,,,0.0,0.0,0.0,,,,,,,,,,,,
401823563,,Villanova Wildcats,Sacred Heart Pioneers,,,0.0,0.0,0.0,,,,,,,,,,,,
401823564,,Villanova Wildcats,Old Dominion Monarchs,,,0.0,0.0,0.0,,,,,,,,,,,,
401823565,,Villanova Wildcats,Temple Owls,,,0.0,0.0,0.0,,,,,,,,,,,,
401823566,,Michigan Wolverines,Villanova Wildcats,,,0.0,0.0,0.0,,,,,,,,,,,,
401823568,,Idaho Vandals,North Dakota Fighting Hawks,,,0.0,0.0,0.0,,,,,,,,,,,,
401823569,,South Dakota State Jackrabbits,Idaho Vandals,,,0.0,0.0,0.0,,,,,,,,,,,,
401823588,,UNC Wilmington Seahawks,Mount Olive Trojans,,,0.0,0.0,0.0,,,,,,,,,,,,
401823589,,UNC Wilmington Seahawks,South Carolina Upstate Spartans,,,0.0,0.0,0.0,,,,,,,,,,,,
401823590,,Radford Highlanders,UNC Wilmington Seahawks,,,0.0,0.0,0.0,,,,,,,,,,,,
401823591,,UNC Wilmington Seahawks,SE Louisiana Lions,,,0.0,0.0,0.0,,,,,,,,,,,,
401823592,,Gardner-Webb Runnin' Bulldogs,SE Louisiana Lions,,,0.0,0.0,0.0,,,,,,,,,,,,
401823593,,UNC Wilmington Seahawks,Gardner-Webb Runnin' Bulldogs,,,0.0,0.0,0.0,,,,,,,,,,,,
401823594,,UNC Wilmington Seahawks,Marshall Thundering Herd,,,0.0,0.0,0.0,,,,,,,,,,,,
401823595,,Louisiana Ragin' Cajuns,UNC Wilmington Seahawks,,,0.0,0.0,0.0,,,,,,,,,,,,
401823636,,Purdue Boilermakers,Memphis Tigers,,,0.0,0.0,0.0,,,,,,,,,,,,
401823637,,Purdue Boilermakers,Texas Tech Red Raiders,,,0.0,0.0,0.0,,,,,,,,,,,,
401823638,,Memphis Tigers,Wake Forest Demon Deacons,,,0.0,0.0,0.0,,,,,,,,,,,,
401823647,,Iowa Hawkeyes,Western Illinois Leathernecks,,,0.0,0.0,0.0,,,,,,,,,,,,
401823648,,Iowa Hawkeyes,Southeast Missouri State Redhawks,,,0.0,0.0,0.0,,,,,,,,,,,,
401823649,,Iowa Hawkeyes,Ole Miss Rebels,,,0.0,0.0,0.0,,,,,,,,,,,,
401823724,,Sacred Heart Pioneers,Merchant Marine Academy Mariners,,,0.0,0.0,0.0,,,,,,,,,,,,
401823725,,Penn State Nittany Lions,Sacred Heart Pioneers,,,0.0,0.0,0.0,,,,,,,,,,,,
401823726,,Sacred Heart Pioneers,Iona Gaels,,,0.0,0.0,0.0,,,,,,,,,,,,
401823727,,NJIT Highlanders,Sacred Heart Pioneers,,,0.0,0.0,0.0,,,,,,,,,,,,
401823733,,Portland State Vikings,Cal State Bakersfield Roadrunners,,,0.0,0.0,0.0,,,,,,,,,,,,
401823734,,Cal State Bakersfield Roadrunners,Mississippi Valley State Delta Devils,,,0.0,0.0,0.0,,,,,,,,,,,,
401823735,,Florida State Seminoles,Cal State Bakersfield Roadrunners,,,0.0,0.0,0.0,,,,,,,,,,,,
401823736,,Fresno State Bulldogs,Cal State Bakersfield Roadrunners,,,0.0,0.0,0.0,,,,,,,,,,,,
401823737,,UC Santa Barbara Gauchos,Cal State Bakersfield Roadrunners,,,0.0,0.0,0.0,,,,,,,,,,,,
401823738,,Cal State Bakersfield Roadrunners,North Dakota State Bison,,,0.0,0.0,0.0,,,,,,,,,,,,
401823739,,Cal State Bakersfield Roadrunners,Pepperdine Waves,,,0.0,0.0,0.0,,,,,,,,,,,,
401823756,,Wyoming Cowboys,Northern State Wolves,,,0.0,0.0,0.0,,,,,,,,,,,,
401823757,,Wyoming Cowboys,Austin Peay Governors,,,0.0,0.0,0.0,,,,,,,,,,,,
401823758,,Wyoming Cowboys,Portland Pilots,,,0.0,0.0,0.0,,,,,,,,,,,,
401823759,,Wyoming Cowboys,Norfolk State Spartans,,,0.0,0.0,0.0,,,,,,,,,,,,
401823760,,Wyoming Cowboys,Denver Pioneers,,,0.0,0.0,0.0,,,,,,,,,,,,
401823761,,Wyoming Cowboys,Dartmouth Big Green,,,0.0,0.0,0.0,,,,,,,,,,,,
401823763,,San Diego State Aztecs,Troy Trojans,,,0.0,0.0,0.0,,,,,,,,,,,,
401823764,,Michigan Wolverines,San Diego State Aztecs,,,0.0,0.0,0.0,,,,,,,,,,,,
401823765,,Oregon Ducks,San Diego State Aztecs,,,0.0,0.0,0.0,,,,,,,,,,,,
401823766,,San Diego State Aztecs,Utah Valley Wolverines,,,0.0,0.0,0.0,,,,,,,,,,,,
401823767,,San Diego State Aztecs,Lamar Cardinals,,,0.0,0.0,0.0,,,,,,,,,,,,
401823788,,Grand Canyon Lopes,Northwestern State Demons,,,0.0,0.0,0.0,,,,,,,,,,,,
401823789,,Grand Canyon Lopes,Stetson Hatters,,,0.0,0.0,0.0,,,,,,,,,,,,
401823790,,Grand Canyon Lopes,Coastal Carolina Chanticleers,,,0.0,0.0,0.0,,,,,,,,,,,,
401823807,,Colorado State Rams,Incarnate Word Cardinals,,,0.0,0.0,0.0,,,,,,,,,,,,
401823808,,Colorado State Rams,Omaha Mavericks,,,0.0,0.0,0.0,,,,,,,,,,,,
401823809,,Colorado State Rams,Cal Poly Mustangs,,,0.0,0.0,0.0,,,,,,,,,,,,
401823810,,Colorado State Rams,Denver Pioneers,,,0.0,0.0,0.0,,,,,,,,,,,,
401823811,,Colorado State Rams,Dartmouth Big Green,,,0.0,0.0,0.0,,,,,,,,,,,,
401823813,,Boise State Broncos,Hawai'i Pacific Sea Warriors,,,0.0,0.0,0.0,,,,,,,,,,,,
401823814,,Boise State Broncos,Utah Valley Wolverines,,,0.0,0.0,0.0,,,,,,,,,,,,
401823815,,Boise State Broncos,UT Rio Grande Valley Vaqueros,,,0.0,0.0,0.0,,,,,,,,,,,,
401823816,,Boise State Broncos,Montana State Bobcats,,,0.0,0.0,0.0,,,,,,,,,,,,
401823817,,Boise State Broncos,Wichita State Shockers,,,0.0,0.0,0.0,,,,,,,,,,,,
401823818,,Boise State Broncos,USC Trojans,,,0.0,0.0,0.0,,,,,,,,,,,,
401823852,,Merrimack Warriors,Rider Broncs,,,0.0,0.0,0.0,,,,,,,,,,,,
401823857,,Manhattan Jaspers,St. Joseph's (NY) Bears,,,0.0,0.0,0.0,,,,,,,,,,,,
401823858,,USC Trojans,Manhattan Jaspers,,,0.0,0.0,0.0,,,,,,,,,,,,
401823859,,Texas A&M Aggies,Manhattan Jaspers,,,0.0,0.0,0.0,,,,,,,,,,,,
401823860,,Manhattan Jaspers,Wagner Seahawks,,,0.0,0.0,0.0,,,,,,,,,,,,
401823861,,Army Black Knights,Manhattan Jaspers,,,0.0,0.0,0.0,,,,,,,,,,,,
401823864,,UT Arlington Mavericks,UNT Dallas Trailblazers,,,0.0,0.0,0.0,,,,,,,,,,,,
401823865,,New Mexico Lobos,UT Arlington Mavericks,,,0.0,0.0,0.0,,,,,,,,,,,,
401823866,,UT Arlington Mavericks,Arlington Baptist Patriots,,,0.0,0.0,0.0,,,,,,,,,,,,
401823867,,Evansville Purple Aces,UT Arlington Mavericks,,,0.0,0.0,0.0,,,,,,,,,,,,
401823868,,UT Arlington Mavericks,Campbell Fighting Camels,,,0.0,0.0,0.0,,,,,,,,,,,,
401823869,,Weber State Wildcats,UT Arlington Mavericks,,,0.0,0.0,0.0,,,,,,,,,,,,
