date,game_id,event_id,book,market,period,selection,line,price,edge,kelly,fractional,prob,ev,stake
2025-11-15,401822730,a6ce280125f6ca8215cea725adf5c488,BetUS,h2h,2h,home,,218.0,,0.5460777937038361,0.3,0.6888206258724411,1.1904495902743628,0.20157579523077437
2025-11-15,401822730,a6ce280125f6ca8215cea725adf5c488,Bovada,h2h,2h,home,,230.0,,0.5535252458169807,0.3,0.6888206258724411,1.2731080653790556,0.20157579523077437
2025-11-15,401822730,a6ce280125f6ca8215cea725adf5c488,Caesars,h2h,2h,home,,228.0,,0.5523384442375467,0.3,0.6888206258724411,1.2593316528616063,0.20157579523077437
2025-11-15,401822730,a6ce280125f6ca8215cea725adf5c488,DraftKings,h2h,2h,home,,225.0,,0.5505186818157483,0.3,0.6888206258724411,1.2386670340854335,0.20157579523077437
2025-11-15,401822730,a6ce280125f6ca8215cea725adf5c488,FanDuel,h2h,2h,home,,235.0,,0.5564038709245437,0.3,0.6888206258724411,1.3075490966726775,0.20157579523077437
2025-11-15,401822730,a6ce280125f6ca8215cea725adf5c488,Fanatics,h2h,2h,home,,220.0,,0.5473754558144597,0.3,0.6888206258724411,1.2042260027918117,0.20157579523077437
2025-11-15,401822730,a6ce280125f6ca8215cea725adf5c488,LowVig.ag,h2h,2h,home,,215.0,,0.5440860332549718,0.3,0.6888206258724411,1.1697849714981894,0.20157579523077437
2025-11-15,401822761,e92ddead662adfc6f790b3c5c11ff140,BetMGM,h2h,2h,away,,1250.0,,0.4802283397653514,0.3,0.5187299442271772,6.002854247066892,0.20157579523077437
2025-11-15,401822761,e92ddead662adfc6f790b3c5c11ff140,BetRivers,h2h,2h,away,,1050.0,,0.4728947008202417,0.3,0.5187299442271772,4.965394358612538,0.20157579523077437
2025-11-15,401822761,e92ddead662adfc6f790b3c5c11ff140,DraftKings,h2h,2h,away,,1500.0,,0.4866452738423223,0.3,0.5187299442271772,7.2996791076348355,0.20157579523077437
2025-11-15,401822761,e92ddead662adfc6f790b3c5c11ff140,FanDuel,h2h,2h,away,,1280.0,,0.4811307211199254,0.3,0.5187299442271772,6.158473230335046,0.20157579523077437
2025-11-15,401822761,e92ddead662adfc6f790b3c5c11ff140,Fanatics,h2h,2h,away,,1400.0,,0.4843535116719755,0.3,0.5187299442271772,6.780949163407658,0.20157579523077437
2025-11-15,401823011,37fa2522d4be88ec92393fd57aaecfb2,BetMGM,h2h,2h,away,,475.0,,0.5158920608478038,0.3,0.600084745917751,2.450487289027068,0.20157579523077437
2025-11-15,401823011,37fa2522d4be88ec92393fd57aaecfb2,BetOnline.ag,h2h,2h,away,,505.0,,0.5208936064955234,0.3,0.600084745917751,2.630512712802393,0.20157579523077437
2025-11-15,401823011,37fa2522d4be88ec92393fd57aaecfb2,BetRivers,h2h,2h,away,,400.0,,0.5001059323971887,0.3,0.600084745917751,2.000423729588755,0.20157579523077437
2025-11-15,401823011,37fa2522d4be88ec92393fd57aaecfb2,BetUS,h2h,2h,away,,500.0,,0.5201016951013011,0.3,0.600084745917751,2.6005084755065058,0.20157579523077437
2025-11-15,401823011,37fa2522d4be88ec92393fd57aaecfb2,Bovada,h2h,2h,away,,475.0,,0.5158920608478038,0.3,0.600084745917751,2.450487289027068,0.20157579523077437
2025-11-15,401823011,37fa2522d4be88ec92393fd57aaecfb2,Caesars,h2h,2h,away,,430.0,,0.5070811984567628,0.3,0.600084745917751,2.18044915336408,0.20157579523077437
2025-11-15,401823011,37fa2522d4be88ec92393fd57aaecfb2,DraftKings,h2h,2h,away,,470.0,,0.5149963939853576,0.3,0.600084745917751,2.4204830517311806,0.20157579523077437
2025-11-15,401823011,37fa2522d4be88ec92393fd57aaecfb2,FanDuel,h2h,2h,away,,470.0,,0.5149963939853576,0.3,0.600084745917751,2.4204830517311806,0.20157579523077437
2025-11-15,401823011,37fa2522d4be88ec92393fd57aaecfb2,Fanatics,h2h,2h,away,,450.0,,0.511214689455029,0.3,0.600084745917751,2.3004661025476305,0.20157579523077437
2025-11-15,401823011,37fa2522d4be88ec92393fd57aaecfb2,LowVig.ag,h2h,2h,away,,505.0,,0.5208936064955234,0.3,0.600084745917751,2.630512712802393,0.20157579523077437
2025-11-15,401823024,9572200eb7973686572f8d2b2a002f63,BetMGM,h2h,2h,away,,290.0,,0.449574069713849,0.3,0.5907089236333749,1.303764802170162,0.20157579523077437
2025-11-15,401823024,9572200eb7973686572f8d2b2a002f63,BetOnline.ag,h2h,2h,away,,316.0,,0.461186431112291,0.3,0.5907089236333749,1.4573491223148396,0.20157579523077437
2025-11-15,401823024,9572200eb7973686572f8d2b2a002f63,BetRivers,h2h,2h,away,,270.0,,0.4391196360901804,0.3,0.5907089236333749,1.1856230174434872,0.20157579523077437
2025-11-15,401823024,9572200eb7973686572f8d2b2a002f63,BetUS,h2h,2h,away,,320.0,,0.4628054622688045,0.3,0.5907089236333749,1.4809774792601746,0.20157579523077437
2025-11-15,401823024,9572200eb7973686572f8d2b2a002f63,Bovada,h2h,2h,away,,295.0,,0.4519661858819765,0.3,0.5907089236333749,1.333300248351831,0.20157579523077437
2025-11-15,401823024,9572200eb7973686572f8d2b2a002f63,Caesars,h2h,2h,away,,300.0,,0.4542785648444998,0.3,0.5907089236333749,1.3628356945334996,0.20157579523077437
2025-11-15,401823024,9572200eb7973686572f8d2b2a002f63,DraftKings,h2h,2h,away,,300.0,,0.4542785648444998,0.3,0.5907089236333749,1.3628356945334996,0.20157579523077437
2025-11-15,401823024,9572200eb7973686572f8d2b2a002f63,FanDuel,h2h,2h,away,,300.0,,0.4542785648444998,0.3,0.5907089236333749,1.3628356945334996,0.20157579523077437
2025-11-15,401823024,9572200eb7973686572f8d2b2a002f63,Fanatics,h2h,2h,away,,240.0,,0.4201709751472811,0.3,0.5907089236333749,1.0084103403534743,0.20157579523077437
2025-11-15,401823024,9572200eb7973686572f8d2b2a002f63,LowVig.ag,h2h,2h,away,,303.0,,0.4556293604760729,0.3,0.5907089236333749,1.380556962242501,0.20157579523077437
2025-11-15,401823215,0d045fe6975fc350bc5c98544c5c2d5b,BetMGM,h2h,2h,home,,125.0,,0.1272056164862408,0.3,0.5151142313812449,0.159007020607801,0.20157579523077437
2025-11-15,401823215,0d045fe6975fc350bc5c98544c5c2d5b,BetRivers,h2h,2h,home,,110.0,,0.0743089871823766,0.3,0.5151142313812449,0.0817398859006143,0.20157579523077437
2025-11-15,401823215,0d045fe6975fc350bc5c98544c5c2d5b,Bovada,h2h,2h,home,,125.0,,0.1272056164862408,0.3,0.5151142313812449,0.159007020607801,0.20157579523077437
2025-11-15,401823215,0d045fe6975fc350bc5c98544c5c2d5b,Caesars,h2h,2h,home,,122.0,,0.1176668800543964,0.3,0.5151142313812449,0.1435535936663636,0.20157579523077437
2025-11-15,401823215,0d045fe6975fc350bc5c98544c5c2d5b,DraftKings,h2h,2h,home,,124.0,,0.1240773212048295,0.3,0.5151142313812449,0.1538558782939886,0.20157579523077437
2025-11-15,401823215,0d045fe6975fc350bc5c98544c5c2d5b,FanDuel,h2h,2h,home,,124.0,,0.1240773212048295,0.3,0.5151142313812449,0.1538558782939886,0.20157579523077437
2025-11-15,401823215,0d045fe6975fc350bc5c98544c5c2d5b,Fanatics,h2h,2h,home,,120.0,,0.1110427575322822,0.3,0.5151142313812449,0.1332513090387387,0.20157579523077437
2025-11-15,401823227,006d559ede2bc2f2dd30485d37698aa0,BetMGM,h2h,2h,home,,105.0,,0.0726590192859825,0.3,0.5250204732928203,0.0762919702502816,0.20157579523077437
2025-11-15,401823227,006d559ede2bc2f2dd30485d37698aa0,BetRivers,h2h,2h,home,,102.0,,0.0593542706387225,0.3,0.5250204732928203,0.060541356051497,0.17946576456514637
2025-11-15,401823227,006d559ede2bc2f2dd30485d37698aa0,Bovada,h2h,2h,home,,105.0,,0.0726590192859825,0.3,0.5250204732928203,0.0762919702502816,0.20157579523077437
2025-11-15,401823227,006d559ede2bc2f2dd30485d37698aa0,Caesars,h2h,2h,home,,105.0,,0.0726590192859825,0.3,0.5250204732928203,0.0762919702502816,0.20157579523077437
2025-11-15,401823227,006d559ede2bc2f2dd30485d37698aa0,DraftKings,h2h,2h,home,,105.0,,0.0726590192859825,0.3,0.5250204732928203,0.0762919702502816,0.20157579523077437
2025-11-15,401823227,006d559ede2bc2f2dd30485d37698aa0,FanDuel,h2h,2h,home,,106.0,,0.0769265801728394,0.3,0.5250204732928203,0.0815421749832098,0.20157579523077437
2025-11-15,401823227,006d559ede2bc2f2dd30485d37698aa0,Fanatics,h2h,2h,home,,-105.0,,0.0262919702502815,0.3,0.5250204732928203,0.0250399716669348,0.07949737217076533
2025-11-15,401823324,8db7e6326d0364479d9acd06c6768ec7,BetMGM,h2h,2h,away,,135.0,,0.2738440046586489,0.3,0.5828465558677345,0.3696894062891761,0.20157579523077437
2025-11-15,401823324,8db7e6326d0364479d9acd06c6768ec7,BetOnline.ag,h2h,2h,away,,140.0,,0.2848798100589733,0.3,0.5828465558677345,0.3988317340825626,0.20157579523077437
2025-11-15,401823324,8db7e6326d0364479d9acd06c6768ec7,BetRivers,h2h,2h,away,,128.0,,0.256945427639402,0.3,0.5828465558677345,0.3288901473784346,0.20157579523077437
2025-11-15,401823324,8db7e6326d0364479d9acd06c6768ec7,BetUS,h2h,2h,away,,138.0,,0.2805614514240638,0.3,0.5828465558677345,0.387174802965208,0.20157579523077437
2025-11-15,401823324,8db7e6326d0364479d9acd06c6768ec7,Bovada,h2h,2h,away,,135.0,,0.2738440046586489,0.3,0.5828465558677345,0.3696894062891761,0.20157579523077437
2025-11-15,401823324,8db7e6326d0364479d9acd06c6768ec7,Caesars,h2h,2h,away,,140.0,,0.2848798100589733,0.3,0.5828465558677345,0.3988317340825626,0.20157579523077437
2025-11-15,401823324,8db7e6326d0364479d9acd06c6768ec7,DraftKings,h2h,2h,away,,136.0,,0.2761160822410687,0.3,0.5828465558677345,0.3755178718478534,0.20157579523077437
2025-11-15,401823324,8db7e6326d0364479d9acd06c6768ec7,FanDuel,h2h,2h,away,,136.0,,0.2761160822410687,0.3,0.5828465558677345,0.3755178718478534,0.20157579523077437
2025-11-15,401823324,8db7e6326d0364479d9acd06c6768ec7,Fanatics,h2h,2h,away,,130.0,,0.2619592911506072,0.3,0.5828465558677345,0.3405470784957893,0.20157579523077437
2025-11-15,401823324,8db7e6326d0364479d9acd06c6768ec7,LowVig.ag,h2h,2h,away,,140.0,,0.2848798100589733,0.3,0.5828465558677345,0.3988317340825626,0.20157579523077437
2025-11-15,401823342,843d3c7d7bd15b6effcebc27ffde4ef0,BetMGM,h2h,2h,home,,-110.0,,0.3147090469888182,0.3,0.6736709747565801,0.2860991336261983,0.20157579523077437
2025-11-15,401823342,843d3c7d7bd15b6effcebc27ffde4ef0,BetRivers,h2h,2h,home,,-110.0,,0.3147090469888182,0.3,0.6736709747565801,0.2860991336261983,0.20157579523077437
2025-11-15,401823342,843d3c7d7bd15b6effcebc27ffde4ef0,Bovada,h2h,2h,home,,-105.0,,0.3310254982509892,0.3,0.6736709747565801,0.3152623792866563,0.20157579523077437
2025-11-15,401823342,843d3c7d7bd15b6effcebc27ffde4ef0,Caesars,h2h,2h,home,,-105.0,,0.3310254982509892,0.3,0.6736709747565801,0.3152623792866563,0.20157579523077437
2025-11-15,401823342,843d3c7d7bd15b6effcebc27ffde4ef0,DraftKings,h2h,2h,home,,-102.0,,0.3408153690082917,0.3,0.6736709747565801,0.3341327147140115,0.20157579523077437
2025-11-15,401823342,843d3c7d7bd15b6effcebc27ffde4ef0,FanDuel,h2h,2h,home,,-105.0,,0.3310254982509892,0.3,0.6736709747565801,0.3152623792866563,0.20157579523077437
2025-11-15,401823342,843d3c7d7bd15b6effcebc27ffde4ef0,Fanatics,h2h,2h,home,,-105.0,,0.3310254982509892,0.3,0.6736709747565801,0.3152623792866563,0.20157579523077437
2025-11-15,401823369,774c02bc29970934b59c5cd3c7a36be8,BetMGM,h2h,2h,away,,400.0,,0.1330888430057451,0.3,0.3064710744045961,0.5323553720229804,0.20157579523077437
2025-11-15,401823369,774c02bc29970934b59c5cd3c7a36be8,BetOnline.ag,h2h,2h,away,,446.0,,0.1509713153024875,0.3,0.3064710744045961,0.6733320662490946,0.20157579523077437
2025-11-15,401823369,774c02bc29970934b59c5cd3c7a36be8,BetRivers,h2h,2h,away,,340.0,,0.1024919786412419,0.3,0.3064710744045961,0.3484727273802227,0.20157579523077437
2025-11-15,401823369,774c02bc29970934b59c5cd3c7a36be8,BetUS,h2h,2h,away,,450.0,,0.1523535353833952,0.3,0.3064710744045961,0.6855909092252784,0.20157579523077437
2025-11-15,401823369,774c02bc29970934b59c5cd3c7a36be8,Bovada,h2h,2h,away,,410.0,,0.1373176779179122,0.3,0.3064710744045961,0.56300247946344,0.20157579523077437
2025-11-15,401823369,774c02bc29970934b59c5cd3c7a36be8,Caesars,h2h,2h,away,,430.0,,0.1451852777545021,0.3,0.3064710744045961,0.6242966943443592,0.20157579523077437
2025-11-15,401823369,774c02bc29970934b59c5cd3c7a36be8,DraftKings,h2h,2h,away,,425.0,,0.1432877977939128,0.3,0.3064710744045961,0.6089731406241295,0.20157579523077437
2025-11-15,401823369,774c02bc29970934b59c5cd3c7a36be8,FanDuel,h2h,2h,away,,440.0,,0.1488508640420043,0.3,0.3064710744045961,0.6549438017848189,0.20157579523077437
2025-11-15,401823369,774c02bc29970934b59c5cd3c7a36be8,Fanatics,h2h,2h,away,,400.0,,0.1330888430057451,0.3,0.3064710744045961,0.5323553720229804,0.20157579523077437
2025-11-15,401823369,774c02bc29970934b59c5cd3c7a36be8,LowVig.ag,h2h,2h,away,,446.0,,0.1509713153024875,0.3,0.3064710744045961,0.6733320662490946,0.20157579523077437
2025-11-15,401823409,cafc1f321d96001053ad8b9974286582,BetMGM,h2h,2h,away,,225.0,,0.6178736269219188,0.3,0.7354509724844054,1.3902156605743174,0.20157579523077437
2025-11-15,401823409,cafc1f321d96001053ad8b9974286582,BetRivers,h2h,2h,away,,215.0,,0.6124049131748265,0.3,0.7354509724844054,1.3166705633258768,0.20157579523077437
2025-11-15,401823409,cafc1f321d96001053ad8b9974286582,Bovada,h2h,2h,away,,230.0,,0.6204296561732773,0.3,0.7354509724844054,1.4269882091985375,0.20157579523077437
2025-11-15,401823409,cafc1f321d96001053ad8b9974286582,Caesars,h2h,2h,away,,228.0,,0.6194206972582674,0.3,0.7354509724844054,1.4122791897488496,0.20157579523077437
2025-11-15,401823409,cafc1f321d96001053ad8b9974286582,DraftKings,h2h,2h,away,,220.0,,0.6152014145227714,0.3,0.7354509724844054,1.3534431119500974,0.20157579523077437
2025-11-15,401823409,cafc1f321d96001053ad8b9974286582,FanDuel,h2h,2h,away,,250.0,,0.6296313614781675,0.3,0.7354509724844054,1.5740784036954187,0.20157579523077437
2025-11-15,401823409,cafc1f321d96001053ad8b9974286582,Fanatics,h2h,2h,away,,230.0,,0.6204296561732773,0.3,0.7354509724844054,1.4269882091985375,0.20157579523077437
2025-11-15,401823418,eca5ffef726db1d3ecdae6455c710226,BetMGM,h2h,2h,home,,-220.0,,0.2646218765330554,0.3,0.7701943364165799,0.1202826711513888,0.20157579523077437
2025-11-15,401823418,eca5ffef726db1d3ecdae6455c710226,BetOnline.ag,h2h,2h,home,,-215.0,,0.2761121597122265,0.3,0.7701943364165799,0.1284242603312681,0.20157579523077437
2025-11-15,401823418,eca5ffef726db1d3ecdae6455c710226,BetRivers,h2h,2h,home,,-225.0,,0.2531315933538844,0.3,0.7701943364165799,0.1125029303795042,0.20157579523077437
2025-11-15,401823418,eca5ffef726db1d3ecdae6455c710226,BetUS,h2h,2h,home,,-215.0,,0.2761121597122265,0.3,0.7701943364165799,0.1284242603312681,0.20157579523077437
2025-11-15,401823418,eca5ffef726db1d3ecdae6455c710226,Bovada,h2h,2h,home,,-220.0,,0.2646218765330554,0.3,0.7701943364165799,0.1202826711513888,0.20157579523077437
2025-11-15,401823418,eca5ffef726db1d3ecdae6455c710226,Caesars,h2h,2h,home,,-225.0,,0.2531315933538844,0.3,0.7701943364165799,0.1125029303795042,0.20157579523077437
2025-11-15,401823418,eca5ffef726db1d3ecdae6455c710226,DraftKings,h2h,2h,home,,-225.0,,0.2531315933538844,0.3,0.7701943364165799,0.1125029303795042,0.20157579523077437
2025-11-15,401823418,eca5ffef726db1d3ecdae6455c710226,FanDuel,h2h,2h,home,,-240.0,,0.2186607438163715,0.3,0.7701943364165799,0.0911086432568215,0.20157579523077437
2025-11-15,401823418,eca5ffef726db1d3ecdae6455c710226,Fanatics,h2h,2h,home,,-225.0,,0.2531315933538844,0.3,0.7701943364165799,0.1125029303795042,0.20157579523077437
2025-11-15,401823418,eca5ffef726db1d3ecdae6455c710226,LowVig.ag,h2h,2h,home,,-215.0,,0.2761121597122265,0.3,0.7701943364165799,0.1284242603312681,0.20157579523077437
2025-11-15,401823452,1be3957d82b606e4e1d57f851c690044,Fanatics,h2h,2h,home,,-190.0,,0.0612018030258382,0.3,0.6762764838020132,0.0322114752767569,0.18505203171735823
2025-11-15,401823486,b1b00dbd9ef7212737eebab1c9fbd04d,BetMGM,h2h,2h,away,,115.0,,0.1373076512323164,0.3,0.5385599064730995,0.1579037989171638,0.20157579523077437
2025-11-15,401823486,b1b00dbd9ef7212737eebab1c9fbd04d,BetRivers,h2h,2h,away,,112.0,,0.1265598229669383,0.3,0.5385599064730995,0.1417470017229709,0.20157579523077437
2025-11-15,401823486,b1b00dbd9ef7212737eebab1c9fbd04d,Bovada,h2h,2h,away,,125.0,,0.169407831651579,0.3,0.5385599064730995,0.2117597895644738,0.20157579523077437
2025-11-15,401823486,b1b00dbd9ef7212737eebab1c9fbd04d,Caesars,h2h,2h,away,,110.0,,0.1190689123577353,0.3,0.5385599064730995,0.1309758035935089,0.20157579523077437
2025-11-15,401823486,b1b00dbd9ef7212737eebab1c9fbd04d,DraftKings,h2h,2h,away,,114.0,,0.1337878946073972,0.3,0.5385599064730995,0.1525181998524328,0.20157579523077437
2025-11-15,401823486,b1b00dbd9ef7212737eebab1c9fbd04d,FanDuel,h2h,2h,away,,108.0,,0.1113005606148583,0.3,0.5385599064730995,0.1202046054640469,0.20157579523077437
2025-11-15,401823486,b1b00dbd9ef7212737eebab1c9fbd04d,Fanatics,h2h,2h,away,,115.0,,0.1373076512323164,0.3,0.5385599064730995,0.1579037989171638,0.20157579523077437
2025-11-15,401823511,a0f02ffda3b626ad2886b39881a4beeb,BetMGM,h2h,2h,away,,225.0,,0.457367983465371,0.3,0.6243316808606415,1.0290779627970847,0.20157579523077437
2025-11-15,401823511,a0f02ffda3b626ad2886b39881a4beeb,BetOnline.ag,h2h,2h,away,,234.0,,0.4637896641344198,0.3,0.6243316808606415,1.0852678140745424,0.20157579523077437
2025-11-15,401823511,a0f02ffda3b626ad2886b39881a4beeb,BetRivers,h2h,2h,away,,195.0,,0.4316812607891756,0.3,0.6243316808606415,0.8417784585388924,0.20157579523077437
2025-11-15,401823511,a0f02ffda3b626ad2886b39881a4beeb,BetUS,h2h,2h,away,,238.0,,0.4664878492894825,0.3,0.6243316808606415,1.1102410813089685,0.20157579523077437
2025-11-15,401823511,a0f02ffda3b626ad2886b39881a4beeb,Bovada,h2h,2h,away,,235.0,,0.4644728216524038,0.3,0.6243316808606415,1.0915111308831489,0.20157579523077437
2025-11-15,401823511,a0f02ffda3b626ad2886b39881a4beeb,Caesars,h2h,2h,away,,222.0,,0.4551117172843539,0.3,0.6243316808606415,1.0103480123712658,0.20157579523077437
2025-11-15,401823511,a0f02ffda3b626ad2886b39881a4beeb,DraftKings,h2h,2h,away,,230.0,,0.4609976290609205,0.3,0.6243316808606415,1.060294546840117,0.20157579523077437
2025-11-15,401823511,a0f02ffda3b626ad2886b39881a4beeb,FanDuel,h2h,2h,away,,225.0,,0.457367983465371,0.3,0.6243316808606415,1.0290779627970847,0.20157579523077437
2025-11-15,401823511,a0f02ffda3b626ad2886b39881a4beeb,Fanatics,h2h,2h,away,,240.0,,0.4678032145525755,0.3,0.6243316808606415,1.1227277149261812,0.20157579523077437
2025-11-15,401823511,a0f02ffda3b626ad2886b39881a4beeb,LowVig.ag,h2h,2h,away,,234.0,,0.4637896641344198,0.3,0.6243316808606415,1.0852678140745424,0.20157579523077437
2025-11-15,401823541,6112af91e2a57eed59e11edb70e91332,BetMGM,h2h,2h,away,,340.0,,0.6170354663362496,0.3,0.7040728603507385,2.097920585543249,0.20157579523077437
2025-11-15,401823541,6112af91e2a57eed59e11edb70e91332,BetOnline.ag,h2h,2h,away,,350.0,,0.619522249022378,0.3,0.7040728603507385,2.168327871578323,0.20157579523077437
2025-11-15,401823541,6112af91e2a57eed59e11edb70e91332,BetRivers,h2h,2h,away,,310.0,,0.6086124927219444,0.3,0.7040728603507385,1.886698727438028,0.20157579523077437
2025-11-15,401823541,6112af91e2a57eed59e11edb70e91332,BetUS,h2h,2h,away,,355.0,,0.6207131027030592,0.3,0.7040728603507385,2.20353151459586,0.20157579523077437
2025-11-15,401823541,6112af91e2a57eed59e11edb70e91332,Bovada,h2h,2h,away,,340.0,,0.6170354663362496,0.3,0.7040728603507385,2.097920585543249,0.20157579523077437
2025-11-15,401823541,6112af91e2a57eed59e11edb70e91332,Caesars,h2h,2h,away,,360.0,,0.6218708771148326,0.3,0.7040728603507385,2.238735157613397,0.20157579523077437
2025-11-15,401823541,6112af91e2a57eed59e11edb70e91332,DraftKings,h2h,2h,away,,340.0,,0.6170354663362496,0.3,0.7040728603507385,2.097920585543249,0.20157579523077437
2025-11-15,401823541,6112af91e2a57eed59e11edb70e91332,FanDuel,h2h,2h,away,,370.0,,0.6240925523374247,0.3,0.7040728603507385,2.309142443648472,0.20157579523077437
2025-11-15,401823541,6112af91e2a57eed59e11edb70e91332,LowVig.ag,h2h,2h,away,,350.0,,0.619522249022378,0.3,0.7040728603507385,2.168327871578323,0.20157579523077437
2025-11-15,401823589,960ec9094909bda3c9c11d3379624d67,BetMGM,h2h,2h,away,,750.0,,0.3097864894720343,0.3,0.3909880789459127,2.3233986710402577,0.20157579523077437
2025-11-15,401823589,960ec9094909bda3c9c11d3379624d67,BetRivers,h2h,2h,away,,575.0,,0.285072962240854,0.3,0.3909880789459127,1.6391695328849107,0.20157579523077437
2025-11-15,401823589,960ec9094909bda3c9c11d3379624d67,Caesars,h2h,2h,away,,800.0,,0.3148615888141517,0.3,0.3909880789459127,2.518892710513214,0.20157579523077437
2025-11-15,401823589,960ec9094909bda3c9c11d3379624d67,FanDuel,h2h,2h,away,,800.0,,0.3148615888141517,0.3,0.3909880789459127,2.518892710513214,0.20157579523077437
2025-11-15,401823589,960ec9094909bda3c9c11d3379624d67,Fanatics,h2h,2h,away,,800.0,,0.3148615888141517,0.3,0.3909880789459127,2.518892710513214,0.20157579523077437
2025-11-15,401823758,0bfc117e86c1a7debf1e63c652170e1c,BetMGM,h2h,2h,away,,450.0,,0.3388301399399496,0.3,0.4590428417690497,1.5247356297297734,0.20157579523077437
2025-11-15,401823758,0bfc117e86c1a7debf1e63c652170e1c,BetOnline.ag,h2h,2h,away,,446.0,,0.3377519991163703,0.3,0.4590428417690497,1.5063739160590115,0.20157579523077437
2025-11-15,401823758,0bfc117e86c1a7debf1e63c652170e1c,BetRivers,h2h,2h,away,,400.0,,0.3238035522113122,0.3,0.4590428417690497,1.2952142088452487,0.20157579523077437
2025-11-15,401823758,0bfc117e86c1a7debf1e63c652170e1c,BetUS,h2h,2h,away,,450.0,,0.3388301399399496,0.3,0.4590428417690497,1.5247356297297734,0.20157579523077437
2025-11-15,401823758,0bfc117e86c1a7debf1e63c652170e1c,Bovada,h2h,2h,away,,425.0,,0.3317588045382379,0.3,0.4590428417690497,1.409974919287511,0.20157579523077437
2025-11-15,401823758,0bfc117e86c1a7debf1e63c652170e1c,Caesars,h2h,2h,away,,400.0,,0.3238035522113122,0.3,0.4590428417690497,1.2952142088452487,0.20157579523077437
2025-11-15,401823758,0bfc117e86c1a7debf1e63c652170e1c,DraftKings,h2h,2h,away,,455.0,,0.3401511586413683,0.3,0.4590428417690497,1.547687771818226,0.20157579523077437
2025-11-15,401823758,0bfc117e86c1a7debf1e63c652170e1c,FanDuel,h2h,2h,away,,530.0,,0.3569754534235874,0.3,0.4590428417690497,1.8919699031450128,0.20157579523077437
2025-11-15,401823758,0bfc117e86c1a7debf1e63c652170e1c,LowVig.ag,h2h,2h,away,,446.0,,0.3377519991163703,0.3,0.4590428417690497,1.5063739160590115,0.20157579523077437
2025-11-15,401823816,f30b268b251b3d02abd0154ca3cb8f17,BetMGM,h2h,2h,away,,1050.0,,0.3005754136593318,0.3,0.3613949429063464,3.156041843422984,0.20157579523077437
2025-11-15,401823816,f30b268b251b3d02abd0154ca3cb8f17,BetOnline.ag,h2h,2h,away,,1136.0,,0.3051797090072572,0.3,0.3613949429063464,3.466841494322442,0.20157579523077437
2025-11-15,401823816,f30b268b251b3d02abd0154ca3cb8f17,BetRivers,h2h,2h,away,,800.0,,0.2815693107696397,0.3,0.3613949429063464,2.252554486157118,0.20157579523077437
2025-11-15,401823816,f30b268b251b3d02abd0154ca3cb8f17,BetUS,h2h,2h,away,,1150.0,,0.3058640683764635,0.3,0.3613949429063464,3.5174367863293305,0.20157579523077437
2025-11-15,401823816,f30b268b251b3d02abd0154ca3cb8f17,Bovada,h2h,2h,away,,850.0,,0.286264936189446,0.3,0.3613949429063464,2.433251957610292,0.20157579523077437
2025-11-15,401823816,f30b268b251b3d02abd0154ca3cb8f17,Caesars,h2h,2h,away,,1050.0,,0.3005754136593318,0.3,0.3613949429063464,3.156041843422984,0.20157579523077437
2025-11-15,401823816,f30b268b251b3d02abd0154ca3cb8f17,DraftKings,h2h,2h,away,,1100.0,,0.3033399377160143,0.3,0.3613949429063464,3.3367393148761573,0.20157579523077437
2025-11-15,401823816,f30b268b251b3d02abd0154ca3cb8f17,FanDuel,h2h,2h,away,,1160.0,,0.3063427828120659,0.3,0.3613949429063464,3.553576280619965,0.20157579523077437
2025-11-15,401823816,f30b268b251b3d02abd0154ca3cb8f17,Fanatics,h2h,2h,away,,1050.0,,0.3005754136593318,0.3,0.3613949429063464,3.156041843422984,0.20157579523077437
2025-11-15,401823816,f30b268b251b3d02abd0154ca3cb8f17,LowVig.ag,h2h,2h,away,,1136.0,,0.3051797090072572,0.3,0.3613949429063464,3.466841494322442,0.20157579523077437
2025-11-15,401824120,bf90b92b8a5ed41da8baf2094720c89c,BetMGM,h2h,2h,away,,230.0,,0.7183145881932778,0.3,0.8036738038922845,1.6521235528445386,0.20157579523077437
2025-11-15,401824120,bf90b92b8a5ed41da8baf2094720c89c,BetOnline.ag,h2h,2h,away,,237.0,,0.7208357464628686,0.3,0.8036738038922845,1.7083807191169988,0.20157579523077437
2025-11-15,401824120,bf90b92b8a5ed41da8baf2094720c89c,BetRivers,h2h,2h,away,,215.0,,0.7123592940747423,0.3,0.8036738038922845,1.531572482260696,0.20157579523077437
2025-11-15,401824120,bf90b92b8a5ed41da8baf2094720c89c,BetUS,h2h,2h,away,,240.0,,0.7218712221807363,0.3,0.8036738038922845,1.732490933233767,0.20157579523077437
2025-11-15,401824120,bf90b92b8a5ed41da8baf2094720c89c,Bovada,h2h,2h,away,,240.0,,0.7218712221807363,0.3,0.8036738038922845,1.732490933233767,0.20157579523077437
2025-11-15,401824120,bf90b92b8a5ed41da8baf2094720c89c,Caesars,h2h,2h,away,,240.0,,0.7218712221807363,0.3,0.8036738038922845,1.732490933233767,0.20157579523077437
2025-11-15,401824120,bf90b92b8a5ed41da8baf2094720c89c,DraftKings,h2h,2h,away,,235.0,,0.7201307417187885,0.3,0.8036738038922845,1.6923072430391533,0.20157579523077437
