game_id,season,date_game,start_time,home_team,away_team,home_score,away_score,home_score_1h,away_score_1h,home_score_2h,away_score_2h,neutral_site,venue,source,pair_key,event_id,book,market,period,commence_time,last_update,home_team_name,away_team_name,moneyline_home,moneyline_away,home_spread,home_spread_price,away_spread,away_spread_price,total,over_price,under_price,date_line,_day_diff,pred_total_full,pred_margin_full,pred_total_1h,pred_total_2h,pred_margin_1h,pred_margin_2h,pred_total,pred_margin
401811967,2025,2025-11-15,2025-11-16 01:00:00+00:00,Oral Roberts Golden Eagles,Belmont Bruins,0,0,,,,,False,Mabee Center,espn,belmont::oralrobertsgolden,4b712a6b5ad9ea04af597519d3bb44e9,BetOnline.ag,totals,full_game,2025-11-16 01:00:00+00:00,2025-11-15 16:53:18+00:00,Oral Roberts Golden Eagles,Belmont Bruins,,,,,,,173.5,-112.0,-108.0,2025-11-16,1,149.26512145996094,10.490675,71.186745,77.65454,4.764591,6.1303573,149.26512145996094,10.490675
401811967,2025,2025-11-15,2025-11-16 01:00:00+00:00,Oral Roberts Golden Eagles,Belmont Bruins,0,0,,,,,False,Mabee Center,espn,belmont::oralrobertsgolden,4b712a6b5ad9ea04af597519d3bb44e9,BetRivers,h2h,2h,2025-11-16 01:00:00+00:00,2025-11-15 16:51:47+00:00,Oral Roberts Golden Eagles,Belmont Bruins,240.0,-335.0,,,,,,,,2025-11-16,1,149.26512145996094,10.490675,71.186745,77.65454,4.764591,6.1303573,77.65454,6.1303573
401811967,2025,2025-11-15,2025-11-16 01:00:00+00:00,Oral Roberts Golden Eagles,Belmont Bruins,0,0,,,,,False,Mabee Center,espn,belmont::oralrobertsgolden,4b712a6b5ad9ea04af597519d3bb44e9,BetRivers,spreads,full_game,2025-11-16 01:00:00+00:00,2025-11-15 16:51:47+00:00,Oral Roberts Golden Eagles,Belmont Bruins,,,7.5,-115.0,-7.5,-110.0,,,,2025-11-16,1,149.26512145996094,10.490675,71.186745,77.65454,4.764591,6.1303573,149.26512145996094,10.490675
401811967,2025,2025-11-15,2025-11-16 01:00:00+00:00,Oral Roberts Golden Eagles,Belmont Bruins,0,0,,,,,False,Mabee Center,espn,belmont::oralrobertsgolden,4b712a6b5ad9ea04af597519d3bb44e9,BetRivers,totals,full_game,2025-11-16 01:00:00+00:00,2025-11-15 16:51:47+00:00,Oral Roberts Golden Eagles,Belmont Bruins,,,,,,,174.5,-114.0,-112.0,2025-11-16,1,149.26512145996094,10.490675,71.186745,77.65454,4.764591,6.1303573,149.26512145996094,10.490675
401811967,2025,2025-11-15,2025-11-16 01:00:00+00:00,Oral Roberts Golden Eagles,Belmont Bruins,0,0,,,,,False,Mabee Center,espn,belmont::oralrobertsgolden,4b712a6b5ad9ea04af597519d3bb44e9,BetUS,h2h,2h,2025-11-16 01:00:00+00:00,2025-11-15 16:52:52+00:00,Oral Roberts Golden Eagles,Belmont Bruins,295.0,-370.0,,,,,,,,2025-11-16,1,149.26512145996094,10.490675,71.186745,77.65454,4.764591,6.1303573,77.65454,6.1303573
401811967,2025,2025-11-15,2025-11-16 01:00:00+00:00,Oral Roberts Golden Eagles,Belmont Bruins,0,0,,,,,False,Mabee Center,espn,belmont::oralrobertsgolden,4b712a6b5ad9ea04af597519d3bb44e9,BetUS,spreads,full_game,2025-11-16 01:00:00+00:00,2025-11-15 16:52:52+00:00,Oral Roberts Golden Eagles,Belmont Bruins,,,8.0,-115.0,-8.0,-105.0,,,,2025-11-16,1,149.26512145996094,10.490675,71.186745,77.65454,4.764591,6.1303573,149.26512145996094,10.490675
401811967,2025,2025-11-15,2025-11-16 01:00:00+00:00,Oral Roberts Golden Eagles,Belmont Bruins,0,0,,,,,False,Mabee Center,espn,belmont::oralrobertsgolden,4b712a6b5ad9ea04af597519d3bb44e9,BetUS,totals,full_game,2025-11-16 01:00:00+00:00,2025-11-15 16:52:52+00:00,Oral Roberts Golden Eagles,Belmont Bruins,,,,,,,173.5,-110.0,-110.0,2025-11-16,1,149.26512145996094,10.490675,71.186745,77.65454,4.764591,6.1303573,149.26512145996094,10.490675
401811967,2025,2025-11-15,2025-11-16 01:00:00+00:00,Oral Roberts Golden Eagles,Belmont Bruins,0,0,,,,,False,Mabee Center,espn,belmont::oralrobertsgolden,4b712a6b5ad9ea04af597519d3bb44e9,Bovada,h2h,2h,2025-11-16 01:00:00+00:00,2025-11-15 16:53:10+00:00,Oral Roberts Golden Eagles,Belmont Bruins,290.0,-380.0,,,,,,,,2025-11-16,1,149.26512145996094,10.490675,71.186745,77.65454,4.764591,6.1303573,77.65454,6.1303573
401811967,2025,2025-11-15,2025-11-16 01:00:00+00:00,Oral Roberts Golden Eagles,Belmont Bruins,0,0,,,,,False,Mabee Center,espn,belmont::oralrobertsgolden,4b712a6b5ad9ea04af597519d3bb44e9,Bovada,spreads,full_game,2025-11-16 01:00:00+00:00,2025-11-15 16:53:10+00:00,Oral Roberts Golden Eagles,Belmont Bruins,,,8.0,-110.0,-8.0,-110.0,,,,2025-11-16,1,149.26512145996094,10.490675,71.186745,77.65454,4.764591,6.1303573,149.26512145996094,10.490675
401811967,2025,2025-11-15,2025-11-16 01:00:00+00:00,Oral Roberts Golden Eagles,Belmont Bruins,0,0,,,,,False,Mabee Center,espn,belmont::oralrobertsgolden,4b712a6b5ad9ea04af597519d3bb44e9,Bovada,totals,full_game,2025-11-16 01:00:00+00:00,2025-11-15 16:53:10+00:00,Oral Roberts Golden Eagles,Belmont Bruins,,,,,,,173.5,-115.0,-105.0,2025-11-16,1,149.26512145996094,10.490675,71.186745,77.65454,4.764591,6.1303573,149.26512145996094,10.490675
401811967,2025,2025-11-15,2025-11-16 01:00:00+00:00,Oral Roberts Golden Eagles,Belmont Bruins,0,0,,,,,False,Mabee Center,espn,belmont::oralrobertsgolden,4b712a6b5ad9ea04af597519d3bb44e9,Caesars,h2h,2h,2025-11-16 01:00:00+00:00,2025-11-15 16:51:47+00:00,Oral Roberts Golden Eagles,Belmont Bruins,310.0,-400.0,,,,,,,,2025-11-16,1,149.26512145996094,10.490675,71.186745,77.65454,4.764591,6.1303573,77.65454,6.1303573
401811967,2025,2025-11-15,2025-11-16 01:00:00+00:00,Oral Roberts Golden Eagles,Belmont Bruins,0,0,,,,,False,Mabee Center,espn,belmont::oralrobertsgolden,4b712a6b5ad9ea04af597519d3bb44e9,Caesars,spreads,full_game,2025-11-16 01:00:00+00:00,2025-11-15 16:51:47+00:00,Oral Roberts Golden Eagles,Belmont Bruins,,,8.0,-110.0,-8.0,-110.0,,,,2025-11-16,1,149.26512145996094,10.490675,71.186745,77.65454,4.764591,6.1303573,149.26512145996094,10.490675
401811967,2025,2025-11-15,2025-11-16 01:00:00+00:00,Oral Roberts Golden Eagles,Belmont Bruins,0,0,,,,,False,Mabee Center,espn,belmont::oralrobertsgolden,4b712a6b5ad9ea04af597519d3bb44e9,Caesars,totals,full_game,2025-11-16 01:00:00+00:00,2025-11-15 16:51:47+00:00,Oral Roberts Golden Eagles,Belmont Bruins,,,,,,,173.5,-110.0,-110.0,2025-11-16,1,149.26512145996094,10.490675,71.186745,77.65454,4.764591,6.1303573,149.26512145996094,10.490675
401811967,2025,2025-11-15,2025-11-16 01:00:00+00:00,Oral Roberts Golden Eagles,Belmont Bruins,0,0,,,,,False,Mabee Center,espn,belmont::oralrobertsgolden,4b712a6b5ad9ea04af597519d3bb44e9,DraftKings,h2h,2h,2025-11-16 01:00:00+00:00,2025-11-15 16:52:38+00:00,Oral Roberts Golden Eagles,Belmont Bruins,300.0,-380.0,,,,,,,,2025-11-16,1,149.26512145996094,10.490675,71.186745,77.65454,4.764591,6.1303573,77.65454,6.1303573
401811967,2025,2025-11-15,2025-11-16 01:00:00+00:00,Oral Roberts Golden Eagles,Belmont Bruins,0,0,,,,,False,Mabee Center,espn,belmont::oralrobertsgolden,4b712a6b5ad9ea04af597519d3bb44e9,DraftKings,spreads,full_game,2025-11-16 01:00:00+00:00,2025-11-15 16:52:38+00:00,Oral Roberts Golden Eagles,Belmont Bruins,,,7.5,-105.0,-7.5,-115.0,,,,2025-11-16,1,149.26512145996094,10.490675,71.186745,77.65454,4.764591,6.1303573,149.26512145996094,10.490675
401811967,2025,2025-11-15,2025-11-16 01:00:00+00:00,Oral Roberts Golden Eagles,Belmont Bruins,0,0,,,,,False,Mabee Center,espn,belmont::oralrobertsgolden,4b712a6b5ad9ea04af597519d3bb44e9,DraftKings,totals,full_game,2025-11-16 01:00:00+00:00,2025-11-15 16:52:38+00:00,Oral Roberts Golden Eagles,Belmont Bruins,,,,,,,173.5,-110.0,-110.0,2025-11-16,1,149.26512145996094,10.490675,71.186745,77.65454,4.764591,6.1303573,149.26512145996094,10.490675
401811967,2025,2025-11-15,2025-11-16 01:00:00+00:00,Oral Roberts Golden Eagles,Belmont Bruins,0,0,,,,,False,Mabee Center,espn,belmont::oralrobertsgolden,4b712a6b5ad9ea04af597519d3bb44e9,FanDuel,h2h,2h,2025-11-16 01:00:00+00:00,2025-11-15 16:53:17+00:00,Oral Roberts Golden Eagles,Belmont Bruins,320.0,-420.0,,,,,,,,2025-11-16,1,149.26512145996094,10.490675,71.186745,77.65454,4.764591,6.1303573,77.65454,6.1303573
401811967,2025,2025-11-15,2025-11-16 01:00:00+00:00,Oral Roberts Golden Eagles,Belmont Bruins,0,0,,,,,False,Mabee Center,espn,belmont::oralrobertsgolden,4b712a6b5ad9ea04af597519d3bb44e9,FanDuel,spreads,full_game,2025-11-16 01:00:00+00:00,2025-11-15 16:53:17+00:00,Oral Roberts Golden Eagles,Belmont Bruins,,,8.5,-120.0,-8.5,-102.0,,,,2025-11-16,1,149.26512145996094,10.490675,71.186745,77.65454,4.764591,6.1303573,149.26512145996094,10.490675
401811967,2025,2025-11-15,2025-11-16 01:00:00+00:00,Oral Roberts Golden Eagles,Belmont Bruins,0,0,,,,,False,Mabee Center,espn,belmont::oralrobertsgolden,4b712a6b5ad9ea04af597519d3bb44e9,FanDuel,totals,full_game,2025-11-16 01:00:00+00:00,2025-11-15 16:53:17+00:00,Oral Roberts Golden Eagles,Belmont Bruins,,,,,,,173.5,-110.0,-110.0,2025-11-16,1,149.26512145996094,10.490675,71.186745,77.65454,4.764591,6.1303573,149.26512145996094,10.490675
401811967,2025,2025-11-15,2025-11-16 01:00:00+00:00,Oral Roberts Golden Eagles,Belmont Bruins,0,0,,,,,False,Mabee Center,espn,belmont::oralrobertsgolden,4b712a6b5ad9ea04af597519d3bb44e9,LowVig.ag,h2h,2h,2025-11-16 01:00:00+00:00,2025-11-15 16:52:39+00:00,Oral Roberts Golden Eagles,Belmont Bruins,299.0,-375.0,,,,,,,,2025-11-16,1,149.26512145996094,10.490675,71.186745,77.65454,4.764591,6.1303573,77.65454,6.1303573
401811967,2025,2025-11-15,2025-11-16 01:00:00+00:00,Oral Roberts Golden Eagles,Belmont Bruins,0,0,,,,,False,Mabee Center,espn,belmont::oralrobertsgolden,4b712a6b5ad9ea04af597519d3bb44e9,LowVig.ag,spreads,full_game,2025-11-16 01:00:00+00:00,2025-11-15 16:52:39+00:00,Oral Roberts Golden Eagles,Belmont Bruins,,,8.0,-106.0,-8.0,-106.0,,,,2025-11-16,1,149.26512145996094,10.490675,71.186745,77.65454,4.764591,6.1303573,149.26512145996094,10.490675
401811967,2025,2025-11-15,2025-11-16 01:00:00+00:00,Oral Roberts Golden Eagles,Belmont Bruins,0,0,,,,,False,Mabee Center,espn,belmont::oralrobertsgolden,4b712a6b5ad9ea04af597519d3bb44e9,LowVig.ag,totals,full_game,2025-11-16 01:00:00+00:00,2025-11-15 16:52:39+00:00,Oral Roberts Golden Eagles,Belmont Bruins,,,,,,,173.5,-110.0,-106.0,2025-11-16,1,149.26512145996094,10.490675,71.186745,77.65454,4.764591,6.1303573,149.26512145996094,10.490675
401812285,2025,2025-11-15,2025-11-15 21:00:00+00:00,NJIT Highlanders,Fairleigh Dickinson Knights,0,0,,,,,False,Joel & Diane Bloom Wellness and Events Center,espn,fairleighdickinson::njit,923422e883c990abbff94b0850f07391,BetMGM,h2h,2h,2025-11-15 21:00:00+00:00,2025-11-15 16:52:39+00:00,NJIT Highlanders,Fairleigh Dickinson Knights,-135.0,110.0,,,,,,,,2025-11-15,0,144.964599609375,5.3171673,69.39348,76.610214,1.742171,4.1380816,76.610214,4.1380816
401812285,2025,2025-11-15,2025-11-15 21:00:00+00:00,NJIT Highlanders,Fairleigh Dickinson Knights,0,0,,,,,False,Joel & Diane Bloom Wellness and Events Center,espn,fairleighdickinson::njit,923422e883c990abbff94b0850f07391,BetMGM,spreads,full_game,2025-11-15 21:00:00+00:00,2025-11-15 16:52:39+00:00,NJIT Highlanders,Fairleigh Dickinson Knights,,,-2.5,-105.0,2.5,-115.0,,,,2025-11-15,0,144.964599609375,5.3171673,69.39348,76.610214,1.742171,4.1380816,144.964599609375,5.3171673
401812285,2025,2025-11-15,2025-11-15 21:00:00+00:00,NJIT Highlanders,Fairleigh Dickinson Knights,0,0,,,,,False,Joel & Diane Bloom Wellness and Events Center,espn,fairleighdickinson::njit,923422e883c990abbff94b0850f07391,BetMGM,totals,full_game,2025-11-15 21:00:00+00:00,2025-11-15 16:52:39+00:00,NJIT Highlanders,Fairleigh Dickinson Knights,,,,,,,146.5,-110.0,-110.0,2025-11-15,0,144.964599609375,5.3171673,69.39348,76.610214,1.742171,4.1380816,144.964599609375,5.3171673
401812285,2025,2025-11-15,2025-11-15 21:00:00+00:00,NJIT Highlanders,Fairleigh Dickinson Knights,0,0,,,,,False,Joel & Diane Bloom Wellness and Events Center,espn,fairleighdickinson::njit,923422e883c990abbff94b0850f07391,BetOnline.ag,spreads,full_game,2025-11-15 21:00:00+00:00,2025-11-15 16:53:18+00:00,NJIT Highlanders,Fairleigh Dickinson Knights,,,-2.5,-105.0,2.5,-115.0,,,,2025-11-15,0,144.964599609375,5.3171673,69.39348,76.610214,1.742171,4.1380816,144.964599609375,5.3171673
401812285,2025,2025-11-15,2025-11-15 21:00:00+00:00,NJIT Highlanders,Fairleigh Dickinson Knights,0,0,,,,,False,Joel & Diane Bloom Wellness and Events Center,espn,fairleighdickinson::njit,923422e883c990abbff94b0850f07391,BetOnline.ag,totals,full_game,2025-11-15 21:00:00+00:00,2025-11-15 16:53:18+00:00,NJIT Highlanders,Fairleigh Dickinson Knights,,,,,,,146.5,-110.0,-110.0,2025-11-15,0,144.964599609375,5.3171673,69.39348,76.610214,1.742171,4.1380816,144.964599609375,5.3171673
401812285,2025,2025-11-15,2025-11-15 21:00:00+00:00,NJIT Highlanders,Fairleigh Dickinson Knights,0,0,,,,,False,Joel & Diane Bloom Wellness and Events Center,espn,fairleighdickinson::njit,923422e883c990abbff94b0850f07391,BetRivers,h2h,2h,2025-11-15 21:00:00+00:00,2025-11-15 16:51:47+00:00,NJIT Highlanders,Fairleigh Dickinson Knights,-137.0,108.0,,,,,,,,2025-11-15,0,144.964599609375,5.3171673,69.39348,76.610214,1.742171,4.1380816,76.610214,4.1380816
401812285,2025,2025-11-15,2025-11-15 21:00:00+00:00,NJIT Highlanders,Fairleigh Dickinson Knights,0,0,,,,,False,Joel & Diane Bloom Wellness and Events Center,espn,fairleighdickinson::njit,923422e883c990abbff94b0850f07391,BetRivers,spreads,full_game,2025-11-15 21:00:00+00:00,2025-11-15 16:51:47+00:00,NJIT Highlanders,Fairleigh Dickinson Knights,,,-2.5,-108.0,2.5,-118.0,,,,2025-11-15,0,144.964599609375,5.3171673,69.39348,76.610214,1.742171,4.1380816,144.964599609375,5.3171673
401812285,2025,2025-11-15,2025-11-15 21:00:00+00:00,NJIT Highlanders,Fairleigh Dickinson Knights,0,0,,,,,False,Joel & Diane Bloom Wellness and Events Center,espn,fairleighdickinson::njit,923422e883c990abbff94b0850f07391,BetRivers,totals,full_game,2025-11-15 21:00:00+00:00,2025-11-15 16:51:47+00:00,NJIT Highlanders,Fairleigh Dickinson Knights,,,,,,,146.5,-115.0,-110.0,2025-11-15,0,144.964599609375,5.3171673,69.39348,76.610214,1.742171,4.1380816,144.964599609375,5.3171673
401812285,2025,2025-11-15,2025-11-15 21:00:00+00:00,NJIT Highlanders,Fairleigh Dickinson Knights,0,0,,,,,False,Joel & Diane Bloom Wellness and Events Center,espn,fairleighdickinson::njit,923422e883c990abbff94b0850f07391,Bovada,h2h,2h,2025-11-15 21:00:00+00:00,2025-11-15 16:53:10+00:00,NJIT Highlanders,Fairleigh Dickinson Knights,-130.0,110.0,,,,,,,,2025-11-15,0,144.964599609375,5.3171673,69.39348,76.610214,1.742171,4.1380816,76.610214,4.1380816
