game_id,date,home_team,away_team,home_off_rating,away_off_rating,home_def_rating,away_def_rating,home_tempo_rating,away_tempo_rating,tempo_rating_sum
401824124,2025-12-20,Santa Clara Broncos,Loyola Chicago Ramblers,105.0,102.0,98.0,98.0,72.0,73.0,145.0
401823492,2025-12-20,Washington State Cougars,Mercer Bears,104.0,102.0,99.0,94.0,75.0,75.0,150.0
401812363,2025-12-20,Florida International Panthers,Long Island University Sharks,110.0,112.0,97.0,97.0,71.0,70.0,141.0
401808582,2025-12-20,Georgia Southern Eagles,James Madison Dukes,107.0,103.0,100.0,93.0,74.0,74.0,148.0
401820294,2025-12-20,Arkansas Razorbacks,Houston Cougars,100.0,102.0,100.0,94.0,73.0,73.0,146.0
401817514,2025-12-20,Virginia Cavaliers,Maryland Terrapins,109.0,108.0,98.0,92.0,69.0,71.0,140.0
401817180,2025-12-20,Richmond Spiders,The Citadel Bulldogs,101.0,108.0,95.0,92.0,71.0,73.0,144.0
401809083,2025-12-20,Iowa Hawkeyes,Bucknell Bison,102.0,105.0,94.0,95.0,71.0,72.0,143.0
401823482,2025-12-20,Purdue Boilermakers,Auburn Tigers,110.0,101.0,97.0,99.0,70.0,70.0,140.0
401828924,2025-12-20,UNLV Rebels,Fresno State Bulldogs,103.0,109.0,100.0,100.0,73.0,71.0,144.0
401828515,2025-12-20,Lamar Cardinals,Omaha Mavericks,103.0,103.0,97.0,93.0,69.0,70.0,139.0
401819913,2025-12-20,Utah Utes,Eastern Washington Eagles,103.0,103.0,100.0,97.0,71.0,69.0,140.0
401826849,2025-12-20,Tulane Green Wave,Portland State Vikings,100.0,110.0,96.0,99.0,70.0,69.0,139.0
401817237,2025-12-20,Texas Tech Red Raiders,Duke Blue Devils,105.0,107.0,95.0,93.0,76.0,75.0,151.0
401826047,2025-12-20,St. Thomas-Minnesota Tommies,UC Riverside Highlanders,103.0,107.0,97.0,93.0,68.0,69.0,137.0
401823538,2025-12-20,California Baptist Lancers,Sacramento State Hornets,104.0,101.0,96.0,95.0,68.0,69.0,137.0
401817474,2025-12-20,Colorado Buffaloes,Stanford Cardinal,109.0,104.0,98.0,96.0,75.0,76.0,151.0
401812582,2025-12-20,Rutgers Scarlet Knights,Pennsylvania Quakers,101.0,103.0,99.0,93.0,69.0,69.0,138.0
401822874,2025-12-20,Georgetown Hoyas,Xavier Musketeers,109.0,110.0,98.0,99.0,75.0,76.0,151.0
401822873,2025-12-20,Creighton Bluejays,Marquette Golden Eagles,100.0,106.0,96.0,94.0,69.0,67.0,136.0
401820490,2025-12-20,Texas A&M-Corpus Christi Islanders,Southwestern Adventist Knights,103.0,101.0,97.0,99.0,71.0,72.0,143.0
401829327,2025-12-20,New Mexico Lobos,San José State Spartans,105.0,103.0,98.0,93.0,70.0,70.0,140.0
401824074,2025-12-20,Pepperdine Waves,Rice Owls,105.0,112.0,95.0,97.0,70.0,68.0,138.0
401824030,2025-12-20,Weber State Wildcats,Utah Tech Trailblazers,110.0,102.0,97.0,98.0,74.0,75.0,149.0
401823820,2025-12-20,Nevada Wolf Pack,Boise State Broncos,100.0,102.0,100.0,98.0,74.0,76.0,150.0
401823768,2025-12-20,Arizona Wildcats,San Diego State Aztecs,104.0,100.0,96.0,96.0,70.0,70.0,140.0
