game_id,home_team,away_team,date,start_time,reason,has_model_total,has_model_margin,has_cal_total,has_cal_margin,basis_total,basis_margin
401819903,Texas Tech Red Raiders,Northern Colorado Bears,2025-12-16,2025-12-17 01:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401829470,Omaha Mavericks,York College Nebraska Panthers,2025-12-16,2025-12-17 01:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401826858,Texas Longhorns,Le Moyne Dolphins,2025-12-16,2025-12-17 01:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401823467,Northern Illinois Huskies,East-West University Phantoms,2025-12-16,2025-12-17 01:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401823329,Missouri State Bears,Oral Roberts Golden Eagles,2025-12-16,2025-12-17 01:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401822338,Northwestern Wildcats,Valparaiso Beacons,2025-12-16,2025-12-17 01:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401822868,UConn Huskies,Butler Bulldogs,2025-12-16,2025-12-17 01:30:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401823529,Arizona Wildcats,Abilene Christian Wildcats,2025-12-16,2025-12-17 02:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401819839,BYU Cougars,Pacific Tigers,2025-12-16,2025-12-17 02:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401823497,Arkansas Razorbacks,Queens University Royals,2025-12-16,2025-12-17 02:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401819886,Kansas Jayhawks,Towson Tigers,2025-12-16,2025-12-17 02:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401826743,Denver Pioneers,Colorado-Colorado Springs Mountain Lions,2025-12-16,2025-12-17 02:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401826046,UC Riverside Highlanders,Stanton Elks,2025-12-16,2025-12-17 03:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401825582,Cal Poly Mustangs,Montana State Bobcats,2025-12-16,2025-12-17 03:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401823537,California Baptist Lancers,Southern Jaguars,2025-12-16,2025-12-17 03:00:00+00:00,ok_calibrated,True,True,True,True,cal,cal
401824044,Loyola Marymount Lions,UC San Diego Tritons,2025-12-16,2025-12-17 04:30:00+00:00,ok_calibrated,True,True,True,True,cal,cal
