game_id,home_team,away_team,ats_side,closing_spread_home,spread_home,_pred_margin_blend
401827724,BYU Cougars,Texas Tech Red Raiders,home,-5.0,-5.0,5.192194455919228
401827725,Colorado Buffaloes,Arizona Wildcats,home,-3.5,-3.5,3.275963514626661
401827726,Iowa State Cyclones,Arizona State Sun Devils,home,-2.5,-2.5,2.261974648201105
401827727,Kansas Jayhawks,Kansas State Wildcats,home,-5.5,-5.5,5.341403508177882
401827728,Oklahoma State Cowboys,Houston Cougars,home,-2.0,-2.0,2.13315660576583
401827729,TCU Horned Frogs,Cincinnati Bearcats,home,-2.5,-2.5,2.6044259210459426
401828261,Wichita State Shockers,Florida Atlantic Owls,home,-2.0,-2.0,2.245702133929981
401828463,St. Bonaventure Bonnies,Davidson Wildcats,home,-3.0,-3.0,2.9426445482246457
401828464,Duquesne Dukes,Richmond Spiders,home,-5.0,-5.0,5.086273184941845
401828465,Fordham Rams,Rhode Island Rams,home,-5.0,-5.0,5.023906504008632
401828466,George Mason Patriots,Saint Louis Billikens,home,-4.5,-4.5,4.679954086953741
401828467,Loyola Chicago Ramblers,George Washington Revolutionaries,home,-2.0,-2.0,2.232982055438464
401828468,Saint Joseph's Hawks,La Salle Explorers,home,-3.5,-3.5,3.55066234017195
401829334,San José State Spartans,Wyoming Cowboys,home,-5.0,-5.0,5.137891044840087
401829340,Utah State Aggies,New Mexico Lobos,home,-2.5,-2.5,2.736395713506337
401830012,Dartmouth Big Green,Cornell Big Red,home,-2.0,-2.0,1.992820429503212
401851198,UMBC Retrievers,New Hampshire Wildcats,home,-3.5,-3.5,3.25726755752264
401851199,Vermont Catamounts,Bryant Bulldogs,home,-2.5,-2.5,2.4399328323199496
401851200,UMass Lowell River Hawks,UAlbany Great Danes,home,-2.0,-2.0,2.225836391125238
401851201,NJIT Highlanders,Maine Black Bears,home,-3.5,-3.5,3.5556479206254648
401851249,Central Arkansas Bears,Florida Gulf Coast Eagles,home,-5.5,-5.5,5.282591618817524
401851250,Austin Peay Governors,Queens University Royals,home,-5.0,-5.0,5.041074985650784
401851325,Idaho State Bengals,Northern Arizona Lumberjacks,home,-5.5,-5.5,5.533880025754161
401851326,Idaho Vandals,Sacramento State Hornets,home,-4.5,-4.5,4.484434447716172
401851351,High Point Panthers,UNC Asheville Bulldogs,home,-5.0,-5.0,4.981869385572378
401851352,Winthrop Eagles,Presbyterian Blue Hose,home,-3.0,-3.0,2.800386016741663
401851462,Quinnipiac Bobcats,Marist Red Foxes,home,-2.5,-2.5,2.74421351356573
401851464,Siena Saints,Mount St. Mary's Mountaineers,home,-2.0,-2.0,2.128194611765169
401851492,UIC Flames,Drake Bulldogs,home,-3.0,-3.0,2.8116584533743625
401851493,Bradley Braves,Northern Iowa Panthers,home,-5.5,-5.5,5.638640862182497
401851517,Mercyhurst Lakers,Stonehill Skyhawks,home,-5.5,-5.5,5.3326805608467005
401851519,Long Island University Sharks,Wagner Seahawks,home,-6.0,-6.0,5.759072483579961
401851534,Tennessee State Tigers,Morehead State Eagles,home,-2.5,-2.5,2.727832048140345
401851581,East Tennessee State Buccaneers,The Citadel Bulldogs,home,-4.5,-4.5,4.3242023061098
401851582,Mercer Bears,Western Carolina Catamounts,home,-5.5,-5.5,5.602804095795104
401851583,Wofford Terriers,UNC Greensboro Spartans,home,-3.5,-3.5,3.2627795507179083
401851586,Samford Bulldogs,Furman Paladins,home,-2.0,-2.0,2.2214824902835253
401851626,North Dakota State Bison,Omaha Mavericks,home,-5.0,-5.0,5.091573100269748
401851627,St. Thomas-Minnesota Tommies,North Dakota Fighting Hawks,home,-3.0,-3.0,3.232920315321451
401851702,App State Mountaineers,Southern Miss Golden Eagles,home,-4.5,-4.5,4.463623485376219
401851703,Coastal Carolina Chanticleers,Georgia Southern Eagles,home,-4.5,-4.5,4.583128947465775
401851753,San Francisco Dons,Portland Pilots,home,-3.5,-3.5,3.374071815280385
401851754,Pacific Tigers,Seattle U Redhawks,home,-5.5,-5.5,5.457477641639536
401856423,Stony Brook Seawolves,Campbell Fighting Camels,home,-3.0,-3.0,3.1815477807582364
401856424,Drexel Dragons,Northeastern Huskies,home,-4.5,-4.5,4.6552712219682055
401856425,Towson Tigers,Hampton Pirates,home,-3.5,-3.5,3.499574852325854
401856426,William & Mary Tribe,Elon Phoenix,home,-2.5,-2.5,2.6810373488998374
