game_id,date,home_team,away_team,home_pf5,home_pa5,home_tot5,away_pf5,away_pa5,away_tot5,target_total,target_margin,target_1h_total,rest_home,rest_away,b2b_home,b2b_away,neutral_site,home_efg5,home_tov_rate5,home_orb_rate5,home_ftr5,home_poss5,away_efg5,away_tov_rate5,away_orb_rate5,away_ftr5,away_poss5,home_rating_margin,away_rating_margin,rating_margin_diff,home_off_rating,away_off_rating,off_rating_diff,home_def_rating,away_def_rating,def_rating_diff,home_tempo_rating,away_tempo_rating,tempo_rating_sum,home_conf,away_conf
401602073,2024-01-12,South Florida Bulls,Rice Owls,69.2,68.6,137.8,68.8,75.4,144.2,154,8,71.0,309.0,37.0,False,False,False,,,,,0.0,,,,,0.0,2.0816211475990936,1.0209019071025027,1.0607192404965908,,,,,,,,,,AAC,AAC
401602079,2024-01-14,Wichita State Shockers,Memphis Tigers,70.2,76.8,147.0,81.0,76.0,157.0,198,-26,95.0,15.0,4.0,False,False,False,,,,,0.0,,,,,0.0,11.473488838557325,11.327756302846144,0.1457325357111774,,,,,,,,,,AAC,AAC
401602077,2024-01-14,Florida Atlantic Owls,UAB Blazers,79.2,77.0,156.2,78.4,71.4,149.8,159,13,67.0,3.0,309.0,False,False,False,,,,,0.0,,,,,0.0,8.28468006250012,5.546006825987633,2.7386732365124877,,,,,,,,,,AAC,AAC
401602086,2024-01-18,Memphis Tigers,South Florida Bulls,88.0,78.2,166.2,70.4,70.8,141.2,147,-1,79.0,4.0,6.0,False,False,False,,,,,0.0,,,,,0.0,11.327756302846144,2.0816211475990936,9.246135155247051,,,,,,,,,,AAC,AAC
401602085,2024-01-18,Florida Atlantic Owls,Wichita State Shockers,77.2,72.6,149.8,75.2,85.2,160.4,163,9,73.0,4.0,4.0,False,False,False,,,,,0.0,,,,,0.0,8.28468006250012,11.473488838557325,-3.1888087760572024,,,,,,,,,,AAC,AAC
401602092,2024-01-21,Tulane Green Wave,Memphis Tigers,72.0,84.4,156.4,86.4,79.0,165.4,160,2,68.0,10.0,3.0,False,False,False,,,,,0.0,,,,,0.0,0.4897055725041193,11.327756302846144,-10.838050730342026,,,,,,,,,,AAC,AAC
401602093,2024-01-21,UTSA Roadrunners,Florida Atlantic Owls,76.4,80.8,157.2,80.8,73.6,154.4,215,-9,102.0,11.0,3.0,False,False,False,,,,,0.0,,,,,0.0,-0.0659343988161146,8.28468006250012,-8.350614461316235,,,,,,,,,,AAC,AAC
401602096,2024-01-24,Rice Owls,Florida Atlantic Owls,61.6,78.8,140.4,87.4,81.4,168.8,125,-13,59.0,12.0,3.0,False,False,False,,,,,0.0,,,,,0.0,1.0209019071025027,8.28468006250012,-7.263778155397618,,,,,,,,,,AAC,AAC
401602105,2024-01-28,UAB Blazers,Memphis Tigers,75.6,74.0,149.6,86.6,80.2,166.8,185,9,89.0,14.0,7.0,False,False,False,,,,,0.0,,,,,0.0,5.546006825987633,11.327756302846144,-5.781749476858512,,,,,,,,,,AAC,AAC
401602104,2024-01-28,Florida Atlantic Owls,North Texas Mean Green,87.6,78.6,166.2,64.6,52.0,116.6,129,3,54.0,4.0,324.0,False,False,False,,,,,0.0,,,,,0.0,8.28468006250012,4.42328877017266,3.86139129232746,,,,,,,,,,AAC,AAC
